new,host,a,cname,soa,status_code,cdn,cdn-name,ns,txt,mx,has_internal_ips,internal_ips,aaaa,caa
,stage-dev.fitbit.com,"104.16.66.50, 104.16.65.50",stage.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stage-ifttt.fitbit.com,,stage-ifttt.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stage-iphone-api.fitbit.com,"104.16.66.50, 104.16.65.50",stage-iphone-api.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stage-iphone-cdn-api.fitbit.com,"104.16.65.50, 104.16.66.50",stage-iphone-cdn-api.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stage-iphone-cdn-client.fitbit.com,"104.16.66.50, 104.16.65.50",stage-iphone-cdn-client.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stage-iphone-cdn-softclient.fitbit.com,"104.16.66.50, 104.16.65.50",stage-iphone-cdn-softclient.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stage-iphone-client.fitbit.com,"104.16.65.50, 104.16.66.50",stage-iphone-client.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stage-iphone-softapi.fitbit.com,"104.16.65.50, 104.16.66.50",stage-iphone-softapi.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stage-iphone-softclient.fitbit.com,"104.16.65.50, 104.16.66.50",stage-iphone-softclient.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stage-mobile-client-static0.fitbit.com,,stage-mobile-client-static0.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stage-static.fitbit.com,"104.16.66.50, 104.16.65.50",stage-static.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stage-static0.fitbit.com,"104.16.66.50, 104.16.65.50",stage-static0.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stage-static1.fitbit.com,"104.16.65.50, 104.16.66.50",stage-static1.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stage-windows-api.fitbit.com,"104.16.65.50, 104.16.66.50",stage-windows-api.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stage-windows-cdn-api.fitbit.com,"104.16.65.50, 104.16.66.50",stage-windows-cdn-api.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stage-windows-cdn-client.fitbit.com,"104.16.66.50, 104.16.65.50",stage-windows-cdn-client.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stage-windows-cdn-softapi.fitbit.com,,stage-windows-cdn-softapi.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stage-windows-cdn-softclient.fitbit.com,"104.16.65.50, 104.16.66.50",stage-windows-cdn-softclient.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stage-windows-client.fitbit.com,"104.16.66.50, 104.16.65.50",stage-windows-client.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stage-windows-softclient.fitbit.com,"104.16.66.50, 104.16.65.50",stage-windows-softclient.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stage.fitbit.com,"104.16.66.50, 104.16.65.50",stage.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,static0.fitbit.com,35.244.211.136,web-lb.fitbit.com,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,
,static1.fitbit.com,35.244.211.136,web-lb.fitbit.com,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,
,static3.fitbit.com,35.244.211.136,web-lb.fitbit.com,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,
,static4.fitbit.com,35.244.211.136,web-lb.fitbit.com,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,
,static5.fitbit.com,35.244.211.136,web-lb.fitbit.com,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,
,static6.fitbit.com,35.244.211.136,web-lb.fitbit.com,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,
,static7.fitbit.com,35.244.211.136,web-lb.fitbit.com,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,
,static8.fitbit.com,35.244.211.136,web-lb.fitbit.com,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,
,staticcs.fitbit.com,35.244.211.136,web-lb.fitbit.com,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,
,status.fitbit.com,"104.16.66.50, 104.16.65.50",status.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,status.whitebit.com,,,"sharon.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,"w1x1k10dbyzr.stspg-customer.com, status-page-domain-verification=fqnps0vsf9ng",,,,,
,stellar.whitebit.com,,,"sharon.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,store-in.fitbit.com,,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,
,store-jp.fitbit.com,101.0.86.236,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,store-jp.fitbit.com,,,,
,store-nz.fitbit.com,,fitbit.com,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,"ns-cloud-c4.googledomains.com, ns-cloud-c3.googledomains.com, ns-cloud-c2.googledomains.com, ns-cloud-c1.googledomains.com",,fitbit-com.mail.protection.outlook.com,,,,"pki.goog, digicert.com, amazon.com"
,store-static0.fitbit.com,,"www.fitbit.com, www.fitbit.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,store-static1.fitbit.com,"104.16.65.50, 104.16.66.50","www.fitbit.com, www.fitbit.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,store-static2.fitbit.com,"104.16.65.50, 104.16.66.50","www.fitbit.com, www.fitbit.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,store-static3.fitbit.com,,"www.fitbit.com, www.fitbit.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,store-static4.fitbit.com,"104.16.65.50, 104.16.66.50","www.fitbit.com, www.fitbit.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,store-static5.fitbit.com,"104.16.65.50, 104.16.66.50","www.fitbit.com, www.fitbit.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,store.fitbit.com,"104.16.65.50, 104.16.66.50","www.fitbit.com, www.fitbit.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,stories.fitbit.com,34.117.131.163,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,
,strava.fitbit.com,"104.16.65.50, 104.16.66.50",strava.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,support-tools.fitbit.com,"104.16.66.50, 104.16.65.50",support-tools.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,support.plus.fitbit.com,34.117.92.46,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,
,tableau-apps-qa.corp.fitbit.com,,"cdf27cd9-0fa4-4aaf-afad-041159546c63-gw.gateway.idaptive.app, pod1005-pod.gateway.idaptive.app, pod2001-gw.gateway.idaptive.app, pod2001.idaptive.app, idaptive-pod2001-nlb-f62a17-d0c83647cd70e453.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,user-data-export.fitbit.com,34.120.156.96,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,
,usvpneast.corp.fitbit.com,34.102.93.103,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,j5fchb6yl612zf0nmdgj2r86m0gmz82d,,,,,
,usvpnwest.corp.fitbit.com,34.94.151.171,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,p32ljy77j9vqpmlr0q0lgfjtbhqp9hjv,,,,,
,view.e.fitbit.com,13.111.152.171,,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,
,web-lb.fitbit.com,35.244.211.136,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,
,wellness.fitbit.com,,"www.fitbit.com, www.fitbit.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,whitebit.com,"104.19.135.72, 104.19.136.72, 104.19.133.72, 104.19.134.72, 104.19.137.72",,"sharon.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,"sharon.ns.cloudflare.com, thomas.ns.cloudflare.com","1password-site-verification=XGCKJUHI5FEDVDMVN6ANWRGWIY, atlassian-domain-verification=18UpSaViMaiRKthuIwNLIG4otifhqKrlOw0BMWl3s8R1sL3bKXEkfr6u6YtXAdH9, facebook-domain-verification=m8e6uburico5wpip5i8m3wgtcaq89r, google-site-verification=Wl8jjEXWOGuI14ntnUgDGHEByFroWHZMEjdikDdiJ6o, google-site-verification=jlj0LJgtaBDQVKi6Y6vpshnmWkYi3ahGgVdcMeF5lkU, miro-verification=78187953ccf11c0d57958f5c245a0fb49bff39a6, v=spf1 +a +mx include:amazonses.com include:_spf.google.com include:mail.zendesk.com include:mxsspf.sendpulse.com include:mxsmtp.sendpulse.com -all","aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com",,,,"comodoca.com, digicert.com; cansignhttpexchanges=yes, letsencrypt.org, pki.goog; cansignhttpexchanges=yes, godaddy.com"
,windows-api.fitbit.com,"104.16.65.50, 104.16.66.50",windows-api.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,windows-cdn-api.fitbit.com,"104.16.65.50, 104.16.66.50",windows-cdn-api.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,windows-cdn-client.fitbit.com,"104.16.66.50, 104.16.65.50",windows-cdn-client.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,windows-cdn-softclient.fitbit.com,"104.16.65.50, 104.16.66.50",windows-cdn-softclient.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,windows-client.fitbit.com,"104.16.66.50, 104.16.65.50",windows-client.fitbit.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,windows-softclient.fitbit.com,,"windows-client.fitbit.com, windows-client.fitbit.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
,www.help.fitbit.com,34.117.109.200,,"ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,
,www.whitebit.com,"104.19.137.72, 104.19.133.72, 104.19.135.72, 104.19.134.72, 104.19.136.72",,"sharon.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,"2606:4700:1::6813:8748, 2606:4700:1::6813:8548, 2606:4700:1::6813:8948, 2606:4700:1::6813:8648, 2606:4700:1::6813:8848",
,wwwinternal.fitbit.com,"104.16.66.50, 104.16.65.50","www.fitbit.com, www.fitbit.com.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
