input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,tech_,cdn,tls_expired,final_url,tls_mismatched,tls_wildcard_certificate,tls_self_signed,csp_domains_
applicant-qat.connect.monash.edu,Sign in to your account,200,202125,443,https://applicant-qat.connect.monash.edu:443,https,,text/html,GET,13.70.151.195,/,1108683743,13.70.151.195,174,False,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,ctls,login.microsoftonline.com,azure,HSTS,True,,https://login.microsoftonline.com/ef7a487a-77ca-410a-803d-e426b62a587f/oauth2/authorize?response_type=code&client_id=4b9e16b2-017c-406d-92c8-ba98c53ba04d&scope=openid&nonce=9731734d-bd2f-43d8-8ed4-07e171adae07&redirect_uri=https%3a%2f%2fapplicant-qat.connect.monash.edu%2f&state=AppProxyState%3a%7b%22InvalidTokenRetry%22%3anull%2c%22IsMsofba%22%3afalse%2c%22OriginalRawUrl%22%3a%22https%3a%5c%2f%5c%2fapplicant-qat.connect.monash.edu%5c%2f%22%2c%22RequestProfileId%22%3anull%2c%22SessionId%22%3a%22d6bb751f-eeef-4632-bba8-e9e114277042%22%7d%23EndOfStateParam%23&client-request-id=d6bb751f-eeef-4632-bba8-e9e114277042,,,,
applicant-rel.connect.monash.edu,Sign in to your account,200,203661,443,https://applicant-rel.connect.monash.edu:443,https,,text/html,GET,13.70.151.195,/,2046918211,13.70.151.195,173,False,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,ctls,login.microsoftonline.com,azure,HSTS,True,,https://login.microsoftonline.com/ef7a487a-77ca-410a-803d-e426b62a587f/oauth2/authorize?response_type=code&client_id=fe7ecc5a-824f-4658-9d9b-4ff28120b7a3&scope=openid&nonce=bc237d25-cb9f-4c30-9523-6a935073f773&redirect_uri=https%3a%2f%2fapplicant-rel.connect.monash.edu%2f&state=AppProxyState%3a%7b%22InvalidTokenRetry%22%3anull%2c%22IsMsofba%22%3afalse%2c%22OriginalRawUrl%22%3a%22https%3a%5c%2f%5c%2fapplicant-rel.connect.monash.edu%5c%2f%22%2c%22RequestProfileId%22%3anull%2c%22SessionId%22%3a%22c23ad6ad-451f-4dd9-815f-91efa30d0252%22%7d%23EndOfStateParam%23&client-request-id=c23ad6ad-451f-4dd9-815f-91efa30d0252,,,,
applicant.connect.monash.edu,Sign in to your account,200,200433,443,https://applicant.connect.monash.edu:443,https,,text/html,GET,13.70.151.195,/,1201381691,13.70.151.195,173,False,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,ctls,login.microsoftonline.com,azure,HSTS,True,,https://login.microsoftonline.com/ef7a487a-77ca-410a-803d-e426b62a587f/oauth2/authorize?response_type=code&client_id=0911f4af-84da-4934-b8e6-9fe0d130a0fb&scope=openid&nonce=b16f4b89-813e-4cbc-a0d3-9943a2f1745d&redirect_uri=https%3a%2f%2fapplicant.connect.monash.edu%2f&state=AppProxyState%3a%7b%22InvalidTokenRetry%22%3anull%2c%22IsMsofba%22%3afalse%2c%22OriginalRawUrl%22%3a%22https%3a%5c%2f%5c%2fapplicant.connect.monash.edu%5c%2f%22%2c%22RequestProfileId%22%3anull%2c%22SessionId%22%3a%22d24ed202-3fb3-4abe-a5af-5f5b2dddba69%22%7d%23EndOfStateParam%23&client-request-id=d24ed202-3fb3-4abe-a5af-5f5b2dddba69,,,,
applications.mannix.monash.edu,IIS Windows Server,200,701,443,https://applications.mannix.monash.edu:443,https,Microsoft-IIS/8.5,text/html,GET,130.194.20.31,/,1631801191,2001:388:608c:8c1:250:56ff:feb5:73f3,32,False,applications.mannix.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2022-07-08T00:00:00Z,2023-07-08T23:59:59Z,"CN=applications.mannix.monash.edu, O=Monash University, ST=Victoria, C=AU",applications.mannix.monash.edu,Monash University,mnx-penny-v02.mannix.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,559ede3d2ca517999fc8fb322899ee4f,19de6c8d3d20fe6ecf645eeebd7ebf3cb30035316d8cabf949efc019b247e51c,ctls,applications.mannix.monash.edu,,Windows Server,,,,,,,
apps-review.erc.monash.edu,,200,4810,443,https://apps-review.erc.monash.edu:443,https,nginx/1.20.2,text/html,GET,118.138.234.135,/,-1523547558,118.138.234.135,35,False,apps-review.erc.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-08T00:00:00Z,2023-07-08T23:59:59Z,"CN=apps-review.erc.monash.edu, O=Monash University, ST=Victoria, C=AU",apps-review.erc.monash.edu,Monash University,www.apps-review.erc.monash.edu,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3e2439a0dcd145fe4c5ff08da9924e51,efbf13300a558acd035ed06158ab5b7eda7b2ac7e748580be61191a61698bba5,ctls,apps-review.erc.monash.edu,,Nginx:1.20.2,,,,,,,
apps.connect.monash.edu,Error 404--Not Found,404,1164,443,https://apps.connect.monash.edu:443,https,Oracle-HTTP-Server,text/html,GET,130.194.11.36,/,-2113408924,130.194.11.36,20,False,apps.connect.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-06T00:00:00Z,2024-03-05T23:59:59Z,"CN=callista.connect.monash.edu, O=Monash University, ST=Victoria, C=AU",callista.connect.monash.edu,Monash University,contentservlet.connect.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,a5eef5744252b2b48a1de628de6abd5a,84da798ef4b9bac14ebad355ab331aab594519936bdeb812e95bfc9111e575cd,ctls,apps.connect.monash.edu,,Oracle HTTP Server,,,,,,,
apps.eng.monash.edu,,200,,443,https://apps.eng.monash.edu:443,https,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips PHP/5.6.40,text/html,GET,108.138.36.114,/,-366337701,108.138.36.53,1,False,apps.eng.monash.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2020-07-09T00:08:50Z,2022-07-09T00:18:00Z,"CN=tnt.eng.monash.edu, O=Monash University, L=Clayton, ST=Victoria, C=AU",tnt.eng.monash.edu,Monash University,is-web02-v20.ocio.monash.edu.au,"CN=QuoVadis Global SSL ICA G3, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G3,QuoVadis Limited,d82d8576c4624dce23ce3b7be7b24863,164aa40246cbaef4370a20b60e0f096b371447e7f77a02c9299248e88a1cd85c,ctls,apps.eng.monash.edu,cloudfront,Red Hat,True,True,,,,,
arts-app14-v01.ocio.monash.edu,Monash Jacktrip Server Mixer,200,445,443,https://arts-app14-v01.ocio.monash.edu:443,https,Apache/2.4.41 (Ubuntu),text/html,GET,130.194.20.21,/,269933435,130.194.20.21,16,False,arts-app14-v01.ocio.monash.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-03T00:00:00Z,2023-08-03T23:59:59Z,"CN=jacktrip.arts.monash.edu, O=Monash University, ST=Victoria, C=AU",jacktrip.arts.monash.edu,Monash University,jacktrip.arts.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,cd9584c82be63f623b2eac505352cfe5,34ef104fea76794a9d81dbd3886dd95473438ae0cec0d31e89e30904741e7fff,ctls,arts-app14-v01.ocio.monash.edu,,Ubuntu,,,,,,,
arts-web28-v02.ocio.monash.edu,Jim Breen's Home Page,200,4102,443,https://arts-web28-v02.ocio.monash.edu:443,https,Apache/2.4.37 (Red Hat Enterprise Linux) OpenSSL/1.1.1k,text/html,GET,130.194.20.46,/,-304191642,130.194.20.46,93,False,arts-web28-v02.ocio.monash.edu,443,True,tls13,TLS_AES_256_GCM_SHA384,2020-07-13T04:20:34Z,2021-07-18T06:00:34Z,"emailAddress=root@arts-web28-v02.ocio.monash.edu, CN=arts-web28-v02.ocio.monash.edu, O=Unspecified, C=US, emailAddress=root@arts-web28-v02.ocio.monash.edu",arts-web28-v02.ocio.monash.edu,Unspecified,arts-web28-v02.ocio.monash.edu,"emailAddress=root@arts-web28-v02.ocio.monash.edu, CN=arts-web28-v02.ocio.monash.edu, OU=ca-6572664242140698995, O=Unspecified, C=US, emailAddress=root@arts-web28-v02.ocio.monash.edu",arts-web28-v02.ocio.monash.edu,Unspecified,59741e0bb7f4ae232b526b4af268f549,13aaefa6de2f0243fab58a4c6994960333db70a2bc9cd660cabd14c16439ecaa,ctls,arts-web28-v02.ocio.monash.edu,,Red Hat,,True,,,,,
arts.monash.edu,Home - Arts,200,365746,443,https://arts.monash.edu:443,https,openresty,text/html,GET,43.245.43.30,/,-1443873030,43.245.43.30,5563,False,www.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-09T00:00:00Z,2023-09-09T23:59:59Z,"CN=monash.edu, O=Monash University, ST=Victoria, C=AU",monash.edu,Monash University,www.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,dc0450457de4cefab8378429bf621b90,3c472e141b60d6820dba1472cfcb620d6b4415701bbf81a8940d03ea2eabb431,ctls,www.monash.edu,,Squiz Matrix,,,https://www.monash.edu/arts,,,,
ask.monash.edu,,200,18,443,https://ask.monash.edu:443,https,Apache,text/html,GET,130.194.11.126,/,-521555956,2001:388:608c:88b::7e,2,False,ask.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,"CN=webfarm2.ocio.monash.edu, O=Monash University, ST=Victoria, C=AU",webfarm2.ocio.monash.edu,Monash University,webq02.ocio.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,4a94bd87bd918bd29b1271402736f955,8539778f907fa37f30f3af0d711087ad22a27994ea71516bb6b728167748c32a,ctls,ask.monash.edu,,HSTS,,,,True,,,
aspera-shares.erc.monash.edu,Shares,200,2599,443,https://aspera-shares.erc.monash.edu:443,https,nginx + Phusion Passenger 4.0.5,text/html,GET,118.138.245.158,/,-1840324437,118.138.245.158,81,False,aspera-shares.erc.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-09T00:00:00Z,2023-11-09T23:59:59Z,"CN=shares.erc.monash.edu, O=Monash University, ST=Victoria, C=AU",shares.erc.monash.edu,Monash University,shares.erc.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,07192932b2c730d1a7d88ecda3535ccf,309c26cfd1dc21b8227343a9203974c8b1524743899b973e6f529a5d7e432ff7,ctls,aspera-shares.erc.monash.edu,,Stimulus,,,https://aspera-shares.erc.monash.edu/login,,,,
aspera.erc.monash.edu,Shares,200,2599,443,https://aspera.erc.monash.edu:443,https,nginx + Phusion Passenger 4.0.5,text/html,GET,118.138.245.158,/,-1840324437,118.138.245.158,81,False,aspera.erc.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-09T00:00:00Z,2023-11-09T23:59:59Z,"CN=shares.erc.monash.edu, O=Monash University, ST=Victoria, C=AU",shares.erc.monash.edu,Monash University,shares.erc.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,07192932b2c730d1a7d88ecda3535ccf,309c26cfd1dc21b8227343a9203974c8b1524743899b973e6f529a5d7e432ff7,ctls,aspera.erc.monash.edu,,Stimulus,,,https://aspera.erc.monash.edu/login,,,,
aspree-igv.erc.monash.edu,401 Unauthorized,401,381,443,https://aspree-igv.erc.monash.edu:443,https,Apache,text/html,GET,118.138.242.246,/,-392200610,118.138.242.246,13,False,aspree-igv.erc.monash.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-07T00:00:00Z,2023-07-07T23:59:59Z,"CN=aspree-igv.erc.monash.edu, O=Monash University, ST=Victoria, C=AU",aspree-igv.erc.monash.edu,Monash University,aspree-igv.erc.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,8fbc028a6d8c6bd557dce533f43de5ff,ba8ebe5d7c0b59b59a835093c5bc412f0820a7cb3082431632199c2a8ee777ce,ctls,aspree-igv.erc.monash.edu,,HSTS,,,,,,,
assets.monash.edu,,200,61,443,https://assets.monash.edu:443,https,Apache,text/html,GET,130.194.11.126,/,-521555956,2001:388:608c:88b::7e,2,False,assets.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-18T00:00:00Z,2023-07-18T23:59:59Z,"CN=assets.monash.edu, O=Monash University, ST=Victoria, C=AU",assets.monash.edu,Monash University,www.assets.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,d8d7bd69889a1628b4a16300361317b0,ac2886bcbeb15d1f9d8af791d6bee3c0522fb3d48fb62ee746e2fc656b99cc09,ctls,assets.monash.edu,,HSTS,,,,,,,url=//monash.edu/
astro.monash.edu,Astro,200,488,443,https://astro.monash.edu:443,https,nginx/1.18.0 (Ubuntu),text/html,GET,52.63.97.197,/,-1271096460,2406:da1c:804:db00:ab5b:301f:2d1a:d6b4,20,False,astro.monash.edu,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=astro.monash.edu, O=Monash University, ST=Victoria, C=AU",astro.monash.edu,Monash University,astro.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,7bbd1012b987c4e9db08cb862a10ea75,aa95a9abd778908f24af6c9b8901cb9f38625afd2b3516384a544d525341b114,ctls,astro.monash.edu,,Ubuntu,,,,,,,
at.monash.edu,403 - Forbidden: Access is denied.,403,1233,443,https://at.monash.edu:443,https,,text/html,GET,13.111.44.125,/,1631801191,13.111.44.125,30,False,at.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-30T00:00:00Z,2023-10-30T23:59:59Z,"CN=at.monash.edu, O=Monash University, ST=Victoria, C=AU",at.monash.edu,Monash University,at.monash.edu,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,8cca9e7b3656e3ffe08f74d123efd3a7,d5d068d93a59850eca4597e3f672e7907cbf47591aadadceb23bd3fa31d84e2d,ctls,at.monash.edu,,,,,,,,,
atlas-dha.med.monash.edu,"Faculty of Medicine, Nursing and Health Sciences, Undergraduate Student Software",200,7542,443,https://atlas-dha.med.monash.edu:443,https,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips PHP/5.6.40,text/html,GET,130.194.20.213,/,-366337701,130.194.20.213,139,False,atlas-dha.med.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-01-31T23:59:59Z,"CN=ilearn.med.monash.edu, O=Monash University, ST=Victoria, C=AU",ilearn.med.monash.edu,Monash University,tsg-dha.med.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3b873a87d84079285877c6402ba810bc,5fc6b4eece9d6122762f07a73debd7dce0650d9071823b5f9ffe361a208f5dfb,ctls,atlas-dha.med.monash.edu,,Red Hat,,,,,,,
au-east-1.erc.monash.edu,,404,237,443,https://au-east-1.erc.monash.edu:443,https,,application/xml,GET,130.194.249.42,/,-1649116962,130.194.249.42,1,False,au-east-1.erc.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-14T00:00:00Z,2023-09-14T23:59:59Z,"CN=au-east.erc.monash.edu, O=Monash University, ST=Victoria, C=AU",au-east.erc.monash.edu,Monash University,objects.erc.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2d5f955d9268c08ed1dac8cc222d44f2,7a0d869137804b79f201a7b8b20574e07539862bc1a11dbeb53d849646872756,ctls,au-east-1.erc.monash.edu,,Amazon Web Services,,,,,,,
au-east-2.erc.monash.edu,,404,237,443,https://au-east-2.erc.monash.edu:443,https,,application/xml,GET,130.194.249.43,/,-1856778592,130.194.249.43,1,False,au-east-2.erc.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-14T00:00:00Z,2023-09-14T23:59:59Z,"CN=au-east.erc.monash.edu, O=Monash University, ST=Victoria, C=AU",au-east.erc.monash.edu,Monash University,objects.erc.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2d5f955d9268c08ed1dac8cc222d44f2,7a0d869137804b79f201a7b8b20574e07539862bc1a11dbeb53d849646872756,ctls,au-east-2.erc.monash.edu,,Amazon Web Services,,,,,,,
au-east-test.erc.monash.edu,,404,255,443,https://au-east-test.erc.monash.edu:443,https,,application/xml,GET,130.194.249.65,/,-241753930,130.194.249.65,1,False,au-east-test.erc.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2021-03-15T03:03:13Z,2022-03-15T03:13:00Z,"CN=au-east-test.erc.monash.edu, O=Monash University, L=Mulgrave, ST=Victoria, C=AU",au-east-test.erc.monash.edu,Monash University,au-east-test.erc.monash.edu.au,"CN=QuoVadis Global SSL ICA G3, O=QuoVadis Limited, C=BM",QuoVadis Global SSL ICA G3,QuoVadis Limited,9d185ee8b67dd378a65a4e4dd3071c27,2d19a62c10b22ce61c37d1cc6c64b3248d55bbed2ae94d4dae389841dd03fcc9,ctls,au-east-test.erc.monash.edu,,Amazon Web Services,,True,,,,,
au-east.erc.monash.edu,,404,235,443,https://au-east.erc.monash.edu:443,https,,application/xml,GET,130.194.249.43,/,-1812481980,130.194.249.42,1,False,au-east.erc.monash.edu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-14T00:00:00Z,2023-09-14T23:59:59Z,"CN=au-east.erc.monash.edu, O=Monash University, ST=Victoria, C=AU",au-east.erc.monash.edu,Monash University,objects.erc.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2d5f955d9268c08ed1dac8cc222d44f2,7a0d869137804b79f201a7b8b20574e07539862bc1a11dbeb53d849646872756,ctls,au-east.erc.monash.edu,,Amazon Web Services,,,,,,,
auth.duallock-npd.aws.monash.edu,Signin,200,4020,443,https://auth.duallock-npd.aws.monash.edu:443,https,Server,text/html,GET,18.66.97.33,/,-2145911110,18.66.97.52,135,False,auth.duallock-npd.aws.monash.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-19T00:00:00Z,2024-02-18T23:59:59Z,CN=auth.duallock-npd.aws.monash.edu,auth.duallock-npd.aws.monash.edu,,auth.duallock-npd.aws.monash.edu,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,49ce2649e1eca81e9218d91777ccd876,70d691dca71aa3f129e119181ec6369d1a8de149b821bda3117a3236949b32f1,ctls,auth.duallock-npd.aws.monash.edu,cloudfront,HSTS,True,,,,,,
autoscrub-qa.apps.monash.edu,,200,1301,443,https://autoscrub-qa.apps.monash.edu:443,https,,text/html,GET,52.222.236.114,/,868467384,52.222.236.77,47,False,autoscrub-qa.apps.monash.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-05-05T00:00:00Z,2023-05-05T23:59:59Z,"CN=autoscrub.physics.monash.edu, O=Monash University, ST=Victoria, C=AU",autoscrub.physics.monash.edu,Monash University,sci-app04-v20.ocio.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,f9673c4140176be40552028088b14d3f,5eee4dac7cd17ba53287ea870f6883c91a62aa34993745176e7403389b11cf3e,ctls,autoscrub-qa.apps.monash.edu,cloudfront,Amazon Web Services,True,True,,,,,
autoscrub-qa.physics.monash.edu,,200,1301,443,https://autoscrub-qa.physics.monash.edu:443,https,,text/html,GET,52.222.236.23,/,-1094616574,52.222.236.77,47,False,autoscrub-qa.physics.monash.edu,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-05-05T00:00:00Z,2023-05-05T23:59:59Z,"CN=autoscrub.physics.monash.edu, O=Monash University, ST=Victoria, C=AU",autoscrub.physics.monash.edu,Monash University,sci-app04-v20.ocio.monash.edu.au,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,f9673c4140176be40552028088b14d3f,5eee4dac7cd17ba53287ea870f6883c91a62aa34993745176e7403389b11cf3e,ctls,autoscrub-qa.physics.monash.edu,cloudfront,Amazon Web Services,True,True,,,,,
