new,host,a,cname,soa,status_code,cdn,cdn-name,has_internal_ips,internal_ips,aaaa,ns,txt,caa,mx
[x],mop-opa.awscmh3.k8s.indeed.tech,"10.163.240.194, 10.163.248.209",,"ns-1039.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.163.240.194, 10.163.248.209",,,,,
[x],mop-opa.awscmhqa3.k8s.indeed.tech,"10.115.249.63, 10.115.242.242",,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.115.249.63, 10.115.242.242",,,,,
[x],mosaic-provider-cmi-direct-to-interview.indeed.com,"15.222.55.237, 15.156.126.184, 15.156.10.83","pubdom-americas.indeed.com, indeed-yulprod-alb.indeed.com, marvin-external-yulprod-alb-175791382.ca-central-1.elb.amazonaws.com",,NOERROR,,,,,,,,,
[x],murphy.chatbot.indeed.com,"10.120.24.62, 10.120.152.54",,"ns-900.awsdns-48.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.120.24.62, 10.120.152.54",,,,,
[x],mw-kh-ab.aggtest.indeed.com,198.58.75.28,offload.ausprod.indeed.com,,NOERROR,,,,,,,,,
[x],mx.canary.indeed.com,"162.159.129.67, 162.159.130.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],mx.indeed.com,"162.159.129.67, 162.159.130.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],my.conv.indeed.com,"162.159.130.67, 162.159.129.67",,,NOERROR,True,cloudflare,,,,,,,
[x],my.indeed.com,"162.159.129.67, 162.159.130.67",my.indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],myjobs-alt.indeed.com,"3.19.195.123, 3.17.220.141, 3.134.241.148, 3.140.165.112, 3.14.119.173, 3.130.103.15","indeed-cmhprod.indeed.com, indeed-cmhprod-alb-1680661995.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],myjobs.indeed.com,"3.13.14.225, 3.13.92.125, 3.18.239.39, 3.136.148.151, 13.58.61.75, 18.224.50.116","us-alb.myjobs.tf2.indeed.com, indeed-cmhprod-01-alb.indeed.com, marvin-external-cmhprod-01-alb-1618415626.us-east-2.elb.amazonaws.com, indeed-cmh-alb.indeed.com, marvin-external-cmh-alb-1047298419.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],myoffice.indeed.com,"162.159.129.67, 162.159.130.67",indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],nagios-slave.indeed.com,10.1.1.89,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,True,10.1.1.89,,,,,
[x],navis.indeed.tech,"10.119.158.211, 10.119.94.213",internal-ingestion-alb-816576064.us-east-2.elb.amazonaws.com,,NOERROR,,,True,"10.119.158.211, 10.119.94.213",,,,,
[x],nda.indeed.com,"3.140.165.112, 3.14.119.173, 3.134.241.148, 3.19.195.123, 3.17.220.141, 3.130.103.15","indeed-cmhprod.indeed.com, indeed-cmhprod-alb-1680661995.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],netqa.indeed.com,10.4.237.99,tst-hostmaster1.indeed.net,,NOERROR,,,True,10.4.237.99,,,,,
[x],next.indeed.com,"162.159.130.67, 162.159.129.67",indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],nextant.indeed.com,"15.156.126.184, 15.156.10.83, 15.222.55.237","pubdom-americas.indeed.com, indeed-yulprod-alb.indeed.com, marvin-external-yulprod-alb-175791382.ca-central-1.elb.amazonaws.com",,NOERROR,,,,,,,,,
[x],nexus-primary.indeed.tech,"10.118.7.18, 10.118.134.181, 10.118.5.38, 10.118.133.81, 10.118.134.162, 10.118.5.245",,,NOERROR,,,True,"10.118.7.18, 10.118.134.181, 10.118.5.38, 10.118.133.81, 10.118.134.162, 10.118.5.245",,,,,
[x],nexus-primary.qa.indeed.tech,"10.117.99.36, 10.117.161.228, 10.117.33.209",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.99.36, 10.117.161.228, 10.117.33.209",,,,,
[x],nexus-primary.stage.indeed.tech,"10.118.7.18, 10.118.5.245, 10.118.5.38, 10.118.134.181, 10.118.133.81, 10.118.134.162",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.118.7.18, 10.118.5.245, 10.118.5.38, 10.118.134.181, 10.118.133.81, 10.118.134.162",,,,,
[x],nexus.ap-northeast-1.qa.indeed.tech,"10.133.130.167, 10.133.66.24, 10.133.2.240",,,NOERROR,,,True,"10.133.130.167, 10.133.66.24, 10.133.2.240",,,,,
[x],nexus.ap-northeast-1.stage.indeed.tech,"10.134.2.140, 10.134.130.254, 10.134.66.172",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.134.2.140, 10.134.130.254, 10.134.66.172",,,,,
[x],nexus.indeed.tech,"10.118.7.18, 10.118.133.81, 10.118.134.162, 10.118.134.181, 10.118.5.38, 10.118.5.245",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.118.7.18, 10.118.133.81, 10.118.134.162, 10.118.134.181, 10.118.5.38, 10.118.5.245",,,,,
[x],nexus.stage.indeed.tech,,,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],nexus.us-east-2.indeed.tech,,,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],nexus.us-east-2.stage.indeed.tech,,,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ng.canary.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],ng.conv.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],ng.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],nginx-argocd-mgroot.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],nginx-blue-green-example.awscmhqa.k8s.indeed.tech,,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],nginx-canary-example.awscmhqa.k8s.indeed.tech,,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],nginx-example.awscmhqa2.k8s.indeed.tech,"10.117.33.248, 10.117.160.188, 10.117.99.54",,,NOERROR,,,True,"10.117.33.248, 10.117.160.188, 10.117.99.54",,,,,
[x],nginx-mgroot.jefe-cmh.k8s.indeed.tech,,,"ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],no.conv.indeed.com,"162.159.129.67, 162.159.130.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],nortonantivirus.aggtest.indeed.com,198.58.75.26,offload.ausprod.indeed.com,,NOERROR,,,,,,,,,
[x],npm.corp.indeed.com,"10.118.133.81, 10.118.5.245, 10.118.134.162, 10.118.7.18, 10.118.5.38, 10.118.134.181","nexus.corp.indeed.com, nexus.indeed.tech",,NOERROR,,,True,"10.118.133.81, 10.118.5.245, 10.118.134.162, 10.118.7.18, 10.118.5.38, 10.118.134.181",,,,,
[x],nz.canary.indeed.com,"162.159.130.67, 162.159.129.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],nz.conv.indeed.com,"162.159.130.67, 162.159.129.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],o2.sendgrid.indeed.com,167.89.81.81,,,NOERROR,,,,,,,,,
[x],o4.sendgrid.indeed.com,167.89.85.106,,,NOERROR,,,,,,,,,
[x],o5.sendgrid.indeed.com,167.89.86.151,,,NOERROR,,,,,,,,,
[x],o7.sendgrid.indeed.com,198.21.0.106,,,NOERROR,,,,,,,,,
[x],ocamp.indeed.com,,"ocamp.dyn.indeed.com, analytics-cmhprod-alb-1257019872.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],odincovo.aggtest.indeed.com,198.58.75.26,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],offers-sanbox.indeed.tech,,d-362f156xt6.execute-api.us-east-1.amazonaws.com,"ns-1982.awsdns-55.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],officevpn.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],offload.dubprod1.indeed.com,,marvin-external-dubprod-alb-243760260.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ohiomeansjobs.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],old-ftp.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],om.conv.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],om.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],onboard.indeed.com,,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],onboarding.indeed.com,"198.51.44.1, 198.51.45.1, 198.51.44.65, 198.51.45.65",indeed.com,,NOERROR,True,cloudflare,,,"2620:4d:4000:6259:7:1:0:1, 2a00:edc0:6259:7:1::2, 2620:4d:4000:6259:7:1:0:3, 2a00:edc0:6259:7:1::4","dns4.p01.nsone.net, dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net",,,
[x],one-graph-cmhprod.indeed.com,,"indeed-cmh-alb.indeed.com, marvin-external-cmh-alb-1047298419.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],one-host-datadog-rum.indeed.com,,"indeed-nrtprod-alb.indeed.com, marvin-external-nrtprod-alb-724741387.ap-northeast-1.elb.amazonaws.com","ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],one.indeed.com,,indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,"dns4.p01.nsone.net, dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net",,,
[x],onegraph-router.awscmhqa2.k8s.indeed.tech,,,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],onenav.indeed.com,,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],onlineevents.indeed.com,,www.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],opademo.awscmhqa3.k8s.indeed.tech,,,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],opensource.indeed.com,,indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],opensource.indeed.tech,,opensource.indeed.tech.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],opps.corp.indeed.com,,internal-services-vip.ausprod.indeed.net,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],orc.indeed.tech,,,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],orc.qa.indeed.tech,,,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],origin-jujube.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],oss.indeed.com,,"indeed2-cmhprod.indeed.com, indeed2-cmhprod-alb-1360573493.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],outlook-addin.indeed.com,"205.251.192.133, 205.251.194.87, 205.251.197.13, 205.251.199.156",d1vd30vwqu8pyj.cloudfront.net,"ns-1293.awsdns-33.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,"ns-1948.awsdns-51.co.uk, ns-133.awsdns-16.com, ns-599.awsdns-10.net, ns-1293.awsdns-33.org",,,
[x],p.cluster.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],pa-list.awscmh.k8s.indeed.tech,,,"ns-1165.awsdns-17.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pa.canary.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],pa.conv.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],pa.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],pact-broker-mysql-test5.awscmhqa.k8s.indeed.tech,,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pages.ap-northeast-1.indeed.tech,,,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pages.ap-northeast-1.stage.indeed.tech,"10.134.130.209, 10.134.66.17",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.134.130.209, 10.134.66.17",,,,,
[x],pages.corp.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],pages.indeed.tech,,,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pages.qa.indeed.tech,,,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pages.stage.indeed.tech,,,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pages.us-east2.indeed.tech,,,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],partner.indeed.com,,partner.indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],partners.indeed.com,,"indeed-cmhprod.indeed.com, indeed-cmhprod-alb-1680661995.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],partnerships.aggtest.indeed.com,,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],partnerships.indeed.com,,"indeed-cmh-alb.indeed.com, marvin-external-cmh-alb-1047298419.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],passwordreset.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],pay.indeed.com,,"indeed-cmhprod.indeed.com, indeed-cmhprod-alb-1680661995.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],paynow.indeed.com,,"indeed-cmhprod.indeed.com, indeed-cmhprod-alb-1680661995.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pda.indeed.tech,,internal-viewer-prod-alb-945918524.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pda.qa.indeed.tech,,internal-viewer-qa-alb-1701304190.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pdl.indeed.com,,marvin-external-cmhprod-01-alb-1618415626.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pdxprod1.apply.indeed.com,,pdxprod1.apply.indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],pdxprod1.indeed.com,,indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],pe-console.cpe.indeed.tech,,pe-console-59036811.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pe-master.cpe.indeed.tech,,,"ns-1692.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pe.canary.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],perplat-logstash.awscmhqa.k8s.indeed.tech,,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],personalise-service.indeed.com,,"pubdom-aus.indeed.com, offload.ausprod.indeed.com","dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],pgem.corp.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],ph.canary.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],ph.conv.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],ph.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],phone-collection.indeed.com,,"indeed-cmhprod.indeed.com, indeed-cmhprod-alb-1680661995.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],phone-interview.indeed.com,,"indeed-nrtprod-alb.indeed.com, marvin-external-nrtprod-alb-724741387.ap-northeast-1.elb.amazonaws.com","ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],phone.itsys.indeed.tech,,,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],phoner-qa.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],phoner.indeed.com,,"indeed-cmhprod-01-alb.indeed.com, marvin-external-cmhprod-01-alb-1618415626.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pie-employers.indeed.com,,"indeed-cmh-alb.indeed.com, marvin-external-cmh-alb-1047298419.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pireg.aggtest.indeed.com,,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],pk.canary.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],pk.conv.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],pl.canary.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],pl.conv.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],pl.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],playground.chatbot.indeed.com,,,"ns-900.awsdns-48.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],pod-proxy.awscmhdev2.k8s.indeed.tech,,,"ns-1335.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pod-proxy.cmhprod1.k8s.indeed.tech,,,"ns-1079.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pod-proxy.cmhqa1.k8s.indeed.tech,,,"ns-1171.awsdns-18.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pod-proxy.dubprod1.k8s.indeed.tech,,,"ns-1197.awsdns-21.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],points.indeed.com,,indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],polyfill.indeed.com,,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],portal-8019-lax1.ext.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],portal.ext.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],portal3--99euw.ext.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],portal3.ext.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],postgresdb.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],prepper.indeed.com,,"indeed2-cmhprod.indeed.com, indeed2-cmhprod-alb-1360573493.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pres.indeed.com,,pres.indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],presto.indeed.tech,,,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],presto.interactive.indeed.tech,,,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],presto.qa.indeed.tech,,,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],presto.sandbox.indeed.tech,,,,NOERROR,,,,,,,,,
[x],prime.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,"aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com"
[x],primejobs.indeed.com,,www.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],privacy.indeed.com,,"indeed-cmhprod.indeed.com, indeed-cmhprod-alb-1680661995.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prizmdoc.awscmh2.indeed.tech,"10.116.32.79, 10.116.163.141, 10.116.99.124",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.32.79, 10.116.163.141, 10.116.99.124",,,,,
[x],proctor-redis-qa-master.awscmhinfra2.k8s.indeed.tech,,,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],proctor-redis-qa-replica.awscmhinfra2.k8s.indeed.tech,,,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prod.statics.indeed.com,,d3hbwax96mbv6t.cloudfront.net,"ns-2035.awsdns-62.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,"ns-1038.awsdns-01.org, ns-2035.awsdns-62.co.uk, ns-425.awsdns-53.com, ns-617.awsdns-13.net",,,
[x],prod2.hub.indeed.tech,"3.132.167.194, 3.133.10.194, 18.216.155.111",,"ns-1357.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"ns-455.awsdns-56.com, ns-752.awsdns-30.net, ns-1357.awsdns-41.org, ns-2011.awsdns-59.co.uk",,,
[x],prod2.intraproxy.indeed.tech,"3.133.10.194, 3.132.167.194, 18.216.155.111",,"ns-1143.awsdns-14.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"ns-253.awsdns-31.com, ns-1143.awsdns-14.org, ns-576.awsdns-08.net, ns-1927.awsdns-48.co.uk",,,
[x],prod3.intraproxy.indeed.tech,,,"ns-1258.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"ns-1541.awsdns-00.co.uk, ns-1258.awsdns-29.org, ns-224.awsdns-28.com, ns-614.awsdns-12.net",,,
[x],profile-api.indeed.com,,profile-api.indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],profile-deduper.indeed.com,,"indeed2-cmhprod.indeed.com, indeed2-cmhprod-alb-1360573493.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],profile.indeed.com,,"profile-alb.tf2.indeed.com, indeed-yulprod-alb.indeed.com, marvin-external-yulprod-alb-175791382.ca-central-1.elb.amazonaws.com","ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prometheus-core.jefe-cmh.k8s.indeed.tech,,,"ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prometheus-federated.awscmhinfra.k8s.indeed.tech,,,"ns-1155.awsdns-16.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prometheus-indeed.awscmhqa.k8s.indeed.tech,,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prometheus-mariya.awscmhinfra.k8s.indeed.tech,,,"ns-1155.awsdns-16.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prometheus-mariya.awscmhqa.k8s.indeed.tech,,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prometheus.awsci.k8s.indeed.tech,,,"ns-1343.awsdns-39.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prometheus.awscmhinfra.k8s.indeed.tech,,,"ns-1155.awsdns-16.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prometheus.awscmhqa.k8s.indeed.tech,,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prometheus.bigqa.k8s.indeed.tech,,,"ns-733.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],promos.corp.indeed.com,10.254.100.202,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,True,10.254.100.202,,,,,
[x],properties.indeed.tech,,,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
