input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,tls_self_signed,tls_mismatched,csp_domains_
ldms.uat.oanda.com,Sign in ・ Cloudflare Access,200,30887,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,oandacf.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,oandacf.cloudflareaccess.com,cloudflare,443,https://ldms.uat.oanda.com:443,https,cloudflare,text/html,GET,104.18.17.94,/,260896998,104.18.16.94,HSTS,71,False,True,https://oandacf.cloudflareaccess.com/cdn-cgi/access/login/ldms.uat.oanda.com?kid=9dd0d1d0c1a94e314f6bfb3a9a02a032798e38177077225dbdd0c116b5baeac7&redirect_url=%2F&meta=eyJraWQiOiJiNmJjMDRmYTRhOWRlZWJhY2E2ZWMxNzQwMTEwNTEwMGJkMmVhNjVkMWUzOWJmZWU1MmVkZTgwNGEzOWQ5MmZhIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4MzY2NDcwOSwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjlkZDBkMWQwYzFhOTRlMzE0ZjZiZmIzYTlhMDJhMDMyNzk4ZTM4MTc3MDc3MjI1ZGJkZDBjMTE2YjViYWVhYzciLCJob3N0bmFtZSI6ImxkbXMudWF0Lm9hbmRhLmNvbSIsImFwcF9zZXNzaW9uX2hhc2giOiI4Yjg4MzVkNzFkNzJhOWU0YTE1MGIzM2YxZWZlODhlZDgzYzVjOGU2NWFjZmZiNzYyYzUwNDk4ODRiMzQyNDc0IiwibmJmIjoxNjgzNjY0NzA5LCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.X9qQrdk9MfQAQk-1KENDBaZX19i2dRstVhVwuJqtEwqIn-bSB9zd1WnohjS15LGIK5J2Bt7uxdapvi3XdjhHUzRWocY5XX_UVoCHVMD89ExPw441RVqKIQrG1agFo423aSHLFordZqeEiX3nmbyLMfWRczK3fbfxfMHtz77Q0n3qj1ONF35bhvCJMQNbz6BnNWuZmIPT5Y5NtAZkySaPdhOCkz8W-JTc8ty3iMCQ53knM6hwVyIm6GPeN6xegf2K3X1iP7HKtNTpFtK8g9yStA8RCgNUyKQd4ayZa_e9kPwhc9uimWBZiX7DtJGJL5ukCdEVNsjaw3kEGVOu2JdOHg,,,https:
legal.oanda.com,Page Not Found | OANDA,404,16186,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www1.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T21:55:35Z,2023-07-30T21:55:34Z,CN=oanda.com,oanda.com,,oanda.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,3575263f99b79e6f54bda4eabb892e36,11f19d3385f0734cdbfcb554b1faa08dda6656b50bb4986eb24aab600861112b,True,ctls,www1.oanda.com,cloudflare,80,http://legal.oanda.com:80,http,cloudflare,text/html,GET,104.17.30.191,/,1701767076,104.17.29.191,HSTS,213,False,True,https://www1.oanda.com/404,,,
legal.staging.oanda.com,Sign in ・ Cloudflare Access,200,30908,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,oandacf.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,oandacf.cloudflareaccess.com,cloudflare,443,https://legal.staging.oanda.com:443,https,cloudflare,text/html,GET,104.18.29.182,/,125506760,104.18.28.182,HSTS,71,False,True,https://oandacf.cloudflareaccess.com/cdn-cgi/access/login/legal.staging.oanda.com?kid=882cf37e904cc0ed33f4126aa55ba84ca4dae5f8ab63ed359b175d6643a2a1ee&redirect_url=%2F&meta=eyJraWQiOiJiNmJjMDRmYTRhOWRlZWJhY2E2ZWMxNzQwMTEwNTEwMGJkMmVhNjVkMWUzOWJmZWU1MmVkZTgwNGEzOWQ5MmZhIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4MzY2NDcwOSwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6Ijg4MmNmMzdlOTA0Y2MwZWQzM2Y0MTI2YWE1NWJhODRjYTRkYWU1ZjhhYjYzZWQzNTliMTc1ZDY2NDNhMmExZWUiLCJob3N0bmFtZSI6ImxlZ2FsLnN0YWdpbmcub2FuZGEuY29tIiwiYXBwX3Nlc3Npb25faGFzaCI6IjZhZmI0ZjQ3ZTUwZjBlMDgzMTNhMzNjNmYxNWQzN2U3ZWEyNzNkZDE3OGE3Y2U5YzM3ZTMzYmYxMDlmYTUwZDYiLCJuYmYiOjE2ODM2NjQ3MDksImlzX3dhcnAiOmZhbHNlLCJpc19nYXRld2F5IjpmYWxzZSwidHlwZSI6Im1ldGEiLCJyZWRpcmVjdF91cmwiOiJcLyIsIm10bHNfYXV0aCI6eyJjZXJ0X2lzc3Vlcl9za2kiOiIiLCJjZXJ0X3ByZXNlbnRlZCI6ZmFsc2UsImNlcnRfc2VyaWFsIjoiIiwiY2VydF9pc3N1ZXJfZG4iOiIiLCJhdXRoX3N0YXR1cyI6Ik5PTkUifSwiYXV0aF9zdGF0dXMiOiJOT05FIn0.Uk9mYryZYbr1s8RlFoKbLMPPI5A3jzeFw5oe2IT5LdsReUo3VIW64acj6aA4AaRMu8fNRU-iF3tJjXtdiVyjS9fldGQK4LBFQ30ENDPj3Sfe1C-1wpPs80J8-ycYh8uqX_6F6sHRy8P5hwLV4drCNpxU-Illv_hH5C7BQVjpKmBgyT70CksiZ8ILHM-ETOx_ttHiT5YrZPu75oEeI2eDdpMq3YKAoxAgUvbPT4huJuxiEiIPYqCsDJ2RIBzziQFU9-YWKIrsX7C-u6FHK-7k3I4BVZsBdLTwYyNnC-FsY1sjq58_Tphw7KqB4OUXN_UC_-1ZJ1nuk-KpS8GDEvypVA,,,https:
legal.uat.oanda.com,Sign in ・ Cloudflare Access,200,30876,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,oandacf.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,oandacf.cloudflareaccess.com,cloudflare,80,http://legal.uat.oanda.com:80,http,cloudflare,text/html,GET,104.18.17.94,/,80269477,104.18.16.94,HSTS,71,False,True,https://oandacf.cloudflareaccess.com/cdn-cgi/access/login/legal.uat.oanda.com?kid=7a3890fc3ac537191a6c6e3f612fa043deb3b864bb5c796ee0151bbaf911f98b&redirect_url=%2F&meta=eyJraWQiOiJiNmJjMDRmYTRhOWRlZWJhY2E2ZWMxNzQwMTEwNTEwMGJkMmVhNjVkMWUzOWJmZWU1MmVkZTgwNGEzOWQ5MmZhIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4MzY2NDcxMiwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjdhMzg5MGZjM2FjNTM3MTkxYTZjNmUzZjYxMmZhMDQzZGViM2I4NjRiYjVjNzk2ZWUwMTUxYmJhZjkxMWY5OGIiLCJob3N0bmFtZSI6ImxlZ2FsLnVhdC5vYW5kYS5jb20iLCJhcHBfc2Vzc2lvbl9oYXNoIjoiY2RjYjZkZTA0MmU0NTA2Y2FmOTM0MzQ1MDgyNmMzMWZmZmZkZTdkODgwNzhlYWM4MDMzNmY4Y2Q2YjdlZjI5NCIsIm5iZiI6MTY4MzY2NDcxMiwiaXNfd2FycCI6ZmFsc2UsImlzX2dhdGV3YXkiOmZhbHNlLCJ0eXBlIjoibWV0YSIsInJlZGlyZWN0X3VybCI6IlwvIiwibXRsc19hdXRoIjp7ImNlcnRfaXNzdWVyX3NraSI6IiIsImNlcnRfcHJlc2VudGVkIjpmYWxzZSwiY2VydF9zZXJpYWwiOiIiLCJjZXJ0X2lzc3Vlcl9kbiI6IiIsImF1dGhfc3RhdHVzIjoiTk9ORSJ9LCJhdXRoX3N0YXR1cyI6Ik5PTkUifQ.WrSNbokorPsCGNYodRwEqh2wUYu0D_LNFJkJvJk3zleHV0eKx-Phjdvcjw_OU_f5SnfDz1as0aw5HISxESK--sRqaXdh-dqMHrXqKwdX1B7qfXoCAgMIqdG9vLqPP3v96uSwqzLaeCujT4WJVy3cd1FoGv49OoH7xZOlZ4-64C4dRbb9ugGohmQEq7T6CoeCr6tiExizctg3bTeE_YrEanX6bfOaJ9nntXMur9qgblDB_PnlwgBUo64_gXzZUXwl8SknHx1VTI-egkxiKIssYGRrj15eShtcFmJ-J4oNOAplfXBi6LWPwrCHLevPPlwPO_2uk7TSg1V9TgkbnabHMA,,,https:
link.tms.pl,Dom Maklerski OANDA TMS Brokers - Najlepszy broker wg IC 2023,200,221094,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.tms.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-20T00:00:00Z,2023-11-20T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.tms.pl,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",917d1210a2d1f198d9ac6a1a52ec68d1,885f5155339df8e6f93b42b5e861f143f3cd9e5fe4cffa4c80abab9ecdc80a49,True,ctls,www.tms.pl,cloudflare,80,http://link.tms.pl:80,http,cloudflare,text/html,GET,104.18.7.221,/,-36294923,104.18.6.221,YouTube,7994,False,True,https://www.tms.pl,,,
lp.test.tms.pl,,403,16,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,lp.test.tms.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-28T00:00:00Z,2023-06-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",728883b60e35dfcd7002f661d1a367ee,90b2070225d5acfd2f818e6414ffb62b13d40caa8193b44a609402a97e9cd0c7,True,ctls,lp.test.tms.pl,cloudflare,443,https://lp.test.tms.pl:443,https,cloudflare,text/plain,GET,104.18.25.207,/,1253481126,104.18.24.207,Cloudflare,1,False,True,,,,
lp.tms.pl,,200,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,lp.tms.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-20T00:00:00Z,2023-11-20T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.tms.pl,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",917d1210a2d1f198d9ac6a1a52ec68d1,885f5155339df8e6f93b42b5e861f143f3cd9e5fe4cffa4c80abab9ecdc80a49,True,ctls,lp.tms.pl,cloudflare,443,https://lp.tms.pl:443,https,cloudflare,text/html,GET,104.18.7.221,/,-1078003665,104.18.6.221,HSTS,1,False,True,,,,
lp.tmsbrokers.com,TMS Brokers Europe Ltd.,200,20640,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,lp.tmsbrokers.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-20T00:00:00Z,2023-11-20T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fcb9404d663390706f43017dcb5dd435,9e7aac0744e262e833a42cd3d13b8e33823b58815af8eb39fb87ef1e73473e68,True,ctls,lp.tmsbrokers.com,cloudflare,443,https://lp.tmsbrokers.com:443,https,cloudflare,text/html,GET,104.18.14.64,/,1514030179,104.18.15.64,HSTS,335,False,True,https://lp.tmsbrokers.com/expectmore,,,
m.fxmetropolis.oanda.com,"Online Forex, Shares & Crypto CFD Trading Broker | OANDA",200,683559,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T21:55:35Z,2023-07-30T21:55:34Z,CN=oanda.com,oanda.com,,oanda.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,3575263f99b79e6f54bda4eabb892e36,11f19d3385f0734cdbfcb554b1faa08dda6656b50bb4986eb24aab600861112b,True,ctls,www.oanda.com,cloudflare,80,http://m.fxmetropolis.oanda.com:80,http,cloudflare,text/html,GET,104.17.29.191,/,1380162238,104.17.30.191,PHP,10440,False,True,https://www.oanda.com/eu-en,,,
m.oanda.com,"Online Forex, Shares & Crypto CFD Trading Broker | OANDA",200,683566,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T21:55:35Z,2023-07-30T21:55:34Z,CN=oanda.com,oanda.com,,oanda.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,3575263f99b79e6f54bda4eabb892e36,11f19d3385f0734cdbfcb554b1faa08dda6656b50bb4986eb24aab600861112b,True,ctls,www.oanda.com,cloudflare,443,https://m.oanda.com:443,https,cloudflare,text/html,GET,104.17.30.191,/,1380162238,104.17.29.191,PHP,10441,False,True,https://www.oanda.com/eu-en,,,
mactrack.oanda.jp,,404,16,AS16509,AS16509,Unknown,54.150.128.0/18,mactrack.oanda.jp,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-11-19T23:59:59Z,CN=mactrack.oanda.jp,mactrack.oanda.jp,,mactrack.oanda.jp,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,39fa3633558077487574ce80b53c3aee,4020a042ebf18af132179dfe0adfc3a584e20eca7055425e619d5df9f4788e8b,,ctls,mactrack.oanda.jp,,443,https://mactrack.oanda.jp:443,https,nginx/1.14.0 (Ubuntu),text/html,GET,54.150.8.68,/,-1989484682,35.73.168.49,Ubuntu,2,False,,,,,
maintenance.oanda.jp,お客様サポート | OANDA Japan - オアンダ ジャパン -,200,8659,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,maintenance.oanda.jp,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-04-28T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.oanda.jp,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b3f777c3d9bce2b0e8a64c526f09c46b,eb4cbd25b759495d95cddda96e2715b9a0803fd740789b7501048772c815c084,True,ctls,maintenance.oanda.jp,cloudflare,443,https://maintenance.oanda.jp:443,https,cloudflare,text/html,GET,104.16.238.60,/,1279842125,104.16.248.60,HSTS,192,False,True,https://maintenance.oanda.jp/index.html,,,
markets.tms.pl,TMS Markets - Platforma Transakcyjna TMS Brokers,200,7497,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,markets.tms.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-20T00:00:00Z,2023-11-20T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.tms.pl,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",917d1210a2d1f198d9ac6a1a52ec68d1,885f5155339df8e6f93b42b5e861f143f3cd9e5fe4cffa4c80abab9ecdc80a49,True,ctls,markets.tms.pl,cloudflare,443,https://markets.tms.pl:443,https,cloudflare,text/html,GET,104.18.7.221,/,-36294923,104.18.6.221,YouTube,231,False,True,,,,
metrics.oanda.com,,200,,AS15224,OMNITURE,US,63.140.60.0/22,,,,,,,,,,,,,,,,,,,,,80,http://metrics.oanda.com:80,http,jag,,GET,63.140.62.164,/,1936786007,63.140.62.160,,1,False,,,,,
mfa.oanda.com,OANDA - 2 Factor Authentication,200,1731,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,mfa.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T21:55:35Z,2023-07-30T21:55:34Z,CN=oanda.com,oanda.com,,oanda.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,3575263f99b79e6f54bda4eabb892e36,11f19d3385f0734cdbfcb554b1faa08dda6656b50bb4986eb24aab600861112b,True,ctls,mfa.oanda.com,cloudflare,443,https://mfa.oanda.com:443,https,cloudflare,text/html,GET,104.17.30.191,/,285821000,104.17.29.191,HSTS,1,False,True,,,,
mfa.staging.oanda.com,Sign in ・ Cloudflare Access,200,30908,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,oandacf.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,oandacf.cloudflareaccess.com,cloudflare,443,https://mfa.staging.oanda.com:443,https,cloudflare,text/html,GET,104.18.28.182,/,1323983265,104.18.29.182,HSTS,71,False,True,https://oandacf.cloudflareaccess.com/cdn-cgi/access/login/mfa.staging.oanda.com?kid=882cf37e904cc0ed33f4126aa55ba84ca4dae5f8ab63ed359b175d6643a2a1ee&redirect_url=%2F&meta=eyJraWQiOiJiNmJjMDRmYTRhOWRlZWJhY2E2ZWMxNzQwMTEwNTEwMGJkMmVhNjVkMWUzOWJmZWU1MmVkZTgwNGEzOWQ5MmZhIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4MzY2NDcwOSwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6Ijg4MmNmMzdlOTA0Y2MwZWQzM2Y0MTI2YWE1NWJhODRjYTRkYWU1ZjhhYjYzZWQzNTliMTc1ZDY2NDNhMmExZWUiLCJob3N0bmFtZSI6Im1mYS5zdGFnaW5nLm9hbmRhLmNvbSIsImFwcF9zZXNzaW9uX2hhc2giOiIwN2JmYmYyMjc2MzFjM2ZlODYzMDlkNGYzODM3YWE0ODQ5YjYxODVjMWM3YjZlYzgzNTc2NWJjY2FiMDhiYTE3IiwibmJmIjoxNjgzNjY0NzA5LCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.s5zuXNrPhjVlYLu6FZEXP_TZOYGbzWCNmnQ8bD_NwNREBjH3av8ofS6CSb105uWrB88PNTuXwQol9bVRGA9udnItcI_HHXhxmaqkVw5z3Zx7U_DZ_j-KaG7kaiPfpFiahxoCVuBlVZJTAH8eIsFMyRwvCct_QQurKl3rztTFrQt2ag9FWubkQI8mDkrBPQ0eh6SA7R2A_c8uEIz0FK7sf-bNJaGU_6vAJIC3d5pVsNY73uNnPBW-Ie65Re2pThyVjjGXJifsxAQLxHxFobJ8cg2sci7uUsvxWR_Bh4Qg9CvW6yJV4G7XFh8hx6xkj4PYdPewJXaA7n5CyiIuFizYdw,,,https:
mfa.uat.oanda.com,Sign in ・ Cloudflare Access,200,30896,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,oandacf.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,oandacf.cloudflareaccess.com,cloudflare,80,http://mfa.uat.oanda.com:80,http,cloudflare,text/html,GET,104.18.16.94,/,-1448465259,104.18.17.94,HSTS,71,False,True,https://oandacf.cloudflareaccess.com/cdn-cgi/access/login/mfa.uat.oanda.com?kid=7a3890fc3ac537191a6c6e3f612fa043deb3b864bb5c796ee0151bbaf911f98b&redirect_url=%2F&meta=eyJraWQiOiJiNmJjMDRmYTRhOWRlZWJhY2E2ZWMxNzQwMTEwNTEwMGJkMmVhNjVkMWUzOWJmZWU1MmVkZTgwNGEzOWQ5MmZhIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4MzY2NDcxMiwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjdhMzg5MGZjM2FjNTM3MTkxYTZjNmUzZjYxMmZhMDQzZGViM2I4NjRiYjVjNzk2ZWUwMTUxYmJhZjkxMWY5OGIiLCJob3N0bmFtZSI6Im1mYS51YXQub2FuZGEuY29tIiwiYXBwX3Nlc3Npb25faGFzaCI6ImI5M2EwNWFkNWJjMWE3Zjg2OGFhNzU3ZGQwZGI3ODc0ZDM5ZjlkZjBiZDVhYjQyZTIzMjZlMzU0YWJjNTA0N2MiLCJuYmYiOjE2ODM2NjQ3MTIsImlzX3dhcnAiOmZhbHNlLCJpc19nYXRld2F5IjpmYWxzZSwidHlwZSI6Im1ldGEiLCJyZWRpcmVjdF91cmwiOiJcLyIsIm10bHNfYXV0aCI6eyJjZXJ0X2lzc3Vlcl9za2kiOiIiLCJjZXJ0X3ByZXNlbnRlZCI6ZmFsc2UsImNlcnRfc2VyaWFsIjoiIiwiY2VydF9pc3N1ZXJfZG4iOiIiLCJhdXRoX3N0YXR1cyI6Ik5PTkUifSwiYXV0aF9zdGF0dXMiOiJOT05FIn0.ExzHzI9lL4LLC98qeM8-iKSrvj9-VLpnoEHhQNctC3wueFaAZe-iZMBix5erRRR8nnFHjh2dnCVF5o_GV1SSRH2DKQHON8akOwwaibPwc8plaD5KB7uyJKk9qFy-Ee5n374vLrbqoPIv6g3TFOjSOKT0018O5MlLzsLNiXhujNCpd0T0v17foa47qoO54pYUgBE_b7puLElKgMzY5PJhhl_a5o6Xc1WP43q4BURpLd_NiudvKvSRIA67gWtdoH6E1YAZNH5yvL9WC11JPKrGdjIhrPeb8gvl2xlb1qNtsdb6Yhr8IIVQbzvFvn9Vt8DWNNsa_FhzOtav1UTuWr86UQ,,,http://127.0.0.1:*
money-transfer.oanda.com,Corporate and FX payments,200,59012,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.oanda.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T21:55:35Z,2023-07-30T21:55:34Z,CN=oanda.com,oanda.com,,oanda.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,3575263f99b79e6f54bda4eabb892e36,11f19d3385f0734cdbfcb554b1faa08dda6656b50bb4986eb24aab600861112b,True,ctls,www.oanda.com,cloudflare,443,https://money-transfer.oanda.com:443,https,cloudflare,text/html,GET,104.17.29.191,/,69681775,104.17.30.191,Typekit,1103,False,True,https://www.oanda.com/foreign-exchange-data-services/en/fx-payments/,,,
