new,host,a,cname,soa,status_code,cdn,cdn-name,ns,aaaa,txt,mx,caa,ptr,has_internal_ips,internal_ips
[x],dcr-orange-accp.ideal.ing.nl,"145.221.184.211, 145.221.216.211",accp.ideal.ing.nl,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dcr-orange-accp.inlogcodes.mijn.ing.nl,"145.221.216.237, 145.221.184.237",accp.inlogcodes.mijn.ing.nl,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dcr-orange-accp.mc.ing.nl,"145.221.184.230, 145.221.216.230",accp.mc.ing.nl,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dcr-orange-accp.mijnzakelijk.ing.nl,"145.221.184.235, 145.221.216.235",accp.mijnzakelijk.ing.nl,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dcr-orange-accp.services.ing.nl,"145.221.184.213, 145.221.216.213",accp.services.ing.nl,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dcr-preview-accp.ideal.ing.nl,"145.221.216.211, 145.221.184.211",accp.ideal.ing.nl,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dcr-preview-accp.inlogcodes.mijn.ing.nl,"145.221.184.237, 145.221.216.237",accp.inlogcodes.mijn.ing.nl,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dcr-preview-accp.mc.ing.nl,"145.221.184.230, 145.221.216.230",accp.mc.ing.nl,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dcr-preview-accp.mijn.ing.nl,,accp.mijn.ing.nl,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],dcr.accp.inlogcodes.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],dcr.accp.inlogcodes.mijn.ing.nl,145.221.216.11,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dcr.api.team.test.mobile.ing.nl,145.221.216.195,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dcr.api.test.feedback.ing.com,145.221.216.30,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dcr.api.test.mobile.ing.com,145.221.216.55,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dcr.api.test.mobile.investments.ing.nl,145.221.216.10,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dcr.mobile.ing.nl,145.221.215.249,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dcr.myaccount.ing.com,145.221.213.10,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dcr.punten.ing.nl,145.221.212.4,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dcr.test.feedback.ing.com,145.221.216.33,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dcr.test.intermediairzakelijk.ing.nl,145.221.217.59,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dcr.test.mobile.ing.nl,145.221.217.106,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],demo-tan.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],demo.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],dev.ideal.ing.nl,145.221.184.81,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dev.linus.digitalassistant.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dev.marie.digitalassistant.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dev.mc.ing.nl,145.221.184.83,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dev.mijnzakelijk.ing.nl,145.221.184.85,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dev.services.ing.nl,145.221.184.86,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dev1-cms.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dev2-cms.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dev2-www.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],dev3-www.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],developer.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],dialoog.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],direct.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],directwerkkapitaal.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],docpay.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],ebeslagen.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],effecten.itr.ing.nl,193.67.152.185,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],ekcampagne.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],ekfotowedstrijd.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],elba02.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],email.ing.nl,,u1523383.wl134.sendgrid.net,"aisha.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,v=spf1 ip4:167.89.63.221 -all,mx.sendgrid.net,,,,
[x],enterpriseenrollment.ing.com,20.91.147.72,"enterpriseenrollment-s.manage.microsoft.com, manage-pe.trafficmanager.net, pexsucpeu03.swedencentral.cloudapp.azure.com","ns1-07.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,True,azure,,,,,,,,
[x],enterpriseregistration.ing.com,20.190.137.40,"enterpriseregistration.windows.net, adrs.privatelink.msidentity.com, www.tm.prd.adrs.akadns.net, www.tm.prd.adrs.trafficmanager.net","internal.akadns.net, hostmaster.akamai.com, tm1.dns-tm.com, hostmaster.trafficmanager.net",NOERROR,True,azure,,,,,,,,
[x],euro.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],explore.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],extnotify.ing.com,"145.221.37.197, 145.221.41.197",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],f1it.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],fallback.ing.com,145.221.95.245,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],famegame.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],faqs.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],feedback.ing.com,"145.221.181.216, 145.221.213.216",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],fm.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],fonts.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],force-acc-nhg.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],force-nhg.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],formulieren.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 ip4:145.221.98.231 ip4:80.79.192.34 ip4:80.79.192.35 ip4:145.221.98.229 ip4:212.159.221.43 ip4:212.159.221.44 include:_spf.ing.net -all,,,,,
[x],formulierenacc.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],francisklein.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],ftp.service.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],fts.b2b01.ing.com,145.221.179.241,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],futura.incs.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],gato3.ra.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],gdn.ing.com,"145.221.37.185, 145.221.41.185",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],giftshop.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],gmom-dmz-a.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],guides.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],hdnnasa-a.service.ing.nl,"145.221.185.56, 145.221.217.56",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],home.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],id.ccservices.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],ideal-acquiring.ing.nl,"145.221.214.235, 145.221.182.235",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],ideal-issuer-ota.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],ideal-issuer.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],ideal-portal.ing.nl,"145.221.214.237, 145.221.182.237",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],ideal.ing.nl,"145.221.182.225, 145.221.214.225",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 ip4:145.221.0.0/16 ip4:82.201.127.0/27 ip4:212.0.231.64/28 ip4:195.121.11.23 include:_spf.ing.net -all,,,,,
[x],iio.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],imagebank.ing.com,80.248.34.198,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],images.rentepunten.ing.nl,160.92.57.172,api.rentepunten.ing.nl,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],imstest.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],ing.nl,23.192.88.158,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,"usw1.akam.net, ns1-229.akam.net, usc4.akam.net, eur2.akam.net, usw2.akam.net, ns1-34.akam.net, eur6.akam.net, use9.akam.net",,"identrust_validate=nmXRgMh4W1E/QyusOAfKp+Kxs4Wlum4tnpqNr0/Hk1Q5, MS=ms65197369, ui2HMDuwDgJk7k/S06VIqZp3+OqB3Ccy+DNbPW93gvjVZ1qfJGeyaXIZrYOzUUEqqnjLbL/H42Fb/abebnTM1A==, v=spf1 ip4:80.248.34.0/24 ip4:195.248.87.0/24 ip4:85.112.22.247 ip4:74.63.141.251 ip4:83.149.86.160/27 ip4:83.149.121.128/26 ip4:80.79.192.34/31 ip4:78.31.119.9 ip4:91.220.136.168 ip4:46.31.52.0/23 ip4:46.19.168.0/23 , ip4:192.254.112.185 ip4:91.209.197.6 ip4:91.209.197.7 ip4:62.112.237.21 ip4:62.112.237.23 ip6:2a00:1558:2801:4::2:1 ip6:2a00:1558:2801:4::3:1 include:_spf.ing.net include:_spf.ing.nl -all, google-site-verification=RHuwn4l4SXvHlUpaN7iooaq1GXhhbfPGf5-Oi-QYaLY, facebook-domain-verification=ki5mf778r02jgsu3serx11n5k4wutr",ing-nl.mail.protection.outlook.com,,,,
[x],inghouse.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],ingworld.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],ingworld.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],innovation.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 mx ip4:145.221.0.0/16 ip4:193.178.209.0/24 -all,mail.innovation.ing.nl,,,,
[x],insidebusiness.ing.com,"145.221.42.214, 145.221.38.214",,,NOERROR,,,,,v=spf1 -all,,,,,
[x],insidebusiness.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],insidebusiness.tft.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],instellen.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],intermediairs.ing.nl,"145.221.213.200, 145.221.181.200",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,"MS=ms32090027, v=spf1 include:_spf.ing.net -all",intermediairs-ing-nl.mail.protection.outlook.com,,,,
[x],intermediairzakelijk.ing.nl,"145.221.181.196, 145.221.213.196",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],internationalonlinegamb.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],intranet.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],investors.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],isabel.services.be.ing.com,"145.221.181.214, 145.221.213.214",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],it-academie.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],jaaroverzicht.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],jeugdengeldwijzer.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],jhonnysguitarclasses.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],job-seekers.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],jobseekers.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],jongeren.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],jongerenrekening.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],jonnysguitarclasse.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],jubileum.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],kantoren.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],kbs.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],klantdialoog.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],kvkloket.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],l2vault.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],lcma.mc.ing.nl,"145.221.184.231, 145.221.216.231",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],link.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],linus.digitalassistant.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],lister.petter.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],live-events.ing.nl,"2.16.187.152, 2.16.187.24","campaigns.edgekey.net, e26463.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],lm.ibicontactlab.bulkmail.ing.com,185.34.84.120,"lm.contactlab.it, dmc.contactlab.it","ns-a.tomato.it, operations.contactlab.com",NOERROR,,,,,,,,,,
[x],locator.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],login.accp.intermediairs.ing.nl,"145.221.184.49, 145.221.216.49",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],login.test.intermediairs.ing.nl,"145.221.216.26, 145.221.184.26",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],lyncdiscover.ing.com,52.112.193.16,webdir.online.lync.com,"admin.nsatc.net, dns.level3.net",NOERROR,,,,2603:1027:0:48::21,,,,,,
[x],m.ing.com,23.42.197.10,"www.ing.com, www.ing.com.edgekey.net, e7234.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],m.ing.nl,23.37.35.82,"m.ing.nl.edgekey.net, e7225.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],mail.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,"v=spf1 ip4:145.221.0.0/16 ip4:193.178.209.0/24 ip4:213.61.53.0/26 ip4:213.254.248.103 ip4:212.23.45.0/24 ip4:212.35.124.164 ip4:89.106.184.0/24 ip4:94.143.208.24 ip4:188.93.157.52 ip4:74.63.141.251 ip4:46.31.52.0/23 ip4:78.136.52.70,  include:_spf.ing.net -all, MS=ms27493447, G6LFZCCApQZfXD1g9xQBUcwBOdpR1nVaawcqJltoTymMkxpSVtS23AxHvG3L5IWexL7iWi1x+y8i/LAefyFCRA==, google-site-verification=w31CfhBkgaNsaQSWLqaK1R65-NBCOzo6_E7HVgFtkL4",mail-ing-nl.mail.protection.outlook.com,,,,
[x],mail.rentepunten.ing.nl,80.73.132.220,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mail10.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mail11.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mail19.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mail20.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mail21.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mail29.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mail3.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],mail30.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mail39.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mail4.ing.com,145.221.24.101,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],mail5.ing.com,145.221.24.102,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],mailing.ing.com,20.54.195.240,ing.quadientcloud.eu,"ns1-08.azure-dns.com, opscloud.quadient.com",NOERROR,True,azure,,,,,,,,
[x],mailmachine.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mailplus.ing.nl,46.31.50.24,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 mx ip4:46.31.48.0/21 -all,bounces.mailplus.nl,,,,
[x],maps.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],marie.digitalassistant.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],marketingtools.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],marking.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],matters.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mc.ing.nl,"145.221.212.241, 145.221.180.241",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mdm.test.ing.nl,,wpr.mdm.test.ing.nl,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mdmmail-ing.glb.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],merkwereld.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],microfinance-seminar.ing.com,145.221.95.124,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],microsoft.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mijn.accp.intermediairs.ing.nl,"145.221.216.51, 145.221.184.51",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mijn.demo.ing.nl,"145.221.41.198, 145.221.37.198",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mijn.ing.nl,"145.221.181.241, 145.221.213.241",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mijn.test.intermediairs.ing.nl,"145.221.184.32, 145.221.216.32",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mijnzakelijk.ing.nl,"145.221.181.243, 145.221.213.243",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mirror.dms.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mobile.ing.com,23.201.248.163,"m.ing.com, www.ing.com, www.ing.com.edgekey.net, e7234.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],mobile.ing.nl,"145.221.183.249, 145.221.215.249",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mobile.mybank.ing.com,"145.221.213.211, 145.221.181.211",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mobileaccess.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],mobileapp.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],moderator.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mon.retail.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mx3.asia.ing.com,103.132.85.6,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],myaccount.ing.com,"145.221.213.252, 145.221.181.252",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],mybank.ing.com,"145.221.213.212, 145.221.181.212",,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],new.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],nieuws.ing.nl,"23.222.79.226, 23.222.79.216","campaigns.edgekey.net, e26463.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,,
[x],ninetysixwildcats.ing.com,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],ns.etg.ing.nl,145.221.95.254,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],ns4.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],ns5.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],ns8.ing.nl,145.221.211.197,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,,,,,,
[x],ns9.ing.nl,145.221.179.197,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],ocsp-acc-pki-ing.glb.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
[x],ocsp-pki-ing.glb.ing.nl,,,"eur6.akam.net, postmaster.mail.ing.nl",NOERROR,,,,,v=spf1 -all,,,,,
