new,host,a,soa,status_code,mx,ns,txt,cname,cdn,cdn-name,caa,aaaa,has_internal_ips,internal_ips
[x],nonprod.medfin.com.au,,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],nonprod.nab.com.au,,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],nonprod.nabbroker.com.au,,"ns1.nabbroker.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],nonprod.nabmarginlending.com.au,,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],ns1.ext.nab.com.au,164.53.221.120,"ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns1.nabbroker.com.au,162.159.0.247,"ns1.nabbroker.com.au, hostmaster.national.com.au",NOERROR,,,,,True,cloudflare,,,,
[x],ns2.ext.nab.com.au,164.53.235.120,"ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns2.extnp.nab.com.au,164.53.239.18,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns2.nabbroker.com.au,162.159.1.230,"ns1.nabbroker.com.au, hostmaster.national.com.au",NOERROR,,,,,True,cloudflare,,,,
[x],nsem01.hicaps.com.au,203.57.240.223,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],nskx01.hicaps.com.au,203.57.241.223,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],ocloud-test-8-payments-coinbase.r0-ssh.rule-album-cn01a.globalriotevelynn.tadpole-d.231.ns.e.claiming.com.au,"18.173.233.42, 18.173.233.83, 18.173.233.39, 18.173.233.86","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],ocloud-test-8-payments-coinbase.r0.rule-album-cn01a.globalriotevelynn.events.tadpole-d.231.ns.e.claiming.com.au,"13.32.99.76, 13.32.99.114, 13.32.99.78, 13.32.99.31","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],ocloud-test-8-payments-coinbase.r0.rule-album-cn01a.globalriotevelynn.tadpole-d-manage.231.ns.e.claiming.com.au,"13.32.99.31, 13.32.99.76, 13.32.99.114, 13.32.99.78","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],ocloud-test-8-payments-coinbase.r0.rule-album-cn01a.globalriotevelynn.tadpole-d-stage.231.ns.e.claiming.com.au,"13.32.99.114, 13.32.99.31, 13.32.99.76, 13.32.99.78","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],ocloud-test-8-payments-coinbase.r0.rule-album-cn01a.globalriotevelynn.tadpole-d.231-payments.ns.e.claiming.com.au,"108.157.229.48, 108.157.229.67, 108.157.229.127, 108.157.229.123","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],ocloud-test-8-payments-coinbase.r0.rule-album-cn01a.globalriotevelynn.tadpole-d.231.ftp-ns.e.claiming.com.au,"13.32.99.78, 13.32.99.114, 13.32.99.31, 13.32.99.76","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],ocloud-test-8-payments-coinbase.r0.rule-album-cn01a.globalriotevelynn.tadpole-d.hosting231.ns.e.claiming.com.au,"13.32.99.31, 13.32.99.76, 13.32.99.114, 13.32.99.78","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],ocloud-test-8-payments-coinbase.r0.rule-album-cn01a.globalriotevelynn.tadpole-d.slave.231.ns.e.claiming.com.au,"18.173.233.86, 18.173.233.83, 18.173.233.42, 18.173.233.39","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],ocloud-test-8-payments-coinbase.r0.rule-album-cn01a.globalriotevelynn.tadpole-d.wp231.ns.e.claiming.com.au,"13.32.99.114, 13.32.99.76, 13.32.99.31, 13.32.99.78","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],ocloud-test-8-payments-coinbase.r0.rule-album-cn01a.slave-globalriotevelynn.tadpole-d.231.ns.e.claiming.com.au,"13.32.99.31, 13.32.99.76, 13.32.99.114, 13.32.99.78","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],ocloud-test-8-payments-coinbase.r0ns.rule-album-cn01a.globalriotevelynn.tadpole-d.231.ns.e.claiming.com.au,"13.32.99.31, 13.32.99.76, 13.32.99.78, 13.32.99.114","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],ocloud-test-8-payments-coinbase.service-r0.rule-album-cn01a.globalriotevelynn.tadpole-d.231.ns.e.claiming.com.au,"108.138.64.86, 108.138.64.122, 108.138.64.12, 108.138.64.73","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],ocloud-test-8-payments-coinbase.ww01r0.rule-album-cn01a.globalriotevelynn.tadpole-d.231.ns.e.claiming.com.au,"13.32.99.31, 13.32.99.114, 13.32.99.76, 13.32.99.78","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],old.jbwere.com.au,203.20.159.43,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],ols.nab.com.au,23.212.215.151,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"ols.nab.com.au.edgekey.net, e11288.x.akamaiedge.net",,,,,,
[x],onboarding.nabtrade.com.au,184.31.83.79,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"onboarding.nabtrade.com.au.edgekey.net, e7088.dscx.akamaiedge.net",,,,"2a02:26f0:3500:595::1bb0, 2a02:26f0:3500:58c::1bb0",,
[x],online.email.nabtrade.com.au,198.245.92.46,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,"ns3.exacttarget.com, ns1.exacttarget.com, ns2.exacttarget.com",,,,,,,,
[x],online.nabtrade.com.au,13.111.38.53,"emu.fnz.com.au, hostmaster.emu.fnz.com.au",NOERROR,,,,,,,,,,
[x],open.api.nab.com.au,23.45.102.87,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"prod-clientgw.api.nab.edgekey.net, e6117.x.akamaiedge.net",,,,,,
[x],openbank.api-cdrtest.nab.com.au,88.221.186.93,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"openbank.api-cdrtest.nab.com.au.edgekey.net, e3734.x.akamaiedge.net",,,,,,
[x],openbank.api-cdrtest.ubank.com.au,23.215.18.228,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"openbank.api-cdrtest.nab.com.au.edgekey.net, e3734.x.akamaiedge.net",,,,,,
[x],openbank.api-next.nab.com.au,69.192.69.70,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"openbank.api.nab.com.au.edgekey.net, e12559.x.akamaiedge.net",,,,,,
[x],openbank.api-pilot.nab.com.au,92.122.106.200,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"openbank.api.nab.com.au.edgekey.net, e12559.x.akamaiedge.net",,,,,,
[x],openbank.api-prev.nab.com.au,23.197.140.93,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"openbank.api.nab.com.au.edgekey.net, e12559.x.akamaiedge.net",,,,,,
[x],openbank.api.nab.com.au,104.100.182.202,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"openbank.api.nab.com.au.edgekey.net, e12559.x.akamaiedge.net",,,,,,
[x],openbank.api.ubank.com.au,69.192.69.70,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"openbank.api.nab.com.au.edgekey.net, e12559.x.akamaiedge.net",,,,,,
[x],owa.medfin.com.au,125.7.19.243,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],pages.campaigns.nabbroker.com.au,68.232.203.80,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,pages.virt.s6.exacttarget.com,,,,,,
[x],pages.comms.jbwere.com.au,13.111.147.239,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],pages.communications.ubank.com.au,13.111.147.241,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],pages.customerfeedback.nab.com.au,13.111.147.243,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],pages.e.advantedge.com.au,13.111.147.244,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],pages.e.nabbroker.com.au,13.111.147.245,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],pages.email.nabtrade.com.au,13.111.147.242,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],pages.messages.nab.com.au,13.111.140.117,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,,
[x],pages.property.nab.com.au,13.111.147.240,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,"ns2.exacttarget.com, ns1.exacttarget.com, ns3.exacttarget.com",,,,,,,,
[x],partner-secure.api-pilot.nab.com.au,23.212.201.24,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"apimlc.nab.com.au.edgekey.net, e3899.x.akamaiedge.net",,,,,,
[x],partner-secure.api.nab.com.au,2.17.190.59,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"apimlc.nab.com.au.edgekey.net, e3899.x.akamaiedge.net",,,,,,
[x],partner-secure.nab.com.au,164.53.19.65,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],partner.api.nab.com.au,54.144.128.85,,NOERROR,,,,,,,,,,
[x],partner.nabbroker.com.au,104.102.23.194,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"group-redirects.nab.com.au.edgekey.net, e2941.x.akamaiedge.net",,,,,,
[x],partner.nabtrade.com.au,23.201.248.22,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"www.nabtrade.com.au.edgekey.net, e7088.x.akamaiedge.net",,,,,,
[x],partners-coinbasetickertests.claiming.com.au,"108.138.64.86, 108.138.64.73, 108.138.64.12, 108.138.64.122","ns-283.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,www.claiming.com.au,True,cloudfront,,,,
[x],paybyweb.nab.com.au,203.22.215.67,"ns-860.awsdns-43.net, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1050.awsdns-03.org, ns-1931.awsdns-49.co.uk, ns-860.awsdns-43.net, ns-98.awsdns-12.com",,nabbillpay.securepay.com.au,,,,,,
[x],ped.nabeftpos.nab.com.au,"3.104.71.42, 13.210.18.110","ns-534.awsdns-02.net, awsdns-hostmaster.amazon.com",NOERROR,,"ns-100.awsdns-12.com, ns-1396.awsdns-46.org, ns-1985.awsdns-56.co.uk, ns-534.awsdns-02.net",,,,,,,,
[x],pilot-api.partner.nab.com.au,104.81.125.54,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"api.nab.com.au.edgekey.net, e13400.x.akamaiedge.net",,,,,,
[x],pilot-apimlc.nab.com.au,92.123.55.139,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"apimlc.nab.com.au.edgekey.net, e3899.x.akamaiedge.net",,,,,,
[x],pilot-my.jbwere.com.au,"95.101.74.151, 95.101.74.132","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"dev-nonprod.jbwere.com.au.edgekey.net, e29333.dscx.akamaiedge.net",,,,"2a02:26f0:c900:9::5f65:4a97, 2a02:26f0:c900:9::5f65:4a84",,
[x],pilot-partner.nabtrade.com.au,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod.nabtrade.com.au.edgekey.net, e8891.x.akamaiedge.net",,,,,,
[x],pilot.lanternpay.com,"108.138.51.45, 108.138.51.67, 108.138.51.82, 108.138.51.22","ns-97.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,,
[x],plat-qa.test.lanternpay.com,"13.32.121.124, 13.32.121.46, 13.32.121.54, 13.32.121.34","ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,,
[x],portal-developer.extnp.nab.com.au,184.25.158.58,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"developer.extnp.nab.com.au.edgekey.net, e1049.x.akamaiedge.net",,,,,,
[x],portal-developer.nab.com.au,23.1.60.180,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"developer.nab.com.au.edgekey.net, e6191.x.akamaiedge.net",,,,,,
[x],portal.nabtrade.com.au,23.201.248.22,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"portal.nabtrade.com.au.edgekey.net, e7088.dscx.akamaiedge.net",,,,"2a02:26f0:480:68c::1bb0, 2a02:26f0:480:686::1bb0",,
[x],portfolioaccess.nab.com.au,198.245.82.46,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,inbound-reply.s6.exacttarget.com,"ns1.exacttarget.com, ns2.exacttarget.com, ns3.exacttarget.com, ns4.exacttarget.com","12b98544d02540999003314d0751d0c9, v=spf1 include:cust-spf.exacttarget.com -all, spf2.0/pra include:cust-senderid.exacttarget.com -all",,,,,,,
[x],ppte-docs.nab.com.au,104.64.38.94,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"nonprod-docs.nab.com.au.edgekey.net, e17678.x.akamaiedge.net",,,,,,
[x],preprod.lanternpay.com,"18.66.242.59, 18.66.242.140, 18.66.242.194, 18.66.242.161","ns-1739.awsdns-25.co.uk, awsdns-hostmaster.amazon.com",NOERROR,lanternpay-com.mail.protection.outlook.com,"ns-1739.awsdns-25.co.uk, ns-353.awsdns-44.com, ns-682.awsdns-21.net, ns-1291.awsdns-33.org","v=spf1 include:spf.protection.outlook.com -all, MS=ms88993030",,True,cloudfront,,,,
[x],preview-www.jbwere.com.au,151.101.47.10,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,,"cdn.adobeaemcloud.com, adobe-aem.map.fastly.net",True,fastly,,,,
[x],preview-www.nabmarginlending.com.au,151.101.39.10,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,,"cdn.adobeaemcloud.com, adobe-aem.map.fastly.net",True,fastly,,,,
[x],privatewealth.nab.com.au,13.54.206.94,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],prod-aces-platform-web-alb.lanternpay.com,,"ns-97.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],prod-marketingsite.lanternpay.com,"52.65.189.155, 3.105.115.233","ns-97.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],prod.lanternpay.com,"18.66.147.63, 18.66.147.106, 18.66.147.6, 18.66.147.18","ns-97.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,,
[x],prod.nab.com.au,,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],prod.nabbroker.com.au,,"ns1.nabbroker.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],prod0.transact.nab.com.au,203.22.215.66,"ns-246.awsdns-30.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],prodportalpr1.lbprod.nab.com.au,,,NOERROR,,,,,,,,,,
[x],product.messages.nab.com.au,13.111.214.117,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,"ns1.exacttarget.com, ns3.exacttarget.com, ns2.exacttarget.com",,,,,,,,
[x],production-staging-merchant.extnp.nab.com.au,23.60.239.142,"n0x.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,"merchant.extnp.nab.com.au.edgekey-staging.net, e13370.x.akamaiedge-staging.net",,,,,,
[x],program-reference.sandbox.lanternpay.com,"13.54.125.152, 13.211.55.30, 13.210.149.240","ns-1341.awsdns-39.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],propertyinsights.nab.com.au,95.101.127.47,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"group-redirects.nab.com.au.edgekey.net, e2941.x.akamaiedge.net",,,,,,
[x],providers.api.acceptance.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],providers.api.aces-3620.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],providers.api.demo.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],providers.api.dev.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],providers.api.integration.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],providers.api.itops-qa.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],providers.api.lanternpay.com,,"ns-97.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],providers.api.paramstore.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],providers.api.plat-qa.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],providers.api.pmib-qa.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],providers.api.qa.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],providers.api.sandbox.lanternpay.com,,"ns-1341.awsdns-39.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],providers.api.tac.lanternpay.com,,"ns-1539.awsdns-00.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],providers.api.uat.test.lanternpay.com,,"ns-1363.awsdns-42.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],proxy.nab.com.au,165.225.26.22,,NOERROR,,,,gateway.zscalertwo.net,,,,,,
[x],pte.nabbroker.com.au,23.201.251.234,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"pte.nabbroker.com.au.edgekey.net, e8072.x.akamaiedge.net",,,,,,
[x],publish-www.jbwere.com.au,151.101.39.10,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,,"cdn.adobeaemcloud.com, adobe-aem.map.fastly.net",True,fastly,,,,
[x],publish-www.nabmarginlending.com.au,146.75.119.10,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,,"cdn.adobeaemcloud.com, adobe-aem.map.fastly.net",True,fastly,,,,
[x],r199.banking.nab.com.au,63.140.47.199,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1246.awsdns-27.org, ns-1641.awsdns-13.co.uk, ns-277.awsdns-34.com, ns-673.awsdns-20.net",,,,,,,,
[x],r200.banking.nab.com.au,63.140.47.200,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1246.awsdns-27.org, ns-1641.awsdns-13.co.uk, ns-277.awsdns-34.com, ns-673.awsdns-20.net",,,,,,,,
[x],r51.update.nab.com.au,130.248.211.51,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],r51.updates.nab.com.au,130.248.211.51,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],r52.update.nab.com.au,130.248.211.52,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],r52.updates.nab.com.au,130.248.211.52,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],r53.update.nab.com.au,130.248.211.53,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],r53.updates.nab.com.au,130.248.211.53,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],r54.bank.nab.com.au,130.248.211.54,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],r54.updates.nab.com.au,130.248.211.54,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],r55.bank.nab.com.au,130.248.211.55,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],r55.updates.nab.com.au,130.248.211.55,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],r56.update.ubank.com.au,130.248.211.56,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],r57.update.ubank.com.au,130.248.211.57,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],r57.updates.nab.com.au,130.248.211.57,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],r58.benefit.nab.com.au,130.248.211.58,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],r58.updates.nab.com.au,130.248.211.58,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1246.awsdns-27.org, ns-1641.awsdns-13.co.uk, ns-277.awsdns-34.com, ns-673.awsdns-20.net",,,,,,,,
[x],reply.nabrewards.nab.com.au,108.168.255.73,"ns1.national.com.au, hostmaster.national.com.au",NOERROR,reply.nabrewards.nab.com.au,,v=spf1 a ip4:129.41.222.83 ip4:129.41.222.95 ip4:129.41.222.96 ip4:129.41.222.97 -all,,,,,,,
[x],res.bank.nab.com.au,"52.222.139.36, 52.222.139.116, 52.222.139.66, 52.222.139.70","ns-435.awsdns-54.com, awsdns-hostmaster.amazon.com",NOERROR,,,,res.bank.nab.com.au.cname.campaign.adobe.com,True,cloudfront,,,,
[x],res.benefit.nab.com.au,"143.204.89.84, 143.204.89.7, 143.204.89.51, 143.204.89.57","ns-435.awsdns-54.com, awsdns-hostmaster.amazon.com",NOERROR,,,,res.benefit.nab.com.au.cname.campaign.adobe.com,True,cloudfront,,,,
[x],res.benefits.nab.com.au,"13.54.75.173, 54.253.5.150","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,benefits-nab-com-au-1526592660.ap-southeast-2.elb.amazonaws.com,,,,,,
[x],res.email.jbwere.com.au,"13.55.70.230, 54.153.149.76","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"res.email.jbwere.com.au.cname.campaign.adobe.com, email-jbwere-com-au-1952286783.ap-southeast-2.elb.amazonaws.com",,,,,,
[x],res.update.nab.com.au,"13.249.39.16, 13.249.39.105, 13.249.39.4, 13.249.39.7","ns-435.awsdns-54.com, awsdns-hostmaster.amazon.com",NOERROR,,,,res.update.nab.com.au.cname.campaign.adobe.com,True,cloudfront,,,,
[x],res.update.ubank.com.au,"13.225.78.98, 13.225.78.12, 13.225.78.61, 13.225.78.9","ns-435.awsdns-54.com, awsdns-hostmaster.amazon.com",NOERROR,,,,res.update.ubank.com.au.cname.campaign.adobe.com,True,cloudfront,,,,
[x],res.updates.advantedge.com.au,"13.55.179.76, 13.237.82.35","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"res.updates.advantedge.com.au.cname.campaign.adobe.com, t-updates-advantedge-com-au-641713439.ap-southeast-2.elb.amazonaws.com",,,,,,
[x],res.updates.nab.com.au,"13.54.75.173, 54.253.5.150","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,benefits-nab-com-au-1526592660.ap-southeast-2.elb.amazonaws.com,,,,,,
[x],res.updates.nabbroker.com.au,"108.157.214.78, 108.157.214.65, 108.157.214.123, 108.157.214.67","ns-1611.awsdns-09.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-496.awsdns-62.com, ns-996.awsdns-60.net, ns-1182.awsdns-19.org, ns-1611.awsdns-09.co.uk",,"res.updates.nabbroker.com.au.cname.campaign.adobe.com, d6kyyz80wh4bl.cloudfront.net",True,cloudfront,,"2600:9000:223f:6e00:2:7164:840:93a1, 2600:9000:223f:7a00:2:7164:840:93a1, 2600:9000:223f:ce00:2:7164:840:93a1, 2600:9000:223f:6200:2:7164:840:93a1, 2600:9000:223f:9600:2:7164:840:93a1, 2600:9000:223f:6000:2:7164:840:93a1, 2600:9000:223f:dc00:2:7164:840:93a1, 2600:9000:223f:e200:2:7164:840:93a1",,
[x],res.updates.nabtrade.com.au,"3.24.166.166, 13.54.127.107","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"res.updates.nabtrade.com.au.cname.campaign.adobe.com, nabltd-mid-prod4-t.adobe-campaign.com, nabltd-mid-prod4-cus.campaign.adobe.com, nabltd-mi-customer-75va0aiza5f1-630117969.ap-southeast-2.elb.amazonaws.com",,,,,,
[x],res1.nabtrade.com.au,202.68.68.14,"emu.fnz.com.au, hostmaster.emu.fnz.com.au",NOERROR,,,,,,,,,,
[x],research.nab.com.au,198.245.82.46,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,inbound-reply.s6.exacttarget.com,"ns3.exacttarget.com, ns1.exacttarget.com, ns4.exacttarget.com, ns2.exacttarget.com","8e801a2758a04f478f968d298f9e9604, spf2.0/pra include:cust-senderid.exacttarget.com -all, v=spf1 include:cust-spf.exacttarget.com -all",,,,,,,
[x],research.nabtrade.com.au,209.234.225.71,"MOD-CTC-LB1-GTM.MDGAPP.NET, hostmaster.mkt-atl1-lb1a-gtm.markit.partners",NOERROR,,mkt-atl1-lb1a-gtm.markit.partners,,,,,,,,
[x],reverseproxy.az.nab.com.au,20.211.135.123,"nsem02.national.com.au, hostmaster.national.com.au",NOERROR,,,,,,,,,,
[x],reverseproxy.azure.extnp.nab.com.au,20.227.16.0,"ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],rewards.nab.com.au,45.60.78.221,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,,,"nabrewards.rewards-services.com, jwieu.x.incapdns.net",True,incapsula,,,,
[x],rtn-markets.nab.com.au,95.101.125.16,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,"wholesale-markets.nab.com.au.edgekey.net, e2376.x.akamaiedge.net",,,,,,
[x],salesforcemta.extnp.nab.com.au,"3.106.84.57, 13.239.99.192, 3.104.87.63","ns-893.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
