new,host,a,aaaa,cname,soa,status_code,cdn,cdn-name,ns,has_internal_ips,internal_ips,mx,txt
,bo.data.youpin.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,boss.mvideo.xiaomi.com,"183.84.5.56, 124.251.101.3",,"tvboss.pandora.xiaomi.com, api.video.xiaomi.com, mvl7.pandora.xiaomi.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,br.global.shop,,,,"april.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
,broker.miwifi.com,"79.133.177.228, 79.133.177.229, 79.133.177.230, 79.133.177.231, 79.133.177.232, 79.133.177.225, 79.133.177.226, 79.133.177.227",,"broker.miwifi.com.mgslb.com, broker.miwifi.com.m.alikunlun.com","ns3.alikunlun.com, root.taobao.com",NOERROR,,,,,,,
,browser.pc.mi.com,10.38.202.130,,intranet.cn-beijing-6.nginx-qa.uqlntg9yvw.elb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.38.202.130,,
,browsers-pri-c3-c4.alb.xiaomi.com,"183.84.5.11, 124.251.100.109",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
,brs.api.intl.miui.com,20.47.97.47,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,build.pt.xiaomi.com,10.105.200.23,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.105.200.23,,
,business.smartcamera.api.io.mi.com,"124.251.58.90, 183.84.6.23",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,buy.mi.com,"20.157.18.26, 20.47.97.185",,ams.aznl.pubproxy.lb.mi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",,,,
,bw.invoice.be.mi.com,120.92.86.25,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,c.id.mi.com,,,account.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,"v=spf1 ip4:58.68.235.0/24 ip4:58.68.247.0/24 ip4:59.108.40.194/28 ip4:211.147.239.157 ip4:222.35.137.145 ip4:222.35.137.233 ip4:69.28.52.82 ip4:69.28.52.85 ip4:69.28.52.86 ip4:69.28.52.87 ip4:69.28.52.88 include:_spf.google.com include:sendgrid.net ~all, 202010280952373gs9lrnzo3ozbmgkji7uy6cp0pshz7empxmkoqj8gznojlwygk"
,c1.b.mae.xiaomi.com,"111.206.200.69, 111.206.200.64",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,c1.g.mi.com,"156.251.67.248, 156.238.130.2, 156.251.67.245, 156.251.67.252, 156.238.130.9, 156.251.67.249, 156.238.130.6, 156.251.67.246, 156.238.130.10, 156.251.67.253, 156.251.67.250, 156.238.130.4, 156.251.67.247, 156.238.130.11, 156.251.67.254, 156.238.130.5",,"c1.g.mi.com.mgslb.com, c1.g.mi.com.bsgslb.cn, zxmhwdl.v.bsgslb.cn, xmhg.v.bsgslb.cn","vns1.bsgslb.cn, gtm.baishan.com",NOERROR,,,,,,,
,c3.ai.xiaomi.com,10.108.237.92,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.108.237.92,,
,c3.api.micloud.mi.com,161.117.96.24,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,c3.api.xmpush.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,c3.ctc.mae.xiaomi.com,"203.100.93.109, 203.100.93.110",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,c3.new.cname.recommend.pt.xiaomi.com,124.251.100.154,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,c3.pandora.xiaomi.com,124.251.101.26,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
,c3.wan.otc.mi.com,124.251.100.200,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,c3inter.mishop.g.mi.com,43.224.247.136,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,c3mini.pandora.xiaomi.com,120.92.96.61,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,c4.ai.xiaomi.com,10.132.99.30,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns3.dnsv5.com, ns4.dnsv5.com",True,10.132.99.30,,
,c4.ins.jr.mi.com,183.84.5.150,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,c4.pandora.xiaomi.com,,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,callback.xmpush.xiaomi.com,"123.125.102.221, 220.181.106.177, 111.13.213.249",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,camera.api.io.mi.com,"124.251.58.92, 183.84.6.25",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,camera.pt.xiaomi.com,,,camera.pt.xiaomi.com.v.mi-dun.com,,NOERROR,,,,,,,
,carwith.link.mi.com,"183.84.5.154, 124.251.101.55",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,cash.pay.xiaomi.com,"183.84.5.141, 120.133.33.31",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,cat.mi.com,183.84.7.30,,extranet-alllines-gameunion-pri-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,cc.mis.g.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
,cc.sys.intl.xiaomi.com,20.47.97.238,,extranet-ipv4-pub-azams.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,cc.sys.miui.com,20.47.97.238,,extranet-ipv4-pub-azams.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,ccc.sys.intl.xiaomi.com,20.47.97.238,,extranet-ipv4-pub-azams.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,ccc.sys.miui.com,20.47.97.238,,extranet-ipv4-pub-azams.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,ccg.migc.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,cdn-browser.videopool.api.intl.miui.com,"23.213.161.4, 23.213.161.19","2a02:26f0:3500:11::215:14d5, 2a02:26f0:3500:11::215:14d2","cdn-browser.videopool.api.intl.miui.com.mgslb.com, cdn-browser.videopool.api.intl.miui.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,
,cdn-f1.assistant.miui.com,"23.32.238.65, 23.32.238.42","2a02:26f0:3500:12::1730:17ac, 2a02:26f0:3500:12::1730:1799","cdn-f1.assistant.miui.com.mgslb.com, cdn-f1.assistant.miui.com.ksyna.net, cdn-f1.assistant.miui.com.edgesuite.net, a594.dscr.akamai.net","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,
,cdn-music.videopool.api.intl.miui.com,"2.16.107.27, 2.16.107.32","2a02:26f0:64::210:6b1b, 2a02:26f0:64::210:6b20","cdn-music.videopool.api.intl.miui.com.mgslb.com, cdn-music.videopool.api.intl.miui.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,
,cdn-plugins.browser.miui.com,"111.227.116.1, 125.39.194.1, 14.205.45.2, 113.106.101.6, 125.89.76.1, 221.195.206.1, 110.188.3.1, 219.144.69.6, 150.139.237.1, 1.193.210.6, 60.221.16.6, 39.91.190.6, 58.218.65.2, 122.227.201.1",,"cdn-plugins.browser.miui.com.mgslb.com, cdn-plugins.browser.miui.com.download.ks-cdn.com, k1.gslb.ksyuncdn.com","ksyuncdn.com, w.ksyuncdn.com, ns1.ksyuncdn.com, dnsadmin",NOERROR,,,,,,,
,cdn-video.videopool.api.intl.miui.com,"2.19.205.48, 2.16.103.113","2a02:26f0:4600::210:6771, 2a02:26f0:4600::213:cd30","cdn-video.videopool.api.intl.miui.com.mgslb.com, cdn-video.videopool.api.intl.miui.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,
,cdn.exp.xiaomi.com,"43.152.29.20, 43.152.28.36, 43.152.28.34, 43.152.29.17, 43.152.28.35, 43.152.29.13, 101.33.11.88, 43.152.29.16, 101.33.11.48, 43.152.28.33, 43.152.29.19, 203.205.224.26, 43.152.28.31, 43.152.28.37, 43.152.29.14",,"cdn.exp.xiaomi.com.mgslb.com, cdn.exp.xiaomi.com.cdn.dnsv1.com, 68906qf0.ovslegodl.sched.ovscdns.com","ns1.ovscdns.com, webmaster.ovscdns.com",NOERROR,,,,,,,
,cdn.experiment.xiaomi.com,"43.132.66.178, 101.33.11.29, 43.132.66.175, 43.132.64.27, 43.132.66.177, 43.132.66.176, 101.33.11.110",,"cdn.experiment.xiaomi.com.mgslb.com, cdn.experiment.xiaomi.com.cdn.dnsv1.com, xiaomi.tweb.sched.ovscdns.com","ns1.ovscdns.com, webmaster.ovscdns.com",NOERROR,,,,,,,
,cdn.fds-ssl.api.xiaomi.com,"79.133.177.231, 79.133.177.227, 79.133.177.229, 79.133.177.226, 79.133.177.232, 79.133.177.225, 79.133.177.228, 79.133.177.230",,"cdn.fds-ssl.api.xiaomi.com.mgslb.com, cdn.fds-ssl.api.xiaomi.com.w.cdngslb.com, cdn.fds-ssl.api.xiaomi.com.cdn.dnsv1.com.cn, 62psgox8.ovslegodl.sched.ovscdns.com","ns1.ovscdns.com, webmaster.ovscdns.com, ns1.vip.cdngslb.com, root.cdngslb.com",NOERROR,,,,,,,
,cdn.fds.api.xiaomi.com,"47.246.48.207, 47.246.48.208, 47.246.48.209, 47.246.48.210, 47.246.48.211, 47.246.48.204, 47.246.48.205, 47.246.48.206",,"cdn.fds.api.xiaomi.com.mgslb.com, cdn.fds.api.xiaomi.com.w.alikunlun.com","ns3.alikunlun.com, root.taobao.com",NOERROR,,,,,,,
,cdn.hao.xiaomi.com,"163.171.143.15, 163.171.147.15",,"cdn.hao.xiaomi.com.mgslb.com, cdn.hao.xiaomi.com.wsglb0.com","dns1.wsglb0.org, webmaster.glb0.lxdns.com",NOERROR,,,,,,,
,cdn.zhuti.xiaomi.com,,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns3.dnsv5.com, ns4.dnsv5.com",,,,202102220800012o6ndmrt20zrdfad0h1wm1lyfcv6d9ef8stasx9f015pvt8kmm
,cdn1.static.home.miui.com,"163.181.56.175, 163.181.56.168, 163.181.56.172, 163.181.56.174, 163.181.56.169, 163.181.56.171, 163.181.56.170, 163.181.56.173",,"cdn.cnbj1.fds.api.mi-img.com, cdn.cnbj1.fds.api.mi-img.com.mgslb.com, cdn.cnbj1.fds.api.mi-img.com.w.cdngslb.com","ns1.vip.cdngslb.com, root.cdngslb.com",NOERROR,,,,,,,
,cdna.sec.miui.com,"185.225.250.64, 185.225.250.73","2a02:26f0:a600::b9e1:fa40, 2a02:26f0:a600::b9e1:fa49","cdna.sec.miui.c.mgslb.com, dna.sec.miui.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,
,center.hybrid.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,chat.kefu.mi.com,"183.84.7.86, 124.251.100.130",,matrix-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,child.sec.miui.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,chong.sec.miui.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,cloud.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,cloudcontrol-preview.ai.xiaomi.com,120.133.33.167,,extranet-ai-preview-pri-c3.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,cloudcontrol.ai.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,cmcc.mina.mi.com,"124.251.58.58, 183.84.5.170",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,cmccln.sos.sec.miui.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,cms.api.music.xiaomi.com,,,matrix-pri-c3-c4.alb.xiaomi.srv,,NOERROR,,,,,,,
,cms.sec.miui.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,cn.account.xiaomi.com,,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,cn.app-xae.xiaomi.com,42.62.41.126,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,cn.i.mi.com,161.117.98.244,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,v=spf1 ~all
,cn.register.xmpush.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
,cnac.account.xiaomi.com,20.47.97.125,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,cname.duokan.miui.com,,"2409:8700:c21:61::a, 2403:a200:a200:14f1::23, 2403:a200:a200:14f1::15",extranet-alllines-ipv6-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,cname.hl.mi.com,"120.131.1.203, 120.131.1.253, 120.92.35.149, 120.131.1.17, 120.131.1.91, 120.131.1.110",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
,cname.maeproxy01.c3.public.xiaomi.com,"203.100.93.109, 203.100.93.110",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
,cname.tk.d.mi.com,"120.131.1.69, 120.92.79.248, 120.92.208.36, 120.131.1.52",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
,cname.xiaomiyoupin.com,"58.83.177.231, 183.84.6.228",2403:a200:a200:14f1::e,bgp.cname.xiaomiyoupin.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,cnbj0.fds.api.xiaomi.com,47.241.166.87,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,y6mzcm7g4753cj4g7ltkvpbz71w1jvzf
,cnbj1.fds.api.xiaomi.com,47.241.161.86,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,ssfe6bcgs9g48nc06alk68ghi
,cnbj2.fds.api.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,cnbj2.talos.api.xiaomi.com,,,"cnbj2.talos.api.xiaomi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,cnbj2.vision.api.xiaomi.com,"124.251.34.42, 183.84.7.4, 183.84.7.187, 120.133.33.137",,extranet-alllines-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,cnbj6.cloud.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,cnc.api.m.mi.com,"111.206.101.87, 111.202.1.183, 111.202.1.217, 111.206.101.88","2408:8706:0:5031::5, 2408:877e:32:14f1::40, 2408:8706:0:5031::2, 2408:877e:32:14f1::1e",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,cnc.cname.xiaomiyoupin.com,"111.202.1.233, 123.125.102.217","2408:877e:32:14f1::3d, 2408:8706:0:5031::6",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,cnc.g0.cn.slb.xiaomi.com,"123.125.102.202, 111.202.1.247",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,cnc.pandora.xiaomi.com,123.125.102.5,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,com.ssl.g.mi.com,124.251.101.12,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,comc4l7.pandora.xiaomi.com,183.84.6.65,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,coml7.pandora.xiaomi.com,43.224.247.26,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,comment-russia.intl.inf.miui.com,107.155.52.209,,extranet.eu-east-1.miui-l7-middle.a3puvfl1ik.elb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,commonapi.ai.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,connect-milink.g.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,
,connect.intl.rom.miui.com,35.154.241.122,,"extranet-ipv4-pub-mbaws.alb.xiaomi.com, mife-com-mbaws-internet-fb858efd00f0046e.elb.ap-south-1.amazonaws.com","ns-1316.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,
,connect.rom.miui.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,content.browser.miui.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,content.mcc.miui.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,content.pt.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,contract.shopapi.xiaomi.com,,,5-c3.mishop.bgp.neo.xiaomi.com,,NOERROR,True,azure,,,,,
,control.preload.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,controller.india.xiaomi.com,,,controller-india-xiaomi-com-90d3123ec4929215.elb.ap-south-1.amazonaws.com,"ns-1316.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,
,controller.tv.mi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,corp2.xiaomi.com,59.108.40.195,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,"aspmx2.googlemail.com, aspmx3.googlemail.com, alt1.aspmx.l.google.com, aspmx.l.google.com, aspmx5.googlemail.com, aspmx4.googlemail.com, alt2.aspmx.l.google.com",v=spf1 a mx a:59.108.40.194/28 a:180.186.32.200/28 a:222.35.137.145 a:222.35.137.233 include:_spf.google.com ~all
,corp3.xiaomi.com,59.108.40.195,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,"aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx4.googlemail.com, aspmx5.googlemail.com",v=spf1 a mx a:59.108.40.194/28 a:180.186.32.200/28 a:222.35.137.145 a:222.35.137.233 include:_spf.google.com ~all
,corp5.xiaomi.com,59.108.40.195,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,"alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx4.googlemail.com, aspmx5.googlemail.com, aspmx.l.google.com",v=spf1 a mx a:59.108.40.194/28 a:180.186.32.200/28 a:222.35.137.145 a:222.35.137.233 include:_spf.google.com ~all
,cp.assistant.miui.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,cpanel.global.shop,,,,"april.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
,cps.youpin.mi.com,0.0.0.0,,extranet.c4.compass-admin.fmaoy4mrqk.elb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,
,cpsapi.xiaomiyoupin.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,creator.pre.xiaomi.com,"52.80.151.41, 140.179.139.180",,xiaomi-assets-stage-alb1cnnorth1-1331295267.cn-north-1.elb.amazonaws.com.cn,"ns-895.awsdns-cn-55.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,creator.test.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,creator.xiaomi.com,"52.81.174.238, 54.223.148.239",,xiaomi-assets-prod-alb1cnnorth1-2061355792.cn-north-1.elb.amazonaws.com.cn,"ns-895.awsdns-cn-55.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1641.awsdns-cn-38.net, ns-2690.awsdns-cn-40.biz, ns-3735.awsdns-cn-41.cn, ns-895.awsdns-cn-55.com, ns-intl-3735.awsdns-cn-41.cn, ns-intl-895.awsdns-cn-55.com",,,,
,credit.jr.mi.com,"183.84.5.151, 124.251.100.115",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,credit1.jr.mi.com,"124.251.100.114, 183.84.5.40",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,creditcard.nfcpay.xiaomi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,crm.global.shop,94.103.80.51,,,"april.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
,crmtest.global.shop,94.103.80.51,,crm.global.shop,"april.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
,cse.avlyun.sec.miui.com,"2.16.186.27, 2.16.186.32",,"cse.avlyun.sec.miui.c.mgslb.com, cse.avlyun.sec.miui.com.ksyna.net, cse.avlyun.sec.miui.com.edgesuite.net, a1956.r.akamai.net","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,
,ctc.api.m.mi.com,"220.181.52.165, 118.26.252.240, 118.26.253.210, 220.181.52.164","240e:929:1:3f::7, 240e:83:201:74f0::4, 240e:83:201:74f0::5, 240e:929:1:3f::1a",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,ctc.bk01.c3.xiaomi.com,220.181.52.168,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,ctc.cname.xiaomiyoupin.com,"220.181.52.152, 118.26.252.229","240e:929:1:3f::d, 240e:83:201:74f0::3",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,ctc.gmsdk.g.mi.com,"14.215.35.6, 118.26.253.28, 120.92.154.94, 120.92.173.23, 220.181.106.139",,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,ctc.milink.zb.mi.com,220.181.106.23,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,custom.zhuti.xiaomi.com,"124.251.100.132, 183.84.5.3",,"slb.zhuti.xiaomi.com, bgp.zhuti.xiaomi.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,
,d.miwifi.com,20.47.97.231,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,
,d2s.buy.mi.com,"23.213.161.19, 23.213.161.4","2a02:26f0:3500:11::215:14d5, 2a02:26f0:3500:11::215:14d2","d2s.buy.mi.com.mgslb.com, d2s.buy.mi.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,
,daily.i.mi.com,10.108.128.74,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.108.128.74,,
