input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,lines,webserver,tech_,tls_self_signed,tls_subject_org_,tls_expired,cdn
cc.sys.miui.com,,,2,cc.sys.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-16T00:00:00Z,CN=*.sys.miui.com,*.sys.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,cc.sys.miui.com,443,https://cc.sys.miui.com:443,https,text/html text/plain,GET,20.47.97.238,1,,,,,,True
cc2.sys.miui.com,,,3,cc2.sys.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-16T00:00:00Z,CN=*.sys.miui.com,*.sys.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,cc2.sys.miui.com,443,https://cc2.sys.miui.com:443,https,text/html text/plain,GET,20.47.97.238,1,,,,,,True
ccc.sys.miui.com,,,,ccc.sys.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-05-31T00:00:00Z,CN=ccc.sys.miui.com,ccc.sys.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,ccc.sys.miui.com,443,https://ccc.sys.miui.com:443,https,text/plain,GET,20.47.97.238,1,,,,,,True
ccg.migc.xiaomi.com,,,102,ccg.migc.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-06T00:00:00Z,CN=*.migc.xiaomi.com,*.migc.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,ccg.migc.xiaomi.com,443,https://ccg.migc.xiaomi.com:443,https,application/json,GET,20.47.97.231,1,MonKing/3.14,,,,,True
cdn-f1.assistant.miui.com,,,70,cdn-f1.assistant.miui.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T00:00:00Z,"CN=api.ad.xiaomi.com, O=Xiaomi Inc., ST=Beijing, C=CN",api.ad.xiaomi.com,"CN=GeoTrust CN RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust CN RSA CA G1,DigiCert Inc,ctls,cdn-f1.assistant.miui.com,443,https://cdn-f1.assistant.miui.com:443,https,application/octet-stream,GET,95.101.54.218,1,,,,Xiaomi Inc.,,
cdn-music.videopool.api.intl.miui.com,,,70,cdn-music.videopool.api.intl.miui.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T00:00:00Z,"CN=api.ad.xiaomi.com, O=Xiaomi Inc., ST=Beijing, C=CN",api.ad.xiaomi.com,"CN=GeoTrust CN RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust CN RSA CA G1,DigiCert Inc,ctls,cdn-music.videopool.api.intl.miui.com,443,https://cdn-music.videopool.api.intl.miui.com:443,https,application/octet-stream,GET,2.16.107.32,1,nginx,Nginx,,Xiaomi Inc.,,
cdn-plugins.browser.miui.com,,,70,cdn-plugins.browser.miui.com,443,tls13,TLS_AES_256_GCM_SHA384,2022-09-29T02:05:45Z,CN=*.browser.miui.com,*.browser.miui.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,cdn-plugins.browser.miui.com,443,https://cdn-plugins.browser.miui.com:443,https,application/octet-stream,GET,125.89.76.1,1,nginx,Nginx,,,,
cdn-video.videopool.api.intl.miui.com,,,70,cdn-video.videopool.api.intl.miui.com,443,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2022-06-28T00:00:00Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,cdn-video.videopool.api.intl.miui.com,443,https://cdn-video.videopool.api.intl.miui.com:443,https,application/octet-stream,GET,2.19.126.91,1,nginx,Nginx,,"Akamai Technologies, Inc.",,
cdn.exp.xiaomi.com,,,,cdn.exp.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-21T00:00:00Z,CN=cdn.exp.xiaomi.com,cdn.exp.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,cdn.exp.xiaomi.com,443,https://cdn.exp.xiaomi.com:443,https,text/plain,GET,43.152.29.16,1,Lego Server,,,,,
cdn.experiment.xiaomi.com,,,,cdn.experiment.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-06T00:00:00Z,CN=cdn.experiment.xiaomi.com,cdn.experiment.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,cdn.experiment.xiaomi.com,443,https://cdn.experiment.xiaomi.com:443,https,text/plain,GET,101.33.11.29,1,MonKing/3.14,,,,,
cdn.fds-ssl.api.xiaomi.com,,,70,cdn.fds-ssl.api.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-22T04:09:15Z,CN=*.fds-ssl.api.xiaomi.com,*.fds-ssl.api.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,cdn.fds-ssl.api.xiaomi.com,443,https://cdn.fds-ssl.api.xiaomi.com:443,https,application/octet-stream,GET,79.133.177.229,1,Tengine,Tengine,,,,
cdn.fds.api.xiaomi.com,,,70,cdn.fds.api.xiaomi.com,443,tls13,TLS_AES_256_GCM_SHA384,2022-12-30T00:00:00Z,CN=download.ks-cdn.com,download.ks-cdn.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ctls,cdn.fds.api.xiaomi.com,443,https://cdn.fds.api.xiaomi.com:443,https,application/octet-stream,GET,150.139.237.1,1,nginx,Nginx,,,,
cdn.hao.xiaomi.com,503 Service Unavailable,,1892,cdn.hao.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-04-06T00:00:00Z,"CN=default.chinanetcenter.com, O=网宿科技股份有限公司厦门分公司, L=厦门市, ST=福建省, C=CN",default.chinanetcenter.com,"CN=DigiCert Basic RSA CN CA G2, O=DigiCert Inc, C=US",DigiCert Basic RSA CN CA G2,DigiCert Inc,ctls,cdn.hao.xiaomi.com,443,https://cdn.hao.xiaomi.com:443,https,text/html,GET,163.171.132.119,1,Cdn Cache Server V2.0,,,网宿科技股份有限公司厦门分公司,,
cdn1.static.home.miui.com,,,,,,,,,,,,,,,,80,http://cdn1.static.home.miui.com:80,http,,GET,163.181.56.170,1,Tengine,Tengine,,,,
center.hybrid.xiaomi.com,,,112,center.hybrid.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-17T00:00:00Z,CN=*.hybrid.xiaomi.com,*.hybrid.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,center.hybrid.xiaomi.com,443,https://center.hybrid.xiaomi.com:443,https,application/json,GET,20.47.97.231,1,MonKing/3.14,,,,,True
chat.kefu.mi.com,404,,816,chat.kefu.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-03T00:00:00Z,CN=*.kefu.mi.com,*.kefu.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,chat.kefu.mi.com,443,https://chat.kefu.mi.com:443,https,text/html,GET,183.84.7.86,42,,,,,,
child.sec.miui.com,,,17,child.sec.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-26T00:00:00Z,CN=*.sec.miui.com,*.sec.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,child.sec.miui.com,443,https://child.sec.miui.com:443,https,application/json,GET,20.47.97.231,1,MonKing/3.14,,,,,True
cloud.mi.com,小米生态云,,1534,cnbj6.cloud.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-11T00:00:00Z,CN=*.cloud.mi.com,*.cloud.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,cnbj6.cloud.mi.com,443,https://cloud.mi.com:443,https,text/html,GET,20.47.97.231,1,MonKing/3.14,,,,,True
cloudcontrol-preview.ai.xiaomi.com,403 Forbidden,,200,cloudcontrol-preview.ai.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-18T00:00:00Z,CN=*.ai.xiaomi.com,*.ai.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,cloudcontrol-preview.ai.xiaomi.com,443,https://cloudcontrol-preview.ai.xiaomi.com:443,https,text/html,GET,20.47.97.231,9,MonKing/3.14,,,,,True
cloudcontrol.ai.xiaomi.com,403 Forbidden,,584,cloudcontrol.ai.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-18T00:00:00Z,CN=*.ai.xiaomi.com,*.ai.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,cloudcontrol.ai.xiaomi.com,443,https://cloudcontrol.ai.xiaomi.com:443,https,text/html,GET,20.47.97.231,26,MonKing/3.14,,,,,True
cms.nfcpay.xiaomi.com,403 Forbidden,,204,cms.nfcpay.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-07T00:00:00Z,CN=*.nfcpay.xiaomi.com,*.nfcpay.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,cms.nfcpay.xiaomi.com,443,https://cms.nfcpay.xiaomi.com:443,https,text/html,GET,20.47.97.231,9,MonKing/3.14,HSTS,,,,True
cms.sec.miui.com,Error,,139,,,,,,,,,,,,,80,http://cms.sec.miui.com:80,http,text/html,GET,20.47.97.231,11,MonKing/3.14,Node.js,,,,True
cn.account.xiaomi.com,,,15417,account.xiaomi.com,443,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,2022-09-10T07:11:32Z,CN=*.account.xiaomi.com,*.account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,account.xiaomi.com,443,https://cn.account.xiaomi.com:443,https,text/html,GET,20.47.97.125,20,Server,,,,,True
cn.register.xmpush.xiaomi.com,HTTP Status 404 – Not Found,,747,cn.register.xmpush.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-10T00:00:00Z,CN=cn.register.xmpush.xiaomi.com,cn.register.xmpush.xiaomi.com,"CN=TrustAsia RSA DV TLS CA G2, O=TrustAsia Technologies\, Inc., C=CN",TrustAsia RSA DV TLS CA G2,"TrustAsia Technologies, Inc.",ctls,cn.register.xmpush.xiaomi.com,443,https://cn.register.xmpush.xiaomi.com:443,https,text/html,GET,20.47.97.231,1,MonKing/3.14,,,,,True
cnac.account.xiaomi.com,404 Not Found,,202,cnac.account.xiaomi.com,443,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,2022-09-10T07:11:32Z,CN=*.account.xiaomi.com,*.account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,cnac.account.xiaomi.com,443,https://cnac.account.xiaomi.com:443,https,text/html,GET,20.47.97.125,12,Server,,,,,True
cname.tk.d.mi.com,,,55,cname.tk.d.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2022-12-27T00:00:00Z,CN=*.d.mi.com,*.d.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,cname.tk.d.mi.com,443,https://cname.tk.d.mi.com:443,https,application/json,GET,120.92.208.36,1,CLOUD ELB 1.0.0,,,,,
cnbj0.fds.api.xiaomi.com,,,70,cnbj0.fds.api.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-27T08:19:53Z,CN=*.fds.api.xiaomi.com,*.fds.api.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,cnbj0.fds.api.xiaomi.com,443,https://cnbj0.fds.api.xiaomi.com:443,https,application/octet-stream,GET,47.241.166.87,1,nginx,Nginx,,,,
cnbj1.fds.api.xiaomi.com,,,70,cnbj1.fds.api.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-27T08:19:53Z,CN=*.fds.api.xiaomi.com,*.fds.api.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,cnbj1.fds.api.xiaomi.com,443,https://cnbj1.fds.api.xiaomi.com:443,https,application/octet-stream,GET,47.241.161.86,1,nginx,Nginx,,,,
cnbj2.fds.api.xiaomi.com,,,70,cnbj2.fds.api.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-27T08:19:53Z,CN=*.fds.api.xiaomi.com,*.fds.api.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,cnbj2.fds.api.xiaomi.com,443,https://cnbj2.fds.api.xiaomi.com:443,https,application/octet-stream,GET,20.47.97.231,1,MonKing/3.14,,,,,True
cnbj2.vision.api.xiaomi.com,,,19,cnbj2.vision.api.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-29T07:01:57Z,CN=cnbj2.vision.api.xiaomi.com,cnbj2.vision.api.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,cnbj2.vision.api.xiaomi.com,443,https://cnbj2.vision.api.xiaomi.com:443,https,text/plain,GET,20.47.97.231,2,MonKing/3.14,,,,,True
cnbj3-fusion.fds.api.xiaomi.com,,,70,cnbj3-fusion.fds.api.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-27T08:19:53Z,CN=*.fds.api.xiaomi.com,*.fds.api.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,cnbj3-fusion.fds.api.xiaomi.com,443,https://cnbj3-fusion.fds.api.xiaomi.com:443,https,application/octet-stream,GET,20.47.97.231,1,MonKing/3.14,,,,,True
cnc.pandora.xiaomi.com,Welcome to tengine!,,555,cnc.pandora.xiaomi.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-16T00:00:00Z,CN=*.tv.mi.com,*.tv.mi.com,"CN=TrustAsia TLS ECC CA, OU=Domain Validated SSL, O=TrustAsia Technologies\, Inc., C=CN",TrustAsia TLS ECC CA,"TrustAsia Technologies, Inc.",ctls,cnc.pandora.xiaomi.com,443,https://cnc.pandora.xiaomi.com:443,https,text/html,GET,123.125.102.5,24,Tengine,Tengine,,,,
comc3l7.pandora.xiaomi.com,Welcome to tengine!,,555,comc3l7.pandora.xiaomi.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-16T00:00:00Z,CN=*.tv.mi.com,*.tv.mi.com,"CN=TrustAsia TLS ECC CA, OU=Domain Validated SSL, O=TrustAsia Technologies\, Inc., C=CN",TrustAsia TLS ECC CA,"TrustAsia Technologies, Inc.",ctls,comc3l7.pandora.xiaomi.com,443,https://comc3l7.pandora.xiaomi.com:443,https,text/html,GET,124.251.101.26,24,Tengine,Tengine,,,,
comc4l7.pandora.xiaomi.com,Welcome to tengine!,,555,comc4l7.pandora.xiaomi.com,443,tls13,TLS_AES_256_GCM_SHA384,2014-10-16T03:18:58Z,"emailAddress=mitv_boss@xiaomi.com, CN=mitv boss, OU=mitv boss, O=xiaomi digital CO.LTD, ST=Beijing, C=CN, emailAddress=mitv_boss@xiaomi.com",mitv boss,"emailAddress=mitv_sec_ca@xiaomi.com, CN=mitv second ca, OU=mitv second ca, O=xiaomi digital CO.LTD, ST=Beijing, C=CN, emailAddress=mitv_sec_ca@xiaomi.com",mitv second ca,xiaomi digital CO.LTD,ctls,comc4l7.pandora.xiaomi.com,443,https://comc4l7.pandora.xiaomi.com:443,https,text/html,GET,183.84.6.65,24,Tengine,Tengine,,xiaomi digital CO.LTD,,
comc5l7.pandora.xiaomi.com,Welcome to tengine!,,555,comc5l7.pandora.xiaomi.com,443,tls13,TLS_AES_256_GCM_SHA384,2014-10-16T03:18:58Z,"emailAddress=mitv_boss@xiaomi.com, CN=mitv boss, OU=mitv boss, O=xiaomi digital CO.LTD, ST=Beijing, C=CN, emailAddress=mitv_boss@xiaomi.com",mitv boss,"emailAddress=mitv_sec_ca@xiaomi.com, CN=mitv second ca, OU=mitv second ca, O=xiaomi digital CO.LTD, ST=Beijing, C=CN, emailAddress=mitv_sec_ca@xiaomi.com",mitv second ca,xiaomi digital CO.LTD,ctls,comc5l7.pandora.xiaomi.com,443,https://comc5l7.pandora.xiaomi.com:443,https,text/html,GET,120.92.65.14,24,Tengine,Tengine,,xiaomi digital CO.LTD,,
coml7.pandora.xiaomi.com,Welcome to tengine!,,555,coml7.pandora.xiaomi.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-16T00:00:00Z,CN=*.tv.mi.com,*.tv.mi.com,"CN=TrustAsia TLS ECC CA, OU=Domain Validated SSL, O=TrustAsia Technologies\, Inc., C=CN",TrustAsia TLS ECC CA,"TrustAsia Technologies, Inc.",ctls,coml7.pandora.xiaomi.com,443,https://coml7.pandora.xiaomi.com:443,https,text/html,GET,43.224.247.26,24,Tengine,Tengine,,,,
commonapi.ai.xiaomi.com,,,112,commonapi.ai.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-18T00:00:00Z,CN=*.ai.xiaomi.com,*.ai.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,commonapi.ai.xiaomi.com,443,https://commonapi.ai.xiaomi.com:443,https,application/json,GET,20.47.97.231,1,MonKing/3.14,,,,,True
connect-milink.g.mi.com,Welcome to mife!,,420,connect-milink.g.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-22T00:00:00Z,CN=*.g.mi.com,*.g.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,connect-milink.g.mi.com,443,https://connect-milink.g.mi.com:443,https,text/html,GET,20.47.97.231,20,MonKing/3.14,,,,,True
connect.intl.rom.miui.com,Welcome to mife!,,420,connect.intl.rom.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,CN=connect.intl.rom.miui.com,connect.intl.rom.miui.com,"CN=TrustAsia RSA DV TLS CA G2, O=TrustAsia Technologies\, Inc., C=CN",TrustAsia RSA DV TLS CA G2,"TrustAsia Technologies, Inc.",ctls,connect.intl.rom.miui.com,443,https://connect.intl.rom.miui.com:443,https,text/html,GET,20.47.97.238,20,,,,,,True
connect.rom.miui.com,Welcome to nginx!,,151,connect.rom.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-04T00:00:00Z,CN=connect.rom.miui.com,connect.rom.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,connect.rom.miui.com,443,https://connect.rom.miui.com:443,https,text/html,GET,20.47.97.231,9,MonKing/3.14,,,,,True
content.mcc.miui.com,403 Forbidden,,231,content.mcc.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-17T00:00:00Z,CN=*.mcc.miui.com,*.mcc.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,content.mcc.miui.com,443,https://content.mcc.miui.com:443,https,text/html,GET,20.47.97.231,8,MonKing/3.14,,,,,True
content.pt.xiaomi.com,404 网页未找到,,3319,content.pt.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-11T07:37:11Z,CN=*.dun.mi.com,*.dun.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ctls,content.pt.xiaomi.com,443,https://content.pt.xiaomi.com:443,https,text/html,GET,20.47.97.231,33,MonKing/3.14,,,,,True
control.preload.xiaomi.com,,,110,control.preload.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-02T00:00:00Z,CN=control.preload.xiaomi.com,control.preload.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,control.preload.xiaomi.com,443,https://control.preload.xiaomi.com:443,https,application/json,GET,20.47.97.231,1,MonKing/3.14,,,,,True
controller.india.xiaomi.com,,,,controller.india.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-13T00:00:00Z,CN=controller.india.xiaomi.com,controller.india.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,controller.india.xiaomi.com,443,https://controller.india.xiaomi.com:443,https,,GET,20.47.97.231,1,MonKing/3.14,,,,,True
controller.intl.xiaomi.com,,,,controller.intl.xiaomi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2021-11-01T06:27:45Z,"emailAddress=service@duokan.com, CN=box, OU=R&D, O=DuoKan, L=BJ, ST=BJ, C=CN, emailAddress=service@duokan.com",box,"emailAddress=service@duokan.com, CN=box, OU=R&D, O=DuoKan, L=BJ, ST=BJ, C=CN, emailAddress=service@duokan.com",box,DuoKan,ctls,controller.intl.xiaomi.com,443,https://controller.intl.xiaomi.com:443,https,,GET,3.70.38.139,1,Tengine,Tengine,True,DuoKan,,
controller.tv.mi.com,Welcome to tengine!,,555,controller.tv.mi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-29T00:00:00Z,CN=controller.tv.mi.com,controller.tv.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,controller.tv.mi.com,443,https://controller.tv.mi.com:443,https,text/html,GET,20.47.97.231,24,MonKing/3.14,,,,,True
cp.assistant.miui.com,,,112,cp.assistant.miui.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-04T00:00:00Z,CN=*.assistant.miui.com,*.assistant.miui.com,"CN=TrustAsia RSA DV TLS CA G2, O=TrustAsia Technologies\, Inc., C=CN",TrustAsia RSA DV TLS CA G2,"TrustAsia Technologies, Inc.",ctls,cp.assistant.miui.com,443,https://cp.assistant.miui.com:443,https,application/json,GET,20.47.97.231,1,MonKing/3.14,,,,,True
cpsapi.xiaomiyoupin.com,403 Forbidden,,146,cpsapi.xiaomiyoupin.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-20T00:00:00Z,CN=*.xiaomiyoupin.com,*.xiaomiyoupin.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ctls,cpsapi.xiaomiyoupin.com,443,https://cpsapi.xiaomiyoupin.com:443,https,text/html,GET,20.47.97.231,8,MonKing/3.14,,,,,True
