input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,cdn_name,cdn,final_url
msoid.kinepolis.lu,Redirecting,200,157124,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,443,https://msoid.kinepolis.lu:443,https,,text/html,GET,40.126.32.72,/,-1840324437,40.126.32.68,86,False,HSTS,azure,True,https://login.microsoftonline.com/common/oauth2/v2.0/authorize?client_id=4765445b-32c6-49b0-83e6-1d93765276ca&redirect_uri=https%3A%2F%2Fwww.office.com%2Flandingv2&response_type=code%20id_token&scope=openid%20profile%20https%3A%2F%2Fwww.office.com%2Fv2%2FOfficeHome.All&response_mode=form_post&nonce=638194961370605730.ZGNlMDljZDQtMmVlMy00NTg0LWEzY2UtZDU4ZmI1NTFmZWMyM2E2ZjQ3MzItYWJlYS00ZmNiLWEzMzUtNjM0ODQxNGQ4YjJk&ui_locales=en-US&mkt=en-US&state=Td0Xn7ZYWKcMfrBL-R86BicLOIhj0CySyV0ZqEeMEXakRjW9M6j_nnXZsc46xtTG5GpiYMhh23xgWzLtyCkVn3VfHJTdSSjnNzoFZNUKctjOJ-KcrXAweVuyU3bA2RpYXko13B70sKLxEhhc-et1tQzwPQfnLUPAgRLgFqevj2XuAqrkzLmOuBZpK11_OvxcySs7OswOsq_3GLbCCAgA2alAG7kjwlfccTNaU37behxsRXVd_q5FugdYTteAGsCVsfyQ5u7g504L1v_8EfpY3Q&x-client-SKU=ID_NET6_0&x-client-ver=6.26.1.0
msoid.kinepolis.nl,Sign in to your account,200,206468,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,443,https://msoid.kinepolis.nl:443,https,,text/html,GET,40.126.31.73,/,-1840324437,20.190.159.75,173,False,HSTS,azure,True,https://login.microsoftonline.com/common/oauth2/v2.0/authorize?client_id=4765445b-32c6-49b0-83e6-1d93765276ca&redirect_uri=https%3A%2F%2Fwww.office.com%2Flandingv2&response_type=code%20id_token&scope=openid%20profile%20https%3A%2F%2Fwww.office.com%2Fv2%2FOfficeHome.All&response_mode=form_post&nonce=638194961377474612.ZmRmMDNhY2EtOWViNS00MjUxLTlhZWUtZmY4MGVkNjkwOTI1NjViZmYzODEtOTMzNS00OWMzLWE5ODEtNmQ1ZjA2ZDdiMDll&ui_locales=en-US&mkt=en-US&state=qol-uYG9f5tSQvY5usXQNuW7X-XNagCYo7lbClVwt4ok7lN3oJ7nmNR-rKWwOr0Ty6IZPo5q2T5d0cCssxN5a8op2B05YUlP2kr8oVJR0lMr062Bf-fY0N9B_R2N3W-Oj97Kv50zBoc2-k6iES9fvgbd6sai8ifM4sAScJ9hGzz1Ck_kisOaYjt04SnqzuM2SOCURq1niOXPKeOyrwbg2TXMAqyYIzgYwP8mFa5UqoopfpGe_w0fsiUw7MdyTq5fU3ngFRb-wKW2ab3ax-taNg&x-client-SKU=ID_NET6_0&x-client-ver=6.26.1.0
muhunupothamuluthange.kinepolis.ch,Invalid URL,400,208,muhunupothamuluthange.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,muhunupothamuluthange.kinepolis.ch,443,https://muhunupothamuluthange.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,657040625,2a02:26f0:3500:12::1730:17ba,8,False,,,,
music.kinepolis.ch,Invalid URL,400,208,music.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,music.kinepolis.ch,443,https://music.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,95.101.54.211,/,-2096214501,2a02:26f0:480:e::210:f105,8,False,,,,
music.kinepolis.lu,Invalid URL,400,207,music.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,music.kinepolis.lu,443,https://music.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,1806367580,2a02:26f0:3500:12::1730:178e,8,False,,,,
mvn.kinepolis.ch,Invalid URL,400,208,mvn.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,mvn.kinepolis.ch,443,https://mvn.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,-146741497,2a02:26f0:3500:12::1730:178e,8,False,,,,
mvn.kinepolis.lu,Invalid URL,400,208,mvn.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,mvn.kinepolis.lu,443,https://mvn.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,301839498,2a02:26f0:3500:12::1730:178e,8,False,,,,
mw.musikhochschule-muenchen.de.devweb.kinepolis.fr,Invalid URL,400,209,mw.musikhochschule-muenchen.de.devweb.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,mw.musikhochschule-muenchen.de.devweb.kinepolis.fr,443,https://mw.musikhochschule-muenchen.de.devweb.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,95.101.54.232,/,-1085736031,2a02:26f0:780::5f65:36d3,8,False,,,,
my.kinepolis.ch,Invalid URL,400,208,my.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,my.kinepolis.ch,443,https://my.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,-746956048,2a02:26f0:3500:12::1730:17ba,8,False,,,,
my.kinepolis.lu,Invalid URL,400,208,my.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,my.kinepolis.lu,443,https://my.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.42,/,-110285172,2a02:26f0:3500:12::1730:178e,8,False,,,,
myaccount.com-webapps.mpp.denx3f19b6a4a40d5c.6abec026.kinepolis.fr,Invalid URL,400,208,myaccount.com-webapps.mpp.denx3f19b6a4a40d5c.6abec026.kinepolis.fr,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T00:00:00Z,2023-06-30T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,"Akamai Technologies, Inc.",*.akamaized.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8cdc00e1dc897fa6768667f6f060486,a1ac71dd8fdaeb4aaf9b5e1952536ade1c8ffd70b5004556df9d51f82b227591,True,ctls,myaccount.com-webapps.mpp.denx3f19b6a4a40d5c.6abec026.kinepolis.fr,443,https://myaccount.com-webapps.mpp.denx3f19b6a4a40d5c.6abec026.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,1150240179,2a02:26f0:3500:12::1730:17ba,8,False,,,,
myhome.kinepolis.lu,Invalid URL,400,208,myhome.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,myhome.kinepolis.lu,443,https://myhome.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,95.101.54.211,/,1183385435,2a02:26f0:780::5f65:3672,8,False,,,,
mysql.kinepolis.fr,Invalid URL,400,207,mysql.kinepolis.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-17T23:59:59Z,"CN=*.kinepolis.fr, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.fr,Kinepolis Group,kinepolis.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7638d0d3f70fb47112aaf16e8bac09ba,c4df82975086d7eeb7cd82fd568bbae52d95ff39d15fc24dcf3a1d3e633eed63,True,ctls,mysql.kinepolis.fr,443,https://mysql.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,438692807,2a02:26f0:3500:12::1730:17ba,8,False,,,,
new.kinepolis.ch,Invalid URL,400,209,new.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,new.kinepolis.ch,443,https://new.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,95.101.54.232,/,-259806855,2a02:26f0:480:e::210:f105,8,False,,,,
new.kinepolis.lu,Invalid URL,400,207,new.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,new.kinepolis.lu,443,https://new.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-1149184544,2a02:26f0:3500:12::1730:17ba,8,False,,,,
news.kinepolis.ch,Invalid URL,400,208,news.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,news.kinepolis.ch,443,https://news.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.42,/,-2134060735,2a02:26f0:3500:12::1730:17ba,8,False,,,,
newvirus.kinepolis.lu,Invalid URL,400,207,newvirus.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,newvirus.kinepolis.lu,443,https://newvirus.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,-851326001,2a02:26f0:3500:12::1730:17ba,8,False,,,,
ng4.kinepolis.ch,Invalid URL,400,208,ng4.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,ng4.kinepolis.ch,443,https://ng4.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,708767039,2a02:26f0:3500:12::1730:178e,8,False,,,,
nl-cdn.kinepolis.com,403 Blocked,403,1011,nl-cdn.kinepolis.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.com, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.com,Kinepolis Group,kinepolis.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,622ea0057781dde13ade317841466acd,ac5f0417f79f1a1276615327cf3240cd4fb45625f7780c3fe175345a0a683fa0,True,ctls,nl-cdn.kinepolis.com,443,https://nl-cdn.kinepolis.com:443,https,AkamaiGHost,text/html,GET,95.101.54.232,/,-1027727861,2a02:26f0:480:e::210:f105,1,False,HSTS,,,
nl-dev.kinepolis.com,403 Blocked,401,1009,nl-dev.kinepolis.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.com, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.com,Kinepolis Group,kinepolis.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,622ea0057781dde13ade317841466acd,ac5f0417f79f1a1276615327cf3240cd4fb45625f7780c3fe175345a0a683fa0,True,ctls,nl-dev.kinepolis.com,443,https://nl-dev.kinepolis.com:443,https,,text/html,GET,2.16.186.27,/,249926966,2a02:26f0:3500:12::1730:17bf,1,False,Basic,,,
nn.kinepolis.ch,Invalid URL,400,209,nn.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,nn.kinepolis.ch,443,https://nn.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,2.19.126.86,/,116401132,2a02:26f0:480:e::210:f105,8,False,,,,
nn.kinepolis.lu,Invalid URL,400,208,nn.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,nn.kinepolis.lu,443,https://nn.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.42,/,-2053728976,2a02:26f0:3500:12::1730:178e,8,False,,,,
nosemask.kinepolis.lu,Invalid URL,400,207,nosemask.kinepolis.lu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.lu, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.lu,Kinepolis Group,kinepolis.lu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,823f768ed3a3150702ad6d639cac51d2,ee7789a3ecd343c125177c4c3ab80aeb0564683b1fcfb2a7ff3fd9ae7326f93c,True,ctls,nosemask.kinepolis.lu,443,https://nosemask.kinepolis.lu:443,https,AkamaiGHost,text/html,GET,2.16.186.9,/,535646942,2a02:26f0:3500:12::1730:178e,8,False,,,,
ns01.kinepolis.ch,Invalid URL,400,208,ns01.kinepolis.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-10T23:59:59Z,"CN=*.kinepolis.ch, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.ch,Kinepolis Group,kinepolis.ch,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1902da2a18d660382f79fa4e0f4cec70,3927769dc7500afb949701607a8367f107212200e74a164c5e3900bd555462b6,True,ctls,ns01.kinepolis.ch,443,https://ns01.kinepolis.ch:443,https,AkamaiGHost,text/html,GET,95.101.54.211,/,-814370658,2a02:26f0:1700:6::17d5:a186,8,False,,,,
ns1.kinepolis.fr,Invalid URL,400,208,ns1.kinepolis.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-17T23:59:59Z,"CN=*.kinepolis.fr, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.fr,Kinepolis Group,kinepolis.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7638d0d3f70fb47112aaf16e8bac09ba,c4df82975086d7eeb7cd82fd568bbae52d95ff39d15fc24dcf3a1d3e633eed63,True,ctls,ns1.kinepolis.fr,443,https://ns1.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,95.101.54.211,/,1887634824,2a02:26f0:780::5f65:3672,8,False,,,,
ns2.kinepolis.fr,Invalid URL,400,208,ns2.kinepolis.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-17T23:59:59Z,"CN=*.kinepolis.fr, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.fr,Kinepolis Group,kinepolis.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7638d0d3f70fb47112aaf16e8bac09ba,c4df82975086d7eeb7cd82fd568bbae52d95ff39d15fc24dcf3a1d3e633eed63,True,ctls,ns2.kinepolis.fr,443,https://ns2.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.42,/,-575678823,2a02:26f0:3500:12::1730:178e,8,False,,,,
ns3.kinepolis.fr,Invalid URL,400,208,ns3.kinepolis.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-17T23:59:59Z,"CN=*.kinepolis.fr, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.fr,Kinepolis Group,kinepolis.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7638d0d3f70fb47112aaf16e8bac09ba,c4df82975086d7eeb7cd82fd568bbae52d95ff39d15fc24dcf3a1d3e633eed63,True,ctls,ns3.kinepolis.fr,443,https://ns3.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,1847410227,2a02:26f0:3500:12::1730:17ba,8,False,,,,
ns4.kinepolis.fr,Invalid URL,400,208,ns4.kinepolis.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-17T23:59:59Z,"CN=*.kinepolis.fr, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.fr,Kinepolis Group,kinepolis.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7638d0d3f70fb47112aaf16e8bac09ba,c4df82975086d7eeb7cd82fd568bbae52d95ff39d15fc24dcf3a1d3e633eed63,True,ctls,ns4.kinepolis.fr,443,https://ns4.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.42,/,1699174770,2a02:26f0:3500:12::1730:17ba,8,False,,,,
ns5.kinepolis.fr,Invalid URL,400,208,ns5.kinepolis.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-17T23:59:59Z,"CN=*.kinepolis.fr, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.fr,Kinepolis Group,kinepolis.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7638d0d3f70fb47112aaf16e8bac09ba,c4df82975086d7eeb7cd82fd568bbae52d95ff39d15fc24dcf3a1d3e633eed63,True,ctls,ns5.kinepolis.fr,443,https://ns5.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,2.16.186.17,/,260551394,2a02:26f0:3500:12::1730:178e,8,False,,,,
ns6.kinepolis.fr,Invalid URL,400,208,ns6.kinepolis.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-09T00:00:00Z,2024-02-17T23:59:59Z,"CN=*.kinepolis.fr, O=Kinepolis Group, L=Gent, C=BE",*.kinepolis.fr,Kinepolis Group,kinepolis.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7638d0d3f70fb47112aaf16e8bac09ba,c4df82975086d7eeb7cd82fd568bbae52d95ff39d15fc24dcf3a1d3e633eed63,True,ctls,ns6.kinepolis.fr,443,https://ns6.kinepolis.fr:443,https,AkamaiGHost,text/html,GET,95.101.54.211,/,1397612116,2a02:26f0:780::5f65:36d3,8,False,,,,
