new,host,a,soa,status_code,has_internal_ips,internal_ips,aaaa,cname,ns,mx,txt,cdn,cdn-name
,wxcard.qq.com,,,NOERROR,,,,,"ns-os1.qq.com, ns-cmn1.qq.com, ns-cnc1.qq.com, ns-tel1.qq.com",,,,
,wxchatbot.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,wxconf.video.qq.com,113.96.213.52,"qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,wxdata.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,wxdocs.qq.com,203.205.235.82,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,wxdx.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,wxmsgtest.txsr.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,wxnotify.pacewear.qq.com,43.154.240.9,"ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-jgxb95vi.ias.tencent-cloud.net,,,,,
,wxo2o.qq.com,,,NOERROR,,,,wxo2o.qq.com.cloud.tc.qq.com,,,,,
,wxpay.tenpay.com,"203.205.219.42, 203.205.219.45","ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,"240e:ff:f101:10::12f, 240e:ff:f101:10::132","forwardcomm.weixin.qq.com, forwardcommtmp.weixin.qq.com",,,,,
,wxpay.video.qq.com,0.0.0.1,"qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,wy.o.tencent.com,124.156.189.163,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,wy.qq.com,,"ns1.tdnsv6.com, webmaster.tdnsv6.com",NOERROR,,,,"web.gw.qq.com.cloud.tc.qq.com, web.gw.qq.com.sched.px.tdnsv6.com",,,,,
,wyj.tencent.com,0.0.0.1,"ns1.qq.com, webmaster.tencent.com",NOERROR,True,0.0.0.1,,,,,,,
,wz.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,woz.qq.com,,,,,
,wzq.tenpay.com,"203.205.239.246, 203.205.219.232","ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,"2409:8c1e:8fd0:10::10, 2402:4e00:8010::165, 2402:4e00:8020:101::2:132",,,,,,
,wzqtest.tenpay.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,"ns-os1.qq.com, ns-cmn1.qq.com, ns-cnc1.qq.com, ns-tel1.qq.com",,,,
,wztl.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,x.eafifa.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,x.l.qq.com,0.0.0.1,"ns1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,x.rdm.3g.qq.com,"43.135.106.77, 43.135.106.65","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-2jo5k6ox.ias.tencent-cloud.net,,,,,
,x.research.qq.com,14.17.27.170,"ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-qw3q8ofk.ias.tencent-cloud.net,,,,,
,x.tencent.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,x.v.qq.com,203.205.253.196,"qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,x1.qq.com,,"ns1.tdnsv6.com, webmaster.tdnsv6.com",NOERROR,,,,"web.gw.qq.com.cloud.tc.qq.com, web.gw.qq.com.sched.px.tdnsv6.com",,,,,
,x3guo.qq.com,203.205.137.78,"ns-cdn1.qq.com, webmaster.qq.com",NOERROR,,,,"x3g.qq.com.cloud.tc.qq.com, x3g.qq.com.sched.p2.tdnsv6.com",,,,,
,x5.gamebbs.qq.com,220.196.153.79,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,"gamebbs.qq.com, newgamebbs.qq.com",,,,,
,x5.qq.com,"43.152.15.45, 203.205.136.160, 203.205.136.84","qq.com, webmaster.qq.com",NOERROR,,,,"x5.tc.qq.com, x5.qq.com.sched.px-dk.tdnsv6.com",,,,,
,x5.tencent.com,,,NOERROR,,,2402:4e00:1020:1402:0:94bd:2960:7a70,ins-b51vuupw.ias.tencent-cloud.net,"ns-cnc1.qq.com, ns-os1.qq.com, ns-cmn1.qq.com, ns-tel1.qq.com",,,,
,x52.gamebbs.qq.com,220.196.153.79,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,"5s.gamebbs.qq.com, newgamebbs.qq.com",,,,,
,x52.qq.com,,,NOERROR,,,,,"ns-os1.qq.com, ns-cmn1.qq.com, ns-cnc1.qq.com, ns-tel1.qq.com",,,,
,x5m.qq.com,"203.205.136.160, 43.152.15.45, 203.205.136.84","ns1.tdnsv6.com, webmaster.tdnsv6.com, ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,"x5m.qq.com.cloud.tc.qq.com, x5m.qq.com.sched.px.tdnsv6.com","ns-cnc1.qq.com, ns-os1.qq.com, ns-cmn1.qq.com, ns-tel1.qq.com",,,,
,x5mt.game.qq.com,0.0.0.1,"qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,x6.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xc.gdt.qq.com,"43.159.119.111, 43.159.118.117","ns1.qeodns.com, webmaster.qeodns.com",NOERROR,,,"240d:c010:64:a::2c, 240d:c010:75:a::2f",xc.gdt.qq.com.eo.dnse0.com,,,,,
,xc.law.tencent.com,175.178.32.226,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,"f84c35ba055969dfcea124fdddac6433.qcloudwzgj.com, b86e1b26e484b89c-cl2.qcloudcjgj.com",,,,,
,xc.qq.com,"101.32.212.216, 43.135.105.195","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,2402:4e00:1020:140d:0:9494:c193:3df0,ins-al18q2t1.ias.tencent-cloud.net,,,,,
,xcx.work.weixin.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,common.work.weixin.qq.com,,,,,
,xd.gamebbs.qq.com,220.196.153.79,"ns-tel1.qq.com, webmaster.qq.com, qq.com",NOERROR,,,,newgamebbs.qq.com,,,,,
,xd.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,xdance.qq.com,,,NOERROR,,,,,"ns-os1.qq.com, ns-cmn1.qq.com, ns-cnc1.qq.com, ns-tel1.qq.com",,,,
,xfcd.ctfs.ftn.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,xfsh.ctfs.ftn.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,xg-download.weiyun.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xg.ctfs.ftn.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,xg.nugc.ftn.qq.com,"129.226.107.51, 43.129.254.65, 129.226.103.157, 43.154.254.74","qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,xgs.qq.com,,,NOERROR,,,,,,,,,
,xh.qq.com,"129.226.106.20, 129.226.106.13","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-3hkt18bz.ias.tencent-cloud.net,,,,,
,xi.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xia.qq.com,203.205.234.24,"ns1.dcloudstc.com, webmaster.dcloudstc.com, ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,"x2.tc.qq.com, baoshi.qq.com.x2.sched.dcloudstc.com",,,,,
,xiadao.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xian.3g.qq.com,0.0.0.1,"ns-open1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,null.mig.tencent-cloud.net,,,,,
,xian.qq.com,"129.226.102.190, 129.226.106.167","ns-open1.qq.com, webmaster.qq.com, qq.com",NOERROR,,,,ins-0lvavrtb.ias.tencent-cloud.net,"ns-cnc1.qq.com, ns-os1.qq.com, ns-cmn1.qq.com, ns-tel1.qq.com",,,,
,xianchang.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,xianfen.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xianfeng.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xiangqi.qq.com,203.205.234.24,"ns1.dcloudstc.com, webmaster.dcloudstc.com",NOERROR,,,,"xiangqi.qq.com.cloud.tc.qq.com, x2.tc.qq.com, baoshi.qq.com.x2.sched.dcloudstc.com","ns-os1.qq.com, ns-cmn1.qq.com, ns-tel1.qq.com, ns-cnc1.qq.com",,,,
,xianhun.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xiaoq.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,xiaowei.qq.com,203.205.254.177,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,xiaowei.tencent.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,"ns-os1.qq.com, ns-cmn1.qq.com, ns-cnc1.qq.com, ns-tel1.qq.com",,,,
,xiaowo.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,xiaoxiong.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xiaoyao.qq.com,0.0.0.1,"ns1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,xiaoyou.qq.com,0.0.0.1,"qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,xiaqi.3g.qq.com,124.156.189.176,"ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,"bench.mig.tencent-cloud.net, ins-gb03iop8.ias.tencent-cloud.net",,,,,
,xiaqi.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xiawa.qq.com,,"ns1.dcloudstc.com, webmaster.dcloudstc.com",NOERROR,,,,"xiawa.qq.com.cloud.tc.qq.com, xiawa.qq.com.x2.sched.dcloudstc.com",,,,,
,xid.qq.com,,,NOERROR,,,,,,,,,
,xindong.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,xinghai.qq.com,,"ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-gdm4ydyl.ias.tencent-cloud.net,,,,,
,xingji.tencent.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xingyun.cloud.tencent.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,xinyue.gamebbs.qq.com,220.196.153.79,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,newgamebbs.qq.com,,,,,
,xinyue.qq.com,203.205.234.24,"ns1.dcloudstc.com, webmaster.dcloudstc.com, ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,"x2.tc.qq.com, baoshi.qq.com.x2.sched.dcloudstc.com",,mail.xinyue.qq.com,,,
,xj.3g.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,xj.qq.com,203.205.234.24,"ns1.dcloudstc.com, webmaster.dcloudstc.com",NOERROR,,,,"tianmei.qq.com.cloud.tc.qq.com, ccs.qq.com.x2.sched.dcloudstc.com",,,,,
,xj.tencent.com,11.159.246.205,,NOERROR,,,,,,,,,
,xj4.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,"ns-os1.qq.com, ns-cmn1.qq.com, ns-tel1.qq.com, ns-cnc1.qq.com",,,,
,xjcard.luobo.qq.com,175.24.209.204,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,xjhx.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xk.qq.com,,"ns1.tdnsv6.com, webmaster.tdnsv6.com, ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,"xk.qq.com.cloud.tc.qq.com, xk.qq.com.sched.p2.tdnsv6.com",,,,,
,xl.3g.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,xl.qq.com,,,NOERROR,,,,,"ns-os1.qq.com, ns-cmn1.qq.com, ns-cnc1.qq.com, ns-tel1.qq.com",,,,
,xl3d.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xlab.qq.com,"129.226.103.169, 43.154.240.245","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-qlj96vaa.ias.tencent-cloud.net,,,,,
,xlab.tencent.com,"43.154.240.245, 129.226.103.169","ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,ins-tcx0ft5c.ias.tencent-cloud.net,,,,,
,xlab1.qq.com,203.205.235.65,,NOERROR,,,,,,,,,
,xlg.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xlhd.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,xlx.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xly.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xmomi.qq.com,203.205.254.123,,NOERROR,,,,,,,,,
,xms.qq.com,,,NOERROR,,,,,,,,,
,xn.qq.com,,,NOERROR,,,,,"ns-os1.qq.com, ns-cmn1.qq.com, ns-cnc1.qq.com, ns-tel1.qq.com",,,,
,xp.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xplorerprize.qq.com,203.205.253.184,"ns1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,xprize.qq.com,"129.226.106.167, 129.226.102.190","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-zxgeeibn.ias.tencent-cloud.net,,,,,
,xq.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,xqn.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xqy.wang.qq.com,203.205.234.24,"ns1.dcloudstc.com, webmaster.dcloudstc.com",NOERROR,,,,"x2.tc.qq.com, baoshi.qq.com.x2.sched.dcloudstc.com",,,,,
,xr.tencent.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xs.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,"ns-cnc1.qq.com, ns-os1.qq.com, ns-cmn1.qq.com, ns-tel1.qq.com",,,,
,xssh.qq.com,203.205.137.78,"ns1.tdnsv6.com, webmaster.tdnsv6.com",NOERROR,,,,"sen.qq.com.cloud.tc.qq.com, sen.qq.com.sched.p2.tdnsv6.com",,,,,
,xsy.tencent.com,157.255.4.148,,NOERROR,,,,,,,,,
,xt.qq.com,129.226.102.98,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,ins-cjep669m.ias.tencent-cloud.net,,,,,
,xti.qq.com,"43.135.106.117, 43.135.106.184","ns-open1.qq.com, webmaster.qq.com, ns-tel1.qq.com",NOERROR,,,,ins-321v0xy7.ias.tencent-cloud.net,"ns-cnc1.qq.com, ns-tel1.qq.com, ns-os1.qq.com, ns-cmn1.qq.com",,,,
,xtime.qq.com,,,NOERROR,,,,,,,,,
,xtimes.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xuanyuan.qq.com,203.205.234.24,"ns1.dcloudstc.com, webmaster.dcloudstc.com",NOERROR,,,,"xuanyuan.tc.qq.com, xuanyuan.tcdn.qq.com, x2.tc.qq.com, baoshi.qq.com.x2.sched.dcloudstc.com",,,,,
,xue.m.tencent.com,"43.152.15.45, 203.205.136.84, 203.205.136.160","ns1.tdnsv6.com, webmaster.tdnsv6.com, ns-cdn1.qq.com, webmaster.qq.com",NOERROR,,,,"xue.m.tencent.com.cloud.tc.qq.com, xue.m.tencent.com.sched.px.tdnsv6.com",,,,,
,xuemei.inews.qq.com,,"a.root-servers.net, nstld.verisign-grs.com, ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,0.0.0.1,,,,,
,xueying.qq.com,203.205.136.85,"ns1.dcloudstc.com, webmaster.dcloudstc.com",NOERROR,,,,"xylz.qq.com.cloud.tc.qq.com, xylz.qq.com.x2s.sched.dcloudstc.com",,,,,
,xui.ptlogin2.qq.com,"129.226.107.134, 129.226.103.162","ns-open1.qq.com, webmaster.qq.com, qq.com",NOERROR,,,240e:97c:2f:5::59,ins-9hkazpwd.ias.tencent-cloud.net,,,,,
,xui.ptlogin2.qzone.qq.com,,"qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,xui.ptlogin2.tenpay.com,0.0.0.1,"tenpay.com, webmaster.tenpay.com",NOERROR,True,0.0.0.1,,,,,,,
,xui.ptlogin2.weiyun.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,xun.qq.com,,,NOERROR,,,,,,,,,
,xunxian.qq.com,203.205.234.24,"ns1.dcloudstc.com, webmaster.dcloudstc.com",NOERROR,,,,"xunxian.tc.qq.com, xunxian.tcdn.qq.com, x2.tc.qq.com, baoshi.qq.com.x2.sched.dcloudstc.com",,,,,
,xw.tianqi.qq.com,"129.226.102.190, 129.226.106.167","ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,ins-770gom5c.ias.tencent-cloud.net,,,,,
,xw.time.qq.com,"129.226.102.190, 129.226.106.167","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-htodij1y.ias.tencent-cloud.net,,,,,
,xw2.mgc.qq.com,,"ns1.dcloudstc.com, webmaster.dcloudstc.com",NOERROR,,,,"xw2.mgc.qq.com.cloud.tc.qq.com, xw2.mgc.qq.com.x2.sched.dcloudstc.com",,,,,
,xx.gamebbs.qq.com,220.196.153.79,"ns-tel1.qq.com, webmaster.qq.com, qq.com",NOERROR,,,,"gamebbs.qq.com, newgamebbs.qq.com",,,,,
,xxd2.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xxl.qq.com,203.205.234.24,"ns1.dcloudstc.com, webmaster.dcloudstc.com",NOERROR,,,,"x2.tc.qq.com, baoshi.qq.com.x2.sched.dcloudstc.com",,,,,
,xxsy-iqq.qq.com,116.128.170.208,,NOERROR,,,,,,,,,
,xxsy-iwx.qq.com,116.128.170.208,,NOERROR,,,,,,,,,
,xxsy.qq.com,203.205.234.24,"ns1.dcloudstc.com, webmaster.dcloudstc.com",NOERROR,,,,"xxsy.qq.com.cloud.tc.qq.com, xxsy.qq.com.x2.sched.dcloudstc.com",,,,,
,xxxx.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xxz.gamebbs.qq.com,220.196.153.79,"ns-tel1.qq.com, webmaster.qq.com, qq.com",NOERROR,,,,"gamebbs.qq.com, newgamebbs.qq.com",,,,,
,xxz.qq.com,203.205.234.24,"qq.com, webmaster.qq.com, ns1.dcloudstc.com, webmaster.dcloudstc.com",NOERROR,,,"240e:94c:0:10c:2e::, 240e:f7:c010:301:11::","xxz.tc.qq.com, xxz.qq.com.x2v6.sched.dcloudstc.com",,,,,
,xy.qq.com,,"qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,xy2.qq.com,"43.152.15.45, 203.205.136.160, 203.205.136.84","ns1.tdnsv6.com, webmaster.tdnsv6.com",NOERROR,,,,"web.gw.qq.com.cloud.tc.qq.com, web.gw.qq.com.sched.px.tdnsv6.com",,,,,
,xyapi.game.qq.com,59.83.209.55,"qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,xycq.gamebbs.qq.com,220.196.153.79,"qq.com, webmaster.qq.com",NOERROR,,,,newgamebbs.qq.com,,,,,
,xycq.qq.com,203.205.234.24,"qq.com, webmaster.qq.com",NOERROR,,,,"xycq.qq.com.cloud.tc.qq.com, xycq.qq.com.x2.sched.dcloudstc.com",,,,,
,xyd2.gamebbs.qq.com,220.196.153.79,"ns-tel1.qq.com, webmaster.qq.com, qq.com",NOERROR,,,,"gamebbs.qq.com, newgamebbs.qq.com",,,,,
,xyj.qq.com,203.205.234.24,"ns1.dcloudstc.com, webmaster.dcloudstc.com",NOERROR,,,,"xyj.qq.com.cloud.tc.qq.com, xyj.qq.com.x2.sched.dcloudstc.com",,,,,
,xyk.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xylm.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xylz.qq.com,203.205.136.85,"ns1.dcloudstc.com, webmaster.dcloudstc.com",NOERROR,,,,"xylz.qq.com.cloud.tc.qq.com, xylz.qq.com.x2s.sched.dcloudstc.com",,,,,
,xylzsy.qq.com,,"ns1.dcloudstc.com, webmaster.dcloudstc.com",NOERROR,,,,"xylzsy.qq.com.cloud.tc.qq.com, xylzsy.qq.com.x2s.sched.dcloudstc.com",,,,,
,xyq.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xysj.gamebbs.qq.com,220.196.153.79,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,newgamebbs.qq.com,,,,,
,xysj.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,xyws.gamebbs.qq.com,220.196.153.79,"ns-tel1.qq.com, webmaster.qq.com, qq.com",NOERROR,,,,newgamebbs.qq.com,,,,,
,xyws.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xyz.qq.com,,"a.root-servers.net, nstld.verisign-grs.com, ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,0.0.0.1,"ns-os1.qq.com, ns-cmn1.qq.com, ns-tel1.qq.com, ns-cnc1.qq.com",,,,
,xz.tencent.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,"ns-tel1.qq.com, ns-cnc1.qq.com, ns-os1.qq.com, ns-cmn1.qq.com",,,,
,xzml.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,xzy.wemake.tencent.com,1.14.236.169,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,y.3g.qq.com,203.205.137.236,"ns1.tdnsv6.com, webmaster.tdnsv6.com, ns-cdn1.qq.com, webmaster.qq.com, ns-tel1.qq.com",NOERROR,,,,"m.y.qq.com, music.qq.com, music.tc.qq.com, music.tcdn.qq.com, p.y.qq.com.sched.ssd.tdnsv6.com",,,,,
,y.photo.qzone.qq.com,203.205.254.103,"qq.com, webmaster.qq.com",NOERROR,,,240e:928:1400:10::49,,,,,,
,y1.qq.com,,"ns1.tdnsv6.com, webmaster.tdnsv6.com",NOERROR,,,,"web.gw.qq.com.cloud.tc.qq.com, web.gw.qq.com.sched.px.tdnsv6.com",,,,,
,yanchu.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,piao.qq.com,"ns-os1.qq.com, ns-cmn1.qq.com, ns-cnc1.qq.com, ns-tel1.qq.com",,,,
,yangguang-cdn.tencent.com,"116.153.56.59, 119.167.201.81, 218.12.71.82, 61.241.131.142, 36.248.43.194, 218.12.71.15, 122.189.171.25, 101.71.71.54, 59.83.204.155, 61.243.158.146, 116.153.45.156, 116.162.88.29, 36.248.43.247, 157.148.128.113","ns1.tcloudscdn.com, admin.tcloudscdn.com",NOERROR,,,,"yangguang-cdn.tencent.com.cdn.dnsv1.com, g3lkdkur.sslego.tcloudscdn.com",,,,,
,yangguangyun.tencent.com,42.194.174.173,,NOERROR,,,,,,,,,
,yanyi.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,yao.qq.com,58.247.205.233,,NOERROR,,,,comm.weixinbridge.com,,,,,
,yb.qq.com,"129.226.106.181, 129.226.106.71","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-cl647x9m.ias.tencent-cloud.net,,,,,
,yc.static.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,ycd.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,ycg.qq.com,"129.226.103.24, 129.226.107.124","ns-open1.qq.com, webmaster.qq.com, ns-tel1.qq.com",NOERROR,,,,ins-2evrj03m.ias.tencent-cloud.net,,,,,
,ycnamesvr.rxcq.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,yd.qq.com,43.159.233.235,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,"2402:4e00:1430:1503:0:98e9:1ae0:7ef2, 2402:4e00:1430:1503:0:98e9:1a40:4f4b, 2402:4e00:1430:1503:0:98e9:1a57:26db",testweb.weread.qq.com,,,,,
,yd.weixin.qq.com,43.135.105.209,"qq.com, webmaster.qq.com, ns-tel1.qq.com",NOERROR,,,240d:c040:1:40::13f,"service.mail.qq.com, wx.mail.qq.com",,,,,
,ydzy.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,ye.gamebbs.qq.com,220.196.153.79,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,"gamebbs.qq.com, newgamebbs.qq.com",,,,,
,ye.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,yeah.qq.com,"43.135.105.195, 101.32.212.216","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-jdhu0zo1.ias.tencent-cloud.net,,,,,
,yes.qq.com,"129.226.107.124, 129.226.103.24","ns-open1.qq.com, webmaster.qq.com, ns-tel1.qq.com",NOERROR,,,,ins-9d1tgy1r.ias.tencent-cloud.net,,,,,
,yhldz.qq.com,203.205.137.78,"ns1.tdnsv6.com, webmaster.tdnsv6.com",NOERROR,,,,"yhldz.qq.com.cloud.tc.qq.com, yhldz.qq.com.sched.p2.tdnsv6.com",,,,,
,yhy.qq.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,yi.qq.com,,,NOERROR,,,,,,,,,
,yidian.qq.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,yingdi.qq.com,"114.112.216.69, 36.248.43.90, 153.99.77.59, 114.112.216.178, 113.207.69.139, 211.93.212.138, 114.112.216.72, 218.29.204.193, 116.148.161.160, 101.71.71.80, 101.71.71.120, 221.204.43.75, 221.204.43.68, 218.98.57.47, 116.148.161.158","ns1.tdnsv6.com, webmaster.tdnsv6.com",NOERROR,,,,"yingdi.qq.com.cloud.tc.qq.com, 406149.sched.legopic2.tdnsv6.com",,,,,
,yingli.qq.com,,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,,,,,,,,,
,yingli.tencent.com,0.0.0.1,"ns-tel1.qq.com, webmaster.qq.com",NOERROR,True,0.0.0.1,,,,,,,
,yingping.qq.com,"129.226.107.130, 129.226.107.66","ns-open1.qq.com, webmaster.qq.com",NOERROR,,,,ins-wiahlr5a.ias.tencent-cloud.net,,,,,
,yingxiao.tencent.com,0.0.0.1,,NOERROR,True,0.0.0.1,,,,,,,
,yingyan.qq.com,0.0.0.1,"ns-open1.qq.com, webmaster.qq.com, ns-tel1.qq.com",NOERROR,True,0.0.0.1,,security.sparta.mig.tencent-cloud.net,,,,,
