input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,tls_wildcard_certificate,final_url,csp_domains_,tls_expired,cdn_name,cdn
waf.tencent.com,,200,511,waf.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-15T00:00:00Z,2023-12-16T23:59:59Z,"CN=waf.tencent.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",waf.tencent.com,Tencent Technology (Shenzhen) Company Limited,waf.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,2124febcefdfc1edf34ad5e86179afde,14063631cee17cd375bdd11bf682a2f273b9d6fce505b095912144c7b406fa07,ctls,waf.tencent.com,443,https://waf.tencent.com:443,https,waf/5.0.1,text/html,GET,111.161.64.36,/,-1840324437,111.161.64.36,,24,False,,,,,,,
walk.qq.com,企鹅爱动,200,38121,walk.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-16T00:00:00Z,2023-08-22T23:59:59Z,"CN=*.walk.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",*.walk.qq.com,Shenzhen Tencent Computer Systems Company Limited,walk.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,207df49caef14540d88b326d51d17738,928a83073a4f979582f928904ddc6e3b939eeb355d10f2930f801b291e3a48ae,ctls,walk.qq.com,443,https://walk.qq.com:443,https,TSW/1.1.6,text/html,GET,203.205.254.62,/,-268602666,203.205.254.62,,624,False,,True,,,,,
wallet.qq.com,首页 - 腾讯充值中心,200,48833,pay.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-26T00:00:00Z,2023-11-26T23:59:59Z,"CN=api.unipay.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",api.unipay.qq.com,Shenzhen Tencent Computer Systems Company Limited,upayportal.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,25872e207ce43d2d450b37192f6d1331,4dded196585690aa2113b6845c2afc5176d7a237360b915f677cf712ac679536,ctls,pay.qq.com,443,https://wallet.qq.com:443,https,nginx,text/html,GET,119.147.15.20,/,-684920562,240e:ff:f100:1006::71,Nginx,786,False,,,https://pay.qq.com/,https://*.wechat.com,,,
wallpaper.3g.qq.com,,200,5093,wallpaper.3g.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T07:15:56Z,2024-03-03T07:15:55Z,"CN=*.mb.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.mb.qq.com,Tencent Technology (Shenzhen) Company Limited,mb.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G3, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G3,GlobalSign nv-sa,f20f83838a27c4bc38a7e54687b6563d,5c0e0cd6e247ce9a7a50a77886f65f91881dba019ea7a2167585092809e736f2,ctls,wallpaper.3g.qq.com,443,https://wallpaper.3g.qq.com:443,https,ImgHttps3.0.0,image/png,GET,203.205.136.160,/,218754041,43.152.15.45,,17,False,True,True,,,,,
wang.gamebbs.qq.com,王朝霸域官方论坛 -  Powered by Discuz!,200,12522,wang.gamebbs.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-25T00:00:00Z,2023-09-15T23:59:59Z,"CN=newgamebbs.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",newgamebbs.qq.com,Shenzhen Tencent Computer Systems Company Limited,zt.gamebbs.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,90e6830300ba686ffcf752c0faeb89d4,4b9330367885cc7907678ae44b2d2039a13e530ab6d8540ec6562b4a2d420cad,ctls,wang.gamebbs.qq.com,443,https://wang.gamebbs.qq.com:443,https,Apache,text/html,GET,220.196.153.79,/,1283912248,220.196.153.79,PHP:5.4.45,246,False,,True,https://wang.gamebbs.qq.com/forum.php,,,,
wang.qq.com,王朝霸域官方网站-腾讯游戏,200,33016,wang.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-09-13T23:59:59Z,"CN=wang.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",wang.qq.com,Tencent Technology (Shenzhen) Company Limited,wang.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,449e8ac3468a78f674da5ae7fa3b15f4,719323bb1344a175d95e59edcff4acfd42b5d69626249c68440a20aa02726953,ctls,wang.qq.com,443,https://wang.qq.com:443,https,nginx,text/html,GET,203.205.234.24,/,-1193254786,203.205.234.24,Nginx,269,False,,,,,,,
wangqiao.ke.qq.com,王侨_王侨<!-- -->腾讯课堂官网<!-- -->,200,14672,wangqiao.ke.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-16T03:31:48Z,2023-07-18T03:31:47Z,"CN=*.ke.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.ke.qq.com,Shenzhen Tencent Computer Systems Company Limited,ke.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,7589fcb990e44020d0c4dc0dabcc2e1d,078f1b3479b99d27142d9f9fdcd36e95731403170b5d18c800212c8b6f6461f5,ctls,wangqiao.ke.qq.com,443,https://wangqiao.ke.qq.com:443,https,nginx,text/html,GET,43.129.255.102,/,-1112641698,43.129.255.102,webpack,1,False,,True,,,,,
wap.mail.qq.com,登录QQ邮箱,200,11572,wap.mail.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-08T06:46:41Z,2023-12-10T06:46:40Z,"CN=*.mail.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.mail.qq.com,Shenzhen Tencent Computer Systems Company Limited,mail.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,8c4700b6ed86f1aaac21d6379d67dbf2,65d3f0be636d431a604223d76be2ace8f1df7177b7c39c6eb90d196a912ade56,ctls,wap.mail.qq.com,443,https://wap.mail.qq.com:443,https,,text/html,GET,43.135.105.209,/,-1840324437,240d:c040:1:40::13f,Fourthwall:mico,7,False,,True,,https://wx.mail.qq.com/xmspamcheck/cspreport,,,
wap.qq.com,腾讯网-QQ.COM,200,71928,xw.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-19T00:00:00Z,2023-07-20T23:59:59Z,"CN=toma.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=SHENZHEN, ST=GUANGDONG PROVINCE, C=CN",toma.qq.com,Shenzhen Tencent Computer Systems Company Limited,auto.qq.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a54bba1b6b42e4299c9a75ff0e87784a,775a8a0213c4a43bc93b10b11b6902891dbce71ac1044a90e7e19b5a9750f39d,ctls,xw.qq.com,443,https://wap.qq.com:443,https,nginx/1.16.0,text/html,GET,218.98.1.85,/,1567391661,218.98.1.85,Nginx:1.16.0,23,False,,,https://xw.qq.com,,,,
war.qq.com,《鸿图之下》手游官网_游戏下载_福利礼包领取_沙盘战略手游_腾讯游戏,200,19346,war.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-20T00:00:00Z,2023-10-21T23:59:59Z,"CN=war.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",war.qq.com,Tencent Technology (Shenzhen) Company Limited,war.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,5c01f107b47e698685f71ac9459802a2,36bb94278e5a9ee150ef332ea4e16f6c825980743105c09b5e7f3e264d298615,ctls,war.qq.com,443,https://war.qq.com:443,https,nginx,text/html,GET,203.205.234.24,/,1379396036,203.205.234.24,Nginx,396,False,,,,,,,
warframe.qq.com,星际战甲官网：成为天诺！,200,42290,warframe.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=warframe.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",warframe.qq.com,Tencent Technology (Shenzhen) Company Limited,warframe.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,334b2bebee0cecdef8213982df8c5c45,311375f971cbacc1e0e19ab374a1c9b0fc96f4f9f7a0f75d862682c272c63f9c,ctls,warframe.qq.com,443,https://warframe.qq.com:443,https,nginx,text/html,GET,203.205.137.78,/,-1421282735,203.205.137.78,Nginx,706,False,,,,,,,
wasm.rtc.qq.com,,404,,wasm.rtc.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-12T06:46:01Z,2024-01-13T06:46:00Z,"CN=*.rtc.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.rtc.qq.com,Tencent Technology (Shenzhen) Company Limited,rtc.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,fe98ca577633cecf7d2f66486386ae15,c8fca3af7dc678a4eb5c10b0ae0032c2d36744eb320cc89a8e2545b590496482,ctls,wasm.rtc.qq.com,443,https://wasm.rtc.qq.com:443,https,,application/json,GET,43.159.233.128,/,-1840324437,43.129.2.154,,1,False,,True,,,,,
wb.qq.com,QQ网吧-爱上QQ网吧,200,20007,wb.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-09T02:30:43Z,2024-02-10T02:30:42Z,"CN=*.wb.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.wb.qq.com,Shenzhen Tencent Computer Systems Company Limited,wb.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,12088b79cbd30e005adfd73a8ef9e330,a8393c0242a3ec53869e06bf96c18207c7a16e54ff866e62dc26c212eac08851,ctls,wb.qq.com,443,https://wb.qq.com:443,https,Apache/2.2.23 (Unix) PHP/5.3.2 mod_ssl/2.2.23 OpenSSL/1.0.1e-fips,text/html,GET,101.226.142.15,/,29667045,101.226.142.15,mod_ssl:2.2.23,411,False,,True,,,,,
wbmini.qq.com,QQ网吧-爱上QQ网吧,200,19967,wbmini.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-09T02:30:43Z,2024-02-10T02:30:42Z,"CN=*.wb.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.wb.qq.com,Shenzhen Tencent Computer Systems Company Limited,wb.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,12088b79cbd30e005adfd73a8ef9e330,a8393c0242a3ec53869e06bf96c18207c7a16e54ff866e62dc26c212eac08851,ctls,wbmini.qq.com,443,https://wbmini.qq.com:443,https,Apache/2.2.23 (Unix) PHP/5.3.2 mod_ssl/2.2.23 OpenSSL/1.0.1e-fips,text/html,GET,101.91.40.116,/,29667045,101.91.40.116,mod_ssl:2.2.23,411,False,,True,,,,,
wcba.sports.qq.com,WCBA联赛&中国女篮_腾讯体育_腾讯网,200,54286,wcba.sports.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-18T19:15:56Z,2023-09-19T19:15:55Z,"CN=*.aug19-2022-1.ias.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.aug19-2022-1.ias.qq.com,Tencent Technology (Shenzhen) Company Limited,aug19-2022-1.ias.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,f17f5e4cb3095166ffd4c9a8cea2823f,1c3b24f1d5e5c256f07b7b07dfc51ec99a03ee2808dd1d98ee88b423a7df0485,ctls,wcba.sports.qq.com,443,https://wcba.sports.qq.com:443,https,squid/3.5.24,text/html,GET,129.226.106.167,/,104591641,129.226.102.190,,1021,False,True,True,,,,,
wcby.gamebbs.qq.com,,200,49,wcby.gamebbs.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-25T00:00:00Z,2023-09-15T23:59:59Z,"CN=newgamebbs.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",newgamebbs.qq.com,Shenzhen Tencent Computer Systems Company Limited,zt.gamebbs.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,90e6830300ba686ffcf752c0faeb89d4,4b9330367885cc7907678ae44b2d2039a13e530ab6d8540ec6562b4a2d420cad,ctls,wcby.gamebbs.qq.com,443,https://wcby.gamebbs.qq.com:443,https,Apache,text/html,GET,220.196.153.79,/,1283912248,220.196.153.79,PHP:5.4.45,1,False,,True,https://wcby.gamebbs.qq.com/forum.php,,,,
wcby.qq.com,王朝霸域官方网站-腾讯游戏,200,33016,wang.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-09-13T23:59:59Z,"CN=wang.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",wang.qq.com,Tencent Technology (Shenzhen) Company Limited,wang.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,449e8ac3468a78f674da5ae7fa3b15f4,719323bb1344a175d95e59edcff4acfd42b5d69626249c68440a20aa02726953,ctls,wang.qq.com,443,https://wcby.qq.com:443,https,X2_Platform,text/html,GET,203.205.234.24,/,1703483526,203.205.234.24,,269,False,,,https://wang.qq.com/,,,,
wcpo.qq.com,腾讯微视,200,1846,wcpo.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-28T17:30:17Z,2024-01-29T17:30:16Z,"CN=*.dec29-2022-1.ias.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.dec29-2022-1.ias.qq.com,Tencent Technology (Shenzhen) Company Limited,dec29-2022-1.ias.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,8d33abc4ff4e9be50175fa5b1ccf92e8,dd4fef2aaeab9557da95b84bbf917bc57d7581b7e1a1b33f4544ca6c29204e94,ctls,wcpo.qq.com,443,https://wcpo.qq.com:443,https,,text/html,GET,43.135.106.77,/,793709680,43.135.106.65,,42,False,,True,,,,,
wd.cloud.tencent.com,中小企业服务 - 腾讯云,200,1032,wd.cloud.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-20T07:00:53Z,2023-08-21T07:00:52Z,"CN=*.cloud.tencent.cn, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.cloud.tencent.cn,Tencent Technology (Shenzhen) Company Limited,cloud.tencent.cn,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,056ee41e0a2327446907273140d12776,41b463b7a079240390515d1dc0f1f5fcf24b9c13dce502427c4464fb3a1943ff,ctls,wd.cloud.tencent.com,443,https://wd.cloud.tencent.com:443,https,,text/html,GET,175.178.31.66,/,-993213697,175.178.31.66,,37,False,True,True,,,,,
wd.qq.com,管家最近文档,200,3103,wd.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T23:01:11Z,2024-03-12T23:01:10Z,"CN=*.feb10-2023-1.ias.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.feb10-2023-1.ias.qq.com,Tencent Technology (Shenzhen) Company Limited,feb10-2023-1.ias.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G3, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G3,GlobalSign nv-sa,11ce45a65f830e6f6e40ad457ac84114,d04c0c8544b0891d8d003a600a32a4242d3d504004b371cea55924bf95d224ec,ctls,wd.qq.com,443,https://wd.qq.com:443,https,nginx/1.5.6,text/html,GET,101.32.212.216,/,443024264,43.135.105.195,Nginx:1.5.6,91,False,,True,,,,,
we.qq.com,,200,76,we.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-09T00:00:00Z,2024-06-08T23:59:59Z,"CN=weixin.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",weixin.qq.com,Shenzhen Tencent Computer Systems Company Limited,wxtest.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,22d8d73fa88478a82ddd47bfec425584,a0872de0eef770fa4aab778d2d0ff124b3568268cef1f5213c18bd43ebd182a2,ctls,we.qq.com,443,https://we.qq.com:443,https,,text/html,GET,43.155.124.49,/,-1840324437,240e:97c:2f:1::3c,,3,False,True,True,,url=http://weixin.qq.com,,,
we.tencent.com,2022腾讯科学WE大会,200,680,we.tencent.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-05T00:00:00Z,2024-02-05T23:59:59Z,"CN=we.tencent.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",we.tencent.com,Tencent Technology (Shenzhen) Company Limited,we.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,0822803bef5e70f071f57f8867859620,1f7de74f389e3e9ee5acfff7fcbc8124811f5733b1782ecfcbb1294a40534592,ctls,we.tencent.com,443,https://we.tencent.com:443,https,tencent-cos,text/html,GET,101.33.11.88,/,-2131735486,43.152.137.70,HSTS,1,False,,,,,,,
weapp.sparta.html5.qq.com,404 Not Found,404,145,weapp.sparta.html5.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-04T00:15:48Z,2023-12-06T00:15:47Z,"CN=*.nov04-2022-1.ias.tencent-cloud.net, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.nov04-2022-1.ias.tencent-cloud.net,Tencent Technology (Shenzhen) Company Limited,nov04-2022-1.ias.tencent-cloud.net,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,af907acef76a0d745a854e23722c4b7b,10d1611c715c55f310b68116a1231aa3502a62c3891670444bd23f123742d4da,ctls,weapp.sparta.html5.qq.com,443,https://weapp.sparta.html5.qq.com:443,https,stgw,text/html,GET,183.47.126.43,/,1017227723,183.47.126.43,,8,False,True,True,,,,,
weather.html5.qq.com,天气专区,200,10933,weather.html5.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T23:01:11Z,2024-03-12T23:01:10Z,"CN=*.feb10-2023-1.ias.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.feb10-2023-1.ias.qq.com,Tencent Technology (Shenzhen) Company Limited,feb10-2023-1.ias.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G3, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G3,GlobalSign nv-sa,11ce45a65f830e6f6e40ad457ac84114,d04c0c8544b0891d8d003a600a32a4242d3d504004b371cea55924bf95d224ec,ctls,weather.html5.qq.com,443,https://weather.html5.qq.com:443,https,,text/html,GET,129.226.107.80,/,-1840324437,129.226.106.211,Node.js,197,False,True,True,,,,,
weather.news.qq.com,腾讯天气,200,11317,tianqi.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-23T00:00:00Z,2023-11-22T23:59:59Z,"CN=nov24-2022-1.ias.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",nov24-2022-1.ias.qq.com,Shenzhen Tencent Computer Systems Company Limited,weather.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,fe7e00f19b5fe8fd4b8d75a7f973e071,c189fd6b1e1dd4ab60ea5f234d77a6cc18aaa08b9f8930fbb7258d431c1f9069,ctls,tianqi.qq.com,443,https://weather.news.qq.com:443,https,squid/3.5.24,text/html,GET,129.226.107.251,/,-1480345050,129.226.107.251,,224,False,,,https://tianqi.qq.com/index.htm,,,,
weather.qq.com,腾讯天气,200,11317,tianqi.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-23T00:00:00Z,2023-11-22T23:59:59Z,"CN=nov24-2022-1.ias.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",nov24-2022-1.ias.qq.com,Shenzhen Tencent Computer Systems Company Limited,weather.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,fe7e00f19b5fe8fd4b8d75a7f973e071,c189fd6b1e1dd4ab60ea5f234d77a6cc18aaa08b9f8930fbb7258d431c1f9069,ctls,tianqi.qq.com,80,http://weather.qq.com:80,http,squid/3.5.24,text/html,GET,129.226.107.251,/,-1480345050,129.226.107.251,,224,False,,,https://tianqi.qq.com/index.htm,,,,
web.cgi.weiyun.com,,404,,web.cgi.weiyun.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-15T09:45:38Z,2023-12-17T09:45:37Z,"CN=*.weiyun.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.weiyun.com,Shenzhen Tencent Computer Systems Company Limited,weiyun.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,c4f35222b3c5336ad4f9f678d60de827,8f5eaff16ecc98d60eac0638714596050b50e48cbaa6ea0c8639cccaf8f50b22,ctls,web.cgi.weiyun.com,443,https://web.cgi.weiyun.com:443,https,QZHTTP-2.35.0,text/html,GET,203.205.239.211,/,-816731511,203.205.239.211,,1,False,,True,,,,,
web.group.finance.qq.com,,200,54,web.group.finance.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-27T00:00:00Z,2024-01-12T23:59:59Z,"CN=web.group.finance.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",web.group.finance.qq.com,Tencent Technology (Shenzhen) Company Limited,web.group.finance.qq.com,"CN=Secure Site CA, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA,DigiCert Inc,8ffb74819858f259102176784d0565ec,f346789fca167f0e9e43622f7e0afdd907a4632453af4943b7fb480da427f0bb,ctls,web.group.finance.qq.com,443,https://web.group.finance.qq.com:443,https,nginx,text/html,GET,183.3.226.91,/,-1212989235,183.3.226.91,Nginx,1,False,,,,,,,
web.kr.qq.com,,404,19,web.kr.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-25T00:00:00Z,2023-08-25T23:59:59Z,"CN=*.web.kr.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",*.web.kr.qq.com,Shenzhen Tencent Computer Systems Company Limited,web.kr.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,01a1709d8bb0688223704e46fa0b076f,c5ad100623d30fcd9590857833655b0c5ad945d6258987c94d42c6797217661c,ctls,web.kr.qq.com,443,https://web.kr.qq.com:443,https,,text/plain,GET,140.206.161.240,/,-138391155,140.206.161.218,,2,False,,True,,,,,
web.p.qq.com,,200,271,im.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,"CN=ssl.ptlogin2.b.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",ssl.ptlogin2.b.qq.com,Shenzhen Tencent Computer Systems Company Limited,youtu.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,ed58abb6dee4aeee6d71528bb22e036b,75a6395acbee23d673c1b0655cbd24d15098e44a9570f90b83fceb2da44a7f06,ctls,im.qq.com,443,https://web.p.qq.com:443,https,openresty/1.16.1.1,text/html,GET,203.205.254.62,/,-2001591394,2409:8c54:1003:10::b,OpenResty:1.16.1.1,14,False,,,https://im.qq.com/,,,,
