new,host,a,cname,soa,status_code,ns,aaaa,cdn,cdn-name,mx,txt,has_internal_ips,internal_ips,caa
[x],ministryofcode.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],mirthconnectdev.csmc.edu,"192.203.41.113, 192.231.86.245, 192.203.204.245",,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns1.csmc.edu, ns2.csmc.edu",,,,,,,,
[x],missl9.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],missuses.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],mta48.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],museweb.csmc.edu,192.231.86.171,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],musewebt.csmc.edu,192.231.86.172,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],musewebt.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],mx1-cstrx.cshs.org,192.203.41.151,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],mx2-cstrx.cshs.org,192.203.41.152,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],mx2.csmc.edu,192.231.86.197,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],mx3.csmc.edu,192.231.86.198,,,NOERROR,,,,,,,,,
[x],my14-preview.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],my14.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],mychart.csmc.edu,192.231.86.54,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],mycslink-stage.cedars-sinai.org,192.231.86.79,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],mycslink-test.cedars-sinai.org,192.231.86.74,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns1.csmc.edu, ns2.csmc.edu",,,,,,,,
[x],mycslink.org,192.231.86.54,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns1.csmc.edu, ns2.csmc.edu",,,,,"google-site-verification=94a7SNXh2SnaevMqI4qzneqnKnPhSKgNhkyx8IO6sV4, google-site-verification=1TqN-63oK5CYSZeeAheazAJ-5ME6Vdg8B7UYrMVcCLc, MS=ms54616373, 3020y0xzffx7lmmw5rsc2jnxmyrvcmgc, v=spf1 redirect=spf.cshs.org, p1vnxg7c6qlm8l1877pjcykcf5zlb8hd",,,
[x],mycslinkstage.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],mycslinktest.csmc.edu,192.203.41.148,patients-test.mycslink.org,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],mypatientalertsadmindev.cedars-sinai.org,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],myportaldev.cshs.org,"13.248.236.251, 76.223.106.183","cedarsdev.customdomains.oktapreview.com, op1-custom-crtrs.oktapreview.com, op1-custom-crtrs.oktaedge.oktapreview.com, a9dcaea81ce6d4aa6.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],mysql.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns1.csmc.edu, ns2.csmc.edu",,,,,,,,
[x],n1.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],naturalmedicines.therapeuticresearch.com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],nautilus.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],netsupport.csmc.edu,192.203.41.119,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],neuro-oncology.oxfordjournals.org.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],new-csbackupconfig.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],new-mx-corporate.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],newalpha.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],newassets.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],newsystem.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],newtempinternalminerva.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],newwwwold.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],nnr.sagepub.com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],ns1.csmc.edu,192.231.86.245,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],nucmed.csmc.edu,"192.231.86.245, 192.203.204.245",,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns1.csmc.edu, ns2.csmc.edu",,,,"mxb-00260502.gslb.pphosted.com, mxa-00260502.gslb.pphosted.com",,,,
[x],nwcg-40-211-rag.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],nwttom.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],oauth-test.cedars-sinai.org,192.231.86.74,mycslink-test.cedars-sinai.org,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],oauth.mycslink.org,192.231.86.54,patients.mycslink.org,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,google-site-verification=94a7SNXh2SnaevMqI4qzneqnKnPhSKgNhkyx8IO6sV4,,,
[x],oauth2.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],occmed.oxfordjournals.org.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],offlineactivationui-us-west-2.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns2.csmc.edu, ns1.csmc.edu",,,,,,,,
[x],omega.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],oncds.csmc.edu,192.203.41.110,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],oncdstest.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],onf.ons.org.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],online.epocrates.com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],online.statref.com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],onlinecredentialing.csmc.edu,192.231.86.193,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],onlinelibrary-wiley-com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],onlinelibrary.wiley.com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],opensched-dev.cedars-sinai.org,,,,NOERROR,,,,,,,,,
[x],opensched-stage.cedars-sinai.org,192.231.86.79,mycslink-stage.cedars-sinai.org,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],opensched-test.cedars-sinai.org,,mycslink-test.cedars-sinai.org,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],opensched.cedars-sinai.org,192.203.41.156,opensched.mycslink.org,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],opera.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],ordertrack.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],org.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],origin-sod.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],orsched.csmc.edu,"192.231.86.116, 192.231.86.245, 192.203.204.245",,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns2.csmc.edu, ns1.csmc.edu",,,,,,,,
[x],osuinfo.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],outlook.csmc.edu,192.231.86.163,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],ovidsp-tx-ovid-com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],ovidsp.tx.ovid.com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],ovidsp.uk.ovid.com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns2.csmc.edu, ns1.csmc.edu",,,,,,,,
[x],owte237a.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],oxy-oxygen-481e27be.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],oxy-oxygen-d89bc6fd.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],p02-mobilebackup.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],p04-hello.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],p36-ckdatabasews.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],p43.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],partner-stage.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],partner.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],passport.csmc.edu,192.231.86.188,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],passporttest.csmc.edu,192.231.86.189,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],password-test.cshs.org,"54.201.202.109, 34.223.192.152, 44.240.164.198",ECS-ALB-Public-234029814.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],password.csmc.edu,192.231.86.22,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],patients-test.mycslink.org,192.203.41.148,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],patients.mycslink.org,192.231.86.54,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,google-site-verification=94a7SNXh2SnaevMqI4qzneqnKnPhSKgNhkyx8IO6sV4,,,
[x],paypalmanager-v2.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],pbltools.cshs.org,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],pd-buy.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],pdd.cedars-sinai.edu,192.203.41.97,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],pdn.sciencedirect.com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],pediatrics.aappublications.org.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],penang.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],peninsulahealth.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],pg.csmc.edu,192.231.86.44,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],pgg21u.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],pgg3fe.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],pgg3r3.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],pgtest.csmc.edu,192.231.86.55,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],phoneauth-test.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],pi.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],pilot.csmc.edu,192.231.86.142,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],plasmapilot-test.cshs.org,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],popmail.csmc.edu,192.231.86.148,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],preferences-lehighuniversity.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],press.endocrine.org.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],private-opsexamplestunnel-mx.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns2.csmc.edu, ns1.csmc.edu",,,,,,,,
[x],private.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],privaterootstoragemx.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],procportal-stage.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],prod-cache-03.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],prod-chat.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],prod-users-live.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],prod.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],prodlegacy-new-oceania.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],prodvideodev-portal.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],progenyfhq.csmc.edu,"52.40.19.158, 44.236.147.137, 54.213.2.24",Csmc-public-ALB1-prod-us-west-2-1955192185.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],prsite.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],ps.psychiatryonline.org.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],pt.wkhealth.com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],ptev.csmc.edu,192.203.41.154,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],ptevtest.csmc.edu,192.203.41.153,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],pubmed-ncbi-nlm-nih-gov.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],pwd.csmc.edu,192.231.86.60,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],qs.cedars-sinai.org,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],quarantine.cshs.org,205.220.175.138,"00260502.pphosted.com, mx0b-00260502.pphosted.com","ns1.proofpoint.com, ops.proofpoint.com",NOERROR,,,,,,,,,
[x],quarantine.csmc.edu,192.231.86.195,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],rcr.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],rcx-yd-wirelesspix-hny-v600-nat.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],redcap.csmc.edu,192.231.86.113,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],redirect-acc-db2-corp.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],redirect.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],reg.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],resadmin.cedars-sinai.edu,72.10.184.33,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,"mxa-00260502.gslb.pphosted.com, mxb-00260502.gslb.pphosted.com","v=spf1 ip4:192.231.86.0 ip4:192.203.204.0 ip4:192.231.133.0 ip4:216.71.155.11 ip4:216.71.155.19 ip4:216.71.150.205,  ip4:216.71.150.214 ip4:72.10.180.28 ip4:72.10.180.29 ip4:72.10.184.102 ip4:72.10.184.103 include:spf.protection.outlook.com include:spf-00260502.pphosted.com -all",,,
[x],research.csmc.edu,192.231.86.120,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],research2.csmc.edu,192.231.86.118,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],researchers.cedars-sinai.edu,52.71.109.23,"cedars-sinai.discovery.symplectic.org, lb.us.discovery.symplectic.org, hap01.us.discovery.symplectic.org","ns-1520.awsdns-62.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],researchyz1.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],reservice.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],resourcecenterbbt.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns1.csmc.edu, ns2.csmc.edu",,,,,,,,
[x],risccweb.csmc.edu,192.231.86.129,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],rnps-crl.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],rovaldimixhd.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],rsw134-2-prd.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],rsw70.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],ru-icrm-api.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],s3innocence.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],s3monitorjiratunnel-mx.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],s4.mlprox.csmc.edu,192.231.86.107,,,NOERROR,,,,,,,,,
[x],sales-csdockerintra-backups-www-test.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],san3.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],sandbox5.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],sbc1.cshs.org,192.231.86.31,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],scholar.google.com.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],schoolaourir.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],science.sciencemag.org.mlprox.csmc.edu,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],sciencedirect.com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],scstage.csmc.edu,192.231.86.22,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],search-healthlibrary.cedars-sinai.org,"104.18.115.52, 104.18.116.52, 104.18.112.52, 104.18.114.52, 104.18.113.52","search-healthlibrary.cedars-sinai.org.pagescdn.com, cloudflare.sitescdn.net, cloudflare.sitescdn.net.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,"2606:4700::6812:7434, 2606:4700::6812:7334, 2606:4700::6812:7234, 2606:4700::6812:7034, 2606:4700::6812:7134",True,cloudflare,,,,,
[x],search-programs.cedars-sinai.org,"104.18.114.52, 104.18.112.52, 104.18.113.52, 104.18.116.52, 104.18.115.52","search-programs.cedars-sinai.org.pagescdn.com, cloudflare.sitescdn.net, cloudflare.sitescdn.net.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,"2606:4700::6812:7434, 2606:4700::6812:7334, 2606:4700::6812:7034, 2606:4700::6812:7134, 2606:4700::6812:7234",True,cloudflare,,,,,
[x],search.cedars-sinai.org,"104.18.113.52, 104.18.114.52, 104.18.115.52, 104.18.116.52, 104.18.112.52","search.cedars-sinai.org.pagescdn.com, cloudflare.sitescdn.net, cloudflare.sitescdn.net.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,"2606:4700::6812:7434, 2606:4700::6812:7034, 2606:4700::6812:7334, 2606:4700::6812:7134, 2606:4700::6812:7234",True,cloudflare,,,,,
[x],search.ebscohost.com.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],searchwww.csmc.edu,192.231.86.99,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],secidverification-test.cshs.org,,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],seckibana.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],secondopinion-dev.cedars-sinai.org,"44.236.25.252, 35.83.72.0, 35.167.171.81",Csmc-public-ALB1-dev-us-west-2-1619930994.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],secondopinion-test.cedars-sinai.org,"35.167.171.81, 35.83.72.0, 44.236.25.252",Csmc-public-ALB1-dev-us-west-2-1619930994.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],secondopinion.cedars-sinai.org,"52.11.155.192, 44.240.66.157, 54.244.36.161",Csmc-public-ALB2-prod-us-west-2-1777391565.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],secure1-temp.csmc.edu,"192.231.133.60, 192.231.86.245, 192.203.204.245",,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,"ns1.csmc.edu, ns2.csmc.edu",,,,,,,,
[x],secure1.csmc.edu,192.231.86.115,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],secure1.csmc.edu.mlprox.csmc.edu,192.231.86.107,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],secure15-old.csmc.edu,192.231.133.76,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
[x],secure9.csmc.edu,192.231.133.63,,"ns1.csmc.edu, groupeisdnssupport.cshs.org",NOERROR,,,,,,,,,
