input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_self_signed,tls_subject_org_,final_url,csp_domains_
fraud.prd-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,fraud.prd-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,fraud.prd-nocdn.mobilevikings.be,cloudfront,443,https://fraud.prd-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,-1852419004,52.222.236.25,Amazon Web Services,20,False,True,,,,
genesiscoinbase.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,genesiscoinbase.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,genesiscoinbase.mobilevikings.be,cloudfront,443,https://genesiscoinbase.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,-428428055,52.222.236.63,Amazon Web Services,20,False,True,,,,
gloobest.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS0,Not routed,None,52.84.104.0/21,gloobest.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,gloobest.mobilevikings.be,cloudfront,443,https://gloobest.mobilevikings.be:443,https,CloudFront,text/html,GET,52.84.106.114,/,309520878,52.84.106.55,Amazon Web Services,20,False,True,,,,
grafana.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,grafana.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,grafana.mobilevikings.be,cloudfront,443,https://grafana.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,-641905199,52.222.236.25,Amazon Web Services,20,False,True,,,,
gspe21-ssl-carry.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,gspe21-ssl-carry.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,gspe21-ssl-carry.mobilevikings.be,cloudfront,443,https://gspe21-ssl-carry.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,1259259684,52.222.236.12,Amazon Web Services,20,False,True,,,,
h-135-207-1-17.test.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,h-135-207-1-17.test.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,h-135-207-1-17.test.mobilevikings.be,cloudfront,443,https://h-135-207-1-17.test.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,-1438704305,52.222.236.12,Amazon Web Services,20,False,True,,,,
h-135-207-50-178.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,h-135-207-50-178.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,h-135-207-50-178.mobilevikings.be,cloudfront,443,https://h-135-207-50-178.mobilevikings.be:443,https,CloudFront,text/html,GET,108.138.36.102,/,1908573819,108.138.36.69,Amazon Web Services,20,False,True,,,,
h-135-207-57-205.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,h-135-207-57-205.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,h-135-207-57-205.mobilevikings.be,cloudfront,443,https://h-135-207-57-205.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,1161978201,52.222.236.63,Amazon Web Services,20,False,True,,,,
homeloans.test.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,homeloans.test.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,homeloans.test.mobilevikings.be,cloudfront,443,https://homeloans.test.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,-1546391543,52.222.236.12,Amazon Web Services,20,False,True,,,,
hood83.test.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,hood83.test.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,hood83.test.mobilevikings.be,cloudfront,443,https://hood83.test.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,-859589065,52.222.236.46,Amazon Web Services,20,False,True,,,,
iad2v5-chalkboard.api.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,iad2v5-chalkboard.api.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,iad2v5-chalkboard.api.mobilevikings.be,cloudfront,443,https://iad2v5-chalkboard.api.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,-2008365690,52.222.236.25,Amazon Web Services,20,False,True,,,,
ins.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,ins.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,ins.mobilevikings.be,cloudfront,443,https://ins.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,-1901374503,52.222.236.25,Amazon Web Services,20,False,True,,,,
internal-lab.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,internal-lab.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,internal-lab.mobilevikings.be,cloudfront,443,https://internal-lab.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,1511811779,52.222.236.25,Amazon Web Services,20,False,True,,,,
internal-mail.test.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,54.230.208.0/22,internal-mail.test.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,internal-mail.test.mobilevikings.be,cloudfront,443,https://internal-mail.test.mobilevikings.be:443,https,CloudFront,text/html,GET,54.230.206.86,/,-1330710008,54.230.206.42,Amazon Web Services,20,False,True,,,,
ipa.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,ipa.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,ipa.mobilevikings.be,cloudfront,443,https://ipa.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,-1291079577,52.222.236.25,Amazon Web Services,20,False,True,,,,
ipv4-c003-ath003-oteglobe-isp.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,ipv4-c003-ath003-oteglobe-isp.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,ipv4-c003-ath003-oteglobe-isp.mobilevikings.be,cloudfront,443,https://ipv4-c003-ath003-oteglobe-isp.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,-539537277,52.222.236.63,Amazon Web Services,20,False,True,,,,
ipv4-c006-syd002-ix.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,ipv4-c006-syd002-ix.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,ipv4-c006-syd002-ix.mobilevikings.be,cloudfront,443,https://ipv4-c006-syd002-ix.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,2060541574,52.222.236.25,Amazon Web Services,20,False,True,,,,
ipv6-c582-ord001-ix.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,ipv6-c582-ord001-ix.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,ipv6-c582-ord001-ix.mobilevikings.be,cloudfront,443,https://ipv6-c582-ord001-ix.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,-194373972,52.222.236.25,Amazon Web Services,20,False,True,,,,
jenkins-github-hook.mobilevikings.be,,404,21,AS16509,AS16509,Unknown,52.40.0.0/14,jenkins-github-hook.mobilevikings.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-26T21:34:40Z,2023-06-24T21:34:39Z,CN=jenkins-github-hook.mobilevikings.be,jenkins-github-hook.mobilevikings.be,jenkins-github-hook.mobilevikings.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4a34f623adce81a628a55373912926dc,a2e2c8d3b092e339dba392d8f899719eebdc8720d7e1b182f5ae2d898c281c18,,ctls,jenkins-github-hook.mobilevikings.be,,443,https://jenkins-github-hook.mobilevikings.be:443,https,,text/plain,GET,52.30.200.225,/,-1669793162,54.228.170.232,HSTS,1,False,,,,,
jenkinsplay-github-hook.mobilevikings.be,,404,21,AS16509,AMAZON-02,US,54.228.0.0/15,jenkinsplay-github-hook.mobilevikings.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-21T04:08:49Z,2023-07-20T04:08:48Z,CN=jenkinsplay-github-hook.mobilevikings.be,jenkinsplay-github-hook.mobilevikings.be,jenkinsplay-github-hook.mobilevikings.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c2ba0a9a7863034f4ba956f0500a0622,8b6bfcdee7b3907f86eaa00b01b8e6e5a607865eeaddede113c8508b2b6c39df,,ctls,jenkinsplay-github-hook.mobilevikings.be,,443,https://jenkinsplay-github-hook.mobilevikings.be:443,https,,text/plain,GET,54.228.170.232,/,-1669793162,52.30.200.225,HSTS,1,False,,,,,
joeribot.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,joeribot.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,joeribot.mobilevikings.be,cloudfront,443,https://joeribot.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,-1733341260,52.222.236.63,Amazon Web Services,20,False,True,,,,
kafka-iron-203.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,kafka-iron-203.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,kafka-iron-203.mobilevikings.be,cloudfront,443,https://kafka-iron-203.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,-2070458182,52.222.236.63,Amazon Web Services,20,False,True,,,,
keycloak.idm.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,keycloak.idm.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,keycloak.idm.mobilevikings.be,cloudfront,443,https://keycloak.idm.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,74655043,52.222.236.25,Amazon Web Services,20,False,True,,,,
knifepointhorror.ssl.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,knifepointhorror.ssl.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,knifepointhorror.ssl.mobilevikings.be,cloudfront,443,https://knifepointhorror.ssl.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,191311916,52.222.236.63,Amazon Web Services,20,False,True,,,,
lady.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,lady.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,lady.mobilevikings.be,cloudfront,443,https://lady.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,2111222125,52.222.236.25,Amazon Web Services,20,False,True,,,,
ldap-pwdreset.mobilevikings.be,Anmelden – Google Konten,200,2384863,AS16509,AMAZON-02,US,54.228.0.0/15,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-24T12:01:17Z,2023-07-17T12:01:16Z,CN=accounts.google.com,accounts.google.com,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ffbd570980888cb257acebdb708a2d75,3596256e83356f09d6079b9630443622df53790c7165aeabb3be3476ce9e74db,True,ctls,accounts.google.com,,443,https://ldap-pwdreset.mobilevikings.be:443,https,GSE,text/html,GET,54.228.170.232,/,-25064659,52.30.200.225,OpenGSE,3145,False,,,,https://accounts.google.com/signin/oauth/error?authError=Cg5kZWxldGVkX2NsaWVudBIdVGhlIE9BdXRoIGNsaWVudCB3YXMgZGVsZXRlZC4gkQM%3D&client_id=573158972738-qu19uvv5505ams3hhr5sr40ql6s8n5je.apps.googleusercontent.com,http:
lef26-2-pdc.test.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,54.230.208.0/22,lef26-2-pdc.test.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,lef26-2-pdc.test.mobilevikings.be,cloudfront,443,https://lef26-2-pdc.test.mobilevikings.be:443,https,CloudFront,text/html,GET,54.230.206.43,/,79568634,54.230.206.42,Amazon Web Services,20,False,True,,,,
lon3-logintrial-a3.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,lon3-logintrial-a3.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,lon3-logintrial-a3.mobilevikings.be,cloudfront,443,https://lon3-logintrial-a3.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,1200071736,52.222.236.25,Amazon Web Services,20,False,True,,,,
m-wylender.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,m-wylender.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,m-wylender.mobilevikings.be,cloudfront,443,https://m-wylender.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,-128430520,52.222.236.46,Amazon Web Services,20,False,True,,,,
mail-9-usw2.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,13.224.216.0/24,mail-9-usw2.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,mail-9-usw2.mobilevikings.be,cloudfront,443,https://mail-9-usw2.mobilevikings.be:443,https,CloudFront,text/html,GET,13.224.214.105,/,1241760960,13.224.214.79,Amazon Web Services,20,False,True,,,,
market-dev-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AS16509,Unknown,13.226.160.0/22,market-dev-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,market-dev-nocdn.mobilevikings.be,cloudfront,443,https://market-dev-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,13.226.153.14,/,805192338,13.226.153.129,Amazon Web Services,20,False,True,,,,
meme.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,meme.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,meme.mobilevikings.be,cloudfront,443,https://meme.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,111668185,52.222.236.25,Amazon Web Services,20,False,True,,,,
mgm.acc-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS0,Not routed,None,18.165.192.0/23,mgm.acc-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,mgm.acc-nocdn.mobilevikings.be,cloudfront,443,https://mgm.acc-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,18.165.160.119,/,110116180,18.165.160.77,Amazon Web Services,20,False,True,,,,
mgm.dev-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,mgm.dev-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,mgm.dev-nocdn.mobilevikings.be,cloudfront,443,https://mgm.dev-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,-198680641,52.222.236.12,Amazon Web Services,20,False,True,,,,
