new,host,a,cname,soa,status_code,aaaa,ns,cdn,cdn-name,txt,caa,has_internal_ips,internal_ips,mx
[x],hoteltonight-test.com,"13.32.121.117, 13.32.121.61, 13.32.121.74, 13.32.121.115",,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-40.awsdns-05.com, ns-1022.awsdns-63.net, ns-1234.awsdns-26.org, ns-1826.awsdns-36.co.uk",True,cloudfront,"v=spf1 include:sendgrid.net include:amazonses.com -all, _globalsign-domain-verification=-lBuNJDFRxDkLkNbYOLBU03PlWjnPqAzBPAVUokhAw",,,,"smtp.secureserver.net, mailstore1.secureserver.net"
[x],httpbin.next.airbnb.com,"2.16.110.59, 2.16.110.17","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],hu-region-covid19.next.airbnb.com,"2.16.187.11, 2.16.187.115","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],hu.next.airbnb.com,"2.16.187.11, 2.16.187.115","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],hu.region-covid19.next.airbnb.com,"23.53.43.56, 23.53.43.51","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],huang1qi2.new.next.airbnb.com,"23.0.174.82, 23.0.174.120","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],hub.urbandoor.com,"76.223.92.153, 13.248.214.222",,"ns-1602.awsdns-08.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],huhu.pictures.next.airbnb.com,"23.0.174.120, 23.0.174.82","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],huoceania-covid19.next.airbnb.com,,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],hwcdn-covid19hu.next.airbnb.com,"2.16.110.59, 2.16.110.17","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],i-0b55e6285cc758d4a.inst.aws.airbnb.com,,,,NOERROR,,,,,,,,,
[x],i.canary.airbnb.com,3.82.209.38,"orthrus.airbnb-aws.com, i-07a67e3d389c41559.inst.aws.us-east-1.prod.musta.ch, ec2-3-82-209-38.compute-1.amazonaws.com","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,
[x],i.next.airbnb.com,"23.53.43.56, 23.53.43.51","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],i18n.next.airbnb.com,"2.16.241.98, 2.16.241.73","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],iackam-euwest1.iac.airbnb.com,"63.33.145.137, 63.32.184.87",iac-kamailio-public-prod-350fb3084fc71f99.elb.eu-west-1.amazonaws.com,"ns-1566.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],iackam-uswest2.iac.airbnb.com,"44.228.201.193, 35.84.246.192",iac-kamailio-public-prod-56e3c21da1f84caf.elb.us-west-2.amazonaws.com,"ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],iackamload-uswest2.iac-dev.airbnb.com,"172.30.20.118, 172.30.20.87",iac-kamailio-load-dev-e282060bef8b9567.elb.us-west-2.amazonaws.com,"ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,"172.30.20.118, 172.30.20.87",
[x],iam.next.airbnb.com,"23.53.43.56, 23.53.43.51","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],id-covid19-service.next.airbnb.com,"23.12.147.12, 23.12.147.39","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],id.airbnb.com,"2.16.187.115, 2.16.187.11","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],id.next.airbnb.com,"2.16.241.98, 2.16.241.73","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],idprofile-covid19.next.airbnb.com,"95.101.111.163, 95.101.111.158","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],igm.optimize.next.airbnb.com,"95.101.111.163, 95.101.111.158","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ike.mystique.next.airbnb.com,,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ikkome.new.next.airbnb.com,"23.53.43.56, 23.53.43.51","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ilove.m.next.airbnb.com,"2.16.241.98, 2.16.241.73","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],image.mail.airbnb.com,23.206.104.180,"akamai-san63.exacttarget.com.edgekey.net, e13974.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:c900:299::3696, 2a02:26f0:c900:289::3696",,,,,,,,
[x],imagery.hoteltonight-test.com,151.101.246.217,u2.shared.global.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,True,fastly,,,,,
[x],img.next.airbnb.com,"96.16.54.161, 96.16.54.113","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],info.next.airbnb.com,"95.101.111.158, 95.101.111.163","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],inst-www.next.airbnb.com,"95.101.111.158, 95.101.111.163","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],instwww.next.airbnb.com,"2.16.241.98, 2.16.241.73","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],int.next.airbnb.com,"23.53.43.56, 23.53.43.51","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],intranetone.luxuryretreats.com,130.211.29.77,intranetone.wpengine.com,"jim.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,True,google,,,,,aspmx.l.google.com
[x],inventory.hoteltonight-test.com,151.101.178.217,u2.shared.global.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,True,fastly,,,,,
[x],ioa.dev.next.airbnb.com,"2.16.241.98, 2.16.241.73","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ip.next.airbnb.com,"23.0.174.120, 23.0.174.82","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ipaynicekuma4.mystique.next.airbnb.com,"96.16.54.113, 96.16.54.161","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ipv6.next.airbnb.com,"95.101.111.158, 95.101.111.163","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],is.airbnb.com,"95.101.111.163, 95.101.111.158","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],isit.admin.airbnb.com,34.120.23.133,"admin.airbnb.com, admin-airbnb-com.airbnb.tools, iap-prod.airbnb.tools, iap-generic01-global-prod-useast4.airbnb.biz","ns-254.awsdns-31.com, awsdns-hostmaster.amazon.com",NOERROR,2600:1901:0:7a6a::,,True,google,,,,,
[x],it.airbnb.com,"184.51.149.97, 184.51.149.50","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],it.next.airbnb.com,"2.16.110.59, 2.16.110.17","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],it.trend.next.airbnb.com,"23.53.43.51, 23.53.43.56","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ivr-next.airbnb.com,,charon-themis.airbnb-aws.com,"ns-754.awsdns-30.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ivr.airbnb.com,"54.145.21.201, 54.242.239.136, 54.162.224.83, 44.212.30.151, 34.227.108.36, 54.205.23.198, 3.83.221.19, 50.16.42.177, 3.81.126.193, 3.94.134.14, 54.175.203.157, 54.174.165.179, 52.91.234.217, 54.211.78.141, 3.93.190.42, 3.91.241.252, 54.165.7.89, 54.145.27.64, 3.84.194.75, 52.23.153.207, 34.201.220.143, 52.23.243.102, 75.101.198.80, 52.23.193.131, 54.91.75.44, 34.230.92.228, 54.224.149.37, 23.20.51.2, 3.86.158.1, 3.90.208.167, 3.91.253.183, 54.145.201.146, 44.201.173.28, 18.207.223.215, 54.80.49.61, 54.89.227.98, 107.21.76.214, 54.165.19.254, 54.204.220.120, 52.91.141.72, 54.196.56.138, 54.89.240.215, 18.234.218.202, 54.82.181.38, 3.85.230.78, 35.170.50.110, 34.228.195.130, 52.90.40.241, 100.26.111.49, 34.238.51.66, 3.81.148.227, 3.91.8.224, 54.92.243.48, 44.212.21.51, 184.73.72.141, 34.207.153.20, 54.145.18.160, 54.209.226.178, 54.198.167.55, 54.162.41.126, 52.91.173.103, 3.90.59.28, 54.89.173.231, 54.224.113.7, 54.236.6.215, 3.84.157.42, 54.209.67.170, 44.201.244.33, 54.84.71.13, 54.158.231.206, 35.175.148.92, 54.198.2.92, 54.196.155.82, 54.234.133.158, 54.92.211.86, 3.80.145.236, 54.196.103.71, 54.87.143.172, 44.207.3.225, 54.89.243.198, 3.93.199.31, 184.73.64.120, 107.20.63.239, 3.86.70.74, 54.91.3.66, 174.129.69.120, 3.90.61.207, 54.175.179.142, 54.161.20.126, 54.196.119.113",charon-themis.airbnb-aws.com,"ns-754.awsdns-30.net, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1331.awsdns-38.org, ns-2000.awsdns-58.co.uk, ns-500.awsdns-62.com, ns-754.awsdns-30.net",,,,,,,
[x],ivr.next.airbnb.com,"184.51.149.97, 184.51.149.50","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ja.admin.airbnb.com,34.120.23.133,"admin.airbnb.com, admin-airbnb-com.airbnb.tools, iap-prod.airbnb.tools, iap-generic01-global-prod-useast4.airbnb.biz","ns-254.awsdns-31.com, awsdns-hostmaster.amazon.com",NOERROR,2600:1901:0:7a6a::,,True,google,,,,,
[x],ja.next.airbnb.com,"23.53.43.56, 23.53.43.51","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],jamf.us.isit.airbnb.com,54.241.248.135,ec2-54-241-248-135.us-west-1.compute.amazonaws.com,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,
[x],jatin.moodle.next.airbnb.com,"2.20.142.83, 92.122.215.11","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],jeje.new.next.airbnb.com,"23.12.147.39, 23.12.147.12","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],jinx-covid19-id.next.airbnb.com,"62.115.252.50, 80.239.137.154","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],jm3.optustvnow.next.airbnb.com,"62.115.252.50, 80.239.137.154","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],job.next.airbnb.com,"23.0.174.120, 23.0.174.82","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],jobs.next.airbnb.com,,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],jubjub-asia.optustvnow.next.airbnb.com,"2.20.142.83, 92.122.215.11","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],k12.admin.airbnb.com,34.120.23.133,"admin.airbnb.com, admin-airbnb-com.airbnb.tools, iap-prod.airbnb.tools, iap-generic01-global-prod-useast4.airbnb.biz","ns-254.awsdns-31.com, awsdns-hostmaster.amazon.com",NOERROR,2600:1901:0:7a6a::,,True,google,,,,,
[x],k8s.next.airbnb.com,"23.0.174.82, 23.0.174.120","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],kafka-manager.hoteltonight-test.com,"50.17.233.221, 34.236.34.90, 3.217.97.136, 3.92.89.183, 44.211.5.72",,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],kaseya.new.next.airbnb.com,"23.53.43.56, 23.53.43.51","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],kaution.canary.airbnb.com,34.227.26.97,"orthrus.airbnb-aws.com, i-0587b01980efdb3f9.inst.aws.us-east-1.prod.musta.ch, ec2-34-227-26-97.compute-1.amazonaws.com","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,
[x],kazunori.info.next.airbnb.com,"92.122.215.11, 2.20.142.83","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],keishin-net-net.dev.next.airbnb.com,"2.16.187.115, 2.16.187.11","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],keyword.new.next.airbnb.com,"95.101.111.158, 95.101.111.163","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],knowledgemanagement.next.airbnb.com,"2.20.142.83, 92.122.215.11","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ko.airbnb.com,"80.239.137.154, 62.115.252.50","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ks-inventory-api.next.airbnb.com,"80.239.137.154, 62.115.252.50","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ks-invoice-api.next.airbnb.com,"2.16.241.98, 2.16.241.73","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ks-limits-api.next.airbnb.com,"23.12.147.39, 23.12.147.12","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ks-program-api.next.airbnb.com,"2.16.110.59, 2.16.110.17","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ks-vendingtransactions-mq0.next.airbnb.com,"88.221.24.9, 88.221.24.56","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ks-vendingtransactions-mq2.next.airbnb.com,"2.16.187.11, 2.16.187.115","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ks-vendingtransactions-mq3.next.airbnb.com,"23.53.43.51, 23.53.43.56","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],kubernetes.next.airbnb.com,"23.53.43.51, 23.53.43.56","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],lamis.rkai.next.airbnb.com,"2.20.142.83, 92.122.215.11","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],lantern-staging.airbnb.com,18.206.210.133,"cerberus.airbnb-aws.com, i-0d3272f8813c9fa5b.inst.aws.us-east-1.prod.musta.ch, ec2-18-206-210-133.compute-1.amazonaws.com","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,
[x],laptop.merchdirect.next.airbnb.com,,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],lcy.evd.next.airbnb.com,"92.122.215.11, 2.20.142.83","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],learnenglish.mail33.next.airbnb.com,"2.20.142.83, 92.122.215.11","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],leave.blast2s.next.airbnb.com,"2.16.187.11, 2.16.187.115","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],leemh77.optustvnow.next.airbnb.com,"23.12.147.39, 23.12.147.12","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ligkorea.invenio.next.airbnb.com,"2.16.110.59, 2.16.110.17","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],link.recruiting.airbnb.com,"167.89.123.124, 167.89.123.54, 167.89.118.52, 167.89.118.83",sendgrid.net,"ns10.dnsmadeeasy.com, dns.dnsmadeeasy.com",NOERROR,,"ns14.dnsmadeeasy.com, ns10.dnsmadeeasy.com, ns12.dnsmadeeasy.com, ns11.dnsmadeeasy.com, ns13.dnsmadeeasy.com, ns15.dnsmadeeasy.com",,,"v=spf1 ip4:167.89.0.0/17 ip4:208.117.48.0/20 ip4:50.31.32.0/19 ip4:198.37.144.0/20 ip4:198.21.0.0/21 ip4:192.254.112.0/20 ip4:168.245.0.0/17 ip4:149.72.0.0/16 ip4:159.183.0.0/16 include:ab.sendgrid.net ~all, google-site-verification=1UEf8ey-RibUjY6gnpqIZFjWNqMknmeyeHz1zTmj0DE, p8bnb2lp424dkl3c4io1aemiei, mailru-verification: 2e3995fa8a7d00e0","godaddy.com, amazonaws.com",,,"mx.sendgrid.net, mx2.sendgrid.net"
[x],liveupdate.next.airbnb.com,"95.101.111.163, 95.101.111.158","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],lm.ci.next.airbnb.com,"2.16.241.98, 2.16.241.73","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],lm.next.airbnb.com,"95.101.111.158, 95.101.111.163","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],localhostapi.next.airbnb.com,"2.16.241.98, 2.16.241.73","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],login.next.airbnb.com,"95.101.111.158, 95.101.111.163","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],lt.airbnb.com,"23.212.250.13, 23.212.250.21","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],luce.evd.next.airbnb.com,"2.16.187.11, 2.16.187.115","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],luckey.app,34.102.136.180,,"ns29.domaincontrol.com, dns.jomax.net",NOERROR,,"ns30.domaincontrol.com, ns29.domaincontrol.com",True,google,godiego poc,,,,
[x],luckey.fr,23.222.53.192,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,"dns4.p01.nsone.net, dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net",,,"2jf6g4szbpypwszfwccwhtpc15gwhsv5, facebook-domain-verification=xdfxd4na2157nyet3h7dvvxnt4hq5r",,,,
[x],luckey.in,99.83.176.46,,"ns1.markmonitor.com, hostmaster.markmonitor.com",NOERROR,,"ns1.markmonitor.com, ns2.markmonitor.com, ns3.markmonitor.com, ns4.markmonitor.com, ns5.markmonitor.com, ns6.markmonitor.com, ns7.markmonitor.com",,,v=spf1 -all,,,,
[x],luckeyhomes.com,104.70.85.85,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,"dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net, dns4.p01.nsone.net",,,"google-site-verification=j-WxY-oOa4JrSgLYg4PzSB8VPoBS49rJeovkYWHCrrw, 4qb8thv4zd404sz7x8d0804nhccgcq6w, facebook-domain-verification=stqxe8pk13ypt08gszb6fkpexyqm91, Sendinblue-code:7a6932ca5bfbf9760e6f00d5deffa7ae, v=spf1 include:_spf.google.com include:spf.sendinblue.com include:spf.mandrillapp.com include:mailgun.org ~all, google-site-verification=Hf7ocHj4aT-Qkh3eHCOvbaC7ywX88Au8aghVtTz00UM",,,,"alt3.aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, alt4.aspmx.l.google.com, aspmx.l.google.com"
[x],luke-1-spring-boot-security-saml-active-okta-airbnb.appwww5f.airbnb.app,"76.76.21.123, 76.76.21.98",,"ns1.vercel-dns.com, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],lumen-next.airbnb.com,18.206.210.133,"cerberus.airbnb-aws.com, i-0d3272f8813c9fa5b.inst.aws.us-east-1.prod.musta.ch, ec2-18-206-210-133.compute-1.amazonaws.com, i-0f626dba0cf0932de.inst.aws.us-east-1.prod.musta.ch, ec2-52-91-14-234.compute-1.amazonaws.com, i-0ee1eac491086fbce.inst.aws.us-east-1.prod.musta.ch, ec2-54-209-5-45.compute-1.amazonaws.com, i-058112e7b78472405.inst.aws.us-east-1.prod.musta.ch, ec2-52-23-221-146.compute-1.amazonaws.com, i-078f688cd19126337.inst.aws.us-east-1.prod.musta.ch, ec2-54-88-5-64.compute-1.amazonaws.com, i-07510d14cbc300be2.inst.aws.us-east-1.prod.musta.ch, ec2-52-87-174-251.compute-1.amazonaws.com","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,
[x],lutron.adapter.next.airbnb.com,,"w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],lux-demo.airbnb.com,54.161.203.5,"cerberus.airbnb-aws.com, i-016b8c8af94c516e7.inst.aws.us-east-1.prod.musta.ch, ec2-54-161-203-5.compute-1.amazonaws.com","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,
[x],lux-next.airbnb.com,54.88.5.64,"cerberus.airbnb-aws.com, i-078f688cd19126337.inst.aws.us-east-1.prod.musta.ch, ec2-54-88-5-64.compute-1.amazonaws.com, i-01dab8cd0f2c19d9b.inst.aws.us-east-1.prod.musta.ch, ec2-54-167-193-190.compute-1.amazonaws.com, i-0b2559ff68f232f7d.inst.aws.us-east-1.prod.musta.ch, ec2-3-83-175-22.compute-1.amazonaws.com, i-094867e718badca0f.inst.aws.us-east-1.prod.musta.ch, ec2-3-89-44-140.compute-1.amazonaws.com, i-031f14f2a7b3a61e4.inst.aws.us-east-1.prod.musta.ch, ec2-54-226-215-166.compute-1.amazonaws.com, i-0d3272f8813c9fa5b.inst.aws.us-east-1.prod.musta.ch, ec2-18-206-210-133.compute-1.amazonaws.com","dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,
[x],lyf.airbnb.com,"23.53.43.56, 23.53.43.51","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],m.airbnb.com,"92.122.215.11, 2.20.142.83","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],m.next.airbnb.com,"2.16.187.11, 2.16.187.115","w.airbnb.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],m2.luxuryretreats.com,"2.16.187.115, 2.16.187.11","luxuryretreats.com.edgekey.net, e74147.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],magenta.hoteltonight-test.com,146.75.118.217,u2.shared.global.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,True,fastly,,,,,
