new,host,a,soa,ns,status_code,mx,cname,aaaa,cdn,cdn-name,txt,has_internal_ips,internal_ips,caa
,e2e1-apps.ayyildiz.de,82.113.101.237,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,e2e1-apps-to.o2online.de,,,,,,,
,e2e1-apps.blau.de,,,,NOERROR,,e2e1-apps-tn.o2online.de,,,,,,,
,e2e1-apps.nettokom.de,82.113.101.237,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,e2e1-apps-to.o2online.de,,,,,,,
,e2e1-apps.ortelmobile.de,82.113.101.237,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,e2e1-apps-to.o2online.de,,,,,,,
,e2e1-apps.whatsappsim.de,82.113.101.237,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,e2e1-apps-to.o2online.de,,,,,,,
,e2e1-cci.blau.de,82.113.101.197,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,"e2e1.blau.de, e2e1.o2online.de",,,,,,,
,e2e1-kunden-portal.whatsappsim.de,194.245.166.210,"a.ns.joker.com, hostmaster.joker.com",,NOERROR,,,,,,,,,
,e2e1-kundenportal.whatsappsim.de,194.245.166.199,"a.ns.joker.com, hostmaster.joker.com",,NOERROR,,,,,,,,,
,e2e1-mein.ayyildiz.de,194.245.166.195,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,e2e1-mein.nettokom.de,194.245.166.196,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,e2e1-mein.ortelmobile.de,194.245.166.198,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,e2e1-mein.simfinity.de,194.245.166.200,"ns1.p7s1ns.de, domains.prosiebensat1.com",,NOERROR,,,,,,,,,
,e2e1-meine-daten.blau.de,194.245.166.203,"anycast.regdns1.de, hostmaster.internetwire.de",,NOERROR,,,,,,,,,
,e2e1-shop.ayyildiz.de,194.245.170.36,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,e2e1-shop.nettokom.de,194.245.170.33,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,e2e1-shop.nova-mobil.de,194.245.170.34,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,e2e1-shop.simfinity.de,194.245.170.37,"ns1.p7s1ns.de, domains.prosiebensat1.com",,NOERROR,,,,,,,,,
,e2e1-shop.whatsappsim.de,194.245.169.8,"a.ns.joker.com, hostmaster.joker.com",,NOERROR,,,,,,,,,
,e2e1-sim-karte-aktivierung.ortelmobile.de,194.245.170.35,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,e2e1-static2.o2.de,82.113.101.197,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,e2e1.o2online.de,,,,,,,
,e2e1-v2.permissions.aetkasmart.de,,"ns5.komsa.net, root.ns5.komsa.net",,NOERROR,,,,,,,,,
,e2e1-v2.permissions.nettokom.de,194.245.170.37,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,e2e1-v2.permissions.o2online.de,194.245.170.37,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,e2e1-v2.permissions.whatsappsim.de,194.245.170.37,"a.ns.joker.com, hostmaster.joker.com",,NOERROR,,,,,,,,,
,e2e1.alditalk-kundenbetreuung.de,,"ns.udag.de, hostmaster.united-domains.de",,NOERROR,,,,,,,,,
,e2e1.base.de,194.245.149.159,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,e2e1.blau.de,82.113.101.197,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,e2e1.o2online.de,,,,,,,
,e2e1.info.alditalk-kundenbetreuung.de,194.245.170.41,"ns.udag.de, hostmaster.united-domains.de",,NOERROR,,,,,,,,,
,e2e1.info.ayyildiz.de,194.245.170.41,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,e2e1.info.blau.de,,"anycast.regdns1.de, hostmaster.internetwire.de",,NOERROR,,,,,,,,,
,e2e1.info.blauworld.de,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,e2e1.info.nettokom.de,194.245.170.41,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,e2e1.info.whatsappsim.de,,"a.ns.joker.com, hostmaster.joker.com",,NOERROR,,,,,,,,,
,e2e1.permissions.aetkasmart.de,194.245.170.37,"ns5.komsa.net, root.ns5.komsa.net",,NOERROR,,,,,,,,,
,e2e1.permissions.alditalk-kundenbetreuung.de,194.245.170.37,"ns.udag.de, hostmaster.united-domains.de",,NOERROR,,,,,,,,,
,e2e1.permissions.ayyildiz.de,194.245.170.37,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,e2e1.permissions.blau.de,,"anycast.regdns1.de, hostmaster.internetwire.de",,NOERROR,,,,,,,,,
,e2e1.permissions.nettokom.de,194.245.170.37,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,e2e1.permissions.o2online.de,194.245.170.37,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,e2e1.permissions.ortelmobile.de,194.245.170.37,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,e2e1.permissions.whatsappsim.de,194.245.170.37,"a.ns.joker.com, hostmaster.joker.com",,NOERROR,,,,,,,,,
,e2e1.portal.api.o2business.de,"141.101.90.96, 141.101.90.97, 141.101.90.98, 141.101.90.99","ns1.cloudflare.net, dns.cloudflare.com",,NOERROR,,e2e1.portal.api.o2business.de.cdn.cloudflare.net,,True,cloudflare,,,,
,e2e1.sim-karte-aktivierung.blauworld.de,194.245.169.26,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,e2e2-apps.ayyildiz.de,82.113.101.237,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,e2e2-apps-to.o2online.de,,,,,,,
,e2e2-apps.nettokom.de,82.113.101.237,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,e2e2-apps-to.o2online.de,,,,,,,
,e2e2-apps.whatsappsim.de,82.113.101.237,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,e2e2-apps-to.o2online.de,,,,,,,
,e2e2-cci.blau.de,82.113.101.163,"anycast.regdns1.de, hostmaster.internetwire.de",,NOERROR,,e2e2.blau.de,,,,,,,
,e2e2-edel.blau.de,82.113.101.163,"anycast.regdns1.de, hostmaster.internetwire.de",,NOERROR,,e2e2.blau.de,,,,,,,
,e2e2-kunden-portal.whatsappsim.de,,"a.ns.joker.com, hostmaster.joker.com",,NOERROR,,,,,,,,,
,e2e2-kundenportal.whatsappsim.de,,"a.ns.joker.com, hostmaster.joker.com",,NOERROR,,,,,,,,,
,e2e2-mein.nettokom.de,194.245.167.4,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,e2e2-mein.ortelmobile.de,194.245.167.6,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,e2e2-mein.simfinity.de,,"ns1.p7s1ns.de, domains.prosiebensat1.com",,NOERROR,,,,,,,,,
,e2e2-meine-daten.blau.de,194.245.167.11,"anycast.regdns1.de, hostmaster.internetwire.de",,NOERROR,,,,,,,,,
,e2e2-meine-daten.blauworld.de,194.245.167.12,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,e2e2-publish.o2business.de,82.113.101.145,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,dev-publish.o2business.de,,,,,,,
,e2e2-shop.ayyildiz.de,194.245.170.52,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,e2e2-shop.nettokom.de,194.245.170.49,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,e2e2-shop.nova-mobil.de,194.245.170.50,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,e2e2-shop.simfinity.de,194.245.170.53,"ns1.p7s1ns.de, domains.prosiebensat1.com",,NOERROR,,,,,,,,,
,e2e2-sim-karte-aktivierung.ortelmobile.de,194.245.170.51,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,e2e2-static.o2.de,82.113.101.163,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,e2e2.o2online.de,,,,,,,
,e2e2-static2.o2.de,82.113.101.163,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,e2e2.o2online.de,,,,,,,
,e2e2.alditalk-kundenbetreuung.de,194.245.167.2,"ns.udag.de, hostmaster.united-domains.de",,NOERROR,,,,,,,,,
,e2e2.base.de,194.245.149.159,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,e2e2.blau.de,,"anycast.regdns1.de, hostmaster.internetwire.de",,NOERROR,,,,,,,,,
,e2e2.freischalten.blau.de,82.113.108.8,"anycast.regdns1.de, hostmaster.internetwire.de",,NOERROR,,,,,,,,,
,e2e2.info.alditalk-kundenbetreuung.de,194.245.170.57,"ns.udag.de, hostmaster.united-domains.de",,NOERROR,,,,,,,,,
,e2e2.info.ayyildiz.de,194.245.170.57,,,NOERROR,,,,,,,,,
,e2e2.info.blau.de,194.245.170.57,"anycast.regdns1.de, hostmaster.internetwire.de",,NOERROR,,,,,,,,,
,e2e2.info.blauworld.de,194.245.170.57,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,e2e2.info.ortelmobile.de,,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,e2e2.o2online.de,82.113.101.163,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,e2e2.permissions.ayyildiz.de,194.245.170.53,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,e2e2.permissions.blau.de,194.245.170.53,"anycast.regdns1.de, hostmaster.internetwire.de",,NOERROR,,,,,,,,,
,e2e2.permissions.nettokom.de,194.245.170.53,"dns1.cscdns.net, hostmaster.cscdns.net","dns1.cscdns.net, dns2.cscdns.net",NOERROR,,,,,,,,,
,e2e2.permissions.o2online.de,194.245.170.53,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,e2e2.permissions.ortelmobile.de,194.245.170.53,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,e2e2.permissions.whatsappsim.de,194.245.170.53,"a.ns.joker.com, hostmaster.joker.com",,NOERROR,,,,,,,,,
,e2e2.sim-aktivieren.blau.de,194.245.170.58,"anycast.regdns1.de, hostmaster.internetwire.de",,NOERROR,,,,,,,,,
,e2e2.sim-karte-aktivierung.blauworld.de,194.245.169.29,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,,
,e2e2.smileycreator.whatsappsim.de,194.245.170.59,"a.ns.joker.com, hostmaster.joker.com",,NOERROR,,,,,,,,,
,e2e2.zero.o2online.de,82.113.101.163,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,e4007bc03cf96039f3acbf5c1a7252d0.sf-int.aurasa.telefonica.de,20.82.230.178,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,sf-int.aurasa.telefonica.de,,,,,,,
,ea1bfbb0b0d5b05dee7cb8a72199fa31.int.aurasa.telefonica.de,20.54.37.102,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,,,True,azure,,,,
,eagle.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx2.googlemail.com, mailer40.netzclub.net, aspmx3.googlemail.com, aspmx.l.google.com",,,,,,,,
,easyiot.telefonica.de,3.68.250.71,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,echo.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,eclipse.o2online.de,195.71.123.212,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,edc5106faa1bb84a36320e4ee80676af.sf-int.aurasa.telefonica.de,20.82.230.178,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,sf-int.aurasa.telefonica.de,,,,,,,
,edr.dap.next.telefonica.de,"3.126.190.183, 3.124.116.252","ns-2005.awsdns-58.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,"heritage=external-dns,external-dns/owner=default",,,
,edr.dev.dap.next.telefonica.de,"3.123.109.84, 18.195.26.172","ns-1333.awsdns-38.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,"heritage=external-dns,external-dns/owner=dev.dap.next.telefonica.de,external-dns/resource=ingress/default/event-data-receiver",,,
,edr.staging.dap.next.telefonica.de,"3.122.197.72, 3.121.135.34","ns-230.awsdns-28.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,"heritage=external-dns,external-dns/owner=default",,,
,edu.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, mailer40.netzclub.net",,,,,,,,
,einfachprepaid.de,212.23.125.146,"ns1.o2online.de, domain-de.o2.com","ns3.o2online.de, ns2.o2online.de, ns1.o2online.de",NOERROR,"mail2.einfachprepaid.de, mail1.einfachprepaid.de",,,,,"tvc9y87g43wm0s5j1w3ptvghmwwjvlf7, v=spf1 ip4:80.157.79.0/24 ip4:212.23.125.184 mx -all",,,
,einstellungen.base.de,"52.16.223.121, 34.241.192.95, 34.241.203.157","ns-603.awsdns-11.net, awsdns-hostmaster.amazon.com",,NOERROR,,"base-de.customersaas.com, api.customersaas.com, api-lbr.customersaas.com",,,,,,,
,email.base.de,194.245.149.100,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,emp2.cz.o2.com,160.218.160.180,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,empfehlen.o2.de,188.40.102.136,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,epos-crt.de.o2.com,82.113.101.161,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,epos-crt.vertriebspartner.de.o2.com,,,,,,,
,epos-crt.vertriebspartner.de.o2.com,82.113.101.161,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,epos-e2e1.o2online.de,82.113.101.159,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,epos-e2e2.o2online.de,82.113.101.223,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,epos-e2e2.vertriebspartner.de.o2.com,82.113.101.223,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,epos.de.o2.com,82.113.101.226,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,epos.vertriebspartner.de.o2.com,82.113.101.226,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,epss.o2.de,82.113.108.20,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,erp.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"alt1.aspmx.l.google.com, mailer40.netzclub.net, aspmx.l.google.com, aspmx3.googlemail.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com",,,,,,,,
,es-digital.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,es.de.o2.com,193.254.186.93,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,euw.moe.alditalk-kundenbetreuung.de,89.31.143.1,"ns.udag.de, hostmaster.united-domains.de",,NOERROR,,,,,,,,,
,events.telefonica.de,217.147.219.197,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,explore.o2.com,158.230.203.222,"n1.02.net, hostmaster.02.net","n2.02.net, n1.02.net, n4.02.net, n3.02.net",NOERROR,explore.o2.com,,,,,,,,
,explorepoc.o2.com,158.230.203.210,"n1.02.net, hostmaster.02.net",,NOERROR,explorepoc-o2-com.mail.protection.outlook.com,,,,,v=spf1 include:spf.protection.outlook.com -all,,,
,f1valor.net.de.o2.com,82.113.122.103,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,f2valor.net.de.o2.com,82.113.122.104,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,faktury.sk.o2.com,160.218.160.55,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,fawldczvuaprofil.netzclub.net,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,fax.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"alt2.aspmx.l.google.com, mailer40.netzclub.net, alt1.aspmx.l.google.com, aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com",,,,,,,,
,fcm.de.o2.com,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,fdmweb.preprod.retailcloud.uk.pri.o2.com,,"n1.02.net, hostmaster.02.net",,NOERROR,,,,,,8x0gtf230bxkjpsgt02h2xx08bws9syz,,,
,fdmweb.prod.retailcloud.uk.pri.o2.com,,"n1.02.net, hostmaster.02.net",,NOERROR,,,,,,bx5m027q8q6c3xpfq8cfljbg19z2x15t,,,
,fe3a35d27fe93cff0de7cfc30153ff49.sf-int.aurasa.telefonica.de,20.82.230.178,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",,NOERROR,,sf-int.aurasa.telefonica.de,,,,,,,
,federation.o2.com,"158.230.101.55, 158.230.201.23","n1.02.net, hostmaster.02.net","n1.02.net, n3.02.net, n2.02.net, n4.02.net",NOERROR,,,,,,,,,
,ffm2.o2online.de,195.227.14.147,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,filemanager-business.dsl.o2online.de,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,firewall.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"aspmx2.googlemail.com, alt1.aspmx.l.google.com, aspmx3.googlemail.com, mailer40.netzclub.net, alt2.aspmx.l.google.com, aspmx.l.google.com",,,,,,,,
,fixnetperformance.o2online.de,195.71.10.45,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,fixnetservices.o2online.de,217.188.62.245,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,fixnetvpn.o2online.de,10.72.255.40,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,True,10.72.255.40,
,fj.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"aspmx2.googlemail.com, mailer40.netzclub.net, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx3.googlemail.com, aspmx.l.google.com",,,,,,,,
,fleetview.telefonica.de,62.138.117.181,"ns.mediaways.net, hostmaster.telefonica.de","ns-2.mediaways.net, ns.mediaways.net, ns-3.mediaways.net",NOERROR,,,,,,,,,
,flexdevice.o2business.de,3.73.231.15,"ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",,NOERROR,,"cname.equipme.io, k8s-kubesyst-ingressn-23ecea6737-383ceb7a144201dc.elb.eu-central-1.amazonaws.com",,,,,,,
,flotila.cz.o2.com,195.122.208.4,"dns.iol.cz, hostmaster.iol.cz",,NOERROR,,,,,,,,,
,flyer.o2.de,185.30.32.173,"ns1106.ui-dns.org, hostmaster.1und1.com",,NOERROR,,telefonica.webmag.io,,,,,,,
,flyer.o2online.de,185.30.32.173,"ns1106.ui-dns.org, hostmaster.1und1.com",,NOERROR,,telefonica.webmag.io,,,,,,,
,fonic-mobile.de,212.23.125.154,"ns1.o2online.de, domain-de.o2.com","ns2.o2online.de, ns1.o2online.de, ns3.o2online.de",NOERROR,,,,,,,,,
,fonic.de,212.23.125.147,"ns1.o2online.de, domain-de.o2.com","ns2.o2online.de, ns1.o2online.de, ns3.o2online.de",NOERROR,"dmmlw-seg-01.o2.com, dmmlw-seg-02.o2.com",,,,,"MS=ms24456014, v=spf1 ip4:80.157.79.0/24 ip4:81.24.32.0/24 ip4:212.23.125.184/25 ip4:200.81.36.136/32 ip4:200.81.36.137/32 ip4:200.81.42.136/32 ip4:200.81.42.137/32 ip4:81.47.204.72/29 ip4:195.76.34.104/29 ip4:212.23.125.0/24 mx include:spfhost.messageprovider.com ~all, 8zhly88t67mbjbxrlpk3v0jvtj7m29kd, facebook-domain-verification=m7c48fzopnw6se67jmn94eaqi3zn5a",,,
,forum-ref.o2online.de,,,,NOERROR,,,,,,,,,
,foundry.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"alt1.aspmx.l.google.com, aspmx2.googlemail.com, aspmx.l.google.com, aspmx3.googlemail.com, mailer40.netzclub.net, alt2.aspmx.l.google.com",,,,,,,,
,fp-security-gateway.int.4pls.telefonica.de,20.54.37.102,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,True,azure,,,,
,fra-01.testflex.telefonica.de,62.52.50.209,"ns1.telefonica.de, hostmaster.de.telefonica.com",,NOERROR,,,2a02:3018:0:198::1,,,,,,
,fra-01.testprod.telefonica.de,62.52.50.193,"ns1.telefonica.de, hostmaster.de.telefonica.com",,NOERROR,,,2a02:3018:0:188::1,,,,,,
,fragate.sg.de.o2.com,82.113.101.73,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,freeantivirus.mein.simfinity.de,194.245.166.8,"ns1.p7s1ns.de, domains.prosiebensat1.com",,NOERROR,,,,,,,,,
,freebsd0.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,freischalten.o2.de,82.113.101.154,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,freischalten.o2online.de,82.113.101.154,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,ftp.norma-mobil.de,80.237.130.36,"ns41.domaincontrol.com, dns.jomax.net",,NOERROR,,,2a01:488:42:1000:50ed:8224:ffd7:e2dc,,,,,,
,ftp2.telefonica.de,195.71.65.25,"ns.mediaways.net, hostmaster.telefonica.de","ns-3.mediaways.net, ns-2.mediaways.net, ns.mediaways.net",NOERROR,,,,,,,,,
,fw.sps.de.o2.com,82.113.123.80,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,fw1-smp-gts2-de.fw.telefonica.de,62.52.27.238,"ns1.telefonica.de, hostmaster.de.telefonica.com",,NOERROR,,,,,,,,,
,fwtest.ncc.de.o2.com,82.113.124.38,"pns.ncc.de.o2.com, root.pns.ncc.de.o2.com",,NOERROR,,,,,,,,,
,g.o2.de,167.233.12.81,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,g1mdk-frn2-de.fw.telefonica.de,213.20.238.238,"ns1.telefonica.de, hostmaster.de.telefonica.com",,NOERROR,,,,,,,,,
,games-flat.o2online.de,,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,games.o2online.de,82.113.108.15,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,mobilefun.o2online.de,,,,,,,
,gateway.gslb.o2.com,158.230.103.43,,,NOERROR,,,,,,,,,
,gateway.int.4pls.telefonica.de,20.54.37.102,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,True,azure,,,,
,gateway.o2.com,158.230.103.43,,,NOERROR,,gateway.gslb.o2.com,,,,,,,
,gateway.pre.4pls.telefonica.de,51.124.64.16,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,True,azure,,,,
,gateway.prod.4pls.telefonica.de,51.124.56.186,"ns.mediaways.net, hostmaster.telefonica.de","ns-3.mediaways.net, ns-2.mediaways.net, ns.mediaways.net",NOERROR,,,,True,azure,,,,
,gd.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"alt1.aspmx.l.google.com, aspmx3.googlemail.com, alt2.aspmx.l.google.com, mailer40.netzclub.net, aspmx2.googlemail.com, aspmx.l.google.com",,,,,,,,
,gdi.daai-dev.ddc.telefonica.de,10.190.9.100,"ns1.telefonica.de, hostmaster.telefonica.de","ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",NOERROR,,,,,,,True,10.190.9.100,
,gdi.daai-test.ddc.telefonica.de,10.190.3.100,"ns1.telefonica.de, hostmaster.telefonica.de","ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",NOERROR,,,,,,,True,10.190.3.100,
,getlucy.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,gewinnspiel.netzclub.net,78.46.181.47,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,gitlab.datalab-dev.ddc.telefonica.de,,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
,gitlab.datalab-ict.ddc.telefonica.de,,"ns-1332.awsdns-38.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
,gitlab.telefonica.de,82.113.113.177,"ns.mediaways.net, hostmaster.telefonica.de",,NOERROR,,,,,,,,,
,glasfaser.o2.de,82.113.108.15,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,"glasfaser.o2online.de, www.o2online.de",,,,,,,
,glasfaser.o2online.de,82.113.108.15,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,www.o2online.de,,,,,,,
,global.de.o2.com,82.113.113.135,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,globalfriends.o2online.de,82.113.108.15,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,www.o2online.de,,,,,,,
,gloria.telefonica.de,213.95.181.16,"a.ns.spin.de, hostmaster.spin.de",,NOERROR,,tde-dax.spin-ag.de,,,,,,,
,gn.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, mailer40.netzclub.net",,,,,,,,
,go.sg.de.o2.com,82.113.116.70,"ns1.o2online.de, domain-de.o2.com",,NOERROR,,,,,,,,,
,gr.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",,NOERROR,"aspmx2.googlemail.com, aspmx.l.google.com, mailer40.netzclub.net, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx3.googlemail.com",,,,,,,,
,grafana.dev.agent-cockpit.de.o2.com,"18.185.218.70, 35.158.181.117","ns-431.awsdns-53.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
,grafana.dev.dap.next.telefonica.de,"18.195.26.172, 3.123.109.84","ns-1333.awsdns-38.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,"heritage=external-dns,external-dns/owner=dev.dap.next.telefonica.de,external-dns/resource=ingress/default/grafana",,,
,grafana.dev.lab.o2online.de,"54.93.129.88, 3.121.20.63, 3.74.102.246","ns-1197.awsdns-21.org, awsdns-hostmaster.amazon.com","ns-859.awsdns-43.net, ns-1197.awsdns-21.org, ns-1769.awsdns-29.co.uk, ns-268.awsdns-33.com",NOERROR,,,,,,,,,
