input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,tls_wildcard_certificate,final_url,tls_mismatched,tls_self_signed,csp_domains_,tls_expired
staging.ortelmobile.de,401 Unauthorized,401,381,AS12337,"NORIS-NETWORK IT Service Provider located in Nuernberg, Germany",DE,213.95.82.0/24,staging.ortelmobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-08T00:00:00Z,2023-12-07T23:59:59Z,"CN=staging.ortelmobile.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",staging.ortelmobile.de,staging.ortelmobile.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0b176140b7765a2a1d01f645a23a2e39,30e1eaf17d2acdfc973cc58c0966370016b267b0038b2b74ab77c8093478bf76,ctls,staging.ortelmobile.de,,443,https://staging.ortelmobile.de:443,https,Apache,text/html,GET,213.95.36.174,/,-392200610,213.95.36.174,Basic,13,False,,Telefónica Germany GmbH & Co. OHG,,,,,,
statements.telefonica.de,,200,503,AS12337,"NORIS-NETWORK IT Service Provider located in Nuernberg, Germany",DE,213.95.208.0/24,statements.telefonica.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2024-03-16T23:59:59Z,"CN=statements.telefonica.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",statements.telefonica.de,www.statements.telefonica.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ca85fe09e1853878680041c32a5abd1a,103308bce12b0d55cc522a91d48d2e26fa8f11c2a0db37aa2a6b3f066b6161be,ctls,statements.telefonica.de,,443,https://statements.telefonica.de:443,https,nginx,text/html,GET,213.95.181.18,/,505459245,213.95.181.18,Nginx,14,False,,Telefónica Germany GmbH & Co. OHG,,https://statements.telefonica.de/saml/js_check,,,,
static-ip-91.191.69.170.sk.o2.com,,200,356,AS28952,O2BS,SK,91.191.69.0/24,,,,,,,,,,,,,,,,,,,80,http://static-ip-91.191.69.170.sk.o2.com:80,http,mini_httpd/1.19 19dec2003,text/html,GET,91.191.69.170,/,-957949806,91.191.69.170,mini_httpd:1.19,14,False,,,,,,,url=cgi-bin/web.cgi,
static-ip-91.191.69.33.sk.o2.com,,200,114,AS28952,O2BS,SK,91.191.69.0/24,,,,,,,,,,,,,,,,,,,80,http://static-ip-91.191.69.33.sk.o2.com:80,http,GoAhead-Webs,text/html,GET,91.191.69.33,/,,91.191.69.33,GoAhead,6,False,,,,,,,,
static-ip-91.191.69.35.sk.o2.com,,200,356,AS28952,O2BS,SK,91.191.69.0/24,,,,,,,,,,,,,,,,,,,80,http://static-ip-91.191.69.35.sk.o2.com:80,http,mini_httpd/1.19 19dec2003,text/html,GET,91.191.69.35,/,-957949806,91.191.69.35,mini_httpd:1.19,14,False,,,,,,,url=cgi-bin/web.cgi,
static.m2m.o2.de,403 Forbidden,403,571,AS24961,MYLOC-AS IP Backbone of myLoc managed IT AG,DE,89.163.128.0/17,static.m2m.o2.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,ctls,static.m2m.o2.de,,443,https://static.m2m.o2.de:443,https,,text/html,GET,89.163.234.212,/,523552665,89.163.234.212,HSTS,14,False,,,True,,,,,True
static.o2.de,403 Forbidden,403,199,AS16509,AMAZON-02,US,18.66.144.0/22,static.o2.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-01-01T23:59:59Z,CN=*.o9.de,*.o9.de,*.o2.de,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8dffa9e3a566d0ff6981e7802c8b1a0f,bc92a9ed060ba7dbec45965f47d2b05da05ecb3881f895653c4609cdc2044d47,ctls,static.o2.de,cloudfront,443,https://static.o2.de:443,https,Apache,text/html,GET,18.66.142.102,/,-1970555197,2600:9000:225e:c00:1f:6290:6e49:bcc1,Varnish,8,False,True,,True,,True,,,
static.o2business.de,"Angebote, Tarife & Lösungen für Geschäftskunden | o2 Business",200,355491,AS6805,TDDE-ASN1,DE,82.113.96.0/19,static.o2business.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,static.o2business.de,,443,https://static.o2business.de:443,https,,text/html,GET,82.113.101.180,/,523928651,82.113.101.180,Java,5430,False,,Telefónica Germany GmbH & Co. OHG,True,,True,,,
static.referenzen.o2business.de,Fastly error: unknown domain static.referenzen.o2business.de,500,290,AS6805,TDDE-ASN1,DE,82.113.96.0/19,static.referenzen.o2business.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,static.referenzen.o2business.de,,443,https://static.referenzen.o2business.de:443,https,Varnish,text/html,GET,82.113.101.169,/,-386773329,82.113.101.169,Varnish,8,False,,Telefónica Germany GmbH & Co. OHG,True,,True,,,
static1.dsl.o2.de,DSL-Tarife günstig & einfach sichern | o2,200,131243,AS6805,TDDE-ASN1,DE,82.113.96.0/19,www.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,www.o2online.de,,80,http://static1.dsl.o2.de:80,http,Apache,text/html,GET,82.113.101.133,/,-289539790,82.113.101.133,Varnish,2210,False,,Telefónica Germany GmbH & Co. OHG,True,https://www.o2online.de/internet-festnetz/dsl-tarife/,,,,
static2.dsl.o2.de,DSL-Tarife günstig & einfach sichern | o2,200,132219,AS6805,TDDE-ASN1,DE,82.113.96.0/19,www.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,www.o2online.de,,443,https://static2.dsl.o2.de:443,https,Apache,text/html,GET,82.113.101.133,/,-289539790,82.113.101.133,Varnish,2239,False,,Telefónica Germany GmbH & Co. OHG,True,https://www.o2online.de/internet-festnetz/dsl-tarife/,,,,
static2.o2.de,403 Forbidden,403,199,AS16509,AMAZON-02,US,18.66.144.0/22,static2.o2.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-01-01T23:59:59Z,CN=*.o9.de,*.o9.de,*.o2.de,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8dffa9e3a566d0ff6981e7802c8b1a0f,bc92a9ed060ba7dbec45965f47d2b05da05ecb3881f895653c4609cdc2044d47,ctls,static2.o2.de,cloudfront,443,https://static2.o2.de:443,https,Apache,text/html,GET,18.66.142.102,/,-1970555197,2600:9000:211a:7000:1f:6290:6e49:bcc1,Varnish,8,False,True,,True,,True,,,
sti.dap.next.telefonica.de,403 Forbidden,403,146,AS16509,AS16509,Unknown,3.144.0.0/13,sti.dap.next.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-23T03:06:57Z,2023-07-22T03:06:56Z,CN=*.dap.next.telefonica.de,*.dap.next.telefonica.de,*.dap.next.telefonica.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1bbad0f34d5c8178c2a36672ea37c42e,b2455dc10da0de691631064445569e960b185ac91a7c1a820282d3ac0e505405,ctls,sti.dap.next.telefonica.de,,443,https://sti.dap.next.telefonica.de:443,https,,text/html,GET,3.124.116.252,/,-1561873722,3.126.190.183,,8,False,,,True,,,,,
sti.dev.dap.next.telefonica.de,403 Forbidden,403,146,AS16509,AS16509,Unknown,3.144.0.0/13,sti.dev.dap.next.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-27T03:32:34Z,2023-06-25T03:32:33Z,CN=*.dev.dap.next.telefonica.de,*.dev.dap.next.telefonica.de,*.schmidr.dev.dap.next.telefonica.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,602a25f8e054f2615cb306a86d9b76bf,707f67c810fe68276be5287056592b9d9d6d9a750d5fa0dec4896c99ccd294de,ctls,sti.dev.dap.next.telefonica.de,,443,https://sti.dev.dap.next.telefonica.de:443,https,,text/html,GET,3.123.109.84,/,-1561873722,18.192.102.48,,8,False,,,True,,,,,
sti.staging.dap.next.telefonica.de,403 Forbidden,403,146,AS16509,AS16509,Unknown,3.144.0.0/13,sti.staging.dap.next.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-28T03:34:13Z,2023-07-27T03:34:12Z,CN=*.staging.dap.next.telefonica.de,*.staging.dap.next.telefonica.de,*.staging.dap.next.telefonica.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,aa78d38580f9c61266fe2920f710cb21,e4e721d1df1c4c88a1f60ba646e2fa149370376b2f1789974e7eea9a0b126f5d,ctls,sti.staging.dap.next.telefonica.de,,443,https://sti.staging.dap.next.telefonica.de:443,https,,text/html,GET,3.121.135.34,/,-1561873722,3.122.197.72,,8,False,,,True,,,,,
streamqa.de.o2.com,Apache HTTP Server Test Page powered by CentOS,403,4897,AS35366,ISPPRO-AS ISPPRO-AS covers the networks of ISPpro,DE,85.31.184.0/21,streamqa.de.o2.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-17T15:12:17Z,2024-04-16T15:12:17Z,"emailAddress=root@s85-31-186-21.blue.kundencontroller.de, CN=s85-31-186-21.blue.kundencontroller.de, OU=SomeOrganizationalUnit, O=SomeOrganization, L=SomeCity, ST=SomeState, C=--, emailAddress=root@s85-31-186-21.blue.kundencontroller.de",s85-31-186-21.blue.kundencontroller.de,,"emailAddress=root@s85-31-186-21.blue.kundencontroller.de, CN=s85-31-186-21.blue.kundencontroller.de, OU=SomeOrganizationalUnit, O=SomeOrganization, L=SomeCity, ST=SomeState, C=--, emailAddress=root@s85-31-186-21.blue.kundencontroller.de",s85-31-186-21.blue.kundencontroller.de,SomeOrganization,2826cd90259e72eafb44fd62df10ee80,d7911d778901eaa69983dc0dfeebbb74264d9102c44eb66cc816674f32db5fba,ctls,streamqa.de.o2.com,,443,https://streamqa.de.o2.com:443,https,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/7.4.33,text/html,GET,85.31.186.33,/,-366337701,85.31.186.33,PHP:7.4.33,121,False,,SomeOrganization,,,True,True,,
studio-cm10.o2online.de,403 Forbidden,403,146,AS6805,TDDE-ASN1,DE,82.113.96.0/19,studio-cm10.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,studio-cm10.o2online.de,,443,https://studio-cm10.o2online.de:443,https,,text/html,GET,82.113.108.65,/,-1561873722,82.113.108.65,HSTS,8,False,,Telefónica Germany GmbH & Co. OHG,True,,,,,
suntar-x590d76.m2m.telefonica.de,Automatische Weiterleitung,200,702,AS24961,MYLOC-AS IP Backbone of myLoc managed IT AG,DE,89.163.128.0/17,suntar-x590d76.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,ctls,suntar-x590d76.m2m.telefonica.de,,443,https://suntar-x590d76.m2m.telefonica.de:443,https,,text/html,GET,89.163.234.212,/,523552665,89.163.234.212,HSTS,19,False,,,True,,True,,URL=http://m2m.telefonica.de/,True
survey.de.o2.com,,503,62,AS5089,NTL,GB,91.224.0.0/11,survey.de.o2.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2021-03-01T00:00:00Z,2022-03-01T23:59:59Z,CN=onsitebefragung.de,onsitebefragung.de,www.onsitebefragung.de,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,f0e9db6378e133dc3b3706bf97fca3cf,0ce576d643d6d70c8f74594a617e9e236e1007160bb398ea0f448e36b178a763,ctls,survey.de.o2.com,,443,https://survey.de.o2.com:443,https,,,GET,91.217.141.231,/,107704025,91.217.141.231,,1,False,,,,,True,,,True
switch.o2business.de,Login,200,45665,AS16509,AS16509,Unknown,3.64.0.0/12,switch.o2business.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T08:27:13Z,2023-07-20T08:27:12Z,CN=switch.o2business.de,switch.o2business.de,switch.o2business.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,fb7c76e13cc83e146829148d3856039b,11aa3c8d9c0daab66d9ed715fa6f0e79d2af83e90520db2326d08be2cd9fcadd,ctls,switch.o2business.de,,443,https://switch.o2business.de:443,https,Caddy nginx,text/html,GET,3.68.253.22,/,-1840324437,3.68.253.22,Nginx,265,False,,,,https://switch.o2business.de/pages/420,,,,
tarifberater.m.o2online.de,o2online.de,200,7097,AS61969,TEAMINTERNET-AS,DE,185.53.176.0/23,tarifberater.m.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-05T02:08:02Z,2022-12-04T02:08:01Z,CN=tarifberater.m.o2online.de,tarifberater.m.o2online.de,tarifberater.m.o2online.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1f50f7a6553e8521c236cbc3dc7902bc,3aee0795efe7732f64574336cd85e095e978fbdf92cf144a746519fef346cee2,ctls,tarifberater.m.o2online.de,,443,https://tarifberater.m.o2online.de:443,https,nginx,text/html,GET,185.53.177.53,/,-1840324437,185.53.177.53,Nginx,327,False,,,,,,,,True
tde-stats.spin-ag.de,401 Authorization Required,401,188,AS12337,"NORIS-NETWORK IT Service Provider located in Nuernberg, Germany",DE,213.95.208.0/24,tde-stats.spin-ag.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-15T00:00:00Z,2023-07-16T23:59:59Z,CN=*.spin-ag.de,*.spin-ag.de,spin-ag.de,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a6ccfe8c34c439ca1792a3e42e6046b6,4298481a9557e758ba73f77676db483634ccdcda9c1299e931a50789dff17834,ctls,tde-stats.spin-ag.de,,443,https://tde-stats.spin-ag.de:443,https,nginx,text/html,GET,213.95.181.19,/,-1840324437,213.95.181.19,Nginx,8,False,,,True,,,,,
telefonica.de,Telefónica Deutschland: Startseite | Telefónica Deutschland,200,39501,AS12337,"NORIS-NETWORK IT Service Provider located in Nuernberg, Germany",DE,213.95.208.0/24,www.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-29T00:00:00Z,2023-07-20T23:59:59Z,"CN=www.telefonica.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",www.telefonica.de,next.telefonica.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,80f4426dcbb8af678ce300824cd2d4a5,0a9f6267304db754c01c9d30a2db551b6e78de8408e586742d7e8cfb6edba560,ctls,www.telefonica.de,,443,https://telefonica.de:443,https,nginx,text/html,GET,213.95.181.12,/,-1764904615,2001:780:138:547::d55f:b50c,Nginx,152,False,,Telefónica Germany GmbH & Co. OHG,,https://www.telefonica.de/,,,jobs.telefonica.com,
test.netzclub.net,401 Authorization Required,401,578,AS25560,RHTEC-AS www.rh-tec.de,DE,62.216.160.0/19,test.netzclub.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-06T14:39:18Z,2023-07-05T14:39:17Z,CN=test.netzclub.net,test.netzclub.net,test.netzclub.net,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f2cd0ec32aad1ce707d94ebfa78f4a58,3567ce2c6f12e760a5cf06c5071507a79967c8007b9094f07607b6803cd82072,ctls,test.netzclub.net,,443,https://test.netzclub.net:443,https,,text/html,GET,62.216.162.10,/,1284511451,185.159.110.7,Basic,14,False,,,,,,,,
test.portal.blau.de,Just a moment...,403,7097,AS13335,CLOUDFLARENET,US,141.101.90.0/24,test.portal.blau.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2024-02-26T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e6bf6e4e557047c3f15e242a0111237a,36ea891c2aa81a0d4fb5997fdc03fd54a0fbc5c531ca92eab5fbd2cabc4926a5,ctls,test.portal.blau.de,cloudflare,443,https://test.portal.blau.de:443,https,cloudflare,text/html,GET,141.101.90.97,/,-1581400868,141.101.90.99,Cloudflare,87,False,True,"Cloudflare, Inc.",,,,,,
tippspiel.ayyildiz.de,,200,67,AS14061,DIGITALOCEAN-ASN,US,161.35.0.0/16,tippspiel.ayyildiz.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-26T11:09:36Z,2023-07-25T11:09:35Z,CN=prombu.kiwis-and-brownies.de,prombu.kiwis-and-brownies.de,www.tippspiel.ayyildiz.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,caef4272d3db11bda32cb7da7753bc34,3decb8cf242ebf5d8b119d630a8eef29a84f2ae3e40c562908210bc74cbe2adc,ctls,tippspiel.ayyildiz.de,,443,https://tippspiel.ayyildiz.de:443,https,nginx,text/html,GET,161.35.209.241,/,-152746803,161.35.209.241,PHP,1,False,,,,,,,,
tmi.o2online.de,,404,,AS16509,AS16509,Unknown,3.144.0.0/13,tmi.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T05:02:45Z,2023-07-23T05:02:44Z,CN=tmi.o2online.de,tmi.o2online.de,tmi.o2online.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,36cdf3e8b69004adeee73fa69607cc5f,174c740e4cb675110da213a9c401dcd6d7df2285270c92272860d051e37a9c9f,ctls,tmi.o2online.de,,443,https://tmi.o2online.de:443,https,Caddy,,GET,3.123.113.30,/,-1840324437,3.67.28.82,HSTS,1,False,,,,,,,,
tms.ncc.de.o2.com,401 Authorization Required,401,470,AS6805,TDDE-ASN1,DE,82.113.96.0/19,tms.ncc.de.o2.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2022-10-14T00:00:00Z,2023-10-16T23:59:59Z,"CN=tms.ncc.de.o2.com, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",tms.ncc.de.o2.com,tms.ncc.de.o2.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1bb0776295e45166754082b601a27452,b96a20cd1315a6455ea291e7f782d4761834420fd8d39611d10e46e3223c9ff0,ctls,tms.ncc.de.o2.com,,443,https://tms.ncc.de.o2.com:443,https,,text/html,GET,82.113.124.90,/,-583621289,82.113.124.90,Basic,15,False,,Telefónica Germany GmbH & Co. OHG,,https://tms.ncc.de.o2.com/cqweb/,,,,
topictool.telefonica.de,Error 503,503,55862,AS24940,HETZNER-AS,DE,78.46.0.0/15,topictool.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-08T00:00:00Z,2023-09-23T23:59:59Z,"CN=*.1000grad.com, O=1000° digital - Gesellschaft für Multimedia- und E-Commerce mbH, L=Leipzig, ST=Sachsen, C=DE",*.1000grad.com,1000grad.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,74102688048c6487b02a39c8eaab1ad9,4281eccd64c52ff0eaf2d087802d6d00cbc13f1bd077b44dd6813468901f9895,ctls,topictool.telefonica.de,,443,https://topictool.telefonica.de:443,https,nginx,text/html,GET,78.46.62.200,/,-1715262233,78.46.62.200,Nginx,800,False,,1000° digital - Gesellschaft für Multimedia- und E-Commerce mbH,True,,True,,,
track.o2online.de,,200,,AS6805,TDDE-ASN1,DE,82.113.96.0/19,track.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,track.o2online.de,,443,https://track.o2online.de:443,https,,,GET,82.113.101.222,/,-1840324437,82.113.101.222,,1,False,,Telefónica Germany GmbH & Co. OHG,True,,,,,
trackfs.o2online.de,,200,,AS6805,TDDE-ASN1,DE,82.113.96.0/19,trackfs.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,trackfs.o2online.de,,443,https://trackfs.o2online.de:443,https,,,GET,82.113.101.222,/,-1840324437,82.113.101.222,,1,False,,Telefónica Germany GmbH & Co. OHG,True,,,,,
tryverify.blauworld.de,konsoleH :: Login,200,6062,AS24940,HETZNER-AS,DE,78.46.0.0/15,tryverify.blauworld.de,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-14T00:00:00Z,2023-11-03T23:59:59Z,CN=*.your-server.de,*.your-server.de,your-server.de,"CN=Thawte TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",Thawte TLS RSA CA G1,DigiCert Inc,9bc132f109bdd28e750b2aabd5b0d93e,6b7a4448dc60de8e542a1852f14621facd24ed12aa189d730328d1543f0a2558,ctls,tryverify.blauworld.de,,443,https://tryverify.blauworld.de:443,https,Apache,text/html,GET,78.46.156.196,/,-454379880,78.46.156.196,Apache,107,False,,,True,,True,,,
turkei-sim.de,TürkeiSIM,200,9147,AS12638,AS12638 Duesseldorf,DE,212.23.96.0/19,www.turkei-sim.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-16T00:00:00Z,2024-01-23T23:59:59Z,"CN=www.turkei-sim.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",www.turkei-sim.de,www.turkei-sim.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e8fdf0492683712e928076144efd65cf,559061098441151525507d6678999a7e1cc682c1d81976bfe3fec0f438e92c09,ctls,www.turkei-sim.de,,80,http://turkei-sim.de:80,http,Apache,text/html,GET,212.23.125.181,/,712651419,212.23.125.181,Java,439,False,,Telefónica Germany GmbH & Co. OHG,,https://www.turkei-sim.de/selfcare/static/page/start,,,,
tv-video.o2online.de,,410,,AS6805,TDDE-ASN1,DE,82.113.96.0/19,tv-video.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,ctls,tv-video.o2online.de,,443,https://tv-video.o2online.de:443,https,,,GET,82.113.101.149,/,-1840324437,82.113.101.149,,1,False,,Telefónica Germany GmbH & Co. OHG,True,,,,,
