new,host,a,status_code,mx,soa,ns,aaaa,cname,cdn,cdn-name,txt,caa,has_internal_ips,internal_ips,ptr
[x],uat.custom.collections.equifax.com,165.183.130.61,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],uat.dapapphost.ca.equifax.com,,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],uat.dapweb.ca.equifax.com,,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],uat.equifaxrealtimeexchange.partner.equifax.com,,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],uat.equip.uk.equifax.com,107.162.151.144,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com","pdns105.ultradns.org, pdns105.ultradns.net, pdns105.ultradns.com, pdns105.ultradns.biz, a4-66.akam.net, a3-66.akam.net, a16-66.akam.net, a14-64.akam.net, a11-64.akam.net, a1-111.akam.net",,,,,,,,,
[x],uat.ewp.equifax.com,"35.71.149.114, 52.223.56.218",NOERROR,,"ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",,,"efxbeta-ewp-can-ec9.customdomains.okta.com, ok12-custom-crtrs.okta.com, ok12-custom-crtrs.oktaedge.okta.com, a9fabdf042c40ac50.awsglobalaccelerator.com",,,,,,,
[x],uat.filegateway.equifax.com,,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],uat.gestion.latam.equifax.com,147.146.251.27,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],uat.igniteapps.equifax.com,147.146.244.46,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com","pdns105.ultradns.org, pdns105.ultradns.net, pdns105.ultradns.com, pdns105.ultradns.biz, a4-66.akam.net, a3-66.akam.net, a16-66.akam.net, a14-64.akam.net, a11-64.akam.net, a1-111.akam.net",,,,,,,,,
[x],uat.luminate.us.equifax.com,"52.223.56.218, 35.71.149.114",NOERROR,,"ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",,,"efxbeta-lum-us-bb.customdomains.okta.com, ok12-custom-crtrs.okta.com, ok12-custom-crtrs.oktaedge.okta.com, a9fabdf042c40ac50.awsglobalaccelerator.com",,,,,,,
[x],uat.mft1-ext.equifax.com,147.146.39.42,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],uat.mft1.equifax.com,165.183.169.42,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],uat.mft2-ext.equifax.com,147.146.39.1,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],uat.mft2.equifax.com,216.46.126.3,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],uat.microservices.equifax.cl,165.183.98.7,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],uat.retail.icsaas.equifax.com,,NOERROR,,,,,,,,,,,,
[x],uat.wageverify.com,,NOERROR,,"ns31.domaincontrol.com, dns.jomax.net",,,,,,,,,,
[x],uat.webhook.digitalqualification.equifax.com,192.203.158.82,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],uat2-creditworks-com-au.ext.gslb.au.equifax.com,216.46.123.49,NOERROR,,"sydp-gtm.mgt.equifax.com.gslb.au.equifax.com, hostmaster.sydp-gtm.mgt.equifax.com.gslb.au.equifax.com",,,,,,,,,,
[x],uc-ee-webserv-prd.us.equifax.com,216.46.127.163,NOERROR,"aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com","ibloxgrid4.equifax.com, hostmaster.equifax.com, ibloxgrid11.equifax.com","a3-66.akam.net, a4-66.akam.net, a1-111.akam.net, a11-64.akam.net, a14-64.akam.net, a16-66.akam.net, pdns105.ultradns.biz, pdns105.ultradns.com, pdns105.ultradns.net, pdns105.ultradns.org",,edgeclaims.com,,,"0ed1fe018ac888e2c78c1c4806bdf8e4c641db4c89, v=spf1 include:%{i}._ip.%{h}._ehlo.%{d}._spf.vali.email ~all, google-site-verification=Uk3PNrdf4X2ge5GJsNalsuvW0dZgZ3ZRvTVPINvUk6I",,,,
[x],ucm.equifax.com,147.146.240.79,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ucm.talx.com,107.162.140.253,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ucm.workforce.equifax.com,107.162.140.253,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ui.attcrsm.icsaas.equifax.com,,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],uistateinquiry.equifax.com,107.162.140.253,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ultimatep.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],ultprofits.cb.kount.com,,NOERROR,,,,,,,,,,,,
[x],undergraduate.cisco.datacredito3.com,190.122.100.86,NOERROR,,"DNS101.REGISTER.com, root.REGISTER.com",,,,,,,,,,
[x],understanding-business-credit-reports.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],unknown-17-50.accountscore.com,,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],unlimited-business-credit-reports.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],unsubscribe.equifax.com,216.46.96.143,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,www.econsumer.equifax.com,,,,,,,
[x],updateiobin.tik.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],upload.healthefx.us,52.2.140.68,NOERROR,,"ns-1340.awsdns-39.org, awsdns-hostmaster.amazon.com",,,,,,,,,,
[x],upload.i2verify.com,104.154.74.176,NOERROR,,"pdns01.domaincontrol.com, dns.jomax.net",,,,True,google,,,,,
[x],uploadapi.healthefx.us,3.230.188.105,NOERROR,,"ns-1340.awsdns-39.org, awsdns-hostmaster.amazon.com","ns-1340.awsdns-39.org, ns-1563.awsdns-03.co.uk, ns-437.awsdns-54.com, ns-740.awsdns-28.net, ns.vali.email",,,,,,,,,
[x],upstest.talx.com,12.104.201.132,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],upstraining.talx.com,12.104.201.134,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],usin.equifax.cl,165.183.93.40,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],utility-company-report-credit-bureau.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],uws.equifax.cl,165.183.98.23,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],v10.i2verify.com,130.211.199.159,NOERROR,,"pdns01.domaincontrol.com, dns.jomax.net",,,,True,google,,,,,
[x],vba.ais.equifax.com,198.51.158.233,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],vbatest.ais.equifax.com,198.51.158.234,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],vdi1.equifax.com,147.146.89.7,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],vdiglobal.equifax.com,216.46.110.119,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],vdiportal.equifax.com,216.46.110.158,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],vendorconnector.au.equifax.com,216.46.123.2,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com, ibloxgrid11.equifax.com",,,,,,,,,,
[x],vendorconnector.equifax.com,165.183.168.34,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],vendorconnector.uk.equifax.com,216.46.124.25,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],verid.talx.com,12.104.201.241,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],verifications.equifax.com,142.0.160.10,NOERROR,s934807168.m.en25.com,"ns0.equifax.com, hostmaster.equifax.com",,,,,,v=spf1 include:_netblocks.eloqua.com -all,,,,
[x],vermeil.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],verrall.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],videos.i9advantage.com,67.216.185.248,NOERROR,,"ns30.secure-24.net, hostmaster.secure-24.net",,,,,,,,,,
[x],view.c.equifax.com,128.17.112.151,NOERROR,,"dns01.salesforce.com, hostmaster.salesforce.com",,,tl5w1lhkmpt7g0d24c4kl8ycvvmy.view-sap.sfmc-marketing.com,,,,,,,
[x],view.e.equifax.com,13.111.40.156,NOERROR,,"ns1.exacttarget.com, hostmaster.exacttarget.com",,,,,,,,,,
[x],view.e.uk.equifax.com,66.231.91.48,NOERROR,,"ns1.exacttarget.com, hostmaster.exacttarget.com",,,view.virt.exacttarget.com,,,,,,,
[x],view.notify.equifax.com,68.232.203.71,NOERROR,,"ns1.exacttarget.com, hostmaster.exacttarget.com",,,view.virt.s6.exacttarget.com,,,,,,,
[x],view1.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],vision5000.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],vns2.equifax.com.pe,190.216.191.6,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],vocabulary.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],vocalminds.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],voice.mapcity.com,,NOERROR,,,,,,,,,,,,
[x],voltage-ps-o0o0.talx.com,,NOERROR,,,,,,,,,,,,
[x],vpn-core10.kount.net,208.75.112.1,NOERROR,,"daisy.ns.cloudflare.com, dns.cloudflare.com",,,,,,,,,,
[x],vpn.efficientforms.com,192.248.235.30,NOERROR,,"ns-1163.awsdns-17.org, awsdns-hostmaster.amazon.com",,,,,,,,,,
[x],vpn.equifax.com.pe,190.216.171.163,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],vpn.healthefx.net,34.196.161.228,NOERROR,,"ns-1425.awsdns-50.org, awsdns-hostmaster.amazon.com","ns-1425.awsdns-50.org, ns-1835.awsdns-37.co.uk, ns-191.awsdns-23.com, ns-610.awsdns-12.net",,,,,,,,,
[x],vpn0.ifs.equifax.com,198.51.158.20,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com","pdns105.ultradns.org, pdns105.ultradns.net, pdns105.ultradns.com, pdns105.ultradns.biz, a4-66.akam.net, a3-66.akam.net, a16-66.akam.net, a14-64.akam.net, a11-64.akam.net, a1-111.akam.net",,,,,,,,,
[x],vpn1.ifs.equifax.com,216.46.102.5,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],vpn2.healthefx.net,18.213.205.183,NOERROR,,"ns-1425.awsdns-50.org, awsdns-hostmaster.amazon.com",,,,,,,,,,
[x],vpnboeingfcu1.vpn.ec.equifax.com,147.146.233.197,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],vpnexperiandr1.vpn.ec.equifax.com,147.146.232.97,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],vpnfarmersinsurance1.vpn.ec.equifax.com,147.146.227.29,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],vpnfarmersinsurance2.vpn.ec.equifax.com,147.146.229.49,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],vpnfirsthorizon1.vpn.ec.equifax.com,147.146.227.21,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],vpnnashvilleelectric1.vpn.ec.equifax.com,147.146.233.69,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],vpnpaypal2.vpn.ec.equifax.com,147.146.233.117,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],vpnscanaservices2.vpn.ec.equifax.com,147.146.227.69,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],vpnunionbankchandler1.vpn.ec.equifax.com,147.146.225.25,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],vpnunionbankmonterey1.vpn.ec.equifax.com,,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],vsm-user-service-uat.us.equifax.com,147.146.244.75,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com, ibloxgrid4.equifax.com",,,,,,,,,,
[x],vzw-ic-prod-sts.ext.gslb.us.equifax.com,147.146.127.22,NOERROR,,,,,,,,,,,,
[x],vzw-ic-uat-sts.int.gslb.us.equifax.com,,NOERROR,,,,,,,,,,,,
[x],vzw.interconnect.equifax.com,216.46.96.119,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],w1-interconnect.int.gslb.us.equifax.com,,NOERROR,,,,,,,,,,,,
[x],w2qa.talx.com,12.148.77.137,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],wageverify.com,54.191.206.5,NOERROR,"aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com","ns31.domaincontrol.com, dns.jomax.net","ns32.domaincontrol.com, ns31.domaincontrol.com",,,,,"v=spf1 include:spf.protection.outlook.com include:mail.zendesk.com -all, google-site-verification=aIAvv6O3Ep_sUuymaf-C2Akurm2LaPV_93Oq-nx3S2I, google-site-verification=kw7jnQqIgqLb6pn0GK1yDdtsZZJ1FQ8MLv6EPGyvUT8, E0Q4U52306",,,,
[x],wally247.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],wbharris.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],wealthtime.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],webmail.how-to-check-business-credit-report.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],webster.talx.com,172.16.155.170,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,True,172.16.155.170,
[x],webworks.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],welcome.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],welcome.equifax.com,107.162.153.204,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,www.equifax.com,,,,,,,
[x],werty.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],what-do-business-credit-reports-contain.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],what-is-a-business-credit-report.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],whatsapp-chatd-msgr-edge-shv-02-lga3.kount.com,,NOERROR,,,,,,,,,,,,
[x],who-reports-business-credit.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],widget.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],widgets.websitebuilder.datacredito3.com,190.122.100.86,NOERROR,,"DNS101.REGISTER.com, root.REGISTER.com",,,,,,,,,,
[x],wigglecra1.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],wilesma.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],wiley.tok.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],windu.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],winstar.talx.com,12.10.115.157,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],witchhunt.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],wm20.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],wm20node.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],wm20waf.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],woodfield.talx.com,12.148.77.5,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],woodlands.talx.com,172.16.155.24,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,True,172.16.155.24,
[x],workforceportal.equifax.com,34.95.106.101,NOERROR,,"internal.akadns.net, hostmaster.akamai.com",,,workforceportal.ews.ext.gslb.akadns.net,True,google,,,,,
[x],workforcesolutions.equifax.com,107.162.140.253,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],wotc.equifax.com,34.95.106.54,NOERROR,,"internal.akadns.net, hostmaster.akamai.com",,,wotc.ews.ext.gslb.akadns.net,True,google,,,,,
[x],ws.equifax.cl,165.183.93.3,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ws2.equifax.com.pe,190.216.191.28,NOERROR,,,,,,,,,,,,
[x],ws3.equifax.com.pe,190.81.188.102,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ws4.equifax.com.pe,190.223.43.24,NOERROR,,,,,,,,,,,,
[x],wscopesa.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],wse.equifax.com.pe,190.223.43.7,NOERROR,,,,,,,,,,,,
[x],wsnormalizador-uat.mapcity.com,,NOERROR,,,,,,,,,,,,
[x],wsnormalizador.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],wswalmart.mapcity.com,165.183.98.101,NOERROR,,"ibloxgrid4.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],wvdlaan.cb.kount.com,195.46.39.1,NOERROR,,,,,,,,,,,,
[x],ww2.apply.equifax.com,216.46.96.216,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],ww2.eport.equifax.com,216.46.126.41,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],www-aws.wageverify.com,54.191.206.5,NOERROR,,"ns31.domaincontrol.com, dns.jomax.net",,,,,,,,,,
[x],www.2offcreditwatch.equifax.com,216.46.96.143,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,www.econsumer.equifax.com,,,,,,,
[x],www.3-in-1-25.equifax.com,216.46.96.143,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,www.econsumer.equifax.com,,,,,,,
[x],www.3-in-1.equifax.com,216.46.96.143,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,www.econsumer.equifax.com,,,,,,,
[x],www.3-in-1offer.equifax.com,216.46.96.143,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,www.econsumer.equifax.com,,,,,,,
[x],www.accountscore.co.uk,,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],www.accountscore.com,107.162.226.109,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],www.accountscore.net,107.162.226.111,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],www.addisonavenue.equifax.com,216.46.96.143,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,www.econsumer.equifax.com,,,,,,,
[x],www.ads.equifax.com,107.162.153.204,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com","pdns105.ultradns.org, pdns105.ultradns.net, pdns105.ultradns.com, pdns105.ultradns.biz, a4-66.akam.net, a3-66.akam.net, a16-66.akam.net, a14-64.akam.net, a11-64.akam.net, a1-111.akam.net",,www.equifax.com,,,,,,,
[x],www.advertising-and-media-credit-reports.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.af.equifax.com,216.46.96.143,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,www.econsumer.equifax.com,,,,,,,
[x],www.aflac.equifax.com,216.46.96.143,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,www.econsumer.equifax.com,,,,,,,
[x],www.ai.equifax.com,,NOERROR,,,,,,,,,,,,
[x],www.ai.int.gslb.us.equifax.com,,NOERROR,,,,,,,,,,,,
[x],www.america.equifax.com,216.46.96.143,NOERROR,,"ns0.equifax.com, hostmaster.equifax.com",,,www.econsumer.equifax.com,,,,,,,
[x],www.anhoa.accountscore.com,107.162.226.109,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com",,,,,,,,,,
[x],www.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.autel-tech.accountscore.com,107.162.226.109,NOERROR,,"ibloxgrid11.equifax.com, hostmaster.equifax.com","pdns105.ultradns.org, a1-111.akam.net, a4-66.akam.net, a14-64.akam.net, pdns105.ultradns.com, a11-64.akam.net, a3-66.akam.net, pdns105.ultradns.biz, pdns105.ultradns.net, a16-66.akam.net",,,,,,,,,
[x],www.business-credit-check-companies.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-check-free.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-check.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-checks.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-companies.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-profile.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-rating-check.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-rating.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-ratings.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-report-free.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-report-lookup.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-report-pdf.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-report-price.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-report-providers.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-report-sample.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-report-score.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-report-search.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-report-services.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-report-subscription.ansoniacreditdata.com,,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-report-template.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-report.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-reporting-companies.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-reporting.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-reports-and-scores.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-reports-for-free.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-reports-free.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-reports-reviews.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-reports.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-scores.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-credit-vendors-that-report.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-free-credit-report.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-information-report.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
[x],www.business-reports.ansoniacreditdata.com,52.252.168.205,NOERROR,,"ns1-05.azure-dns.com, dns.ansoniacreditdata.com",,,,True,azure,,,,,
