new,host,a,soa,status_code,has_internal_ips,internal_ips,aaaa,cname,ns,caa,cdn,cdn-name,mx,txt
,esqt.sbb.ch,193.203.120.232,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,etagesbogen-int.sbb.ch,193.203.120.73,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,etagesbogen.sbb.ch,193.203.120.136,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,etcsst-test.sbb.ch,193.203.121.47,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,etcsst.sbb.ch,193.203.121.168,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,eventit.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com","sectigo.com, pki.goog",True,google,,
,ext.sbb.ch,194.150.245.34,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,redirect.sbb.ch,,,,,,
,f1-int-ws.sbb.ch,193.203.120.66,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,f1.sbb.ch,194.150.244.137,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,f1test.sbb.ch,194.150.244.183,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,f2.sbb.ch,194.150.244.138,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,f2test.sbb.ch,194.150.244.184,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fahrplan.sbb.ch,194.150.245.142,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,2a00:4bc0:ffff:9::c296:f589,,,,,,,
,fahrplancargo-alias.app.sbb.ch,"18.158.102.127, 3.65.155.240, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,fahrplani.sbb.ch,194.150.244.210,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,2a00:4bc0:ffff:9::c296:f4d2,,,,,,,
,faq-zukunftstag-2023.event.sbb.ch,,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,,"sectigo.com, pki.goog",True,google,,
,festtagskarte-deve.sbb.ch,13.95.82.181,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"sbb-holidaycard-dev.azurewebsites.net, waws-prod-am2-165.sip.azurewebsites.windows.net, waws-prod-am2-165.westeurope.cloudapp.azure.com",,,True,azure,,
,festtagskarte.sbb.ch,13.69.68.17,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"sbb-holidaycard.azurewebsites.net, waws-prod-am2-287.sip.azurewebsites.windows.net, waws-prod-am2-287.cloudapp.net",,,True,azure,,
,ffm.sbb.ch,193.203.121.163,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,ffmint.sbb.ch,193.203.121.113,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,ffmtest.sbb.ch,193.203.121.43,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fglm-int.app.sbb.ch,"18.194.68.34, 3.123.94.26, 52.57.26.73","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,fglm-test.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fix.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,flow-i.sbb.ch,"18.198.122.32, 35.158.49.50, 18.196.176.235","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"2a00:4bc0:2104:0:1941:118b:b4d1:6663, 2a00:4bc0:2104:2:5f19:359f:79da:1075, 2a00:4bc0:2104:1:c4df:4236:ac92:8560","flow-i.sbb-wzu.net, flow-i-803551389.eu-central-1.elb.amazonaws.com",,,,,,
,flow-t.sbb.ch,10.241.20.209,"ns-1096.awsdns-09.org, awsdns-hostmaster.amazon.com",NOERROR,True,10.241.20.209,,flow-t.sbb-wzu.net,,,,,,
,flow.sbb.ch,"35.157.155.216, 52.28.22.160, 3.126.109.66","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"2a00:4bc0:2103:1:7774:e68e:6e96:7eae, 2a00:4bc0:2103:0:1108:1b60:7e70:ca58, 2a00:4bc0:2103:2:68f0:f2a0:dc90:e581","flow.sbb-wzu.net, flow-p-1199565821.eu-central-1.elb.amazonaws.com",,,,,,
,fntcmd-int.sbb.ch,194.150.244.204,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fntcmd-test.sbb.ch,194.150.245.70,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fntcmd.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,fntcommand.sbb.ch,,,,,,
,fntcommand.sbb.ch,77.245.21.210,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,freesurf-int.app.sbb.ch,,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,freesurf.app.sbb.ch,"52.57.148.72, 35.157.225.80, 52.28.127.176","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,fsint.sbb.ch,193.203.121.107,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fstest.sbb.ch,194.150.244.174,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,ftp-secure-fallback.sbb.ch,194.150.245.9,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,ftp-secure-tls12.sbb.ch,194.150.245.24,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,ftp.sbb.ch,194.150.245.21,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fvpvoev-int.sbb.ch,193.203.120.86,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fvpvoev-test.sbb.ch,193.203.120.27,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fvpvoev.sbb.ch,193.203.120.150,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,fzf-dev.app.sbb.ch,"3.65.155.240, 18.158.102.127, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,fzf-p.app.sbb.ch,"52.57.26.73, 18.194.68.34, 3.123.94.26","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,fzf.app.sbb.ch,"18.158.102.127, 3.65.155.240, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,gas.app.sbb.ch,"52.57.148.72, 52.28.127.176, 35.157.225.80","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,gatemanager.sbb.ch,18.196.26.85,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,v=spf1 ip4:18.196.26.85 include:sendgrid.net -all
,gdi-dev.sbb.ch,20.250.73.145,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,gdi-otc.sbb.ch,193.203.120.23,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,geo-dev.sbb.ch,20.250.60.104,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,geo-int.sbb.ch,193.203.120.70,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,geo.sbb.ch,193.203.120.133,,NOERROR,,,,,,,,,,
,geschaeftsbericht.sbb.ch,149.126.1.47,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,gis.sbb.ch,52.174.35.5,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"prod-o365-redirect.azurewebsites.net, waws-prod-am2-185.vip.azurewebsites.windows.net, waws-prod-am2-185.westeurope.cloudapp.azure.com",,,True,azure,,
,gls-ch-int.sbb.ch,194.150.244.210,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,go.sbb.ch,193.192.251.28,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,graphql.beta.sbb.ch,"13.226.153.24, 13.226.153.23, 13.226.153.13, 13.226.153.99","ns-705.awsdns-24.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
,graphql.int-beta.sbb.ch,"18.65.39.99, 18.65.39.35, 18.65.39.21, 18.65.39.15","ns-1502.awsdns-59.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
,greenclass.sbb.ch,"18.158.102.127, 3.124.89.17, 3.65.155.240","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,mh-customerportal-client.app.sbb.ch,"ns-1304.awsdns-35.org, ns-1632.awsdns-12.co.uk, ns-233.awsdns-29.com, ns-650.awsdns-17.net",,,,,
,groot-vorgaben.sbb.ch,"195.15.246.17, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,,,2a00:4bc0:130:333::1000,,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,
,grundmodul-loesungsraums4.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com","sectigo.com, pki.goog",True,google,,
,gruppentool.sbb.ch,"212.60.52.212, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,,,2a00:4bc0:130:333::1000,,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,
,handwerk.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns4.eurodns.com, ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com",,True,google,,
,hec-cdn.mon-nonprod.sbb.ch,"108.157.4.8, 108.157.4.66, 108.157.4.63, 108.157.4.12","ns-267.awsdns-33.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
,hec-cdn.mon.sbb.ch,"52.84.106.61, 52.84.106.36, 52.84.106.4, 52.84.106.69","ns-1785.awsdns-31.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
,hec.mon-dev.sbb.ch,"18.195.236.199, 35.156.93.218, 3.123.76.46","ns-1398.awsdns-46.org, awsdns-hostmaster.amazon.com",NOERROR,,,"2a00:4bc0:2110:1:4367:7c76:d345:ba1d, 2a00:4bc0:2110:0:23bf:3c7d:8ebc:5ae, 2a00:4bc0:2110:2:9fde:504d:f227:f7d1",,,,,,,
,help.sbb.ch,52.174.35.5,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"prod-o365-redirect.azurewebsites.net, waws-prod-am2-185.vip.azurewebsites.windows.net, waws-prod-am2-185.westeurope.cloudapp.azure.com",,,True,azure,,
,hiver.swisspass.ch,149.126.4.14,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,horairecargo-alias.app.sbb.ch,"18.158.102.127, 3.124.89.17, 3.65.155.240","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,hotels.sbb.ch,212.47.173.99,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,hr-deve.sbb.ch,52.233.155.168,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"sbb-urlredirect-api-dev.azurewebsites.net, waws-prod-am2-113.sip.azurewebsites.windows.net, waws-prod-am2-113.westeurope.cloudapp.azure.com",,,True,azure,,
,hrapps.sbb.ch,"3.122.209.241, 3.124.208.223, 3.124.222.77","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"sbb-e1n3prod.launchpad.cfapps.eu10.hana.ondemand.com, cf-proxy-hcp-live-eu10-33e33aae450c8486.elb.eu-central-1.amazonaws.com",,,,,,
,hrnorge.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com","pki.goog, sectigo.com",True,google,,
,hrstrategieanlass2022.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com","pki.goog, sectigo.com",True,google,,
,hwc-brugg-3.6.2023.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com, ns1.eurodns.com","sectigo.com, pki.goog",True,google,,
,hwc-buelach-24.6.2023.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com, ns1.eurodns.com","sectigo.com, pki.goog",True,google,,
,ictskills.sbb.ch,,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,ictskills.app.sbb.ch,,,,,,
,ident-int.swisspass.ch,193.203.120.118,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,ident-test.swisspass.ch,193.203.120.62,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,ihpt-t.sbb.ch,193.203.121.41,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,ihpt.sbb.ch,193.203.121.161,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,im.mailing.sbb.ch,93.191.162.150,"ns1.domains.inxserver.com, hostmaster.inxserver.com",NOERROR,,,,,"ns1.domains.inxserver.com, ns2.domains.inxserver.com, ns3.domains.inxserver.com, ns4.domains.inxserver.com","letsencrypt.org, ;",,,"mx-in-001.inxserver.de, mx-in-002.inxserver.de, mx-in-005.inxserver.de",v=spf1 include:inxserver.com -all
,in.mailing.sbb.ch,93.191.162.150,"ns1.domains.inxserver.com, hostmaster.inxserver.com",NOERROR,,,,,"ns1.domains.inxserver.com, ns2.domains.inxserver.com, ns3.domains.inxserver.com, ns4.domains.inxserver.com","letsencrypt.org, ;",,,"mx-in-001.inxserver.de, mx-in-002.inxserver.de, mx-in-005.inxserver.de",v=spf1 include:inxserver.com -all
,infoportal.sbb.ch,193.203.120.153,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,infra-postgresmx.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com","sectigo.com, pki.goog",True,google,,
,infra.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,redirect.sbb.ch,,,,,,
,innovation.app.sbb.ch,"3.123.94.26, 52.57.26.73, 18.194.68.34","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,innovationchallenge.sbb.ch,46.105.57.169,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,insa.sbb.ch,159.69.165.164,"ns1.gandi.net, hostmaster.gandi.net",NOERROR,,,,"insa.geops.ch, insa1.prod.hz.geops.io",,,,,,
,instandhaltungsanlass.event.sbb.ch,,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com","sectigo.com, pki.goog",True,google,,
,int-000error.sbb.ch,193.203.120.72,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,shared-env-int.sbb.ch,,,,,,
,int-bahninfrastruktur.sbb.ch,193.203.120.97,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-beta.sbb.ch,"52.222.214.97, 52.222.214.110, 52.222.214.117, 52.222.214.78","ns-1502.awsdns-59.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1502.awsdns-59.org, ns-533.awsdns-02.net, ns-1677.awsdns-17.co.uk, ns-197.awsdns-24.com",,True,cloudfront,,
,int-bonuspass.sbb.ch,193.203.121.87,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-business.sbb.ch,193.203.121.98,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-citrix.sbb.ch,91.230.141.167,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-company.sbb.ch,194.150.244.198,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-dima.sbb.ch,213.221.233.99,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-e-screens.sbb.ch,193.203.121.89,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-elearning.sbb.ch,195.15.246.17,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-espace.sbb.ch,193.203.121.101,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-infoportal.sbb.ch,193.203.120.121,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-join.sbb.ch,195.15.246.17,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-koserv.sbb.ch,193.203.121.115,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-mobilevpn.sbb.ch,91.230.141.166,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-myevents.sbb.ch,195.15.246.17,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-mysites.sbb.ch,193.203.121.101,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-news.sbb.ch,195.15.246.17,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-produktion.sbb.ch,185.142.213.44,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-reporting.sbb.ch,195.15.246.17,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-resources.swisspass.ch,193.203.121.112,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-schulzug.sbb.ch,195.15.246.17,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-sitevisionapi.sbb.ch,195.15.246.17,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-ssovpn.sbb.ch,"91.230.141.169, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,,,2a00:4bc0:130:333::1000,,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,
,int-vorgaben.sbb.ch,195.15.246.17,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,int-www.sbb.ch,194.150.244.252,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,2a00:4bc0:ffff:9::c296:f4fc,,,,,,,
,int.app.sbb.ch,"3.65.155.240, 3.124.89.17, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,inte.kafka.sbb.ch,10.107.52.17,"ns-652.awsdns-17.net, awsdns-hostmaster.amazon.com",NOERROR,True,10.107.52.17,,,,,,,,
,intranet.sbb.ch,52.174.193.210,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"sbb-urlredirect-api.azurewebsites.net, waws-prod-am2-115.sip.azurewebsites.windows.net, waws-prod-am2-115.cloudapp.net",,,True,azure,,
,inverno.swisspass.ch,149.126.4.14,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,invitation.event.sbb.ch,,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,,"sectigo.com, pki.goog",True,google,,
,iot.sbb.ch,52.174.193.210,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"sbb-urlredirect-api.azurewebsites.net, waws-prod-am2-115.sip.azurewebsites.windows.net, waws-prod-am2-115.cloudapp.net",,,True,azure,,
,iprix.sbb.ch,193.203.121.137,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,iprixe.sbb.ch,193.203.121.9,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,iprixt.sbb.ch,,,,,,
,iprixi.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,iprixt.sbb.ch,193.203.121.9,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,ipv-int.sbb.ch,"35.157.225.80, 52.28.127.176, 52.57.148.72","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,ipv-int.app.sbb.ch,,,,,,
,ipv-test.app.sbb.ch,"3.121.210.209, 18.184.23.107, 18.184.49.10","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ipv-test.sbb.ch,"18.184.49.10, 3.121.210.209, 18.184.23.107","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,ipv-test.app.sbb.ch,,,,,,
,ipv.app.sbb.ch,"52.28.127.176, 52.57.148.72, 35.157.225.80","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ipv.sbb.ch,"52.57.148.72, 35.157.225.80, 52.28.127.176","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,ipv.app.sbb.ch,,,,,,
,iservice.swisspass.ch,149.96.116.100,"edns140.ultradns.com, root.service-now.com",NOERROR,,,,sbbint.service-now.com,,,,,,
,issues-i-auth.sbb.ch,"193.203.121.114, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,,,2a00:4bc0:130:333::1000,,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,
,itzapp.sbb.ch,193.203.121.153,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,itzappint.sbb.ch,193.203.121.103,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,itzapptest.sbb.ch,193.203.121.33,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,jobs.sbb.ch,54.246.222.93,"ns-1175.awsdns-18.org, awsdns-hostmaster.amazon.com",NOERROR,,,,sbb.prospective.ch,,,,,,google-site-verification=u-bB_fMk2zQFSZR5Gp1P_bBFF2uqB8zDuR4epMmg7SI
,join.sbb.ch,"195.15.246.17, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,,,2a00:4bc0:130:333::1000,,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,
,journey-maps-tiles.geocdn.sbb.ch,151.101.178.132,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,,j.sni.global.fastly.net,,,True,fastly,,
,kb.sbb.ch,195.15.246.17,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,kennenlernapero.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com","sectigo.com, pki.goog",True,google,,
,kgp.sbb.ch,45.60.124.29,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,,,,t23u8c5.impervadns.net,,,True,incapsula,,
,kgxvxzcr.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com","sectigo.com, pki.goog",True,google,,
,klesy-int.sbb.ch,168.119.27.14,"bop-corens.seiler-vision.com, infrastructure-support.b-op.com",NOERROR,,,,realmstage.coloc-01.b-op.com,,,,,,v=spf1 a mx ~all
,klesy-test.sbb.ch,5.100.16.12,"bop-corens.seiler-vision.com, infrastructure-support.b-op.com",NOERROR,,,,realmstage.coloc-04.b-op.com,,,,,,
,klesy.sbb.ch,92.42.191.35,"bop-corens.seiler-vision.com, infrastructure-support.b-op.com",NOERROR,,,,"realmstage.coloc-sbb.b-op.com, realmstage.coloc-03.b-op.com",,,,,,v=spf1 a mx ~all
,klesyint.sbb.ch,80.147.199.209,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,kmsp-int.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,kmsp-test.sbb.ch,194.150.244.172,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,kmsp.sbb.ch,194.150.244.145,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,kom-otr-anmeldung.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,"ns4.eurodns.com, ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com","pki.goog, sectigo.com",True,google,,
,kompetenzcheck-dev.app.sbb.ch,"18.158.102.127, 3.65.155.240, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,kompetenzcheck-int.app.sbb.ch,"3.65.155.240, 3.124.89.17, 18.158.102.127","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,kompetenzcheck.app.sbb.ch,"18.158.102.127, 3.65.155.240, 3.124.89.17","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,koserv.sbb.ch,193.203.121.165,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,kundenstimme.sbb.ch,144.126.246.254,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,securemail.skopos-group.com,v=spf1 include:cspf.skopos-connect.de -all
,lapis-demo.sbb.ch,194.150.245.88,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,lapis-dev.sbb.ch,193.203.120.5,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,lapis-int.sbb.ch,193.203.120.88,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,lapis.sbb.ch,193.203.120.154,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,lea2.sbb.ch,194.150.244.117,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,leaisyncweb.sbb.ch,193.203.121.67,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,leancatalog-int.ws.sbb.ch,193.203.120.83,"ns-636.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,leancatalog.ws.sbb.ch,193.203.120.147,"ns-636.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
