input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,tls_mismatched,final_url,tls_expired
dsg.tt.omtrdc.net,Page not found,404,147,dsg.tt.omtrdc.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-01T00:00:00Z,2023-09-01T23:59:59Z,"CN=*.tt.omtrdc.net, O=Adobe Inc., L=San Jose, ST=California, C=US",*.tt.omtrdc.net,Adobe Inc.,tt.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7c070d106be1ea8d8dafc1b9745d9d67,bfc04d8b1c212abcf0d04bd3ee5c64ea90de30b7dfe29cbc2585b3defebcfa53,True,ctls,dsg.tt.omtrdc.net,443,https://dsg.tt.omtrdc.net:443,https,,text/html,GET,52.48.197.14,/,1936786007,52.213.247.32,HSTS,9,False,,,,,,
dsg2.btttag.com,,200,,dsg2.btttag.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-03T00:00:00Z,2024-05-02T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",btttag.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6fc83d95b0b62b48ca4576dc4eb48e25,c659496e14f6e058c869fd84f2db5ce4bd7c12e3777dd300712493e0cdd366b6,True,ctls,dsg2.btttag.com,443,https://dsg2.btttag.com:443,https,cloudflare,text/html,GET,172.67.37.210,/,-1840324437,2606:4700:10::ac43:25d2,HSTS,1,False,cloudflare,True,,,,
dsg2m.btttag.com,,200,,dsg2m.btttag.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-03T00:00:00Z,2024-05-02T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",btttag.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",6fc83d95b0b62b48ca4576dc4eb48e25,c659496e14f6e058c869fd84f2db5ce4bd7c12e3777dd300712493e0cdd366b6,True,ctls,dsg2m.btttag.com,443,https://dsg2m.btttag.com:443,https,cloudflare,text/html,GET,172.67.37.210,/,-1840324437,2606:4700:10::6816:3b80,HSTS,1,False,cloudflare,True,,,,
dynamic.criteo.com,,404,,dynamic.criteo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T00:00:00Z,2023-08-10T23:59:59Z,"CN=*.criteo.com, O=Criteo Technology SAS, L=Paris, ST=Île-de-France, C=FR",*.criteo.com,Criteo Technology SAS,criteo.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,53cb21f98e3d73510cff4cca2220678e,6d54b5ce90fcb0c8e36d0d446bc2b258b2831749e13585ae6c8fdf89b087291e,True,ctls,dynamic.criteo.com,443,https://dynamic.criteo.com:443,https,Kestrel,,GET,178.250.7.16,/,1635147929,2a02:2638:3::e,Microsoft ASP.NET,1,False,,,,,,
e.dcsg.com,,400,3,e.dcsg.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-19T00:00:00Z,2023-11-19T23:59:59Z,"CN=e.dcsg.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",e.dcsg.com,"Dick's Sporting Goods, Inc.",notifications.dcsg.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,a5fcaccc2d2877bb75e8d50d168e4a9c,84d0076a31fa0d080f1cca408950d6c9dcee214c7d53c08d34ff4bab85fa399e,,ctls,e.dcsg.com,443,https://e.dcsg.com:443,https,,text/plain,GET,159.127.198.162,/,-1840324437,159.127.198.162,,1,False,,,,,,
e.dickssportinggoods.com,,400,3,e.dickssportinggoods.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-20T00:00:00Z,2023-11-20T23:59:59Z,"CN=e.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",e.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",notifications.golfgalaxy.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2fe0cc58e5e9ea4c685c37c8fe85fbdf,1ab25303ce0758da7586e3ce82b0540581dfdeb4c88a9170f6b0b27552addeb7,,ctls,e.dickssportinggoods.com,443,https://e.dickssportinggoods.com:443,https,,text/plain,GET,159.127.187.121,/,-1840324437,159.127.187.121,,1,False,,,,,,
e.fieldandstreamshop.com,,400,3,e.fieldandstreamshop.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-20T00:00:00Z,2023-11-20T23:59:59Z,"CN=e.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",e.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",notifications.golfgalaxy.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2fe0cc58e5e9ea4c685c37c8fe85fbdf,1ab25303ce0758da7586e3ce82b0540581dfdeb4c88a9170f6b0b27552addeb7,,ctls,e.fieldandstreamshop.com,443,https://e.fieldandstreamshop.com:443,https,,text/plain,GET,159.127.187.121,/,-1840324437,159.127.187.121,,1,False,,,,,,
e.goinggoinggone.com,,400,3,e.goinggoinggone.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-14T16:05:07Z,2023-09-18T16:05:07Z,"CN=origin-images.harmony.epsilon.com, O=Epsilon Data Management\, LLC, L=Irving, ST=Texas, C=US",origin-images.harmony.epsilon.com,"Epsilon Data Management, LLC",scstagingredirects.harmony.epsilon.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",43389696459aeb961ad758a25c78fa36,bb264a584c00c7193d6f707f4a784d81c638ae9af425d3ee2d137cf24ec3c2f8,,ctls,e.goinggoinggone.com,443,https://e.goinggoinggone.com:443,https,,text/plain,GET,159.127.187.12,/,-1840324437,159.127.187.12,,1,False,,,,True,,
e.golfgalaxy.com,,400,3,e.golfgalaxy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-20T00:00:00Z,2023-11-20T23:59:59Z,"CN=e.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",e.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",notifications.golfgalaxy.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2fe0cc58e5e9ea4c685c37c8fe85fbdf,1ab25303ce0758da7586e3ce82b0540581dfdeb4c88a9170f6b0b27552addeb7,,ctls,e.golfgalaxy.com,443,https://e.golfgalaxy.com:443,https,,text/plain,GET,159.127.187.121,/,-1840324437,159.127.187.121,,1,False,,,,,,
ec.dickssportinggoods.com,Access Denied,403,275,ec.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",dickssportinggoods.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,101c4309d2a1bbf010ef406dae72d70d,25d891f0061dd11584379d49436b66a1402e04fb018d0cefdb1dcc596682ac92,True,ctls,ec.dickssportinggoods.com,443,https://ec.dickssportinggoods.com:443,https,AkamaiGHost,text/html,GET,2.18.162.137,/,1144211331,2a02:26f0:1700:385::25db,Akamai Bot Manager,10,False,,,,,,
ec.golfgalaxy.com,Access Denied,403,266,ec.golfgalaxy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.golfgalaxy.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.golfgalaxy.com,"Dick's Sporting Goods, Inc.",golfgalaxy.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,eda9ac77db4f47558419cba2cd78ac39,5c17fca68ec3ab6ae3428372073afbffca371097d6454b3cdbc2e6b470b9d287,True,ctls,ec.golfgalaxy.com,443,https://ec.golfgalaxy.com:443,https,AkamaiGHost,text/html,GET,95.100.65.115,/,1144211331,2a02:26f0:1700:38f::3656,,10,False,,,,,,
ec.publiclands.com,Access Denied,403,266,ec.publiclands.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.publiclands.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.publiclands.com,"Dick's Sporting Goods, Inc.",publiclands.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1aa3ea9885d263d2db1e833bbd0d9a06,ab289de3604dee6b6de4471d5cbe720f9c4765446a90455289d8f9eb74e900b5,True,ctls,ec.publiclands.com,443,https://ec.publiclands.com:443,https,AkamaiGHost,text/html,GET,2.23.209.141,/,1144211331,2a02:26f0:480:22::1726:62c2,,10,False,,,,,,
edge1.certona.net,403 - Forbidden: Access is denied.,403,1233,edge1.certona.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-04T19:35:59Z,2023-07-03T19:35:58Z,CN=www.bigdweb.com,www.bigdweb.com,,www.certona.net,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e47452c5e9f47b3c4c4ee69bc890cdd4,6fc2a4687d25ec2a15d9513942ea18d487fb3faaedd10067564de455783ddf3c,,ctls,edge1.certona.net,443,https://edge1.certona.net:443,https,,text/html,GET,95.101.111.166,/,1631801191,95.101.111.130,,30,False,,,,,,
elevate.dcsg.com,Sign in to your account,200,200059,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,443,https://elevate.dcsg.com:443,https,,text/html,GET,99.86.4.9,/,-2122939721,2600:9000:2057:2600:19:c052:a380:93a1,HSTS,174,False,cloudfront,True,,,https://login.microsoftonline.com/e04b15c8-7a1e-4390-9b5b-28c7c205a233/saml2?SAMLRequest=fVJNc5swEL37VzDc%2BZCAYGuMM06ctJ5xbSZ2e%2BglI8RiawYkqhVp%2B%2B%2BLSNM0h0Q3ad97%2B%2Fatlsi7tmfrwV7UA%2FwYAO3M8351rUI2lQp%2FMIppjhKZ4h0gs4Id1192jIYx6422WujWf0P6mMMRwViplSNtN4V%2F2N%2FtDp%2B2%2B0dKScYFUMpzzqu0ysm8XlyRuM4akVSQAFSLPG9yR%2FwGBkeNwh8l3d3zSqOfZA1mP3Ys%2FDt5vthGt%2FXUBXGArULLlR0ZMU2COAsIPZGEpSmj%2BXeH2ozDS8XtJHuxtkcWRa0%2BSxV2UhiNurFatVJBKHQXQZxWJBPzIOcEgjRZxMGiyqqAzkUuaJxxmiSRi4M68fJvUjdS1VKdP46oegYh%2B3w6lUF5OJ6cxPoluFutcOjAHME8SQFfH3avfmuB5xBehg%2B5jBD1Ix%2F3e80FFlN5dO%2BvpsyWzh%2Bb4jGrdyWW0f%2BwV2LPXNbbTalbKX5P7%2B7ca9Nx%2B%2F6EJCTTi6yDZoKyQWEPQjYSav%2BfzLpt9c9bA9yO67RmAN%2BLVrPZs5m3X3b1Bw%3D%3D&RelayState=https%3A%2F%2Felevate.dcsg.com%2Fhome,
engage.dickssportinggoods.com,Error,404,2234,engage.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",dickssportinggoods.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,101c4309d2a1bbf010ef406dae72d70d,25d891f0061dd11584379d49436b66a1402e04fb018d0cefdb1dcc596682ac92,True,ctls,engage.dickssportinggoods.com,443,https://engage.dickssportinggoods.com:443,https,AkamaiNetStorage,text/html,GET,2.23.197.26,/,740967659,2a02:26f0:480:9aa::25db,Akamai Bot Manager,82,False,,,,,,
engineering.pages.dcsg.com,Sign in to GitHub · GitHub,200,31917,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,443,https://engineering.pages.dcsg.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,1936168955,2606:50c0:8000::153,HSTS,415,False,,,camo.githubusercontent.com,,https://github.com/login?return_to=%2Fpages%2Fauth%3Fnonce%3Dc736ef42-9132-4560-a261-2696862ebebd%26page_id%3D35225442%26path%3DLw,
f.wishabi.net,,403,243,f.wishabi.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-10-15T23:59:59Z,CN=*.wishabi.net,*.wishabi.net,,*.flippenterprise.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,9b883f65626087abe8bee79e4e343b7d,3c13f49895a8909a9b89831751200768b0cc0092e82b38a55a72b43b0099e4c9,True,ctls,f.wishabi.net,443,https://f.wishabi.net:443,https,AmazonS3,application/xml,GET,143.204.89.22,/,-672995503,143.204.89.42,Amazon Web Services,2,False,cloudfront,True,,,,
fieldandstreamshop.com,Access Denied,403,275,www.fieldandstreamshop.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.fieldandstreamshop.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.fieldandstreamshop.com,"Dick's Sporting Goods, Inc.",fieldandstreamshop.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,a1945519a6a99aaa91d746b4f18a1a5b,3e2e540563d97017061becce459b65baffbfd43e4752b1805195317d6f228a2a,True,ctls,www.fieldandstreamshop.com,443,https://fieldandstreamshop.com:443,https,AkamaiGHost,text/html,GET,67.88.8.53,/,687418901,67.88.8.53,PayPal,10,False,,,*.g.doubleclick.net,,https://www.fieldandstreamshop.com/,
fit.dickssportinggoods.com,DICK'S Sporting Goods | Rebound,200,155544,fit.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",dickssportinggoods.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,101c4309d2a1bbf010ef406dae72d70d,25d891f0061dd11584379d49436b66a1402e04fb018d0cefdb1dcc596682ac92,True,ctls,fit.dickssportinggoods.com,443,https://fit.dickssportinggoods.com:443,https,,text/html,GET,104.111.217.32,/,-651427594,2a02:26f0:1700:384::25db,HSTS,35,False,,,,,,
flexplmqa.dcsg.com,Sign in to your account,200,202384,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,443,https://flexplmqa.dcsg.com:443,https,,text/html,GET,52.149.215.200,/,-310698020,52.149.215.200,HSTS,173,False,azure,True,,,https://login.microsoftonline.com/e04b15c8-7a1e-4390-9b5b-28c7c205a233/oauth2/authorize?response_type=code&client_id=12a0351d-ed21-4855-b4f3-d842c1ca20c7&scope=openid&nonce=74a4cae8-a9ce-48cb-ae33-7f20b12c47a9&redirect_uri=https%3a%2f%2fflexplmqa.dcsg.com%2f&state=AppProxyState%3a%7b%22InvalidTokenRetry%22%3anull%2c%22IsMsofba%22%3afalse%2c%22OriginalRawUrl%22%3a%22https%3a%5c%2f%5c%2fflexplmqa.dcsg.com%5c%2f%22%2c%22RequestProfileId%22%3anull%2c%22SessionId%22%3a%222ce23eaf-ed11-4380-b5bb-1820c316f28e%22%7d%23EndOfStateParam%23&client-request-id=2ce23eaf-ed11-4380-b5bb-1820c316f28e,
gamma.dickssportinggoods.com,Access Denied,403,278,gamma.dickssportinggoods.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dickssportinggoods.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dickssportinggoods.com,"Dick's Sporting Goods, Inc.",dickssportinggoods.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,101c4309d2a1bbf010ef406dae72d70d,25d891f0061dd11584379d49436b66a1402e04fb018d0cefdb1dcc596682ac92,True,ctls,gamma.dickssportinggoods.com,443,https://gamma.dickssportinggoods.com:443,https,AkamaiGHost,text/html,GET,2.18.162.137,/,1494396348,2a02:26f0:1700:380::25db,Akamai Bot Manager,10,False,,,,,,
gateway.dcsg.com,Access Denied,403,266,gateway.dcsg.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.dcsg.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.dcsg.com,"Dick's Sporting Goods, Inc.",dcsg.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,0afda22faf79e42a9d95e167bcf3dba4,d04084aa72a876c30b28bc58acca501fc82d5f5ca51c8dff10a97631f7f359be,True,ctls,gateway.dcsg.com,443,https://gateway.dcsg.com:443,https,AkamaiGHost,text/html,GET,23.201.252.24,/,-667012819,23.201.252.24,,10,False,,,,,,
goinggoinggone.com,Access Denied,403,271,,,,,,,,,,,,,,,,,,,,80,http://goinggoinggone.com:80,http,AkamaiGHost,text/html,GET,165.160.13.20,/,-125462355,165.160.15.20,,10,False,,,,,http://www.goinggoinggone.com,
golfgalaxy.com,Access Denied,503,268,www.golfgalaxy.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=*.golfgalaxy.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",*.golfgalaxy.com,"Dick's Sporting Goods, Inc.",golfgalaxy.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,eda9ac77db4f47558419cba2cd78ac39,5c17fca68ec3ab6ae3428372073afbffca371097d6454b3cdbc2e6b470b9d287,True,ctls,www.golfgalaxy.com,443,https://golfgalaxy.com:443,https,AkamaiGHost,text/html,GET,67.88.8.53,/,1622994923,67.88.8.53,PayPal,10,False,,,smetrics.dickssportinggoods.com,,https://www.golfgalaxy.com/,
googleads.g.doubleclick.net,Enterprise Advertising & Analytics Solutions - Google Marketing Platform,200,128610,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,True,ctls,marketingplatform.google.com,443,https://googleads.g.doubleclick.net:443,https,sffe,text/html,GET,142.250.186.34,/,-1184133586,2a00:1450:4001:80f::2002,HTTP/3,2179,False,,,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,,https://marketingplatform.google.com/about/enterprise/,
guam-gfebs.vrst.com,,200,94,,,,,,,,,,,,,,,,,,,,80,http://guam-gfebs.vrst.com:80,http,,,GET,165.160.13.20,/,820150424,165.160.15.20,,2,False,,,,,,
h-135-197-236-40.vrst.com,,200,94,,,,,,,,,,,,,,,,,,,,80,http://h-135-197-236-40.vrst.com:80,http,,,GET,165.160.13.20,/,820150424,165.160.15.20,,2,False,,,,,,
h-135-197-236-64.vrst.com,,200,94,,,,,,,,,,,,,,,,,,,,80,http://h-135-197-236-64.vrst.com:80,http,,,GET,165.160.15.20,/,820150424,165.160.13.20,,2,False,,,,,,
h.online-metrix.net,,400,11,h.online-metrix.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-09T14:47:15Z,2024-01-23T14:46:15Z,"C=US, ST=Georgia, L=Alpharetta, O=LexisNexis Risk Solutions FL Inc., CN=h.online-metrix.net",h.online-metrix.net,LexisNexis Risk Solutions FL Inc.,h.online-metrix.net,"emailAddress=ca@trustwave.com, CN=Trustwave Organization Validation SHA256 CA\, Level 1, O=Trustwave Holdings\, Inc., L=Chicago, ST=Illinois, C=US, emailAddress=ca@trustwave.com","Trustwave Organization Validation SHA256 CA, Level 1","Trustwave Holdings, Inc.",b32738f80408204f3cae08a7d4e0b635,cf2f522eef44e5a699a10b7d1064972bd8e17a09482ec02f16fa7aec00f6360e,,ctls,h.online-metrix.net,443,https://h.online-metrix.net:443,https,Apache,text/html,GET,91.235.132.130,/,-1840324437,91.235.132.130,HSTS,1,False,,,,,,
hardwareloan-dev.dcsg.com,Web App - Unavailable,403,1892,hardwareloan-dev.dcsg.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-26T00:00:00Z,2023-09-26T23:59:59Z,CN=hardwareloan-dev.dcsg.com,hardwareloan-dev.dcsg.com,,hardwareloan-dev.dcsg.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",8d65af8849dfffbafa90c04b8a23b9c1,dc3ff91a84e8112df8970f6a7fe09d7c57810bc67345b9cd224d364a184b0a30,,ctls,hardwareloan-dev.dcsg.com,443,https://hardwareloan-dev.dcsg.com:443,https,,text/html,GET,40.70.147.13,/,-237335256,40.70.147.13,,74,False,azure,True,,,,
host126.vrst.com,,200,94,,,,,,,,,,,,,,,,,,,,80,http://host126.vrst.com:80,http,,,GET,165.160.13.20,/,820150424,165.160.15.20,,2,False,,,,,,
hosted.golfgalaxy.com,Hosted Message,200,135,hosted.golfgalaxy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-05-16T00:00:00Z,2023-05-17T23:59:59Z,CN=*.ed4.net,*.ed4.net,,ed4.net,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,7fcc645de3668d62aa7e382a44ae7ff9,696dfc564f79b1b7e2adc4bf0507029aa7aa90befa6b0515facb329a25bf09c1,True,ctls,hosted.golfgalaxy.com,443,https://hosted.golfgalaxy.com:443,https,Apache,text/html,GET,208.94.20.11,/,-564870983,208.94.20.11,Apache,11,False,,,,True,,
hostmaster.vrst.com,,200,94,,,,,,,,,,,,,,,,,,,,80,http://hostmaster.vrst.com:80,http,,,GET,165.160.13.20,/,820150424,165.160.15.20,,2,False,,,,,,
hybrid.dcsg.com,,200,1860,hybrid.dcsg.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-07T00:00:00Z,2023-08-07T23:59:59Z,"CN=webmail.dcsg.com, O=Dick's Sporting Goods\, Inc., ST=Pennsylvania, C=US",webmail.dcsg.com,"Dick's Sporting Goods, Inc.",ool.dcsg.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,d5d39c72d5f463241b549dd77f87c17f,fc28b355434661d1ab0eb2cef7e9ef97dc419888a74e0e7f5c0d08ce50954219,,ctls,hybrid.dcsg.com,80,http://hybrid.dcsg.com:80,http,Microsoft-IIS/8.5,text/html,GET,199.30.195.192,/,-1840324437,199.30.195.192,Windows Server,9,False,,,,,https://hybrid.dcsg.com/,
