new,host,a,cname,soa,status_code,aaaa,ns,cdn,cdn-name,mx,txt,caa
[x],zendesk4.paribus.co,"104.21.44.23, 172.67.193.246",,"ivy.ns.cloudflare.com, dns.cloudflare.com",NOERROR,"2606:4700:3031::6815:2c17, 2606:4700:3035::ac43:c1f6",,True,cloudflare,,,
[x],zendesk4.wikibuy.com,"162.159.128.7, 162.159.138.6",mail4.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudflare,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,
[x],zeus-west-gw10.capitalone.com,,,,NOERROR,,,,,,,
,adminadmin-mobile.production.curve.app,"13.227.219.79, 13.227.219.114, 13.227.219.21, 13.227.219.9",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:21c7:f400:0:d856:9bc0:93a1, 2600:9000:21c7:6200:0:d856:9bc0:93a1, 2600:9000:21c7:e200:0:d856:9bc0:93a1, 2600:9000:21c7:8000:0:d856:9bc0:93a1, 2600:9000:21c7:a600:0:d856:9bc0:93a1, 2600:9000:21c7:6600:0:d856:9bc0:93a1, 2600:9000:21c7:f600:0:d856:9bc0:93a1, 2600:9000:21c7:3a00:0:d856:9bc0:93a1","ns-688.awsdns-22.net, ns-80.awsdns-10.com, ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk",True,cloudfront,,,
,bucketmobile.production.curve.app,"13.227.219.79, 13.227.219.114, 13.227.219.21, 13.227.219.9",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:2251:c800:0:d856:9bc0:93a1, 2600:9000:2251:5800:0:d856:9bc0:93a1, 2600:9000:2251:b400:0:d856:9bc0:93a1, 2600:9000:2251:600:0:d856:9bc0:93a1, 2600:9000:2251:b800:0:d856:9bc0:93a1, 2600:9000:2251:5c00:0:d856:9bc0:93a1, 2600:9000:2251:fe00:0:d856:9bc0:93a1, 2600:9000:2251:8200:0:d856:9bc0:93a1","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",True,cloudfront,,,
,canary.mobile.prod.outfra.xyz,,,,NOERROR,,,,,,,
,candidate-dev.mobile.prod.outfra.xyz,,,,NOERROR,,,,,,,
,cmms-mobile-prod.corp.google.com,142.250.27.129,uberproxy-with-cn.l.google.com,"ns1.google.com, dns-admin.google.com",NOERROR,2a00:1450:4025:401::81,,,,,,
,identity-dev.mobile.prod.outfra.xyz,"52.62.226.26, 13.238.124.135, 52.65.118.148",d-5by8k55492.execute-api.ap-southeast-2.amazonaws.com,"ns-172.awsdns-21.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,identity.mobile.prod.outfra.xyz,"13.238.124.135, 52.62.226.26, 52.65.118.148",d-06prqscjsf.execute-api.ap-southeast-2.amazonaws.com,"ns-172.awsdns-21.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,internalvideocustomers-mobile.production.curve.app,"18.173.233.23, 18.173.233.2, 18.173.233.65, 18.173.233.51",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:2440:ec00:0:d856:9bc0:93a1, 2600:9000:2440:f000:0:d856:9bc0:93a1, 2600:9000:2440:3200:0:d856:9bc0:93a1, 2600:9000:2440:2800:0:d856:9bc0:93a1, 2600:9000:2440:3a00:0:d856:9bc0:93a1, 2600:9000:2440:4400:0:d856:9bc0:93a1, 2600:9000:2440:7600:0:d856:9bc0:93a1, 2600:9000:2440:3400:0:d856:9bc0:93a1","ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com, ns-1123.awsdns-12.org",True,cloudfront,,,
,login-travelrewards.capitalone.com.test.travelocity.com,199.204.31.148,,"pdns1.ultradns.net, domains.expediagroup.com",NOERROR,,,,,,,
,login.travelrewards.capitalone.com.travelocity.com,199.204.31.99,,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,
,mobile.prod.cloud.netflix.com,,"mobile.prod.dradis.netflix.com, mobile.prod.eu-west-1.internal.dradis.netflix.com, apiproxy-device-prod-nlb-1-4d12762d4ba53e45.elb.eu-west-1.amazonaws.com","ns-1566.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2a05:d018:76c:b683:a35f:ae3c:6612:9801, 2a05:d018:76c:b682:8f66:d289:9e3a:e9de, 2a05:d018:76c:b681:6d41:e999:ae5c:2614","ns-1243.awsdns-27.org, ns-1566.awsdns-03.co.uk, ns-272.awsdns-34.com, ns-638.awsdns-15.net",,,,,
,mobile.prod.dradis.netflix.com,"54.170.173.133, 52.211.179.103, 54.217.21.108","mobile.prod.eu-west-1.internal.dradis.netflix.com, apiproxy-device-prod-nlb-1-4d12762d4ba53e45.elb.eu-west-1.amazonaws.com, apiproxy-device-prod-nlb-4-f1dce6fa09ac5989.elb.eu-west-1.amazonaws.com, apiproxy-device-prod-nlb-2-76887c7bbd7a4697.elb.eu-west-1.amazonaws.com","ns-1566.awsdns-03.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2a05:d018:76c:b682:8f66:d289:9e3a:e9de, 2a05:d018:76c:b683:a35f:ae3c:6612:9801, 2a05:d018:76c:b681:6d41:e999:ae5c:2614",,,,,,
,mobile.prod.outfra.xyz,,,"ns-889.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,postmanmobile.production.curve.app,"99.84.9.95, 99.84.9.40, 99.84.9.3, 99.84.9.129",d3tvd9pcwkvaen.cloudfront.net,"ns-1846.awsdns-38.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:215b:c000:0:d856:9bc0:93a1, 2600:9000:215b:d000:0:d856:9bc0:93a1, 2600:9000:215b:a000:0:d856:9bc0:93a1, 2600:9000:215b:8200:0:d856:9bc0:93a1, 2600:9000:215b:f800:0:d856:9bc0:93a1, 2600:9000:215b:9c00:0:d856:9bc0:93a1, 2600:9000:215b:6e00:0:d856:9bc0:93a1, 2600:9000:215b:d200:0:d856:9bc0:93a1","ns-1123.awsdns-12.org, ns-1846.awsdns-38.co.uk, ns-688.awsdns-22.net, ns-80.awsdns-10.com",True,cloudfront,,,
,resume.mobile.prod.outfra.xyz,,,,NOERROR,,,,,,,
,travelrewards.capitalone.com.test.travelocity.com,199.204.31.167,,"pdns1.ultradns.net, domains.expediagroup.com, dns1.p01.nsone.net",NOERROR,,,,,,,
,travelrewardsleisure.capitalone.com.test.travelocity.com,199.204.31.168,,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,
,travelrewardspn.capitalone.com.test.travelocity.com,199.204.31.169,,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,
,vacations.travelrewards.capitalone.com.test.travelocity.com,199.204.31.173,,"dns1.p01.nsone.net, domains.expediagroup.com, pdns1.ultradns.net",NOERROR,,,,,,,
