input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,cdn_name,cdn,final_url,csp_domains_,tls_self_signed
author-ups-stage-62.olaelectric.in,502 Bad Gateway,502,585,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,author-ups-stage-62.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,author-ups-stage-62.olaelectric.in,443,https://author-ups-stage-62.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,872412094,20.212.146.181,,14,False,True,,,,,
authprod-burn.olaelectric.in,502 Bad Gateway,502,585,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,authprod-burn.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,authprod-burn.olaelectric.in,443,https://authprod-burn.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,872412094,20.212.146.181,,14,False,True,,,,,
authz.olacabs.com,,404,43,AS16509,AS16509,Unknown,3.28.0.0/15,authz.olacabs.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-09T00:00:00Z,2024-04-04T23:59:59Z,"CN=*.olacabs.com, O=ANI Technologies Private Limited, L=Bengaluru, ST=Karnataka, C=IN",*.olacabs.com,ANI Technologies Private Limited,olacabs.com,"CN=GeoTrust TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust TLS RSA CA G1,DigiCert Inc,2239cf73956aa5b652d36e55eee6539e,18246c3f360b2d21d84344d17d6e29d2673948965b9db5a65ff30adbfb0b8834,ctls,authz.olacabs.com,443,https://authz.olacabs.com:443,https,,application/json,GET,3.6.215.142,/,-2069203784,65.2.52.12,Kong:2.4.1,1,False,True,,,,,
authz.olamoney.com,,404,43,AS16509,AS16509,Unknown,65.0.0.0/14,authz.olamoney.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-07-26T00:00:00Z,2023-08-22T23:59:59Z,"CN=*.olamoney.com, O=ANI Technologies Private Limited, L=Bengaluru, ST=Karnataka, C=IN",*.olamoney.com,ANI Technologies Private Limited,olamoney.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,d81aa8ca884d6addf29b7cbfc660d370,cac10866b0d8d6c553082b21817ea434d0c6125dca430d1ffb6d40c389a2ea61,ctls,authz.olamoney.com,443,https://authz.olamoney.com:443,https,,application/json,GET,65.2.52.12,/,-2069203784,3.6.215.142,Kong:2.4.1,1,False,True,,,,,
autopro2.olaelectric.in,502 Bad Gateway,502,585,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,autopro2.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,autopro2.olaelectric.in,443,https://autopro2.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,872412094,20.212.146.181,,14,False,True,,,,,
avec.olaelectric.in,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,avec.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,avec.olaelectric.in,443,https://avec.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,1689593728,20.212.146.181,,8,False,True,,,,,
avira-free-antivirus.vi.olacabs.com,,503,107,AS16509,AS16509,Unknown,52.76.0.0/14,avira-free-antivirus.vi.olacabs.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-03-09T00:00:00Z,2024-04-04T23:59:59Z,"CN=*.olacabs.com, O=ANI Technologies Private Limited, L=Bengaluru, ST=Karnataka, C=IN",*.olacabs.com,ANI Technologies Private Limited,olacabs.com,"CN=GeoTrust TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust TLS RSA CA G1,DigiCert Inc,2239cf73956aa5b652d36e55eee6539e,18246c3f360b2d21d84344d17d6e29d2673948965b9db5a65ff30adbfb0b8834,ctls,avira-free-antivirus.vi.olacabs.com,443,https://avira-free-antivirus.vi.olacabs.com:443,https,,text/html,GET,52.77.108.192,/,-1654418437,52.77.108.192,,4,False,True,,,,,
ayat-emas.olaelectric.in,502 Bad Gateway,502,585,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,ayat-emas.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,ayat-emas.olaelectric.in,443,https://ayat-emas.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,872412094,20.212.146.181,,14,False,True,,,,,
azstg.olacabs.com,,503,107,AS16509,AS16509,Unknown,52.76.0.0/14,azstg.olacabs.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-09T00:00:00Z,2024-04-04T23:59:59Z,"CN=*.olacabs.com, O=ANI Technologies Private Limited, L=Bengaluru, ST=Karnataka, C=IN",*.olacabs.com,ANI Technologies Private Limited,olacabs.com,"CN=GeoTrust TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust TLS RSA CA G1,DigiCert Inc,2239cf73956aa5b652d36e55eee6539e,18246c3f360b2d21d84344d17d6e29d2673948965b9db5a65ff30adbfb0b8834,ctls,azstg.olacabs.com,443,https://azstg.olacabs.com:443,https,,text/html,GET,52.77.108.192,/,-1654418437,52.77.108.192,,4,False,True,,,,,
b149.olaelectric.in,502 Bad Gateway,502,585,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.192.0.0/10,b149.olaelectric.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-01T00:00:00Z,2023-09-20T23:59:59Z,CN=*.olaelectric.in,*.olaelectric.in,,olaelectric.in,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",031a7998dcec488114821a62ca7470ad,d85da9ac4bc8e919da752f170c30718ae5a288725609b6ead70d9c286e61c3d7,ctls,b149.olaelectric.in,443,https://b149.olaelectric.in:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.212.146.181,/,872412094,20.212.146.181,,14,False,True,,,,,
