new,host,a,soa,status_code,ns,cname,txt,aaaa,cdn,cdn-name,mx,has_internal_ips,internal_ips,caa
[x],fapp.olacabs.com,52.220.130.50,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],fblite-p1.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],fcau7.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],fe56.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],fe62.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],fgru15-1.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],fh7tv9.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],fiapps.olacabs.com,10.20.96.20,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,True,10.20.96.20,
[x],finaaps.olacabs.com,52.77.108.192,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],finapp.olacabs.com,52.77.83.98,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],firewall-cio-dal06-p1-01.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],flmedvm04.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],fls-thai.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],flush.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],fmipmobilechina.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],fms.ofd.olacabs.com,,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],fp-api.olacabs.com,13.213.244.110,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],fra02-prd-webapp-01b.olaelectric.in,,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],franklincovey.olacabs.com,52.77.108.192,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],fskg3.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ftp-14.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ftsam-93-69.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],fukuejima.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],gateway-17-50.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],gaydebu.olaelectric.in,,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],gb.olacabs.com,35.247.88.243,"jim.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,olaukprod.wpengine.com,,,True,google,,,,
[x],gbyldqcwm9vh.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],gcp-v1statusacc.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],gcp2022partneroceania.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],gcpinternal-upload-upgrade-2020.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],gdfacpx0037.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],genentech.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],generator.olacabs.com,52.77.108.192,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],geofencer.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],gerber-viewer.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],gh-160-136-35-6.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],git.corp.olacabs.com,18.139.245.182,"ns-1030.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],git.eng.olacabs.com,52.220.130.50,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],git1000.ops.sg1.olacabs.com,52.77.83.98,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],gitlab.corp.olacabs.com,136.243.133.151,"ns-1030.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],gldbg.olacabs.com,,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],glencove.k12.olacabs.com,52.77.41.139,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1486.awsdns-57.org, ns-1814.awsdns-34.co.uk, ns-236.awsdns-29.com, ns-541.awsdns-03.net",,,,,,,,,
[x],godley.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],gpmswss-stg.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],grafana.corp.olacabs.com,"54.179.142.218, 13.228.20.24","ns-1030.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],group7.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],gs-nwk.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],gsp40-e482.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],gsp48-ssl-e1248.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],gsp76-ms12.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],gsp81-e1630.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],gzn.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-197-228-11.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-197-228-144.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-197-228-42.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-197-230-14.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-197-230-169.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-197-231-203.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-197-238-149.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-197-6-22.olaelectric.in,,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-207-103-186.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-207-105-211.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-207-164-68.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-207-178-77.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],h-135-207-181-14.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-207-218-9.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-207-230-77.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-207-240-107.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-207-35-29.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-207-48-28.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-207-48-49.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],h-135-207-54-13.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-207-60-104.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-207-60-233.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],h-135-207-8-122.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ha34.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],haukkumaukku.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],help-ola-cloudflare.olacabs.com,,,NOERROR,,help-ola-cloudflare.olacabs.com.cdn.cloudflare.net,,,True,cloudflare,,,,
[x],help.gb.olacabs.com,13.250.140.236,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,ext1.olacabs.com,,,,,,,,
[x],help.olacabs.com,"54.255.205.137, 54.169.200.95","ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],help1.olacabs.com,3.0.64.60,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],helps.olacabs.com,52.77.83.98,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],heroesofola.olacabs.com,35.247.88.243,"jim.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,herosofola.wpengine.com,,,True,google,,,,
[x],herosofola.olacabs.com,35.247.88.243,"jim.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,herosofola.wpengine.com,,,True,google,,,,
[x],high-mountain.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],hitman15.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],ho4tx01mbc-noam.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],host-130-16-149-75.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],host-130-16-200-32.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],host-134-11-175-65.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],host-134-152-65-82.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],host-134-205-122-96.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],host-141-116-140-99.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],host-141-116-96-5-jrss-215-72-214-5.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],host-214-14-238-78.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],host-214-18-117-82.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],host-228-55.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],host-intra-backups-www-test.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],hpskn.olaelectric.in,20.212.146.181,,NOERROR,,,,,,,,,,
[x],hrdirect-da.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],hs101005.olaelectric.in,,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],httpep02-ip2.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],https-instabridge-com-0-5.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],https-m-olx-ph-83.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],iad2nowhere.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],iad2s4-chalkboard.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ibusyurga.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],ii0-0-2433-2568.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],iiwc3-dlc-dlife.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ikurapoke.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],images.olacabs.com,52.77.108.192,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],imagesearchbling12.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],imglegit.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],in.olacabs.com,52.220.130.50,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],incentive-realtime.olacabs.com,52.77.83.98,"ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],infoez.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],inmyzcg0196.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],int-services5.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],internal-2237462g12.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],internal-cache-s3s3.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],internal-labs-develip-git.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],internal-upgrade-uploads-0.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],internal-v3.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],internal-v4errorcpwebapp.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],internal-vip-v4.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1436.awsdns-51.org, ns-1614.awsdns-09.co.uk, ns-504.awsdns-63.com, ns-737.awsdns-28.net",,,,,,,,,
[x],intleurope.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],inverted.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],invoice-maps.olacabs.com,"46.137.223.233, 18.140.37.44","ns-541.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,ext-kong-mesos.olacabs.com,,,,,,,,
[x],iorg-fba-edge-shv-01-syd2.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],iovispengo.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ip-142-103.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],iphonesys-qa4.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipmobile.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],iptsub-wc-2v.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv4-c001-lhr002-virginmedia-isp.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv4-c002-man003-talktalk-isp.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv4-c002-sjc001-nflxoc-isp.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv4-c004-maf001-grande-isp.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv4-c005-bbu001-diginet-isp.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv4-c008-ymy002-bellcanada-isp.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv4-c027-bom001-ix.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv4-c027-mia005-ix.olaelectric.in,,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv4-c039-tyo001-ix.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv4-c042-dub001-ix.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv4-c073-iah001-ix.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv4-c080-fra002-ix.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv4-c089-ord003-ix.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv4-c095-mia006-ix.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv4-c537-ord001-ix.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv4-c554-ord001-ix.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv4database-antiviruspre.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv6-c001-aep004-telecentro-isp.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv6-c001-cia001-wind-isp.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv6-c003-dmk001-trueinternet-isp.olaelectric.in,,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv6-c010-sea003-ix.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv6-c025-hkg001-ix.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv6-c045-ewr002-ix.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv6-c071-phl001-ix.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv6-c073-phl001-ix.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv6-c135-ord003-ix.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv6-c182-sea001-ix.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],irc01-dca1.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],isa62.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],itu-event.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],iv4qdwle.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ivpn-amp.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],iwallet.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],iwmb5-china.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],jagerbomb.app.olacabs.com,208.91.197.91,"208.91.197.91, hostmaster.jagerbomb.pe.olacabs.net",NOERROR,,jagerbomb.pe.olacabs.net,,,,,,,,
[x],jagerbomb.corp.olacabs.com,"13.228.20.24, 54.179.142.218","ns-1030.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],jardins.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],jarvis.corp.olacabs.com,3.1.238.135,"ns-1030.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1030.awsdns-00.org, ns-1911.awsdns-46.co.uk, ns-403.awsdns-50.com, ns-704.awsdns-24.net",,,,,,,,,
[x],jcare.olaelectric.in,20.212.146.181,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
