input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,final_url
ssh.github.com,GitHub: Let’s build from here · GitHub,200,208979,AS36459,GITHUB,US,140.82.120.0/21,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,80,http://ssh.github.com:80,http,GitHub.com,text/html,GET,140.82.121.36,/,-1574183856,140.82.121.36,HSTS,2187,False,,,insights.github.com,https://github.com/
ssl.githubusercontent.com,Fastly error: unknown domain ssl.githubusercontent.com,500,278,AS54113,AS54113,Unknown,185.199.108.0/22,ssl.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,ssl.githubusercontent.com,443,https://ssl.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.108.133,/,1770642350,185.199.110.133,Varnish,8,False,,,,
sslvpn.githubusercontent.com,Fastly error: unknown domain sslvpn.githubusercontent.com,500,284,AS54113,AS54113,Unknown,185.199.108.0/22,sslvpn.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,sslvpn.githubusercontent.com,443,https://sslvpn.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.111.133,/,2120820493,185.199.109.133,Varnish,8,False,,,,
ssmi.githubwebhooks.net,,200,4,AS36459,GITHUB,US,140.82.116.0/23,ssmi.githubwebhooks.net,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-22T00:00:00Z,2024-03-22T23:59:59Z,"CN=*.githubwebhooks.net, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.githubwebhooks.net,"GitHub, Inc.",githubwebhooks.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4d56af2de73857a266b74890433c2268,5600d1878088d36a935e5f07965e54e681a973f1b0fced2949fa60870b2e3656,True,ctls,ssmi.githubwebhooks.net,443,https://ssmi.githubwebhooks.net:443,https,,text/plain,GET,140.82.114.22,/,1736236949,140.82.114.22,,2,False,,,,
sso-signup.enterprise.github.com,Site not found · GitHub Pages,404,9115,AS54113,AS54113,Unknown,185.199.108.0/22,sso-signup.enterprise.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,sso-signup.enterprise.github.com,443,https://sso-signup.enterprise.github.com:443,https,GitHub.com,text/html,GET,185.199.109.153,/,1920503104,2606:50c0:8002::153,Varnish,80,False,,,,
sssss.clickraw.githubusercontent.com,Fastly error: unknown domain sssss.clickraw.githubusercontent.com,500,300,AS54113,AS54113,Unknown,185.199.108.0/22,sssss.clickraw.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,sssss.clickraw.githubusercontent.com,443,https://sssss.clickraw.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.109.133,/,283668392,185.199.108.133,Varnish,8,False,,,,
staging-gr.enterprise.github.com,Site not found · GitHub Pages,404,9115,AS54113,AS54113,Unknown,185.199.108.0/22,,,,,,,,,,,,,,,,,,,,,80,http://staging-gr.enterprise.github.com:80,http,GitHub.com,text/html,GET,185.199.108.153,/,1920503104,2606:50c0:8003::153,Varnish,80,False,,,,
staging.githubusercontent.com,Fastly error: unknown domain staging.githubusercontent.com,500,286,AS54113,AS54113,Unknown,185.199.108.0/22,staging.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,staging.githubusercontent.com,443,https://staging.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.108.133,/,1050912294,185.199.111.133,Varnish,8,False,,,,
staircasedesign.comraw.githubusercontent.com,Fastly error: unknown domain staircasedesign.comraw.githubusercontent.com,500,316,AS54113,AS54113,Unknown,185.199.108.0/22,staircasedesign.comraw.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,staircasedesign.comraw.githubusercontent.com,443,https://staircasedesign.comraw.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.109.133,/,477106082,185.199.111.133,Varnish,8,False,,,,
static.githubusercontent.com,Fastly error: unknown domain static.githubusercontent.com,500,284,AS54113,AS54113,Unknown,185.199.108.0/22,static.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,static.githubusercontent.com,443,https://static.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.108.133,/,368983110,185.199.110.133,Varnish,8,False,,,,
stg.github.com,Page not found · GitHub Pages,404,9575,AS54113,AS54113,Unknown,185.199.108.0/22,stg.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,stg.github.com,443,https://stg.github.com:443,https,GitHub.com,text/html,GET,185.199.109.153,/,716911279,2606:50c0:8001::153,Varnish,86,False,,,,
storage-reports.githubapp.com,Sign in to GitHub · GitHub,200,31790,AS54113,AS54113,Unknown,185.199.108.0/22,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,80,http://storage-reports.githubapp.com:80,http,GitHub.com,text/html,GET,185.199.111.153,/,-871343622,2606:50c0:8001::153,HSTS,413,False,,,productionresultssa0.blob.core.windows.net/,https://github.com/login?return_to=%2Fpages%2Fauth%3Fnonce%3Dc7922a4b-3384-4772-9db1-46a2462141e7%26page_id%3D16093572%26path%3DLw
store.click-arm.comraw.githubusercontent.com,Fastly error: unknown domain store.click-arm.comraw.githubusercontent.com,500,316,AS54113,AS54113,Unknown,185.199.108.0/22,store.click-arm.comraw.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,store.click-arm.comraw.githubusercontent.com,443,https://store.click-arm.comraw.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.111.133,/,-771184559,185.199.110.133,Varnish,8,False,,,,
store.githubusercontent.com,Fastly error: unknown domain store.githubusercontent.com,500,282,AS54113,AS54113,Unknown,185.199.108.0/22,store.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,store.githubusercontent.com,443,https://store.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.110.133,/,1985331800,185.199.111.133,Varnish,8,False,,,,
student.github.com,Page not found · GitHub Pages,404,9587,AS54113,AS54113,Unknown,185.199.108.0/22,student.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,student.github.com,443,https://student.github.com:443,https,GitHub.com,text/html,GET,185.199.110.153,/,-1276925023,2606:50c0:8003::153,Varnish,86,False,,,,
subscribe.enterprise.github.com,Site not found · GitHub Pages,404,9115,AS54113,AS54113,Unknown,185.199.108.0/22,subscribe.enterprise.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,subscribe.enterprise.github.com,443,https://subscribe.enterprise.github.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,1920503104,2606:50c0:8001::153,Varnish,80,False,,,,
support-assets.github.com,403 Forbidden,403,153,AS36459,GITHUB,US,140.82.116.0/23,support-assets.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-07-21T00:00:00Z,2023-07-21T23:59:59Z,"CN=*.github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.com,"GitHub, Inc.",github.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cbc7344badfd31af7fc38a47d8c41a16,281ef6d631c0c3059650aa2a25fa45e0ac19e604fb7e0feb2d44fbbee2a8275d,True,ctls,support-assets.github.com,443,https://support-assets.github.com:443,https,GitHub.com,text/html,GET,140.82.113.21,/,1810465283,140.82.113.21,GitHub Pages,8,False,,,,
support-assets.githubassets.com,403 Forbidden,403,555,AS54113,AS54113,Unknown,185.199.108.0/22,support-assets.githubassets.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-10-05T00:00:00Z,2023-10-05T23:59:59Z,"CN=*.githubassets.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.githubassets.com,"GitHub, Inc.",githubassets.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,39604bf3c8071666c13bfa1281d46e3a,ce34a2397ca7ebd08b141838674a5fb4ac8bc71d86ca4d11fc4f84cd257d780a,True,ctls,support-assets.githubassets.com,443,https://support-assets.githubassets.com:443,https,GitHub.com,text/html,GET,185.199.109.154,/,1810465283,185.199.110.154,Varnish,14,False,,,,
support-ws.github.com,,200,4,AS36459,GITHUB,US,140.82.116.0/23,support-ws.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-07-21T00:00:00Z,2023-07-21T23:59:59Z,"CN=*.github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.com,"GitHub, Inc.",github.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cbc7344badfd31af7fc38a47d8c41a16,281ef6d631c0c3059650aa2a25fa45e0ac19e604fb7e0feb2d44fbbee2a8275d,True,ctls,support-ws.github.com,443,https://support-ws.github.com:443,https,,text/plain,GET,140.82.112.21,/,1736236949,140.82.112.21,,2,False,,,,
support.githubusercontent.com,Fastly error: unknown domain support.githubusercontent.com,500,286,AS54113,AS54113,Unknown,185.199.108.0/22,support.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,support.githubusercontent.com,443,https://support.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.108.133,/,97503943,185.199.109.133,Varnish,8,False,,,,
synth.githubapp.com,Bad request · GitHub,400,1440,AS36459,GITHUB,US,140.82.116.0/23,synth.githubapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-10-04T00:00:00Z,2023-10-04T23:59:59Z,"CN=*.githubapp.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.githubapp.com,"GitHub, Inc.",pages.avocado-gmbh.ghaemt.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,111841bcde078fdb34ae806ab5977b35,b58d8f30cafe98a161cc9de54541a16937092f72b46c844c7c07eabc34cdded1,True,ctls,synth.githubapp.com,443,https://synth.githubapp.com:443,https,,text/html,GET,140.82.113.24,/,-815588373,140.82.113.24,HSTS,43,False,,,,
systemcitemp.api.github.com,Site not found · GitHub Pages,404,9115,AS54113,AS54113,Unknown,185.199.108.0/22,systemcitemp.api.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,systemcitemp.api.github.com,443,https://systemcitemp.api.github.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,1920503104,2606:50c0:8000::153,Varnish,80,False,,,,
tagomoris.githubwebhooks.net,,200,4,AS36459,GITHUB,US,140.82.116.0/23,tagomoris.githubwebhooks.net,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-22T00:00:00Z,2024-03-22T23:59:59Z,"CN=*.githubwebhooks.net, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.githubwebhooks.net,"GitHub, Inc.",githubwebhooks.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4d56af2de73857a266b74890433c2268,5600d1878088d36a935e5f07965e54e681a973f1b0fced2949fa60870b2e3656,True,ctls,tagomoris.githubwebhooks.net,443,https://tagomoris.githubwebhooks.net:443,https,,text/plain,GET,140.82.114.22,/,1736236949,140.82.114.22,,2,False,,,,
talks.github.com,Site not found · GitHub Pages,404,9115,AS54113,AS54113,Unknown,185.199.108.0/22,talks.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,talks.github.com,443,https://talks.github.com:443,https,GitHub.com,text/html,GET,185.199.111.153,/,1920503104,2606:50c0:8003::153,Varnish,80,False,,,,
team-main.githubassets.com,Fastly error: unknown domain team-main.githubassets.com,500,280,AS54113,AS54113,Unknown,185.199.108.0/22,team-main.githubassets.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-10-05T00:00:00Z,2023-10-05T23:59:59Z,"CN=*.githubassets.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.githubassets.com,"GitHub, Inc.",githubassets.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,39604bf3c8071666c13bfa1281d46e3a,ce34a2397ca7ebd08b141838674a5fb4ac8bc71d86ca4d11fc4f84cd257d780a,True,ctls,team-main.githubassets.com,443,https://team-main.githubassets.com:443,https,Varnish,text/html,GET,185.199.110.154,/,-2112811055,185.199.111.154,Varnish,8,False,,,,
team-portalbin.enterprise.github.com,Site not found · GitHub Pages,404,9115,AS54113,AS54113,Unknown,185.199.108.0/22,team-portalbin.enterprise.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,team-portalbin.enterprise.github.com,443,https://team-portalbin.enterprise.github.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,1920503104,2606:50c0:8001::153,Varnish,80,False,,,,
team.githubapp.com,Sign in to GitHub · GitHub,200,31778,AS54113,AS54113,Unknown,185.199.108.0/22,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,"GitHub, Inc.",www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,,ctls,github.com,80,http://team.githubapp.com:80,http,GitHub.com,text/html,GET,185.199.109.153,/,-1574183856,2606:50c0:8001::153,HSTS,413,False,,,github.com,https://github.com/login?return_to=%2Fpages%2Fauth%3Fnonce%3Db667cf9e-080e-417d-acd8-c206fbb367e0%26page_id%3D24987778%26path%3DLw
teppey.github.com,Page not found · GitHub Pages,404,9584,AS54113,AS54113,Unknown,185.199.108.0/22,teppey.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,teppey.github.com,443,https://teppey.github.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,-1794207332,2606:50c0:8001::153,Varnish,86,False,,,,
terraform-staging.githubapp.com,502 Bad Gateway,502,183,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,20.64.0.0/10,terraform-staging.githubapp.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-10-21T00:00:00Z,2023-10-21T23:59:59Z,"CN=terraform.githubapp.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",terraform.githubapp.com,"GitHub, Inc.",terraform-staging.githubapp.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1cef9dac9f692ba00f2e383ac333ccb2,434b0966e4dcb74ac11ce7703fc43704643cae6d085040435386a1a8dd5c88a3,,ctls,terraform-staging.githubapp.com,443,https://terraform-staging.githubapp.com:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.72.173.179,/,1689593728,20.72.173.179,,8,False,,,,
test-hamel-reports.githubapp.com,Site not found · GitHub Pages,404,9115,AS54113,AS54113,Unknown,185.199.108.0/22,test-hamel-reports.githubapp.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,test-hamel-reports.githubapp.com,443,https://test-hamel-reports.githubapp.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,1920503104,2606:50c0:8003::153,Varnish,80,False,,,,
test-policy.github.com,Site not found · GitHub Pages,404,9115,AS54113,AS54113,Unknown,185.199.108.0/22,test-policy.github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,test-policy.github.com,443,https://test-policy.github.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,1920503104,2606:50c0:8003::153,Varnish,80,False,,,,
test.githubusercontent.com,Fastly error: unknown domain test.githubusercontent.com,500,280,AS54113,AS54113,Unknown,185.199.108.0/22,test.githubusercontent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.github.io, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",*.github.io,"GitHub, Inc.",githubusercontent.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f45a0dd4c867ee46fb7560d0015132c3,382cd42d33c02bc6678e657ce17b846d0473a7e791cdb35b8ead901af1e11a08,True,ctls,test.githubusercontent.com,443,https://test.githubusercontent.com:443,https,Varnish,text/html,GET,185.199.108.133,/,1555277966,185.199.111.133,Varnish,8,False,,,,
