new,host,a,soa,status_code,cname,ns,cdn,cdn-name,aaaa,has_internal_ips,internal_ips,caa,mx,txt
,taka.ui.com,"18.65.39.71, 18.65.39.111, 18.65.39.43, 18.65.39.25","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,talk21.ui.com,"65.9.55.81, 65.9.55.13, 65.9.55.36, 65.9.55.31","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,talktalk.ui.com,"108.138.7.63, 108.138.7.119, 108.138.7.30, 108.138.7.75","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,tall.ui.com,"108.156.60.85, 108.156.60.9, 108.156.60.123, 108.156.60.10","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,tangent.ui.com,,"ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,tank.ui.com,"18.66.147.78, 18.66.147.126, 18.66.147.50, 18.66.147.87","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,taplytics.ui.com,"18.160.41.51, 18.160.41.109, 18.160.41.40, 18.160.41.96","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,team.ui.com,"54.69.46.105, 44.230.77.54, 44.238.166.110","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,tech.ui.com,"108.157.214.96, 108.157.214.51, 108.157.214.24, 108.157.214.33","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,techcom.ui.com,"18.244.155.9, 18.244.155.46, 18.244.155.17, 18.244.155.34","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1469.awsdns-55.org, ns-1849.awsdns-39.co.uk, ns-277.awsdns-34.com, ns-656.awsdns-18.net",True,cloudfront,,,,,,
,technology.ui.com,"18.66.112.42, 18.66.112.73, 18.66.112.58, 18.66.112.88","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,techsupport.ui.com,"65.9.55.50, 65.9.55.100, 65.9.55.34, 65.9.55.120","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,tecnodisplay.ui.com,"13.225.78.11, 13.225.78.40, 13.225.78.68, 13.225.78.2","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,tecnologia.ui.com,"13.32.99.47, 13.32.99.78, 13.32.99.77, 13.32.99.119","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,tehran.ui.com,"65.8.158.71, 65.8.158.5, 65.8.158.34, 65.8.158.81",,NOERROR,,,True,cloudfront,,,,,,
,teksavvy.ui.com,"18.154.63.100, 18.154.63.49, 18.154.63.36, 18.154.63.32","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,telenet.ui.com,"13.226.153.109, 13.226.153.59, 13.226.153.114, 13.226.153.95","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,televisa.ui.com,"18.165.83.42, 18.165.83.83, 18.165.83.89, 18.165.83.111","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,telia.ui.com,"18.173.233.42, 18.173.233.105, 18.173.233.78, 18.173.233.109","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,tendo.ui.com,"18.66.122.20, 18.66.122.107, 18.66.122.124, 18.66.122.35","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,terra.ui.com,,"ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,test.srv.greenguard.sec.miui.com,127.0.0.1,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,True,127.0.0.1,,,
,test.ui.com,"13.225.78.11, 13.225.78.68, 13.225.78.2, 13.225.78.40","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1469.awsdns-55.org, ns-1849.awsdns-39.co.uk, ns-277.awsdns-34.com, ns-656.awsdns-18.net",True,cloudfront,,,,,,
,testing-demo.ui.com,"44.238.166.110, 44.230.77.54, 54.69.46.105","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,testing.ui.com,"18.66.147.87, 18.66.147.126, 18.66.147.50, 18.66.147.78","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,texas.ui.com,,"ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,thebeehive.ui.com,"52.222.139.60, 52.222.139.43, 52.222.139.10, 52.222.139.9","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,thebroker.ui.com,"18.244.155.109, 18.244.155.17, 18.244.155.2, 18.244.155.98","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1469.awsdns-55.org, ns-1849.awsdns-39.co.uk, ns-277.awsdns-34.com, ns-656.awsdns-18.net",True,cloudfront,,,,,,
,thelink.ui.com,"13.32.99.119, 13.32.99.77, 13.32.99.78, 13.32.99.47","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,thequad.ui.com,"13.32.121.18, 13.32.121.85, 13.32.121.46, 13.32.121.56","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,thermo.ui.com,"18.66.97.77, 18.66.97.128, 18.66.97.71, 18.66.97.31","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,theverse.ui.com,"18.66.112.88, 18.66.112.40, 18.66.112.106, 18.66.112.112","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,thm.w.xk.miui.com,"79.133.177.225, 79.133.177.226, 79.133.177.227, 79.133.177.228, 79.133.177.229, 79.133.177.230, 79.133.177.231, 79.133.177.232","ns3.alikunlun.com, root.taobao.com",NOERROR,"thm.w.xk.miui.com.mgslb.com, thm.w.xk.miui.com.w.alikunlun.com",,,,,,,,,
,thomask.ui.com,"52.222.139.9, 52.222.139.60, 52.222.139.10, 52.222.139.43","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,thorpe.ui.com,"108.157.229.81, 108.157.229.14, 108.157.229.25, 108.157.229.95","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,throne.ui.com,"13.225.78.2, 13.225.78.68, 13.225.78.11, 13.225.78.40","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,thunderdome.ui.com,"18.66.147.50, 18.66.147.78, 18.66.147.126, 18.66.147.87","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,tictac.ui.com,"18.66.147.33, 18.66.147.112, 18.66.147.31, 18.66.147.78","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,time.ui.com,"13.225.78.2, 13.225.78.40, 13.225.78.11, 13.225.78.68","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,titus.ui.com,"65.8.158.29, 65.8.158.32, 65.8.158.93, 65.8.158.19",,NOERROR,,,True,cloudfront,,,,,,
,tknetworks.ui.com,"13.32.121.115, 13.32.121.67, 13.32.121.59, 13.32.121.42","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,tnsr.ui.com,"108.138.17.40, 108.138.17.72, 108.138.17.2, 108.138.17.93","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,tolman.ui.com,"52.85.242.34, 52.85.242.8, 52.85.242.110, 52.85.242.52","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,tongji-alpha.vip.miui.com,20.47.97.231,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,cname-app-com-amsproxy.w.mi-dun.com,,True,azure,,,,,,
,tony.ui.com,"108.138.51.6, 108.138.51.80, 108.138.51.55, 108.138.51.99","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,tr.ubnt.com,"18.208.190.224, 3.91.68.97, 3.80.109.92, 54.236.7.116, 54.226.47.131, 54.209.22.5, 205.251.193.33, 205.251.194.208, 205.251.196.103, 205.251.199.142","ns-720.awsdns-26.net, awsdns-hostmaster.amazon.com",NOERROR,mandrillapp.com,"ns-1934.awsdns-49.co.uk, ns-289.awsdns-36.com, ns-720.awsdns-26.net, ns-1127.awsdns-12.org",,,,,,,"9656353.in2.mandrillapp.com, 9656353.in1.mandrillapp.com",v=spf1 include:spf.mandrillapp.com ~all
,tr.ui.com,"54.78.186.219, 34.255.97.37, 34.241.27.172, 34.253.241.177","ns-720.awsdns-26.net, awsdns-hostmaster.amazon.com",NOERROR,mandrillapp.com,"ns-1127.awsdns-12.org, ns-1934.awsdns-49.co.uk, ns-289.awsdns-36.com, ns-720.awsdns-26.net",,,,,,,"9656353.in1.mandrillapp.com, 9656353.in2.mandrillapp.com",v=spf1 include:spf.mandrillapp.com ~all
,trace.blog.ui.com,"192.0.78.217, 192.0.78.128","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns3.wordpress.com, ns2.wordpress.com, ns1.wordpress.com",,,,,,,,
,tracing.ui.com,"108.157.4.7, 108.157.4.121, 108.157.4.71, 108.157.4.9","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,track.mcc.miui.com,"183.84.5.170, 183.84.7.188, 124.251.34.43, 124.251.58.58","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,extranet-alllines-ipv6-pub-c3-c4.alb.xiaomi.com,,,,,,,,,
,tracker.ui.com,"44.238.166.110, 54.69.46.105, 44.230.77.54","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,tracking.inida.miui.com,0.0.0.0,"fake-for-negative-caching.adguard.com, hostmaster.tracking.inida.miui.com",NOERROR,,,,,::,True,0.0.0.0,,,
,tracking.intl.miui.com,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,True,azure,,,,,,
,tracking.ui.com,"108.156.60.70, 108.156.60.116, 108.156.60.69, 108.156.60.38","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,trade.ui.com,"13.224.189.23, 13.224.189.21, 13.224.189.123, 13.224.189.30","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,trading.assistant.miui.com,20.47.97.231,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,cname-app-com-amsproxy.w.mi-dun.com,,True,azure,,,,,,
,training.ubnt.com,"54.85.91.97, 18.212.214.75","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,saas.moonami.com,,,,,,,,,"v=spf1 include:sendgrid.net ~all, 1k8q7b729q1ypjscdx569sz4jdp7nbk7"
,training.ui.com,"54.85.91.97, 18.212.214.75","ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,saas.moonami.com,,,,,,,,,"1k8q7b729q1ypjscdx569sz4jdp7nbk7, v=spf1 include:sendgrid.net ~all"
,trainingest-api.blog.ui.com,"192.0.78.217, 192.0.78.128","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns1.wordpress.com, ns2.wordpress.com, ns3.wordpress.com",,,,,,,,
,transfer.sec.miui.com,20.47.97.231,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,cname-app-com-amsproxy.w.mi-dun.com,,True,azure,,,,,,
,travis.ui.com,"13.225.78.2, 13.225.78.38, 13.225.78.33, 13.225.78.43","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,trec.ui.com,"108.157.214.29, 108.157.214.6, 108.157.214.97, 108.157.214.119","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,trial.api.comm.miui.com,"8.214.39.79, 8.214.88.90, 8.219.219.212, 8.219.228.95","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,extranet-ipv4-pub-alisgp.alb.xiaomi.com,,,,,,,,,
,trinity.ui.com,"13.32.145.78, 13.32.145.37, 13.32.145.50, 13.32.145.72","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,tron.ui.com,"108.138.51.95, 108.138.51.117, 108.138.51.123, 108.138.51.75","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,trucker.ui.com,,"ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,truman.ui.com,"18.160.10.93, 18.160.10.21, 18.160.10.29, 18.160.10.46","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,trunking.dev.svc.ui.com,"44.241.134.70, 34.211.255.137, 52.34.108.238, 34.223.126.42","ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"2600:1f14:58:f701:2bfe:777c:7dfa:fa91, 2600:1f14:58:f702:d23:8203:a6b3:6cb3, 2600:1f14:58:f700:d28c:aabf:d5af:199e, 2600:1f14:58:f703:e527:6af7:230b:b5a4",,,,,
,trunking.svc.ui.com,"54.149.61.103, 54.200.231.196, 54.70.222.219, 54.201.111.80","ns-1657.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1136.awsdns-14.org, ns-1657.awsdns-15.co.uk, ns-222.awsdns-27.com, ns-854.awsdns-42.net",,,"2600:1f14:e0b:8f00:8801:ed08:f029:a95a, 2600:1f14:e0b:8f02:cdee:a00a:572b:8227, 2600:1f14:e0b:8f03:bf7d:db13:da58:df82, 2600:1f14:e0b:8f01:7df7:37b:24e5:dec7",,,,,
,tsdn.ui.com,"18.66.97.60, 18.66.97.128, 18.66.97.98, 18.66.97.80","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,tsmclient.miui.com,"183.84.5.154, 124.251.101.55","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
,tsr.blog.ui.com,,"ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,,,,,,,,,
,tsrq.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns3.wordpress.com, ns2.wordpress.com, ns1.wordpress.com",,,,,,,,
,tulane.ui.com,"18.66.112.88, 18.66.112.58, 18.66.112.73, 18.66.112.42","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1469.awsdns-55.org, ns-1849.awsdns-39.co.uk, ns-277.awsdns-34.com, ns-656.awsdns-18.net",True,cloudfront,,,,,,
,turn.ubnt.com,"54.184.17.254, 54.202.75.168","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,turner.ui.com,"18.66.112.88, 18.66.112.58, 18.66.112.42, 18.66.112.73","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,tv.miui.com,"120.133.33.141, 183.84.6.199","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,ottl7-l2.pandora.xiaomi.com,,,,,,,,,
,tvmgr.dev-go.ubnt.com,104.154.206.242,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,True,google,,,,,,
,tw.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns3.wordpress.com, ns1.wordpress.com, ns2.wordpress.com",,,,,,,,
,tw.miui.com,47.241.94.133,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,extranet-x-miui-pri-alisgp.alb.xiaomi.com,,,,,,,,,
,tw.stg.ui.com,"99.86.91.66, 99.86.91.24, 99.86.91.49, 99.86.91.91","ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,tw.store.ui.com,23.227.38.74,"ns1.dnsimple.com, admin.dnsimple.com, dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,shops.myshopify.com,,,,,,,"letsencrypt.org, globalsign.com, digicert.com",,
,tw.ui.com,"18.65.39.9, 18.65.39.62, 18.65.39.98, 18.65.39.73","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,tww.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns1.wordpress.com, ns2.wordpress.com, ns3.wordpress.com",,,,,,,,
,twwevents.blog.ui.com,"192.0.78.217, 192.0.78.128","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns2.wordpress.com, ns1.wordpress.com, ns3.wordpress.com",,,,,,,,
,u.blog.ui.com,,"ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns2.wordpress.com, ns1.wordpress.com, ns3.wordpress.com",,,,,,,,
,ubic-stabilizer.stg.svc.ui.com,"44.209.222.93, 54.88.61.32, 34.199.89.113, 52.86.15.161, 54.83.200.41, 3.217.23.68, 54.156.49.112, 44.197.252.113","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,stage-stabilizer-alb-266813169.us-east-1.elb.amazonaws.com,,,,,,,,,
,ubnt.com,"44.230.77.54, 44.238.166.110, 54.69.46.105","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,,"ns-864.awsdns-44.net, ns-1681.awsdns-18.co.uk, ns-1213.awsdns-23.org, ns-159.awsdns-19.com",,,,,,,"alt2.aspmx.l.google.com, aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, alt1.aspmx.l.google.com",
,ubreakifix.ui.com,,"ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,ucrm.blog.ui.com,"192.0.78.217, 192.0.78.128","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns1.wordpress.com, ns2.wordpress.com, ns3.wordpress.com",,,,,,,,
,udel.ui.com,"99.84.191.69, 99.84.191.64, 99.84.191.3, 99.84.191.90","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,udm.ui.com,"44.230.77.54, 44.238.166.110, 54.69.46.105","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,uhome.ui.com,"108.157.214.44, 108.157.214.55, 108.157.214.19, 108.157.214.8","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,ui-components.lob.com,"18.154.63.79, 18.154.63.11, 18.154.63.97, 18.154.63.32","ns-2033.awsdns-62.co.uk, awsdns-hostmaster.amazon.com",NOERROR,d2nlofyw0id5u4.cloudfront.net,"ns-916.awsdns-50.net, ns-1518.awsdns-61.org, ns-152.awsdns-19.com, ns-2033.awsdns-62.co.uk",True,cloudfront,"2600:9000:243d:7000:a:df0c:3300:93a1, 2600:9000:243d:6600:a:df0c:3300:93a1, 2600:9000:243d:0:a:df0c:3300:93a1, 2600:9000:243d:d000:a:df0c:3300:93a1, 2600:9000:243d:8000:a:df0c:3300:93a1, 2600:9000:243d:a000:a:df0c:3300:93a1, 2600:9000:243d:8800:a:df0c:3300:93a1, 2600:9000:243d:ac00:a:df0c:3300:93a1",,,,,
,ui-pay.dev.svc.ui.com,"54.187.88.26, 44.237.174.79","ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"2600:1f13:869:b800:3a6e:e911:a34:c0e6, 2600:1f13:869:b801:b957:48f9:e883:4705",,,,,
,ui-pay.dev.ui.com,"18.67.65.2, 18.67.65.124, 18.67.65.71, 18.67.65.15","ns-1044.awsdns-02.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,"2600:9000:2269:2600:a:c514:7440:93a1, 2600:9000:2269:e600:a:c514:7440:93a1, 2600:9000:2269:9800:a:c514:7440:93a1, 2600:9000:2269:9c00:a:c514:7440:93a1, 2600:9000:2269:5000:a:c514:7440:93a1, 2600:9000:2269:f600:a:c514:7440:93a1, 2600:9000:2269:4800:a:c514:7440:93a1, 2600:9000:2269:9000:a:c514:7440:93a1",,,,,
,uid.dev.ui.com,,"ns-1044.awsdns-02.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,google-site-verification=EVQ1LVmOVxL_91cMBKoAiTZpZtTS4ZPceLCdlCkUmoI
,uid2.ui.com,,"ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,inbound-smtp.us-west-2.amazonaws.com,
,uisp-device-adopt.dev.svc.ui.com,"18.154.63.49, 18.154.63.27, 18.154.63.80, 18.154.63.104","ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,uisp-device-adopt.stg.svc.ui.com,"13.32.121.114, 13.32.121.102, 13.32.121.27, 13.32.121.18","ns-648.awsdns-17.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,uisp.dev.ui.com,"44.238.36.150, 50.112.12.118","ns-1044.awsdns-02.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"2600:1f14:913:7501:7cac:5039:554b:cd9d, 2600:1f14:913:7500:da71:d9f3:c626:f077",,,,,
,uisp.stg.ui.com,"34.213.115.181, 54.202.36.202","ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,"2600:1f13:661:4400:a070:fb61:299e:17bb, 2600:1f13:661:4401:32fd:e12c:c4ff:c08e",,,,,
,uisp.tw.ui.com,"99.86.4.83, 99.86.4.92, 99.86.4.61, 99.86.4.88","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,uk.store.ui.com,"54.69.19.31, 44.232.138.69, 52.36.177.170, 54.149.251.88","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,"2600:1f14:fbc:301:ef74:5ebf:e200:164e, 2600:1f14:fbc:300:bb60:b333:1671:b8d5, 2600:1f14:fbc:303:4c2d:b40b:9fe9:fb0, 2600:1f14:fbc:302:ba4:a614:6d91:ef6a",,,,,
,ulabs.ubnt.com,"44.238.166.110, 54.69.46.105, 44.230.77.54","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ulabs.ui.com,"54.69.46.105, 44.230.77.54, 44.238.166.110","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,umcp.ui.com,"13.32.121.115, 13.32.121.42, 13.32.121.59, 13.32.121.67","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,umr.dev.ui.com,"52.222.139.87, 52.222.139.2, 52.222.139.117, 52.222.139.120","ns-873.awsdns-45.net, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1392.awsdns-46.org, ns-160.awsdns-20.com, ns-1872.awsdns-42.co.uk, ns-873.awsdns-45.net",True,cloudfront,,,,,,
,umr.stg.svc.ui.com,,"ns-648.awsdns-17.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,umr.svc.ui.com,"34.218.159.135, 35.161.24.253, 44.239.49.109, 54.70.212.75","ns-1657.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,umr.ui.com,"44.239.105.115, 44.232.151.14","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,umr-redirect-733560407.us-west-2.elb.amazonaws.com,,,,,,,,,
,unicef.ui.com,"13.226.153.101, 13.226.153.53, 13.226.153.103, 13.226.153.86","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,unicorn.ui.com,"18.66.112.44, 18.66.112.56, 18.66.112.23, 18.66.112.114","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,unifi-access-ui.pkg.svc.ui.com,"13.227.219.102, 13.227.219.37, 13.227.219.113, 13.227.219.17","ns-1994.awsdns-57.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,"2600:9000:21c7:dc00:1f:55b9:f280:93a1, 2600:9000:21c7:5000:1f:55b9:f280:93a1, 2600:9000:21c7:3c00:1f:55b9:f280:93a1, 2600:9000:21c7:3800:1f:55b9:f280:93a1, 2600:9000:21c7:e200:1f:55b9:f280:93a1, 2600:9000:21c7:8c00:1f:55b9:f280:93a1, 2600:9000:21c7:6200:1f:55b9:f280:93a1, 2600:9000:21c7:7e00:1f:55b9:f280:93a1",,,,,
,unifi-access.tw.ui.com,"18.66.112.93, 18.66.112.80, 18.66.112.116, 18.66.112.92","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,,,,,,
,unifi-access.ui.com,"143.204.215.56, 143.204.215.107, 143.204.215.119, 143.204.215.124","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,cloudfront,"2600:9000:214f:5000:1c:ad48:6400:93a1, 2600:9000:214f:1e00:1c:ad48:6400:93a1, 2600:9000:214f:8000:1c:ad48:6400:93a1, 2600:9000:214f:aa00:1c:ad48:6400:93a1, 2600:9000:214f:6800:1c:ad48:6400:93a1, 2600:9000:214f:a400:1c:ad48:6400:93a1, 2600:9000:214f:ae00:1c:ad48:6400:93a1, 2600:9000:214f:7200:1c:ad48:6400:93a1",,,,,
,unifi-elite.blog.ui.com,"192.0.78.128, 192.0.78.217","ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,blog.ui.com,"ns1.wordpress.com, ns2.wordpress.com, ns3.wordpress.com",,,,,,,,
