new,host,a,cname,soa,txt,status_code,has_internal_ips,internal_ips,ns,aaaa,mx,cdn,cdn-name,caa,ptr
[x],zoomfr154mmr.fr.zoom.us,213.244.140.154,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1137.awsdns-14.org, ns-1772.awsdns-29.co.uk, ns-387.awsdns-48.com, ns-888.awsdns-47.net",,,,,,
[x],zoomfr154mmr.zoom.us,213.244.140.154,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1137.awsdns-14.org, ns-1772.awsdns-29.co.uk, ns-387.awsdns-48.com, ns-888.awsdns-47.net",,,,,,
[x],zoomfr155mmr.zoom.us,213.244.140.155,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr156mmr.zoom.us,213.244.140.156,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr157mmr.fr.zoom.us,213.244.140.157,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr157mmr.zoom.us,213.244.140.157,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1137.awsdns-14.org, ns-1772.awsdns-29.co.uk, ns-387.awsdns-48.com, ns-888.awsdns-47.net",,,,,,
[x],zoomfr158mmr.fr.zoom.us,213.244.140.158,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr158mmr.zoom.us,213.244.140.158,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr159mmr.fr.zoom.us,213.244.140.159,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1137.awsdns-14.org, ns-1772.awsdns-29.co.uk, ns-387.awsdns-48.com, ns-888.awsdns-47.net",,,,,,
[x],zoomfr159mmr.zoom.us,213.244.140.159,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr15mmr.fr.zoom.us,213.244.140.15,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr160zc.zoom.us,213.244.140.160,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr161zc.fr.zoom.us,213.244.140.161,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr161zc.zoom.us,213.244.140.161,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr166mmr.fr.zoom.us,213.244.140.166,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr167mmr.fr.zoom.us,213.244.140.167,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr16mmr.fr.zoom.us,213.244.140.16,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr176mmr.fr.zoom.us,213.244.140.176,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr17mmr.fr.zoom.us,213.244.140.17,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr181mmr.fr.zoom.us,213.244.140.181,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr19mmr.fr.zoom.us,213.244.140.19,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr205sbc.fr.zoom.us,213.244.140.205,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr205sbc.zoom.us,213.244.140.205,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr206smp.zoom.us,213.244.140.206,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr20mmr.fr.zoom.us,213.244.140.20,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1137.awsdns-14.org, ns-1772.awsdns-29.co.uk, ns-387.awsdns-48.com, ns-888.awsdns-47.net",,,,,,
[x],zoomfr212mmr.fr.zoom.us,213.244.140.212,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr212mmr.zoom.us,213.244.140.212,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr215sbc.fr.zoom.us,213.244.140.215,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr215sbc.zoom.us,213.244.140.215,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr217sbcpxy.zoom.us,213.244.140.217,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr218mmr.fr.zoom.us,213.244.140.218,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr219mmr.fr.zoom.us,213.244.140.219,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr21mmr.fr.zoom.us,213.244.140.21,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr220mmr.fr.zoom.us,213.244.140.220,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr221mmr.fr.zoom.us,213.244.140.221,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr222mmr.fr.zoom.us,213.244.140.222,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr224mmr.fr.zoom.us,213.244.140.224,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1137.awsdns-14.org, ns-1772.awsdns-29.co.uk, ns-387.awsdns-48.com, ns-888.awsdns-47.net",,,,,,
[x],zoomfr225mmr.fr.zoom.us,213.244.140.225,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr226mmr.fr.zoom.us,213.244.140.226,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr227mmr.fr.zoom.us,213.244.140.227,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr228mmr.fr.zoom.us,213.244.140.228,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr228mmr.zoom.us,213.244.140.228,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr23mmr.fr.zoom.us,213.244.140.23,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr240mmr.fr.zoom.us,213.244.140.240,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr241mmr.fr.zoom.us,213.244.140.241,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr241mmr.zoom.us,,,,,NOERROR,,,,,,,,,
[x],zoomfr244mmr.fr.zoom.us,213.244.140.244,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr245mmr.fr.zoom.us,213.244.140.245,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1137.awsdns-14.org, ns-1772.awsdns-29.co.uk, ns-387.awsdns-48.com, ns-888.awsdns-47.net",,,,,,
[x],zoomfr24mmr.fr.zoom.us,213.244.140.24,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr26mmr.fr.zoom.us,213.244.140.26,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr26mmr.zoom.us,54.144.128.85,,,,NOERROR,,,,,,,,,
[x],zoomfr27mmr.fr.zoom.us,213.244.140.27,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr30mmr.fr.zoom.us,213.244.140.30,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr31mmr.fr.zoom.us,213.244.140.31,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr32mmr.fr.zoom.us,213.244.140.32,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr33mmr.fr.zoom.us,213.244.140.33,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr34mmr.fr.zoom.us,213.244.140.34,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr35mmr.fr.zoom.us,213.244.140.35,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr36mmr.fr.zoom.us,213.244.140.36,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr3mmr.fr.zoom.us,213.244.140.3,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr40mmr.fr.zoom.us,213.244.140.40,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr41mmr.fr.zoom.us,213.244.140.41,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr43rc.zoom.us,213.244.140.43,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr44ha.zoom.us,,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr45ha.zoom.us,213.244.140.45,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr46mmr.fr.zoom.us,213.244.140.46,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1137.awsdns-14.org, ns-1772.awsdns-29.co.uk, ns-387.awsdns-48.com, ns-888.awsdns-47.net",,,,,,
[x],zoomfr46mmr.zoom.us,213.244.140.46,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr48mmr.fr.zoom.us,213.244.140.48,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1137.awsdns-14.org, ns-1772.awsdns-29.co.uk, ns-387.awsdns-48.com, ns-888.awsdns-47.net",,,,,,
[x],zoomfr49mmr.fr.zoom.us,213.244.140.49,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr4mmr.fr.zoom.us,213.244.140.4,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr4mmr.zoom.us,213.244.140.4,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr50mmr.zoom.us,,,,,NOERROR,,,,,,,,,
[x],zoomfr51mmr.zoom.us,,,,,NOERROR,,,,,,,,,
[x],zoomfr55mmr.fr.zoom.us,,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr56mmr.fr.zoom.us,213.244.140.56,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr5mmr.fr.zoom.us,213.244.140.5,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr5mmr.zoom.us,213.244.140.5,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr60mmr.fr.zoom.us,213.244.140.60,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr63mmr.zoom.us,,,,,NOERROR,,,,2602:fcbc:0:3::11,,,,,
[x],zoomfr68mmr.fr.zoom.us,213.244.140.68,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr6rg.zoom.us,213.244.140.6,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr70mmr.fr.zoom.us,213.244.140.70,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr71mmr.fr.zoom.us,213.244.140.71,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr7rg.zoom.us,213.244.140.7,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr84zc.zoom.us,,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr85zc.fr.zoom.us,213.244.140.85,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr86mmr.fr.zoom.us,213.244.140.86,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr88mmr.fr.zoom.us,,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr8rg.zoom.us,213.244.140.8,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr90mmr.fr.zoom.us,213.244.140.90,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomfr96mmr.fr.zoom.us,213.244.140.96,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1137.awsdns-14.org, ns-1772.awsdns-29.co.uk, ns-387.awsdns-48.com, ns-888.awsdns-47.net",,,,,,
[x],zoomfrart64mmr.fra.zoom.us,159.124.44.64,,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomgov.com,"160.1.56.157, 160.1.56.158, 160.1.56.156",,"ns-1233.awsdns-26.org, awsdns-hostmaster.amazon.com","atlassian-domain-verification=qYm0f4uVA/kDNekh01xGIOwoUMhvfiyXHAtXMedGhO1WtGkJJ/glLAIrNnGmFWDw, f6xcc7fgv9md0y8bj0rg6dtjwwdcgyb7, google-site-verification=SgUXNnRPNT-E0te30-wdIcFAGnR3x_UwWBdFgRAGm_c, google-site-verification=slMqWfAzWAvGVBRrUY-oikEzWA3SwGhEvxbH5Y9kHU8, nf6br33lhchq5l6xx0q18bq22h9sqq3d, spycloud-domain-verification=bf56ad43-d4d0-4aae-a335-6c57cd6d3758, v=spf1 ip4:52.61.100.130 a:mail.zoomgov.com a:spf.servicenowservices.com include:spf.mandrillapp.com include:_spf.google.com include:amazonses.com include:aspmx.pardot.com -all, 2eg567ecju8r3b64g1lho63vhu",NOERROR,,,"ns-266.awsdns-33.com, ns-589.awsdns-09.net, ns-1233.awsdns-26.org, ns-2043.awsdns-63.co.uk",,"alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, aspmx.l.google.com",,,,
[x],zoomgov134zc.zoomgov.com,52.61.100.134,,"ns-1233.awsdns-26.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk102mmr.hk.zoom.us,209.9.211.102,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1137.awsdns-14.org, ns-1772.awsdns-29.co.uk, ns-387.awsdns-48.com, ns-888.awsdns-47.net",,,,,,
[x],zoomhk104zc.hk.zoom.us,209.9.211.104,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk105zc.hk.zoom.us,209.9.211.105,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk10mmr.hk.zoom.us,209.9.211.10,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk110rc.zoom.us,209.9.211.110,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk112mmr.hk.zoom.us,209.9.211.112,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk114mmr.hk.zoom.us,209.9.211.114,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk115mmr.hk.zoom.us,209.9.211.115,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk132sbc.zoom.us,209.9.215.132,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk133mmr.hk.zoom.us,,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk133sbcpxy.zoom.us,209.9.215.133,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk13mmr.hk.zoom.us,,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk142rg.zoom.us,209.9.211.142,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk143rg.zoom.us,209.9.211.143,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk144rg.zoom.us,209.9.211.144,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1137.awsdns-14.org, ns-1772.awsdns-29.co.uk, ns-387.awsdns-48.com, ns-888.awsdns-47.net",,,,,,
[x],zoomhk145rg.zoom.us,209.9.211.145,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk147mgt.zoom.us,209.9.211.147,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk151mmr.hk.zoom.us,209.9.211.151,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk157mmr.hk.zoom.us,,,,,NOERROR,,,,,,,,,
[x],zoomhk162mmr.hk.zoom.us,209.9.211.162,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk167pc.zoom.us,,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk168pc.zoom.us,209.9.211.168,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk169pc.zoom.us,209.9.211.169,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk170pc.zoom.us,209.9.211.170,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk171pc.zoom.us,209.9.211.171,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk174mmr.hk.zoom.us,209.9.211.174,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk176mmr.hk.zoom.us,209.9.211.176,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk177mmr.hk.zoom.us,209.9.211.177,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk184mmr.hk.zoom.us,209.9.211.184,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk185mmr.hk.zoom.us,209.9.211.185,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk21mmr.hk.zoom.us,209.9.211.21,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk28sbc.hk.zoom.us,209.9.211.28,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk29smp.zoom.us,209.9.211.29,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk30smp.zoom.us,209.9.211.30,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk32mmr.hk.zoom.us,209.9.211.32,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk37mgt.zoom.us,209.9.211.37,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk42rc.zoom.us,209.9.211.42,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk43rc.zoom.us,209.9.211.43,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1137.awsdns-14.org, ns-1772.awsdns-29.co.uk, ns-387.awsdns-48.com, ns-888.awsdns-47.net",,,,,,
[x],zoomhk44ha.zoom.us,209.9.211.44,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk45ha.zoom.us,209.9.211.45,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk46mmr.hk.zoom.us,209.9.211.46,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk48mmr.hk.zoom.us,,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk49mmr.hk.zoom.us,209.9.211.49,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk57mmr.hk.zoom.us,209.9.211.57,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk63sbc.zoom.us,209.9.215.63,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk64sbc.hk.zoom.us,209.9.211.64,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1137.awsdns-14.org, ns-1772.awsdns-29.co.uk, ns-387.awsdns-48.com, ns-888.awsdns-47.net",,,,,,
[x],zoomhk64sbcpxy.zoom.us,209.9.215.64,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1137.awsdns-14.org, ns-1772.awsdns-29.co.uk, ns-387.awsdns-48.com, ns-888.awsdns-47.net",,,,,,
[x],zoomhk65smp.zoom.us,209.9.211.65,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1137.awsdns-14.org, ns-1772.awsdns-29.co.uk, ns-387.awsdns-48.com, ns-888.awsdns-47.net",,,,,,
[x],zoomhk66smp.zoom.us,209.9.211.66,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1137.awsdns-14.org, ns-1772.awsdns-29.co.uk, ns-387.awsdns-48.com, ns-888.awsdns-47.net",,,,,,
[x],zoomhk67mmr.hk.zoom.us,209.9.211.67,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk68mmr.hk.zoom.us,209.9.211.68,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk70mmr.hk.zoom.us,209.9.211.70,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk84zc.hk.zoom.us,209.9.211.84,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk85zc.hk.zoom.us,209.9.211.85,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk8rg.zoom.us,209.9.211.8,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk99sbc.zoom.us,209.9.215.99,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhk9rg.zoom.us,209.9.211.9,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhkn106mmr.hk.zoom.us,209.9.215.106,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhkn107mmr.hk.zoom.us,209.9.215.107,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhkn108mmr.hk.zoom.us,209.9.215.108,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhkn111mmr.hk.zoom.us,209.9.215.111,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhkn112mmr.hk.zoom.us,209.9.215.112,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhkn114zc.hk.zoom.us,209.9.215.114,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhkn115rwg.hk.zoom.us,209.9.215.115,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhkn116rwg.hk.zoom.us,209.9.215.116,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],zoomhkn120mmr.hk.zoom.us,209.9.215.120,,"ns-1137.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
