new,host,a,soa,status_code,ns,txt,aaaa,cdn,cdn-name,cname,caa,has_internal_ips,internal_ips,mx
[x],royalnavy.mod.uk,"104.18.17.76, 104.18.16.76","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,"ns0047.secondary.cloudflare.com, ns0170.secondary.cloudflare.com","v=spf1 ip4:94.236.30.178 -all, ca3-d1398820ac3246dfa4e65cf5dc248024","2606:4700::6812:114c, 2606:4700::6812:104c",True,cloudflare,,,,,
[x],royalnavymail.mod.uk,"104.18.6.106, 104.18.7.106","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,"d365mktkey=dNfEP1Se3cPTELN7n21Es7UTRYEXtIUFQXUBPldQhfIx, google-site-verification=oM1vQBsHTE2XpnGeD0hmUHPdgniBjSTho48SCbp2SIQ, v=spf1 mx a:mx.defencegateway.mod.uk a:mx1.defencegateway.mod.uk ip4:18.135.218.159 include:authsmtp.com -all","2606:4700::6812:66a, 2606:4700::6812:76a",True,cloudflare,,,,,mx2.defencegateway.mod.uk
[x],s2.sra.gcbps.mod.uk,62.60.126.101,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],sandbox.asims-preprod.ice.mod.gov.uk,"18.168.83.131, 13.41.85.119","ns-1355.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],science.mod.uk,151.101.176.144,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,2a04:4e42:2a::144,True,fastly,"www.science.mod.uk, redirector-cdn.production.govuk.service.gov.uk, www-gov-uk.map.fastly.net",,,,
[x],secureshare.mod.gov.uk,"35.176.232.180, 13.42.121.190, 18.133.174.88, 205.251.192.108","ns-2029.awsdns-61.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-592.awsdns-10.net, ns-1374.awsdns-43.org, ns-2029.awsdns-61.co.uk, ns-108.awsdns-13.com",,2600:9000:5300:6c00::1,,,,,,,
[x],service.mod.gov.uk,,"ns-572.awsdns-07.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-101.awsdns-12.com, ns-572.awsdns-07.net, ns-1263.awsdns-29.org, ns-1891.awsdns-44.co.uk",,,,,,,,,
[x],service.mod.uk,,"ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-587.awsdns-09.net, ns-1084.awsdns-07.org, ns-12.awsdns-01.com, ns-1636.awsdns-12.co.uk",,,,,,,,,
[x],servicemanual.digital.mod.uk,"3.72.140.173, 35.198.80.163","dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,"2a05:d014:275:cb02::c8, 2a05:d014:275:cb00::c8",,,servicemanual.netlify.app,,,,
[x],services.defencegateway.mod.uk,"104.18.14.198, 104.18.15.198","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,True,cloudflare,,,,,
[x],servicetest.icaras.mod.uk,94.236.30.131,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],sharepoint.bader.mod.uk,"104.18.21.53, 104.18.20.53","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:1435, 2606:4700::6812:1535",True,cloudflare,,,,,
[x],sip.bader.mod.uk,52.112.193.13,"admin.nsatc.net, dns.level3.net",NOERROR,,,2603:1027:0:48::20,,,sipdir.online.lync.com,,,,
[x],sip.defencegateway.mod.uk,52.112.192.139,"admin.nsatc.net, dns.level3.net",NOERROR,,,2603:1027:0:48::20,,,sipdir.online.lync.com,,,,
[x],sip.mod.gov.uk,,"ns0170.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],sms.bader.mod.uk,,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:1435, 2606:4700::6812:1535",True,cloudflare,,,,,
[x],snow.dev.scip.ice.mod.gov.uk,"18.130.56.223, 18.135.223.197","ns-915.awsdns-50.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sp.iace.mod.gov.uk,20.108.131.21,"ns1-09.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,,,,,,,
[x],spf1.mod.uk,,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,v=spf1 ip4:82.109.66.128/26 ip4:82.110.109.192/26 ip4:195.130.1.0/24 include:spf.protection.outlook.com ip4:185.13.50.196 ip4:185.13.50.200 -all,,,,,,,,
[x],spocdev.mod.gov.uk,18.132.255.195,"ns-729.awsdns-25.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-921.awsdns-51.net, ns-1676.awsdns-17.co.uk, ns-1109.awsdns-10.org, ns-201.awsdns-25.com",7vdkvlsqv8wvllr2hlzpth3vkxk1w0kt,,,,,,,,
[x],sso-test.dgw-dev.mod.uk,"104.18.19.79, 104.18.18.79","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:124f, 2606:4700::6812:134f",True,cloudflare,,,,,
[x],sso.defencegateway.mod.uk,"104.18.15.198, 104.18.14.198","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,True,cloudflare,,,,,
[x],stage.r2d2.alpha.digital.mod.uk,,"ns-562.awsdns-06.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1111.awsdns-10.org, ns-112.awsdns-14.com, ns-1738.awsdns-25.co.uk, ns-562.awsdns-06.net",,,,,,,,,
[x],staging-cms.army.mod.uk,"104.18.22.40, 104.18.23.40","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:1728, 2606:4700::6812:1628",True,cloudflare,,,,,
[x],staging-cms.royalnavy.mod.uk,"104.18.16.76, 104.18.17.76","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:114c, 2606:4700::6812:104c",True,cloudflare,,,,,
[x],staging-recruitment.raf.mod.uk,40.68.24.221,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,True,azure,,,,,
[x],staging-www.royalnavy.mod.uk,"104.18.17.76, 104.18.16.76","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:104c, 2606:4700::6812:114c",True,cloudflare,,,,,
[x],staging.dle.mod.uk,162.13.207.119,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],staging3.dmrp.mod.uk,83.138.142.191,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],storybook.design-system.digital.mod.uk,"18.192.231.252, 34.159.75.132","dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,"2a05:d014:275:cb02::c8, 2a05:d014:275:cb01::c8",True,google,storybook-design-system-digital-mod-uk.netlify.app,,,,
[x],sts.defencegateway.mod.uk,"104.18.14.198, 104.18.15.198","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,True,cloudflare,,,,,
[x],sts.mod.gov.uk,137.116.195.101,"ns0170.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,True,azure,,,,,
[x],sts.official.mod.uk,,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,True,azure,,,,,
[x],submit-a-data-protection-request.service.mod.uk,"35.176.232.180, 13.42.121.190, 18.133.174.88","ns-337.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1364.awsdns-42.org, ns-1749.awsdns-26.co.uk, ns-337.awsdns-42.com, ns-603.awsdns-11.net",,,,,,,,,
[x],surveys.defencegateway.mod.uk,"104.18.15.198, 104.18.14.198","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,True,cloudflare,,,,,
[x],syndication.raf.mod.uk,94.236.30.49,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],t0000-test.ice.mod.gov.uk,"13.42.144.31, 18.135.84.69, 205.251.193.94, 205.251.195.6","ns-774.awsdns-32.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1509.awsdns-60.org, ns-350.awsdns-43.com, ns-774.awsdns-32.net, ns-1570.awsdns-04.co.uk",,2600:9000:5306:2200::1,,,,,,,
[x],t1.si.sra.gcbps.mod.uk,62.60.126.126,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],t3.sra.gcbps.mod.uk,62.60.126.118,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],tech-digital-teams.service.mod.gov.uk,20.90.66.223,"ns1-08.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,,,foundry-product-page-tech-teams-product-pages.apps.ocp2.azure.dso.digital.mod.uk,,,,
[x],test.asems.mod.uk,206.189.114.158,"ns1.digitalocean.com, hostmaster.asems.mod.uk",NOERROR,,,,,,,,,,
[x],test.service.mod.gov.uk,127.0.0.1,"ns-572.awsdns-07.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-101.awsdns-12.com, ns-1263.awsdns-29.org, ns-1891.awsdns-44.co.uk, ns-572.awsdns-07.net",,,,,,,True,127.0.0.1,
[x],testcontracts.mod.uk,"18.169.70.66, 35.178.248.196","ns-608.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"mod-prep.app.jaggaer.com, ogc-prep.app.jaggaer.com, nlb-ja-prep-ext-ogc-main-64cc6bfa8330c3f4.elb.eu-west-2.amazonaws.com",,,,
[x],tfs.royalnavy.mod.uk,51.11.1.97,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,True,azure,,,,,
[x],tooling-prod.ice.mod.gov.uk,,"ns-85.awsdns-10.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1506.awsdns-60.org, ns-1661.awsdns-15.co.uk, ns-625.awsdns-14.net, ns-85.awsdns-10.com",,,,,,,,,inbound-smtp.eu-west-1.amazonaws.com
[x],training.raf.mod.uk,"104.18.14.16, 104.18.15.16","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:e10, 2606:4700::6812:f10",True,cloudflare,,,,,
[x],travel.da.mod.uk,20.52.134.77,"tm1.dns-tm.com, hostmaster.trafficmanager.net",NOERROR,,,,True,azure,"travel-damoduk.msappproxy.net, 267e129b-fd11-41b9-a908-15fc6967cf17.tenant.runtime.msappproxy.net, cwap-eur1-runtime.routing.msappproxy.net, eur.proxy-3.appproxy.msidentity.com, www.tm.eur.proxy-3.appproxy.trafficmanager.net",,,,
[x],uat-si.royalnavy.mod.uk,"104.18.17.76, 104.18.16.76","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:114c, 2606:4700::6812:104c",True,cloudflare,,,,,
[x],uat-spa.royalnavy.mod.uk,"104.18.16.76, 104.18.17.76","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:114c, 2606:4700::6812:104c",True,cloudflare,,,,,
[x],ukspoc.mod.gov.uk,18.135.185.218,"ns-545.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1518.awsdns-61.org, ns-1869.awsdns-41.co.uk, ns-359.awsdns-44.com, ns-545.awsdns-04.net",v=spf1 -all,,,,,,,,
[x],veterans.mod.uk,"104.18.7.106, 104.18.6.106","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:66a, 2606:4700::6812:76a",True,cloudflare,,,,,
[x],vi-preprod.ice.mod.gov.uk,"18.168.83.131, 13.41.85.119","ns-1924.awsdns-48.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1316.awsdns-36.org, ns-1924.awsdns-48.co.uk, ns-37.awsdns-04.com, ns-616.awsdns-13.net",,,,,,,,,
[x],view.digital.mod.uk,81.145.242.115,"ns-1810.awsdns-34.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],vle.1rs.learn.mod.uk,86.28.81.211,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],vle.action.mod.uk,217.33.101.123,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],vle.dean2.mod.gov.uk,81.145.28.202,"ns0170.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],vpn.bader.mod.uk,151.104.32.123,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],vpn.defencegateway.mod.uk,94.236.59.164,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,mlnhn3h82k3wvs1z11ymph43hy6dxcsv,,,,,,,,
[x],waas.dd.mcn.ice.mod.gov.uk,"25.251.242.132, 25.251.242.149","ns-553.awsdns-05.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1184.awsdns-20.org, ns-122.awsdns-15.com, ns-1814.awsdns-34.co.uk, ns-553.awsdns-05.net",,,,,,,,,
[x],webanalytics.da.mod.uk,20.52.134.77,"tm1.dns-tm.com, hostmaster.trafficmanager.net",NOERROR,,,,True,azure,"webanalytics-damoduk.msappproxy.net, 267e129b-fd11-41b9-a908-15fc6967cf17.tenant.runtime.msappproxy.net, cwap-eur1-runtime.routing.msappproxy.net, eur.proxy-3.appproxy.msidentity.com, www.tm.eur.proxy-3.appproxy.trafficmanager.net",,,,
[x],webcon.mod.gov.uk,"195.130.1.241, 195.130.1.244","ns0170.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],webmail.defencegateway.mod.uk,"104.18.14.198, 104.18.15.198","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,True,cloudflare,,,,,
[x],webvpn.learn.mod.uk,81.145.28.204,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],welbeck.mod.uk,77.235.41.79,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],www-test.dgw-dev.mod.uk,"104.18.18.79, 104.18.19.79","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:134f, 2606:4700::6812:124f",True,cloudflare,,,,,
[x],www.acms.mod.uk,94.236.30.120,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,acms.mod.uk,,,,
[x],www.aidu.mod.uk,194.73.124.146,"ns0.bt.net, hostmaster.bt.net",NOERROR,,,,,,aws.aidu.mod.uk,,,,
[x],www.apply.army.mod.uk,51.142.208.94,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,v=spf1 a ip4:91.220.160.73 ip4:91.220.160.200 ip4:91.220.160.1 ip4:91.220.160.11 ~all,,True,azure,apply.army.mod.uk,,,,
[x],www.army.mod.uk,"104.18.23.40, 104.18.22.40","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:1628, 2606:4700::6812:1728",True,cloudflare,,,,,
[x],www.armycms.mod.uk,94.236.30.227,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,armycms.mod.uk,,,,
[x],www.armyjobs.mod.uk,,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,v=spf1 mx a:mx.defencegateway.mod.uk a:mx1.defencegateway.mod.uk ip4:18.135.218.159 -all,,,,armyjobs.mod.uk,,,,
[x],www.atga.mod.uk,"104.18.7.106, 104.18.6.106","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:76a, 2606:4700::6812:66a",True,cloudflare,,,,,
[x],www.bader.mod.uk,"104.18.20.53, 104.18.21.53","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:1535, 2606:4700::6812:1435",True,cloudflare,,,,,
[x],www.bdfl.mod.uk,134.213.122.80,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],www.camouflage.mod.uk,94.236.30.138,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,camouflage.mod.uk,,,,
[x],www.cirsium.mod.uk,138.2.248.63,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,cirsium.mod.uk,,,,
[x],www.claims.bdsus.mod.uk,"151.101.130.30, 151.101.194.30, 151.101.2.30, 151.101.66.30","ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,"2a04:4e42:400::542, 2a04:4e42:600::542, 2a04:4e42::542, 2a04:4e42:200::542",True,fastly,"bouncer-cdn.production.govuk.service.gov.uk, bouncer.gds.map.fastly.net",,,,
[x],www.cmstraining.mod.uk,94.236.30.40,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],www.community.desg.mod.uk,94.236.30.93,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,community.desg.mod.uk,,,,
[x],www.contracts.mod.uk,"18.132.61.209, 13.41.217.225","ns-608.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"contracts.mod.uk, mod.app.jaggaer.com, ogc.app.jaggaer.com, nlb-ja-prod-ext-ogc-main-68e952b406925431.elb.eu-west-2.amazonaws.com",,,,
[x],www.ctcentre.mod.uk,194.61.92.14,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],www.dasa.mod.uk,146.75.122.30,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,2a04:4e42:8e::542,True,fastly,"bouncer-cdn.production.govuk.service.gov.uk, bouncer.gds.map.fastly.net",,,,
[x],www.dcocontracts.mod.uk,"212.250.155.145, 212.250.155.142, 212.250.155.191","ns-1439.awsdns-51.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,ssl.bipsolutions.co.uk,,,,
[x],www.defenceacademy.mod.uk,"96.45.83.19, 96.45.82.218, 96.45.83.128, 96.45.82.45","ns0.defenceacademy.mod.uk, hostmaster.defenceacademy.mod.uk",NOERROR,,,,,,,,,,
[x],www.defencegateway.mod.uk,"104.18.14.198, 104.18.15.198","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,True,cloudflare,,,,,
[x],www.defenceimagery.mod.uk,5.187.26.88,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,defenceimagery.mod.uk,,,,
[x],www.defenceimages.mod.uk,"5.187.26.88, 217.77.187.15","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,defenceimages.mod.uk,,,,mail.defenceimages.mod.uk
[x],www.defenseshare.mod.uk,31.25.189.123,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,defenceshare.mod.uk,,,,mail.hosting.inovem.com
[x],www.des.mod.uk,"18.169.27.60, 18.133.24.75","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,v=spf1 a:des.mod.uk ip4:146.177.40.176 mx -all,,,,des.mod.uk,,,,mx2.defencegateway.mod.uk
[x],www.dle.mod.uk,94.236.30.135,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,v=spf1 mx a:mx.defencegateway.mod.uk a:mx1.defencegateway.mod.uk -all,,,,dle.mod.uk,,,,mx2.defencegateway.mod.uk
[x],www.doctrine.mod.uk,"104.18.7.106, 104.18.6.106","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:76a, 2606:4700::6812:66a",True,cloudflare,,,,,
[x],www.dstan.mod.uk,"104.18.7.106, 104.18.6.106","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,google-site-verification=jao8z9_dxx-eV8GbSwQ-1SjxoHqS-XDVmMypnz79uUM,"2606:4700::6812:76a, 2606:4700::6812:66a",True,cloudflare,,,,,
[x],www.findforcesjobs.mod.gov.uk,,"ns1.cluster.tal.net, root.cluster.ns1.tal.net",NOERROR,,,,,,findforcesjobs.cluster.tal.net,,,,
[x],www.i-site.mod.uk,,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,i-site.mod.uk,,,,
[x],www.icscat.mod.uk,94.236.30.195,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,icscat.mod.uk,,,,
[x],www.jdlmo.mod.uk,188.39.31.91,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,jdlmo.mod.uk,,,,
[x],www.kbp.army.mod.uk,54.76.226.24,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],www.mafis.mod.uk,81.145.45.34,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],www.mod.uk,"151.101.64.144, 151.101.128.144, 151.101.192.144, 151.101.0.144","ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,"2a04:4e42:200::144, 2a04:4e42:600::144, 2a04:4e42::144, 2a04:4e42:400::144",True,fastly,"redirector-cdn.production.govuk.service.gov.uk, www-gov-uk.map.fastly.net",,,,
[x],www.myfitness-dev.dgw-dev.mod.uk,,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],www.myfitness-test.dgw-dev.mod.uk,,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],www.mynavy.mod.uk,"104.18.18.138, 104.18.19.138","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:138a, 2606:4700::6812:128a",True,cloudflare,,,,,
[x],www.myraf.mod.uk,"104.18.31.85, 104.18.30.85","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:1e55, 2606:4700::6812:1f55",True,cloudflare,,,,,
[x],www.northwood.mod.uk,92.52.93.19,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],www.photos.mod.uk,5.187.26.88,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,v=spf1 a:photos.mod.uk include:_spf.iomartcloud.com ~all,,,,photos.mod.uk,,,,"mx2.iomartcloud.com, mx1.iomartcloud.com"
[x],www.qbp.army.mod.uk,54.76.226.24,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],www.rncom.mod.uk,"104.18.7.106, 104.18.6.106","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:76a, 2606:4700::6812:66a",True,cloudflare,,,,,
[x],www.royalmarines.mod.uk,"188.114.98.229, 188.114.99.229","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2a06:98c1:3123:e000::5, 2a06:98c1:3122:e000::5",True,cloudflare,,,,,
[x],www.royalnavy.mod.uk,"104.18.16.76, 104.18.17.76","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:114c, 2606:4700::6812:104c",True,cloudflare,,,,,
[x],www.sba.mod.uk,46.249.204.23,"dns1.supremedns.com, root.uk.cloudlogin.co",NOERROR,,,,,,,,,,"ASPMX5.GOOGLEMAIL.COM, ALT1.ASPMX.L.GOOGLE.COM, ASPMX3.GOOGLEMAIL.COM, ALT2.ASPMX.L.GOOGLE.COM, ASPMX2.GOOGLEMAIL.COM, ASPMX.L.GOOGLE.COM, ASPMX4.GOOGLEMAIL.COM"
[x],www.science.mod.uk,146.75.120.144,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,"ns1.fastly.net, ns2.fastly.net, ns3.fastly.net, ns4.fastly.net",,,True,fastly,"redirector-cdn.production.govuk.service.gov.uk, www-gov-uk.map.fastly.net",,,,
[x],www.search.mod.uk,94.236.8.253,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
[x],www.tools.mod.uk,"104.18.6.106, 104.18.7.106","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:76a, 2606:4700::6812:66a",True,cloudflare,,,,,
[x],www.ukspoc.mod.gov.uk,18.135.185.218,"ns-545.awsdns-04.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1518.awsdns-61.org, ns-1869.awsdns-41.co.uk, ns-359.awsdns-44.com, ns-545.awsdns-04.net",,,,,,,,,
[x],www.veterans.mod.uk,"104.18.7.106, 104.18.6.106","ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,"2606:4700::6812:76a, 2606:4700::6812:66a",True,cloudflare,,,,,
[x],www1.armyjobs.mod.uk,94.236.30.101,"ns0047.secondary.cloudflare.com, lf-cbm-ais-webexteammailbox.mod.uk",NOERROR,,,,,,,,,,
