new,host,soa,status_code,a,cname,cdn,cdn-name,ns,caa,mx,txt,aaaa
[x],s3p-ssim.irishrail-b-test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3p-ssim.ocebo-test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3p-ssim.ouibus-acc.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3p-ssim.ouibus-b-acc.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3p-ssim.ouibus-preprod.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3p-ssim.ouigo-acc.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"18.158.147.225, 3.69.57.190",api.ouigo-acc.cloud.sqills.com,,,,,,,
[x],s3p-ssim.ouigo-b-acc.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3p-ssim.ouigo-training-test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3p-ssim.sqills-dev-x-dev-test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3p-ssim.sqills-dev-x-patch-1-test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3p-ssim.sqills-dev-x-patch-2-test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3p-ssim.sqills-dev-x-patch-test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3passenger-backoffice.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3passenger-backoffice.test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.137,ext-137.vdc.sqills.com,,,,,,,
[x],s3test-b.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],sas.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],satis.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.143,ext-143.vdc.sqills.com,,,,,,,
[x],shepard.dev-v-laurens.dev-v.sqills.team,"ns-1255.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,"18.157.153.254, 3.121.146.213",,,,,,,,
[x],shepard.rdg-bat-mi-acc.dev-v.sqills.team,"ns-1255.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,"3.123.109.135, 18.192.188.62",,,,,,,,
[x],shepard.rdg-dev-mi-test.dev-v.sqills.team,"ns-1255.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,"3.122.184.50, 3.65.76.86",,,,,,,,
[x],shepard.rdg-perf-test.dev-v.sqills.team,"ns-1255.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],shepard.rdg-uk-mi-prod.dev-v.sqills.team,"ns-1255.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,"18.198.96.128, 18.198.76.240",,,,,,,,
[x],sitges.s3.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],slack.lopd.sqills.team,"ns-1255.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,"3.72.30.80, 18.158.26.164",,,,"ns-1255.awsdns-28.org, ns-1832.awsdns-37.co.uk, ns-554.awsdns-05.net, ns-68.awsdns-08.com",,,,
[x],sonar.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.134,ext-134.vdc.sqills.com,,,,,,,
[x],sonarqube.booking.ouigo-prod.cloud.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"18.196.138.115, 52.58.203.27",,,,,,,,
[x],sonarqube.dev-p.sqills.team,"ns-451.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,"52.28.169.154, 18.196.130.203",,,,,,,,
[x],sonarqube.lopd.cloud.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],sonarqube.platform.sqills.team,"ns-219.awsdns-27.com, awsdns-hostmaster.amazon.com",NOERROR,"52.59.152.185, 35.156.97.246",,,,,,,,
[x],sqills-dev-x-patch-1-test.cloud.sqills.com,,NOERROR,,,,,,,,,
[x],sqills-dev-x-patch-test.prod.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.135,ext-135.vdc.sqills.com,,,,,,,
[x],sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,136.144.175.152,,,,"ns-303.awsdns-37.com, ns-799.awsdns-35.net, ns-1304.awsdns-35.org, ns-1853.awsdns-39.co.uk","mailto:support@sqills.com, amazon.com, sectigo.com","aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com","v=spf1 include:_spf.sqills.com ~all, apple-domain-verification=Dhj79J5jQbtwY5L5, docker-verification=6de3b7db-b4a5-4c4c-9841-27dc73a0ba82, google-site-verification=h3qZgegj_EvTfSpk5CEQL_zW500N2q_keFloM1dOcQI",
[x],sqills.team,"ns-1255.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1255.awsdns-28.org, ns-1832.awsdns-37.co.uk, ns-554.awsdns-05.net, ns-68.awsdns-08.com","mailto:support@sqills.com, amazon.com",,,
[x],ssim.ouibus-acc.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ssim.ouigo-acc.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"3.69.57.190, 18.158.147.225",api.ouigo-acc.cloud.sqills.com,,,,,,,
[x],ssim.ouigo-preprod.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],stash.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.143,ext-143.vdc.sqills.com,,,,,,,
[x],statics.sqills.com,"ns-1455.awsdns-53.org, awsdns-hostmaster.amazon.com",NOERROR,"18.165.98.62, 18.165.98.24, 18.165.98.95, 18.165.98.70, 205.251.192.44, 205.251.195.7, 205.251.197.175, 205.251.198.183",d31gt25bta3e0a.cloudfront.net,True,cloudfront,"ns-44.awsdns-05.com, ns-1455.awsdns-53.org, ns-775.awsdns-32.net, ns-1719.awsdns-22.co.uk",,,,"2600:9000:24f5:8400:1d:3a8d:ea80:93a1, 2600:9000:24f5:a800:1d:3a8d:ea80:93a1, 2600:9000:24f5:3200:1d:3a8d:ea80:93a1, 2600:9000:24f5:9c00:1d:3a8d:ea80:93a1, 2600:9000:24f5:a00:1d:3a8d:ea80:93a1, 2600:9000:24f5:1e00:1d:3a8d:ea80:93a1, 2600:9000:24f5:1800:1d:3a8d:ea80:93a1, 2600:9000:24f5:5e00:1d:3a8d:ea80:93a1"
[x],stripe.ouigo-acc.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"18.158.147.225, 3.69.57.190",api.ouigo-acc.cloud.sqills.com,,,,,,,
[x],support.dr.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],support.sqills.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"3.69.124.189, 18.192.77.52",sqills-atlassian-loadbalancer-621244439.eu-central-1.elb.amazonaws.com,,,"ns-1326.awsdns-37.org, ns-1689.awsdns-19.co.uk, ns-417.awsdns-52.com, ns-613.awsdns-12.net",,,,
[x],svn.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],syntus.accept.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.138,ext-138.vdc.sqills.com,,,,,,,
[x],syntus.test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.137,ext-137.vdc.sqills.com,,,,,,,
[x],syntus2.vmprod01.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],tech.accept.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.138,ext-138.vdc.sqills.com,,,,,,,
[x],template.irishrail-data-test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],template.izy-prod.cloud.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],template.ouigo-acc.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"3.69.57.190, 18.158.147.225",api.ouigo-acc.cloud.sqills.com,,,,,,,
[x],template.ouigo-b-acc.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],template.ouigo-preprod.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],tesowebsite.accept.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.138,ext-138.vdc.sqills.com,,,,,,,
[x],test.prod.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.135,ext-135.vdc.sqills.com,,,,,,,
[x],test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],test01.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],test04.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ticket.izy-prod.cloud.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ticket.ouigo-acc.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"18.158.147.225, 3.69.57.190",api.ouigo-acc.cloud.sqills.com,,,,,,,
[x],ticket.ouigo-b-acc.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ticket.ouigo-preprod.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],tickets.irishrail-data-test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],time-management.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],todayisnew.eurostar-uat-acc.cloud.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"35.159.6.42, 52.29.115.236",,,,,,,,
[x],tor120-138-pda.test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.137,ext-137.vdc.sqills.com,,,,,,,
[x],touchdown.s3.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],trouwidee.s3.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],us-east-2.accept.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.138,ext-138.vdc.sqills.com,,,,,,,
[x],vasil-kube-test.cloud.sqills.com,,NOERROR,,,,,,,,,
[x],vdc.prod.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.135,ext-135.vdc.sqills.com,,,,,,,
[x],ventes.ouigo-acc.cloud.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"3.69.57.190, 18.158.147.225",,,,,,,,
[x],vpn.cloud.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,3.120.75.37,,,,,,,,
[x],webshop-arriva.accept.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.138,ext-138.vdc.sqills.com,,,,,,,
[x],webshop-gvb.accept.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.138,ext-138.vdc.sqills.com,,,,,,,
[x],webshop-htm.prod.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.135,ext-135.vdc.sqills.com,,,,,,,
[x],webshop-qbuzz.prod.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.135,ext-135.vdc.sqills.com,,,,,,,
[x],wegwijs.s3.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],wegwijs2010.s3.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],wework.s3.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.accountview.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.admin.ouigo-acc.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"18.158.147.225, 3.69.57.190",api.ouigo-acc.cloud.sqills.com,,,,,,,
[x],www.alt-booking.ouigo-acc.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"3.69.57.190, 18.158.147.225",api.ouigo-acc.cloud.sqills.com,,,,,,,
[x],www.api.ouigo-acc.cloud.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"18.158.147.225, 3.69.57.190",,,,"ns-1352.awsdns-41.org, ns-2025.awsdns-61.co.uk, ns-300.awsdns-37.com, ns-926.awsdns-51.net",,,,
[x],www.api.ouigo-acc.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"18.158.147.225, 3.69.57.190",api.ouigo-acc.cloud.sqills.com,,,,,,,
[x],www.apple-tree.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.arriva-aap.mock.test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.137,ext-137.vdc.sqills.com,,,,,,,
[x],www.arriva-e-tickets.rest-mock.test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.137,ext-137.vdc.sqills.com,,,,,,,
[x],www.backoffice.ouibus.prod.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.135,ext-135.vdc.sqills.com,,,,,,,
[x],www.backoffice.ouigo-acc.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"3.69.57.190, 18.158.147.225",api.ouigo-acc.cloud.sqills.com,,,,,,,
[x],www.backoffice.test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.137,ext-137.vdc.sqills.com,,,,,,,
[x],www.booking-fargate.ouigo-acc.cloud.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"18.158.147.225, 3.69.57.190",,,,,,,,
[x],www.booking.ouibus-prod.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"54.93.213.179, 3.73.25.23",api.ouibus-prod.cloud.sqills.com,,,,,,,
[x],www.booking.ouigo-acc.cloud.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"3.69.57.190, 18.158.147.225",,,,,,,,
[x],www.booking.ouigo-b-acc.cloud.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"3.70.101.110, 3.77.77.53, 3.69.133.82",,,,,,,,
[x],www.booking.ouigo-prod.cloud.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"18.196.138.115, 52.58.203.27",,,,,,,,
[x],www.booking2.ouigo-training-test.cloud.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"18.185.212.175, 35.156.73.12, 3.121.173.94",,,,,,,"heritage=external-dns,external-dns/owner=dns-controller,external-dns/resource=ingress/ouigo-training-test/ouigo-training-test-external-ingress",
[x],www.ccommodation.accept.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.138,ext-138.vdc.sqills.com,,,,,,,
[x],www.cvs.test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.137,ext-137.vdc.sqills.com,,,,,,,
[x],www.d-cobs-okb.test07.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.d-cobs.prod.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.135,ext-135.vdc.sqills.com,,,,,,,
[x],www.espector.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.eticket-assist-arriva.test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.137,ext-137.vdc.sqills.com,,,,,,,
[x],www.fargate.ouigo-acc.cloud.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"3.69.57.190, 18.158.147.225",,,,,,,,
[x],www.firewall.saas.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.hkx-online.accept.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.138,ext-138.vdc.sqills.com,,,,,,,
[x],www.irishrail-a-test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.maps.ouigo-acc.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"18.158.147.225, 3.69.57.190",api.ouigo-acc.cloud.sqills.com,,,,,,,
[x],www.msm-booking.accept.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.138,ext-138.vdc.sqills.com,,,,,,,
[x],www.ouibus-backoffice.test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.137,ext-137.vdc.sqills.com,,,,,,,
[x],www.ovidius-htm.accept.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.138,ext-138.vdc.sqills.com,,,,,,,
[x],www.ovidius-htm.test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.137,ext-137.vdc.sqills.com,,,,,,,
[x],www.payment.ouigo-acc.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"3.69.57.190, 18.158.147.225",api.ouigo-acc.cloud.sqills.com,,,,,,,
[x],www.paymentengine.test07.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.ras.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.s3-portal.ouigo-acc.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"18.158.147.225, 3.69.57.190",api.ouigo-acc.cloud.sqills.com,,,,,,,
[x],www.s3.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.s3mgmtspacewalk.saas.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.s3p-abc.izy-prod.cloud.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],www.s3p-cgi.ter-hno-prod.cloud.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"3.127.143.39, 54.93.201.85",,,,,,,"heritage=external-dns,external-dns/owner=dns-controller,external-dns/resource=ingress/ter-hno-prod/ter-hno-prod-external-ingress",
[x],www.s3p-core.ouigo-acc.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"3.69.57.190, 18.158.147.225",api.ouigo-acc.cloud.sqills.com,,,,,,,
[x],www.s3p-jdarpo.ouigo-acc.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"3.69.57.190, 18.158.147.225",api.ouigo-acc.cloud.sqills.com,,,,,,,
[x],www.s3p-jenkins.ouigo-acc.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"3.69.57.190, 18.158.147.225",api.ouigo-acc.cloud.sqills.com,,,,,,,
[x],www.s3p-orientation.ouigo-acc.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"3.69.57.190, 18.158.147.225",api.ouigo-acc.cloud.sqills.com,,,,,,,
[x],www.s3p-sbsg.falbala-dev-test.cloud.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"52.57.154.148, 3.72.243.234, 3.126.213.20",,,,,,,,
[x],www.s3p-sbsg.falbala-preprod-test.cloud.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"18.196.159.214, 3.122.57.122, 35.157.12.34",,,,,,,"heritage=external-dns,external-dns/owner=dns-controller,external-dns/resource=ingress/falbala-preprod-test/falbala-preprod-test-external-ingress",
[x],www.s3p-ssim.ouigo-acc.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"3.69.57.190, 18.158.147.225",api.ouigo-acc.cloud.sqills.com,,,,,,,
[x],www.s3passenger-backoffice.test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.137,ext-137.vdc.sqills.com,,,,,,,
[x],www.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,136.144.175.152,,,,,,,,
[x],www.ssim.ouigo-acc.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"18.158.147.225, 3.69.57.190",api.ouigo-acc.cloud.sqills.com,,,,,,,
[x],www.syntus.accept.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.138,ext-138.vdc.sqills.com,,,,,,,
[x],www.todayisnew.eurostar-uat-acc.cloud.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"52.29.115.236, 35.159.6.42",,,,,,,,
[x],www.upgrade-xbooker.accept.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.138,ext-138.vdc.sqills.com,,,,,,,
[x],www.ventes.ouigo-acc.cloud.sqills.com,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,"18.158.147.225, 3.69.57.190",,,,,,,,
[x],www.webshop-arriva.accept.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.138,ext-138.vdc.sqills.com,,,,,,,
[x],www.webshop-gvb.test.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.137,ext-137.vdc.sqills.com,,,,,,,
[x],www.webshop-htm.prod.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.135,ext-135.vdc.sqills.com,,,,,,,
[x],www.webshop-qbuzz.prod.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.135,ext-135.vdc.sqills.com,,,,,,,
[x],www.zakelijk-arriva.accept.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.138,ext-138.vdc.sqills.com,,,,,,,
[x],xbooker-s3accommodation.accept.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.138,ext-138.vdc.sqills.com,,,,,,,
[x],xbooker.s3.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],xbooker.s3demo.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],zakelijk-arriva.accept.sqills.com,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,84.241.158.138,ext-138.vdc.sqills.com,,,,,,,
