new,host,a,cname,soa,status_code,cdn,cdn-name,ns,has_internal_ips,internal_ips,mx,txt,caa,aaaa
[x],remote-dev-00.sandbox.blendlabs.com,10.10.9.103,,"ns-1933.awsdns-49.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,True,10.10.9.103,,,,
[x],renasant.beta.blendlabs.com,172.65.228.100,"edge-proxy-cf.k8s.beta.blend.com, edge-proxy-cf.k8s.beta.blend.com.cdn.cloudflare.net, b5f3d53382ee43dc8dbc66f3e6d1c45d.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],renasant.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],republicbank.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],residential.blendlabs.com,"54.234.114.148, 34.200.90.168, 52.45.26.193, 44.207.179.188, 34.227.180.134","blend-prod-bailey.blendlabs.com, blend-prod-bailey.k8s.prod.blend.com, blend-bailey-web.k8s.prod.blend.com, blend-bailey-web.k8s.prod.us-east-1.blend.com, ad0c39762290a48ad9a8c82970d291ec-457474873.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],residentlending.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],revolution.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],rightstart.beta.blendlabs.com,172.65.228.100,"edge-proxy-cf.k8s.beta.blend.com, edge-proxy-cf.k8s.beta.blend.com.cdn.cloudflare.net, b5f3d53382ee43dc8dbc66f3e6d1c45d.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],rmg.beta.blendlabs.com,172.65.228.100,"edge-proxy-cf.k8s.beta.blend.com, edge-proxy-cf.k8s.beta.blend.com.cdn.cloudflare.net, b5f3d53382ee43dc8dbc66f3e6d1c45d.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,"ns-1453.awsdns-53.org, ns-1619.awsdns-10.co.uk, ns-445.awsdns-55.com, ns-816.awsdns-38.net",,,,,,
[x],rmg.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],roguecu.beta.blendlabs.com,172.65.228.100,"edge-proxy-cf.k8s.beta.blend.com, edge-proxy-cf.k8s.beta.blend.com.cdn.cloudflare.net, b5f3d53382ee43dc8dbc66f3e6d1c45d.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],roguecu.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com, ns1.cloudflare.net",NOERROR,True,cloudflare,,,,,,,
[x],rosecitymtg.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],rpm-mtg.blendlabs.com,"34.227.180.134, 44.207.179.188, 34.200.90.168, 52.45.26.193, 54.234.114.148","blend-prod-bailey.k8s.prod.blend.com, blend-bailey-web.k8s.prod.blend.com, blend-bailey-web.k8s.prod.us-east-1.blend.com, ad0c39762290a48ad9a8c82970d291ec-457474873.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],rpm.blendlabs.com,"34.200.90.168, 54.234.114.148, 44.207.179.188, 52.45.26.193, 34.227.180.134","blend-prod-bailey.k8s.prod.blend.com, blend-bailey-web.k8s.prod.blend.com, blend-bailey-web.k8s.prod.us-east-1.blend.com, ad0c39762290a48ad9a8c82970d291ec-457474873.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],rural1st.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],sabadell.beta.blendlabs.com,172.65.228.100,"edge-proxy-cf.k8s.beta.blend.com, edge-proxy-cf.k8s.beta.blend.com.cdn.cloudflare.net, b5f3d53382ee43dc8dbc66f3e6d1c45d.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],sandbox.blendlabs.com,,,"ns-1933.awsdns-49.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1933.awsdns-49.co.uk, ns-722.awsdns-26.net, ns-9.awsdns-01.com, ns-1360.awsdns-42.org",,,inbound-smtp.us-east-1.amazonaws.com,,,
[x],sandbox.us-east-1.blendlabs.com,,,"ns-1069.awsdns-05.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1808.awsdns-34.co.uk, ns-1069.awsdns-05.org, ns-953.awsdns-55.net, ns-339.awsdns-42.com",,,,,,
[x],sandbox.us-west-2.blendlabs.com,,,"ns-810.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1378.awsdns-44.org, ns-1651.awsdns-14.co.uk, ns-18.awsdns-02.com, ns-810.awsdns-37.net",,,,,,
[x],sccu.beta.blendlabs.com,172.65.228.100,"edge-proxy-cf.k8s.beta.blend.com, edge-proxy-cf.k8s.beta.blend.com.cdn.cloudflare.net, b5f3d53382ee43dc8dbc66f3e6d1c45d.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],securityff.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],securitymonkey.dash.blend.com,34.197.28.214,ec2-34-197-28-214.compute-1.amazonaws.com,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,
[x],send.blend.com,"52.3.98.133, 44.193.62.6, 54.86.234.107",,"ns-563.awsdns-06.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1138.awsdns-14.org, ns-1615.awsdns-09.co.uk, ns-469.awsdns-58.com, ns-563.awsdns-06.net",,,,,,
[x],sentry-proxy.k8s.tools.blend.com,"10.210.21.119, 10.210.37.39, 10.210.31.26","*.k8s.tools.us-east-1.blend.com, internal-aa4d3d3351b3b4c37a5b2153b77553af-1844321877.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1119.awsdns-11.org, ns-1793.awsdns-32.co.uk, ns-235.awsdns-29.com, ns-934.awsdns-52.net",True,"10.210.21.119, 10.210.37.39, 10.210.31.26",,,,
[x],sentry-relay-proxy.k8s.tools.blend.com,"44.199.54.9, 54.146.72.179, 54.235.77.65","sentry-relay-proxy.k8s.tools.us-east-1.blend.com, a793a55e9eb774f53b18f887784d1a33-866422879.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],sfcu.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],sftp.prod.blendlabs.com,10.180.110.98,,"ns-45.awsdns-05.com, awsdns-hostmaster.amazon.com",NOERROR,,,,True,10.180.110.98,,,,
[x],sgmail.blendlabs.com,,u509449.wl200.sendgrid.net,"aisha.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,mx.sendgrid.net,v=spf1 ip4:168.245.12.61 ip4:168.245.69.219 -all,,
[x],sheamortgage.beta.blendlabs.com,172.65.228.100,"edge-proxy-cf.k8s.beta.blend.com, edge-proxy-cf.k8s.beta.blend.com.cdn.cloudflare.net, b5f3d53382ee43dc8dbc66f3e6d1c45d.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],sheamortgage.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],sidvdf.blend.com,"100.24.229.205, 34.226.81.48, 3.213.167.202, 52.6.96.89",dvnfo.com,"ns-10.awsdns-01.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-10.awsdns-01.com, ns-1295.awsdns-33.org, ns-1566.awsdns-03.co.uk, ns-816.awsdns-38.net",,,,,,
[x],signingroom.vault.beta.blend.com,"54.84.32.19, 52.7.7.50",,"ns-923.awsdns-51.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],signingroom.vault.blend.com,"52.23.63.169, 54.235.232.209, 3.212.109.149",,"ns-1859.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],silvermine.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],smartsafe-api.beta.docmagic.blend.com,"10.220.1.178, 10.220.3.34",,"ns-302.awsdns-37.com, awsdns-hostmaster.amazon.com",NOERROR,,,,True,"10.220.1.178, 10.220.3.34",,,,
[x],smartsafe-api.vault.beta.blend.com,"10.220.3.34, 10.220.1.178",,"ns-923.awsdns-51.net, awsdns-hostmaster.amazon.com",NOERROR,,,,True,"10.220.3.34, 10.220.1.178",,,,
[x],smartsafe-api.vault.blend.com,"10.221.1.204, 10.221.3.86, 10.221.5.30",,"ns-1859.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,True,"10.221.1.204, 10.221.3.86, 10.221.5.30",,,,
[x],smartsafe-ext.beta.docmagic.blend.com,"107.21.234.112, 34.230.160.76",,"ns-302.awsdns-37.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1415.awsdns-48.org, ns-1706.awsdns-21.co.uk, ns-302.awsdns-37.com, ns-544.awsdns-04.net",,,,,,
[x],smartsafe-ext.docmagic.blend.com,"3.230.205.51, 3.216.17.240, 52.21.233.99",,"ns-1207.awsdns-22.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],smartsafe-sr-ext.beta.docmagic.blend.com,"54.84.32.19, 52.7.7.50",,"ns-302.awsdns-37.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],smartsafe-sr-ext.docmagic.blend.com,"3.212.109.149, 54.235.232.209, 52.23.63.169",,"ns-1207.awsdns-22.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],smartsafe-sr.docmagic.blend.com,"10.221.1.204, 10.221.5.30, 10.221.3.86",,"ns-1207.awsdns-22.org, awsdns-hostmaster.amazon.com",NOERROR,,,,True,"10.221.1.204, 10.221.5.30, 10.221.3.86",,,,
[x],smartsafe.beta.docmagic.blend.com,"10.220.1.178, 10.220.3.34",,"ns-302.awsdns-37.com, awsdns-hostmaster.amazon.com",NOERROR,,,,True,"10.220.1.178, 10.220.3.34",,,,
[x],smartsafe.docmagic.blend.com,"10.221.1.204, 10.221.3.86, 10.221.5.30",,"ns-1207.awsdns-22.org, awsdns-hostmaster.amazon.com",NOERROR,,,,True,"10.221.1.204, 10.221.3.86, 10.221.5.30",,,,
[x],smartsafe.vault.beta.blend.com,"10.220.1.178, 10.220.3.34",,"ns-923.awsdns-51.net, awsdns-hostmaster.amazon.com",NOERROR,,,,True,"10.220.1.178, 10.220.3.34",,,,
[x],smb.beta.blendlabs.com,172.65.228.100,"edge-proxy-cf.k8s.beta.blend.com, edge-proxy-cf.k8s.beta.blend.com.cdn.cloudflare.net, b5f3d53382ee43dc8dbc66f3e6d1c45d.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],smb.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],smp.beta.blendlabs.com,172.65.228.100,"edge-proxy-cf.k8s.beta.blend.com, edge-proxy-cf.k8s.beta.blend.com.cdn.cloudflare.net, b5f3d53382ee43dc8dbc66f3e6d1c45d.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],smp.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],snapfi.beta.blendlabs.com,172.65.228.100,"edge-proxy-cf.k8s.beta.blend.com, edge-proxy-cf.k8s.beta.blend.com.cdn.cloudflare.net, b5f3d53382ee43dc8dbc66f3e6d1c45d.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],snipe-it.int.blend.com,10.31.3.139,internal-snipe-it-lb-1897767602.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,True,10.31.3.139,,,,
[x],solmortgage.blendlabs.com,"54.234.114.148, 44.207.179.188, 34.227.180.134, 34.200.90.168, 52.45.26.193","blend-prod-bailey.k8s.prod.blend.com, blend-bailey-web.k8s.prod.blend.com, blend-bailey-web.k8s.prod.us-east-1.blend.com, ad0c39762290a48ad9a8c82970d291ec-457474873.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],southstarbank.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],spec.beta.blendlabs.com,172.65.228.100,"edge-proxy-cf.k8s.beta.blend.com, edge-proxy-cf.k8s.beta.blend.com.cdn.cloudflare.net, b5f3d53382ee43dc8dbc66f3e6d1c45d.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],spectrum.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],splunk.dash.blend.com,52.201.109.232,ec2-52-201-109-232.compute-1.amazonaws.com,"dns-external-master.amazon.com, root.amazon.com",NOERROR,,,,,,,,,
[x],splunk.prod.blendlabs.com,"10.210.0.58, 10.210.4.147",internal-splunk-sensitive-1659831334.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,True,"10.210.0.58, 10.210.4.147",,,,
[x],start-yourmortgageapp-api.beta.blendlabs.com,"54.172.92.31, 107.23.56.208, 54.85.169.3","integrations-ymapilot.k8s.beta.blend.com, integrations-ymapilot.k8s.beta.us-east-1.blend.com, a91ec9dcc3242494c93cba4accad41db-650228410.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],start-yourmortgageapp-check.beta.blendlabs.com,172.65.228.100,"edge-proxy-cf.k8s.beta.blend.com, edge-proxy-cf.k8s.beta.blend.com.cdn.cloudflare.net, b5f3d53382ee43dc8dbc66f3e6d1c45d.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],start.yourmortgageapp-api.blendlabs.com,"54.85.150.79, 54.156.66.69, 54.85.44.24, 44.205.128.101, 54.242.249.130","integrations-ymapilot.k8s.prod.blend.com, integrations-ymapilot.k8s.prod.us-east-1.blend.com, a1630cdce62e7481081771ab7f6f3905-1358040277.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],statefinancial.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],status.blend.com,52.215.192.131,wp6n3nr9gm7w.stspg-customer.com,"ns-1711.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,"globalsign.com;, letsencrypt.org",
[x],stockton.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],streamlineflorida.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],sunamerican.beta.blendlabs.com,172.65.228.100,"edge-proxy-cf.k8s.beta.blend.com, edge-proxy-cf.k8s.beta.blend.com.cdn.cloudflare.net, b5f3d53382ee43dc8dbc66f3e6d1c45d.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],sunamerican.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],suntrust.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],suntrust2.beta.blendlabs.com,172.65.228.100,"edge-proxy-cf.k8s.beta.blend.com, edge-proxy-cf.k8s.beta.blend.com.cdn.cloudflare.net, b5f3d53382ee43dc8dbc66f3e6d1c45d.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com, ns1.cloudflare.net",NOERROR,True,cloudflare,,,,,,,
[x],support.blendlabs.com,"104.16.51.111, 104.16.53.111",blendlabs.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,,,mail-pod-13.int.zendesk.com,"v=spf1 include:mail.zendesk.com ~all, pod=13",,
[x],supremelending.beta.blendlabs.com,172.65.228.100,"edge-proxy-cf.k8s.beta.blend.com, edge-proxy-cf.k8s.beta.blend.com.cdn.cloudflare.net, b5f3d53382ee43dc8dbc66f3e6d1c45d.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],supremelending.mtls.client.pricing.k8s.prod.blend.com,"10.180.47.6, 10.180.56.39, 10.180.33.64, 10.180.31.254, 10.180.71.19","*.k8s.prod.us-east-1.blend.com, internal-aad604a7917974a3280f7a4e79e864db-1144484955.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,True,"10.180.47.6, 10.180.56.39, 10.180.33.64, 10.180.31.254, 10.180.71.19",,,,
[x],swbcmortgage.beta.blendlabs.com,172.65.228.100,"edge-proxy-cf.k8s.beta.blend.com, edge-proxy-cf.k8s.beta.blend.com.cdn.cloudflare.net, b5f3d53382ee43dc8dbc66f3e6d1c45d.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],swbcmortgage.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],synovus.beta.blendlabs.com,172.65.228.100,"edge-proxy-cf.k8s.beta.blend.com, edge-proxy-cf.k8s.beta.blend.com.cdn.cloudflare.net, b5f3d53382ee43dc8dbc66f3e6d1c45d.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],synovus.blendlabs.com,,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],tabormortgage.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],taylormorrison.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],teamone.blendlabs.com,172.65.242.70,"edge-proxy-cf.k8s.prod.blend.com, edge-proxy-cf.k8s.prod.blend.com.cdn.cloudflare.net, 9045d924a4f14ebdba4a5686d0560992.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com, ns1.cloudflare.net",NOERROR,True,cloudflare,,,,,,,
[x],test-122.us-east-1.blendlabs.com,,,"ns-81.awsdns-10.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1365.awsdns-42.org, ns-1693.awsdns-19.co.uk, ns-802.awsdns-36.net, ns-81.awsdns-10.com",,,,,,
[x],test-122.us-west-2.blendlabs.com,,,"ns-557.awsdns-05.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1105.awsdns-10.org, ns-1882.awsdns-43.co.uk, ns-265.awsdns-33.com, ns-557.awsdns-05.net",,,,,,
[x],test.blendlabs.com,,,"ns-573.awsdns-07.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1238.awsdns-26.org, ns-2002.awsdns-58.co.uk, ns-309.awsdns-38.com, ns-573.awsdns-07.net",,,"aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com",,,
[x],test.git.blendlabs.com,44.193.224.106,,"ns-1486.awsdns-57.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],test.terraform.blendlabs.com,"10.1.1.28, 10.1.3.41, 10.1.5.32",,"ns-405.awsdns-50.com, awsdns-hostmaster.amazon.com",NOERROR,,,,True,"10.1.1.28, 10.1.3.41, 10.1.5.32",,,,
[x],test.us-east-1.blendlabs.com,,,"ns-324.awsdns-40.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1118.awsdns-11.org, ns-1711.awsdns-21.co.uk, ns-324.awsdns-40.com, ns-824.awsdns-39.net",,,,,,
[x],test.us-east-1.vault.blendlabs.com,"10.3.3.42, 10.3.1.163, 10.3.5.160",,"ns-506.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,True,"10.3.3.42, 10.3.1.163, 10.3.5.160",,,,
[x],test.us-west-2.blendlabs.com,,,"ns-604.awsdns-11.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-604.awsdns-11.net, ns-1336.awsdns-39.org, ns-290.awsdns-36.com, ns-1675.awsdns-17.co.uk",,,,,,
[x],test.us-west-2.vault.blendlabs.com,,,"ns-506.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],test.vault.blendlabs.com,"10.3.3.42, 10.3.1.163, 10.3.5.160",test.us-east-1.vault.blendlabs.com,"ns-506.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1132.awsdns-13.org, ns-1952.awsdns-52.co.uk, ns-506.awsdns-63.com, ns-867.awsdns-44.net",True,"10.3.3.42, 10.3.1.163, 10.3.5.160",,,,
[x],texastechfcu.blendlabs.com,"54.234.114.148, 34.227.180.134, 44.207.179.188, 34.200.90.168, 52.45.26.193","blend-prod-bailey.k8s.prod.blend.com, blend-bailey-web.k8s.prod.blend.com, blend-bailey-web.k8s.prod.us-east-1.blend.com, ad0c39762290a48ad9a8c82970d291ec-457474873.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],texell.beta.blendlabs.com,172.65.228.100,"edge-proxy-cf.k8s.beta.blend.com, edge-proxy-cf.k8s.beta.blend.com.cdn.cloudflare.net, b5f3d53382ee43dc8dbc66f3e6d1c45d.pacloudflare.com","brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
