input,title,status_code,content_length,port,url,scheme,method,host,path,favicon,a_,lines,failed,webserver,content_type,tech_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,csp_domains_,cdn_name,final_url,cdn,tls_subject_org_,tls_mismatched,tls_expired,tls_self_signed
userbicpay.security.datastax.com,,503,,443,https://userbicpay.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,userbicpay.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,userbicpay.security.datastax.com,,,,,,,,
usercustomers-admin-members-new-oceania.security.datastax.com,,503,,443,https://usercustomers-admin-members-new-oceania.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,usercustomers-admin-members-new-oceania.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,usercustomers-admin-members-new-oceania.security.datastax.com,,,,,,,,
userebhs-129-33-162-25.security.datastax.com,,503,,80,http://userebhs-129-33-162-25.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
users-accountproxydevel-vpn.security.datastax.com,,503,,443,https://users-accountproxydevel-vpn.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,users-accountproxydevel-vpn.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,users-accountproxydevel-vpn.security.datastax.com,,,,,,,,
users-daws-0-62.security.datastax.com,,503,,443,https://users-daws-0-62.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,users-daws-0-62.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,users-daws-0-62.security.datastax.com,,,,,,,,
usersaccessawsexamplesbackup.security.datastax.com,,503,,443,https://usersaccessawsexamplesbackup.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,usersaccessawsexamplesbackup.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,usersaccessawsexamplesbackup.security.datastax.com,,,,,,,,
userserror-ww01-b2bmy-oceania.security.datastax.com,,503,,80,http://userserror-ww01-b2bmy-oceania.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usersjira-start-clients.security.datastax.com,,503,,443,https://usersjira-start-clients.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,usersjira-start-clients.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,usersjira-start-clients.security.datastax.com,,,,,,,,
usersservicesjiratunnel-mx.security.datastax.com,,503,,80,http://usersservicesjiratunnel-mx.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usw1-1-lbd.security.datastax.com,,503,,443,https://usw1-1-lbd.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,usw1-1-lbd.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,usw1-1-lbd.security.datastax.com,,,,,,,,
usw23.security.datastax.com,,503,,443,https://usw23.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,usw23.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,usw23.security.datastax.com,,,,,,,,
usw27.security.datastax.com,,503,,443,https://usw27.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,usw27.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,usw27.security.datastax.com,,,,,,,,
v1-9-9-7.security.datastax.com,,503,,443,https://v1-9-9-7.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,v1-9-9-7.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,v1-9-9-7.security.datastax.com,,,,,,,,
v1-b2b-update.security.datastax.com,,503,,443,https://v1-b2b-update.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,v1-b2b-update.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,v1-b2b-update.security.datastax.com,,,,,,,,
v1-cache-defaultproduction.security.datastax.com,,503,,443,https://v1-cache-defaultproduction.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,v1-cache-defaultproduction.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,v1-cache-defaultproduction.security.datastax.com,,,,,,,,
v1-debugcustomers-backupconfig.security.datastax.com,,503,,443,https://v1-debugcustomers-backupconfig.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,v1-debugcustomers-backupconfig.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,v1-debugcustomers-backupconfig.security.datastax.com,,,,,,,,
v1-ftsam-95-1.security.datastax.com,,503,,80,http://v1-ftsam-95-1.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v1-temp-sftp.security.datastax.com,,503,,80,http://v1-temp-sftp.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v1internal-new-uat.security.datastax.com,,503,,80,http://v1internal-new-uat.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v1v4pp-config-redirect.security.datastax.com,,503,,443,https://v1v4pp-config-redirect.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,v1v4pp-config-redirect.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,v1v4pp-config-redirect.security.datastax.com,,,,,,,,
v2-bucket-uploadgcpmy.security.datastax.com,,503,,443,https://v2-bucket-uploadgcpmy.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,v2-bucket-uploadgcpmy.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,v2-bucket-uploadgcpmy.security.datastax.com,,,,,,,,
v2-redirectchef-sslvpn-m.security.datastax.com,,503,,443,https://v2-redirectchef-sslvpn-m.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,v2-redirectchef-sslvpn-m.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,v2-redirectchef-sslvpn-m.security.datastax.com,,,,,,,,
v20-3-5-7.security.datastax.com,,503,,443,https://v20-3-5-7.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,v20-3-5-7.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,v20-3-5-7.security.datastax.com,,,,,,,,
v3-gcp-externalbackupsproxy-vpn.security.datastax.com,,503,,443,https://v3-gcp-externalbackupsproxy-vpn.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,v3-gcp-externalbackupsproxy-vpn.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,v3-gcp-externalbackupsproxy-vpn.security.datastax.com,,,,,,,,
v4-cacheoceania.security.datastax.com,,503,,443,https://v4-cacheoceania.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,v4-cacheoceania.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,v4-cacheoceania.security.datastax.com,,,,,,,,
v4bucket-web-cachevpn-downloadsbeta-clients-git.security.datastax.com,,503,,443,https://v4bucket-web-cachevpn-downloadsbeta-clients-git.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,v4bucket-web-cachevpn-downloadsbeta-clients-git.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,v4bucket-web-cachevpn-downloadsbeta-clients-git.security.datastax.com,,,,,,,,
v4link.security.datastax.com,,503,,443,https://v4link.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,v4link.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,v4link.security.datastax.com,,,,,,,,
vanalou.security.datastax.com,,503,,443,https://vanalou.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,vanalou.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,vanalou.security.datastax.com,,,,,,,,
vendp04.security.datastax.com,,503,,80,http://vendp04.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
versterking.security.datastax.com,,503,,443,https://versterking.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,versterking.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,versterking.security.datastax.com,,,,,,,,
vibe-yql-burn.security.datastax.com,,503,,443,https://vibe-yql-burn.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,vibe-yql-burn.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,vibe-yql-burn.security.datastax.com,,,,,,,,
victoria.bellburnell.dev.streaming.datastax.com,DataStax - Sign In,200,24124,443,https://victoria.bellburnell.dev.streaming.datastax.com:443,https,GET,3.129.146.147,/,-65319139,3.135.83.237,511,False,nginx,text/html,Nginx,datastax.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,datastax.okta.com,*.authenticatorlocalprod.com:65141,,https://datastax.okta.com/oauth2/v1/authorize?client_id=0oa1fc9co0iCDTk7u1d8&redirect_uri=https%3A%2F%2Fjenkins-scaler.cloud-tools.datastax.com%2Fauth&response_type=code&scope=openid+email+profile+groups&state=PoCS0Q7595PM4saALVGD5CScKj4tWAP,,"Okta, Inc.",,,
video-status-customers-dns.security.datastax.com,,503,,443,https://video-status-customers-dns.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,video-status-customers-dns.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,video-status-customers-dns.security.datastax.com,,,,,,,,
video-videov2oceania-mx.security.datastax.com,,503,,443,https://video-videov2oceania-mx.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,video-videov2oceania-mx.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,video-videov2oceania-mx.security.datastax.com,,,,,,,,
videodomainpostgresgit.security.datastax.com,,503,,443,https://videodomainpostgresgit.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,videodomainpostgresgit.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,videodomainpostgresgit.security.datastax.com,,,,,,,,
vip-customersstatussupport-corp.security.datastax.com,,503,,443,https://vip-customersstatussupport-corp.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,vip-customersstatussupport-corp.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,vip-customersstatussupport-corp.security.datastax.com,,,,,,,,
vip-customersv3-wikiengineeringcistorebackups-www-test.security.datastax.com,,503,,443,https://vip-customersv3-wikiengineeringcistorebackups-www-test.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,vip-customersv3-wikiengineeringcistorebackups-www-test.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,vip-customersv3-wikiengineeringcistorebackups-www-test.security.datastax.com,,,,,,,,
vip-devenvuploadspanel.security.datastax.com,,503,,443,https://vip-devenvuploadspanel.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,vip-devenvuploadspanel.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,vip-devenvuploadspanel.security.datastax.com,,,,,,,,
vip-docs-bin.security.datastax.com,,503,,443,https://vip-docs-bin.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,vip-docs-bin.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,vip-docs-bin.security.datastax.com,,,,,,,,
vip-hummingbirds.security.datastax.com,,503,,80,http://vip-hummingbirds.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vip-private-staging-private.security.datastax.com,,503,,443,https://vip-private-staging-private.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,vip-private-staging-private.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,vip-private-staging-private.security.datastax.com,,,,,,,,
vip-team-doc-postmanbackups-www-test.security.datastax.com,,503,,443,https://vip-team-doc-postmanbackups-www-test.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,vip-team-doc-postmanbackups-www-test.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,vip-team-doc-postmanbackups-www-test.security.datastax.com,,,,,,,,
vip-tunneldevel-vpn.security.datastax.com,,503,,80,http://vip-tunneldevel-vpn.security.datastax.com:80,http,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vip-vps1salesbetatemp-exchangedns.security.datastax.com,,503,,443,https://vip-vps1salesbetatemp-exchangedns.security.datastax.com:443,https,GET,3.94.44.251,/,-1840324437,3.94.44.251,1,False,,,,vip-vps1salesbetatemp-exchangedns.security.datastax.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-07T23:59:59Z,CN=security.datastax.com,security.datastax.com,*.security.datastax.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ecd4f32df91a621e43ced8bc0254dc18,a7cd43bbe47ff234cd22b153dc59f6a857dc9d5af4c8630689b592382ad57ebd,True,ctls,vip-vps1salesbetatemp-exchangedns.security.datastax.com,,,,,,,,
