new,host,a,soa,status_code,aaaa,cname,ns,cdn,cdn-name,txt,has_internal_ips,internal_ips,caa,mx
,lede.geocoder.bulk.api.here.com,,"ns-385.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,lhclient.cit.olp.here.com,,"ns-663.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,lm-api-prod.api-gateway.ls.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,lm-dba-cit.api-gateway.ls.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,lm-dba-pit.api-gateway.sit.ls.hereapi.com,,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,lm-dba-prod.api-gateway.ls.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,lm-mba-pit.api-gateway.sit.ls.hereapi.com,,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,lm-mba-prod.api-gateway.ls.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,loc.hybrid.ccv.api.here.com,,"ns-920.awsdns-51.net, awsdns-hostmaster.amazon.com",NOERROR,,"search.api.here.com.a121.p01.hereglb.com, cluster-1.eu-west-1.pr.gate5.us",,,,,,,,
,localhost.it.here.com,,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",NOERROR,,,,,,,,,,
,locate.here.com,,"ns-366.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,locationgraph.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"locationgraph.hereapi.com.a1971.p01.hereglb.com, eu-west-1-locationgraph.api-gateway.ls.hereapi.com",,,,,,,,
,locationgraph.sit.hereapi.com,,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,eu-west-1-locationgraph.api-gateway.sit.ls.hereapi.com,,,,,,,,
,log-routing-config.em.borg-prd-az-northeurope.p.dpaz.data.here.com,,"ns1-05.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,True,azure,,,,,
,log-routing-config.em.borg-prd-az-westus2.p.dpaz.data.here.com,,"ns1-07.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,True,azure,,,,,
,logservice.ops.ext.here.com,,"ns-1406.awsdns-47.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,lterrain.mfs.data.here.com,,"ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,"3dac.mfs.data.here.com.a687.p01.hereglb.com, 3dac-prd-1.borg-p.nw.ops.here.com",,,,,,,,
,m.fleet.ls.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"routematching.hereapi.com, routematching.hereapi.com.a1187.p01.hereglb.com, fleet.api-gateway.ls.hereapi.com",,,,,,,,
,mail.here.com,,"ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,,"outlook.office365.com, outlook.ha.office365.com, outlook.ms-acdc.office.com, FRA-efz.ms-acdc.office.com",,,,,,,,
,main.positioning.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"main.positioning.hereapi.com.a2298.p01.hereglb.com, eu-west-1-positioning.api-gateway.ls.hereapi.com",,,,,,,,
,map.downloader.installer.delivery.cc.api.here.com,,"ns-1864.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,d3ox33jie60tpc.cloudfront.net,,True,cloudfront,,,,,
,mapmatcher.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,mapmatcher.api-gateway.ls.hereapi.com,,,,,,,,
,maps.here.com,,"ns-510.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,wego.here.com,"ns-1678.awsdns-17.co.uk, ns-510.awsdns-63.com, ns-788.awsdns-34.net, ns-1475.awsdns-56.org",,,,,,,
,maps.hereapi.com,,"ns-1333.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,dl3x03rl67woq.cloudfront.net,"ns-928.awsdns-52.net, ns-1333.awsdns-38.org, ns-1763.awsdns-28.co.uk, ns-57.awsdns-07.com",True,cloudfront,,,,,
,marketplace.api.platform.here.com,,"ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,matrix.route.api.here.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"rgmatrix72.hls-routing.hereapi.com, rgmatrix72.hls-routing.hereapi.com.a2689.p01.hereglb.com, eu-west-1.hls-rgmatrix72-dp.api-gateway.ls.hereapi.com",,,,,,,,
,matrix.route.cc.api.here.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"rgmatrix72.hls-routing.hereapi.com, rgmatrix72.hls-routing.hereapi.com.a2689.p01.hereglb.com, eu-west-1.hls-rgmatrix72-dp.api-gateway.ls.hereapi.com",,,,,,,,
,matrix.route.cit.api.here.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"rgmatrix72.hls-routing.hereapi.com, rgmatrix72.hls-routing.hereapi.com.a2689.p01.hereglb.com, eu-west-1.hls-rgmatrix72-dp.api-gateway.ls.hereapi.com",,,,,,,,
,matrix.route.cit.cc.api.here.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"matrix.route.cit.api.here.com, rgmatrix72.hls-routing.hereapi.com, rgmatrix72.hls-routing.hereapi.com.a2689.p01.hereglb.com, eu-west-1.hls-rgmatrix72-dp.api-gateway.ls.hereapi.com",,,,,,,,
,matrix.route.ls.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"rgmatrix72.hls-routing.hereapi.com, rgmatrix72.hls-routing.hereapi.com.a2689.p01.hereglb.com, eu-west-1.hls-rgmatrix72-dp.api-gateway.ls.hereapi.com",,,,,,,,
,matrix.router.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"matrix.router.hereapi.com.a2026.p01.hereglb.com, aws-us-east-1.matrix.router.hereapi.com, us-east-1.matrix-router.api-gateway.ls.hereapi.com",,,,,,,,
,matrix.router.sit.hereapi.com,,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,eu-west-1.matrix-router.api-gateway.sit.ls.hereapi.com,,,,,,,,
,matrixrouter.hereapi.com,,"ns-1625.awsdns-11.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-391.awsdns-48.com, ns-709.awsdns-24.net, ns-1080.awsdns-07.org, ns-1625.awsdns-11.co.uk",,,,,,,
,meet.it.here.com,,"dns1.p09.nsone.net, hostmaster.nsone.net",NOERROR,,dialin.it.here.com.a859.p01.hereglb.com,,,,,,,,
,metadata.data.api.platform.here.com,,"ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,metrics.data.api.platform.here.com,,"ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mobile.here.com,,"ns-2018.awsdns-60.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-266.awsdns-33.com, ns-684.awsdns-21.net, ns-1079.awsdns-06.org, ns-2018.awsdns-60.co.uk",True,cloudfront,,,,,
,mobilerest.hapigw.prod.api.here.com,,"ns-1332.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-765.awsdns-31.net, ns-1332.awsdns-38.org, ns-1955.awsdns-52.co.uk, ns-411.awsdns-51.com",,,,,,,
,mobility.cit.api.here.com,,"ns-1169.awsdns-18.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1169.awsdns-18.org, ns-1700.awsdns-20.co.uk, ns-354.awsdns-44.com, ns-764.awsdns-31.net",,,,,,,
,mobility.sit.api.here.com,,"ns-157.awsdns-19.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1167.awsdns-17.org, ns-1561.awsdns-03.co.uk, ns-157.awsdns-19.com, ns-824.awsdns-39.net",,,,,,,
,mobilitygraph.cit.hereapi.com,,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",NOERROR,,,,,,,,,,
,mobilitygraph.hereapi.com,,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",NOERROR,,,,,,,,,,
,monitoring.sdip.cc.api.here.com,,"ns-592.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,monitoring.sdip.cit.cc.api.here.com,,"ns-75.awsdns-09.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mpnex.api.platform.here.com,,"ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,msrp-routeserver.api-gateway.cit.ls.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,msrp-routeserver.api-gateway.sit.ls.hereapi.com,,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,msrp.cit.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,msrp-routeserver.api-gateway.cit.ls.hereapi.com,,,,,,,,
,msrp.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"msrp.hereapi.com.a3126.p01.hereglb.com, eu-west-1.msrp-routeserver.api-gateway.ls.hereapi.com",,,,,,,,
,na.tpeg-oet.cit.hybrid.cc.api.here.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,us-east-1-tpegoetna-cit.api-gateway.ls.hereapi.com,,,,,,,,
,na.tpeg-oet.nxt.hybrid.cc.api.here.com,,"ns-217.awsdns-27.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,na.tpeg-set.cit.hybrid.cc.api.here.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,us-east-1-tpegsetna-cit.api-gateway.ls.hereapi.com,,,,,,,,
,namib-cit-euw1.mdd.ds.data.here.com,,"ns-1313.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,navigation-voice.cit.cc.data.here.com,,"ns-1478.awsdns-56.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1782.awsdns-30.co.uk, ns-845.awsdns-41.net, ns-111.awsdns-13.com, ns-1478.awsdns-56.org",,,,,,,
,navigation-voice.sit.cc.data.here.com,,"ns-183.awsdns-22.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-549.awsdns-04.net, ns-1358.awsdns-41.org, ns-183.awsdns-22.com, ns-1924.awsdns-48.co.uk",,,,,,,
,navigation-voice.sit.data.here.com,,"ns-995.awsdns-60.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1767.awsdns-28.co.uk, ns-316.awsdns-39.com, ns-995.awsdns-60.net, ns-1038.awsdns-01.org",,,,,,,
,nds-delivery.ccv.api.here.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,eu-west-1-prd-nds.api-gateway.ls.hereapi.com,,,,,,,,
,nds.route.cit.hybrid.cc.api.here.com,,"ns-941.awsdns-53.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nds.route.hybrid.cc.api.here.com,,"ns-1320.awsdns-37.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nds.route.sit.hybrid.cc.api.here.com,,"ns-2041.awsdns-63.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ngmp-ext.it.here.com,,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com",NOERROR,,,,,,,,,,
,nlu.stg.api.here.com,,,NOERROR,,,,,,,,,,
,notification.api.here.com,"205.251.193.185, 205.251.195.1, 205.251.196.62, 205.251.198.166","ns-1086.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1086.awsdns-07.org, ns-769.awsdns-32.net, ns-441.awsdns-55.com, ns-1702.awsdns-20.co.uk",,,,,,,
,notifications.data.api.platform.here.com,,,NOERROR,,,,,,,,,,
,notifications.lastmile.cit.hereapi.com,,"ns-1028.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,d-jzxcxqgp6a.execute-api.eu-west-1.amazonaws.com,,,,,,,,
,notifications.lastmile.hereapi.com,,"ns-1028.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,d-140s2pcu85.execute-api.eu-west-1.amazonaws.com,,,,,,,,
,notifications.lastmile.pit.hereapi.com,,"ns-1028.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,d-s5lncuj9aa.execute-api.eu-west-1.amazonaws.com,,,,,,,,
,ns3.here.com,,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",NOERROR,,,,,,,,,,
,ns4.here.com,,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",NOERROR,,,,,,,,,,
,ns5.here.com,,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",NOERROR,,,,,,,,,,
,nst-probewsrest.traffic.data.here.com,,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com",NOERROR,,,,,,,,,,
,nst-probewssoap.traffic.data.here.com,,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com, us-qas99-colo-ucs01ib.as1248.net",NOERROR,,,,,,,,,,
,ntg55.tpeg.traffic.cit.api.here.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"tdatpegqrt.traffic.cit.api.here.com, us-east-1-tdatpegqrtv2-cit.api-gateway.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tpegqrt-gw-cit-1674204008595-sentry",,,,
,ntg55.tpeg.traffic.nxt.api.here.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"tdatpegqrt.traffic.nxt.api.here.com, us-east-1-tpegqrt-nxt.api-gateway.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tpegqrt-gw-nxt-1673943495171-sentry",,,,
,ntg6.tpeg.traffic.api.here.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"tdatpegqrt.traffic.api.here.com, us-east-1-tdatpegqrtv2-prd.api-gateway.ls.hereapi.com",,,,,,,,
,ntg6.tpeg.traffic.cit.api.here.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"tdatpegqrt.traffic.cit.api.here.com, us-east-1-tdatpegqrtv2-cit.api-gateway.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tpegqrt-gw-cit-1674204008595-sentry",,,,
,ntg7.tpeg.traffic.cit.api.here.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"tdatpegqrt.traffic.cit.api.here.com, us-east-1-tdatpegqrtv2-cit.api-gateway.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tpegqrt-gw-cit-1674204008595-sentry",,,,
,nxt.assets.vector.hereapi.com,,"ns-1901.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,amazontrust.com,
,nxt.cns.hereapi.com,,"ns-1528.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nxt.hybrid.api.here.com,,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com",NOERROR,,,,,,,,,,
,ocular.cit.olp.here.com,,"ns-663.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ois.api-gateway.ls.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/ois-gateway-18f4da65-e14e-11ea-9683-fa4f357414b1-sentry",,,,
,olp-api-stg.splunk.ext.here.com,,"ns-901.awsdns-48.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,olp-stg.splunk.ext.here.com,,"ns-901.awsdns-48.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,olp.splunk.ext.here.com,,"ns-901.awsdns-48.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,olpcn-api-stg.splunk.ext.here.com,,"ns-895.awsdns-cn-55.com, awsdns-hostmaster.amazon.com",NOERROR,,internal-olpchinas-haproxya-ohiaymwdxu13-1869543261.cn-north-1.elb.amazonaws.com.cn,,,,,,,,
,olpcn-stg.splunk.ext.here.com,,"ns-895.awsdns-cn-55.com, awsdns-hostmaster.amazon.com",NOERROR,,internal-olpchinas-haproxyw-2i2a3iunvizg-307691719.cn-north-1.elb.amazonaws.com.cn,,,,,,,,
,olympus-2.3dmapdev.here.com,54.144.128.85,,NOERROR,,olympus-i-elasticl-8dmcid57khlv-1507578816.us-east-1.elb.amazonaws.com,,,,,,,,
,olympus-ingestion-3.3dmapdev.here.com,,,NOERROR,,,,,,,,,,
,olympus-kafka-rest.3dmapdev.here.com,54.144.128.85,,NOERROR,,,,,,,,,,
,olympus.3dmapdev.here.com,"54.87.169.77, 54.221.250.253","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,olympus-s-elasticl-1wly54vtow0hl-1032688799.us-east-1.elb.amazonaws.com,,,,,,,,
,openlocation.here.com,"18.65.39.92, 18.65.39.67, 18.65.39.28, 18.65.39.63","ns-1787.awsdns-31.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:238d:bc00:e:f6d7:4980:93a1, 2600:9000:238d:6000:e:f6d7:4980:93a1, 2600:9000:238d:c200:e:f6d7:4980:93a1, 2600:9000:238d:8c00:e:f6d7:4980:93a1, 2600:9000:238d:6200:e:f6d7:4980:93a1, 2600:9000:238d:800:e:f6d7:4980:93a1, 2600:9000:238d:9000:e:f6d7:4980:93a1, 2600:9000:238d:1c00:e:f6d7:4980:93a1",d1gy369jdjdjxi.cloudfront.net,"ns-710.awsdns-24.net, ns-1082.awsdns-07.org, ns-1787.awsdns-31.co.uk, ns-42.awsdns-05.com",True,cloudfront,,,,,
,opensearch.dev.api.here.com,"205.251.193.208, 205.251.195.31","ns-799.awsdns-35.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-464.awsdns-58.com, ns-799.awsdns-35.net, ns-1338.awsdns-39.org, ns-2016.awsdns-60.co.uk",,,,,,,
,opensearch.sit.api.here.com,,"ns-1335.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,"sit.opensearch.nw.ops.here.com, eu-west-1.sit.opensearch.nw.ops.here.com","ns-437.awsdns-54.com, ns-734.awsdns-27.net, ns-1335.awsdns-38.org, ns-1921.awsdns-48.co.uk",,,,,,,
,ordwco.it.here.com,"65.167.10.195, 65.167.10.192","us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com, gb-lon99-colo-ucs01ib.as1248.net",NOERROR,,,,,,,,,,
,origin.aerial.maps.api.here.com,"52.31.59.155, 52.208.254.237, 54.78.118.143","ns-234.awsdns-29.com, awsdns-hostmaster.amazon.com",NOERROR,"2a05:d018:361:aa00:ef65:c4e5:7532:e12, 2a05:d018:361:aa01:b311:ef9f:72c5:c2a3, 2a05:d018:361:aa02:95ff:e141:ac48:d71",,,,,,,,,
,origin.aerial.maps.cit.cc.api.here.com,,,NOERROR,,,,,,,,,,
,origin.aerial.maps.nxt.api.here.com,,"ns-1044.awsdns-02.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,origin.base.maps.api.here.com,"34.241.34.124, 34.246.255.119, 54.217.158.33","ns-1159.awsdns-16.org, awsdns-hostmaster.amazon.com",NOERROR,"2a05:d018:361:aa02:12ed:ccf2:ef92:3169, 2a05:d018:361:aa01:48de:af1a:69ca:2c09, 2a05:d018:361:aa00:ffbf:fc2f:8591:3110",,"ns-1159.awsdns-16.org, ns-1840.awsdns-38.co.uk, ns-478.awsdns-59.com, ns-593.awsdns-10.net",,,,,,,
,origin.base.maps.cit.api.here.com,"44.197.252.255, 3.217.252.108","ns-612.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,"2600:1f18:4013:3902:5239:9a5e:77c9:ef3f, 2600:1f18:4013:3901:6d50:b4ee:9114:ca4f",,,,,,,,,
,origin.base.maps.ls.hereapi.com,"54.200.74.107, 35.161.149.64, 52.42.127.103","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,"origin.base.maps.ls.hereapi.com.a1971.p01.hereglb.com, us-west-2-mrsbase.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/mrsbase-gw-prd-1628603433413-sentry",,,,
,origin.legacy.mrs.maps.sit.api.here.com,,"ns-407.awsdns-50.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,origin.prd.cld.vcdn.data.here.com,"34.248.141.121, 34.251.109.197, 52.31.19.215","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,vcdnmediahublivealb-pr-192933657.eu-west-1.elb.amazonaws.com,,,,,,,,
,origin.stg.cld.vcdn.data.here.com,"54.76.56.106, 52.209.220.215","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,vcdnmediahublivealb-st-1779586965.eu-west-1.elb.amazonaws.com,,,,,,,,
,origin.traffic.maps.sit.api.here.com,,"ns-644.awsdns-16.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,origin.vector.data.here.com,,,NOERROR,,,,,,,,,,
,origin.vector.hereapi.com,,"ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,vectortileapi-prd.borg-p.nw.ops.here.com,,,,,,,,
,origin.vector.sit.hereapi.com,"52.48.104.119, 52.210.202.116, 34.249.29.185","ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,"origin.vector.sit.hereapi.com.a1971.p01.hereglb.com, eu-west-1.origin.vector.sit.ls.hereapi.com",,,,"heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/warp-gtw-sit-9c932106-565c-11eb-b612-52de3e218da6-sentry",,,,
,osp.cit.cc.api.here.com,"54.194.124.95, 52.17.250.235, 34.240.170.136","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,osp-cit.api-gateway.ls.hereapi.com,,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/osp-gtw-cit-9c8a8097-3ba4-11eb-b9c6-969e892e8148-sentry",,,,
,osps.cc.data.here.com,"52.213.96.251, 54.72.14.102, 54.76.177.165","ns-63.awsdns-07.com, awsdns-hostmaster.amazon.com",NOERROR,"2a05:d018:361:aa02:7e23:2f3d:740c:91cf, 2a05:d018:361:aa00:6e31:75ba:18f6:b54c, 2a05:d018:361:aa01:2712:a065:45be:e5d7",,"ns-63.awsdns-07.com, ns-574.awsdns-07.net, ns-1259.awsdns-29.org, ns-1819.awsdns-35.co.uk",,,,,,,
,osps.sit.cc.data.here.com,,"ns-63.awsdns-07.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-519.awsdns-00.net, ns-63.awsdns-07.com, ns-1293.awsdns-33.org, ns-1798.awsdns-32.co.uk",,,,,,,
,ota.tracking.here.com,"108.157.4.85, 108.157.4.10, 108.157.4.26, 108.157.4.112","ns-1069.awsdns-05.org, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudfront,,,,,
,p.hereapi.com,"52.16.43.127, 52.210.241.48, 99.80.73.87","ns-1468.awsdns-55.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,package-download-cit-euw1.mdd.ds.data.here.com,"52.213.94.142, 54.75.250.126, 54.154.148.125","ns-1313.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-package-download-prd/packagedownload-cit-euw1",,,,
,package-download-prd-apn1.mdd.ds.data.here.com,"52.197.179.164, 18.182.186.185, 52.199.184.145","ns-1313.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-5-aws-ap-northeast-1.k8s.in.here.com,external-dns/resource=service/here-package-download-korea-prd/packagedownload-prd-apn1",,,,
,package-download-prd-euw1.mdd.ds.data.here.com,"52.31.58.29, 52.18.221.172, 52.30.0.193","ns-1313.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-package-download-prd/packagedownload-prd-euw1",,,,
,package-download-prd-use1.mdd.ds.data.here.com,"54.226.141.38, 3.231.80.205, 54.80.246.52","ns-1313.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1313.awsdns-36.org, ns-1915.awsdns-47.co.uk, ns-588.awsdns-09.net, ns-59.awsdns-07.com",,,"heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-package-download-prd/packagedownload-prd-use1",,,,
,package.dev.navigation-voice.data.here.com,"52.222.139.106, 52.222.139.47, 52.222.139.102, 52.222.139.33","ns-879.awsdns-45.net, awsdns-hostmaster.amazon.com",NOERROR,,d1lzr8u3ze6wcm.cloudfront.net,"ns-879.awsdns-45.net, ns-1346.awsdns-40.org, ns-1917.awsdns-47.co.uk, ns-277.awsdns-34.com",True,cloudfront,,,,,
,pamscuc01.ad.here.com,54.144.128.85,,NOERROR,,,,,,,,,,
,parking-wrapper.prd.ls.hereapi.com,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,partners.here.com,,"dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,"partners.here.com.00d3000000002omeaq.live.siteforce.com, 1p.edge2.salesforce.com, virginia.edge2.salesforce.com, ia4-canary.edge2.salesforce.com",,,,,,,,
,patlcucmsubb.uc.here.com,54.144.128.85,,NOERROR,,,,,,,,,,
,patlstages01.ad.here.com,,,NOERROR,,,,,,,,,,
,pep.ext.here.com,"54.165.228.15, 54.152.155.255","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,pep-production-2022820702.us-east-1.elb.amazonaws.com,,,,,,,,
,pi.hybrid.api.here.com,"54.72.17.182, 52.31.209.23","ns-920.awsdns-51.net, awsdns-hostmaster.amazon.com",NOERROR,,"search.api.here.com.a121.p01.hereglb.com, cluster-1.eu-west-1.pr.gate5.us",,,,,,,,
