input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,final_url,cdn_name,cdn,csp_domains_,tls_mismatched
help.happy.tools,,200,50535,AS2635,AUTOMATTIC,US,192.0.64.0/18,help.happy.tools,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T15:22:55Z,2023-06-20T15:22:54Z,CN=tls.automattic.com,tls.automattic.com,www.tableau.game.blog,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,09267a8186b64e023588422162b40531,1cdc52f2a7d9342be11ca221fdcd59d6b5a630289e3780054193264c14ee59f0,,ctls,help.happy.tools,80,http://help.happy.tools:80,http,nginx,text/html,GET,192.0.78.13,/,,192.0.78.12,WordPress.com,708,False,https://help.happy.tools/,,,,
hemswell.lincoln.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://hemswell.lincoln.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
henrylyne.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://henrylyne.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
hola.akismet.com,Akismet – Spam Protection for Websites,200,88658,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://hola.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1111,False,https://akismet.com/,,,,
holykaw.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://holykaw.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
host.akismet.com,Akismet – Spam Protection for Websites,200,87669,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://host.akismet.com:80,http,nginx,text/html,GET,192.0.80.243,/,1084208773,192.0.80.245,WordPress.com,1075,False,https://akismet.com/,,,,
hosted.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://hosted.akismet.com:80,http,nginx,text/html,GET,192.0.80.243,/,1084208773,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
house.akismet.com,Akismet – Spam Protection for Websites,200,87669,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://house.akismet.com:80,http,nginx,text/html,GET,192.0.80.243,/,1084208773,192.0.80.245,WordPress.com,1075,False,https://akismet.com/,,,,
hr.akismet.com,Akismet – Spam Protection for Websites,200,87669,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://hr.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1075,False,https://akismet.com/,,,,
hu.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://hu.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
humor.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://humor.akismet.com:80,http,nginx,text/html,GET,192.0.80.243,/,1084208773,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
i.cdn.akismet.com,Akismet – Spam Protection for Websites,200,87669,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://i.cdn.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1075,False,https://akismet.com/,,,,
i2.cdn.akismet.com,Akismet – Spam Protection for Websites,200,87669,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://i2.cdn.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1075,False,https://akismet.com/,,,,
iad.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://iad.akismet.com:80,http,nginx,text/html,GET,192.0.80.243,/,1084208773,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
id.akismet.com,Akismet – Spam Protection for Websites,200,87668,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://id.akismet.com:80,http,nginx,text/html,GET,192.0.80.243,/,1084208773,192.0.80.245,WordPress.com,1074,False,https://akismet.com/,,,,
img.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://img.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
img1.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://img1.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
img1.cache.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://img1.cache.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
industry.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://industry.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
info.tele.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://info.tele.akismet.com:80,http,nginx,text/html,GET,192.0.80.243,/,1084208773,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
insidemovies.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://insidemovies.akismet.com:80,http,nginx,text/html,GET,192.0.80.243,/,1084208773,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
ir.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://ir.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
is.akismet.com,Akismet – Spam Protection for Websites,200,87997,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://is.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1075,False,https://akismet.com/,,,,
it.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,,,,,,,,,,,,,,,,,,,80,http://it.rest.akismet.com:80,http,nginx,text/plain,GET,195.234.111.251,/,566218143,195.234.111.252,Nginx,1,False,,,,,
java-net.dev.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://java-net.dev.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
java.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://java.akismet.com:80,http,nginx,text/html,GET,192.0.80.243,/,1084208773,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
jdl.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://jdl.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
jens.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://jens.akismet.com:80,http,nginx,text/html,GET,192.0.80.243,/,1084208773,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
jeremie.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://jeremie.akismet.com:80,http,nginx,text/html,GET,192.0.80.243,/,1084208773,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
jetblue.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://jetblue.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
jetpackgallery.akismet.com,Akismet – Spam Protection for Websites,200,87669,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://jetpackgallery.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1075,False,https://akismet.com/,,,,
jigsaw.akismet.com,Akismet – Spam Protection for Websites,200,87669,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://jigsaw.akismet.com:80,http,nginx,text/html,GET,192.0.80.243,/,1084208773,192.0.80.245,WordPress.com,1075,False,https://akismet.com/,,,,
jlp.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://jlp.akismet.com:80,http,nginx,text/html,GET,192.0.80.243,/,1084208773,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
jp.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://jp.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
js.simperium.com,Simperium: A cross-platform data sync service.,200,13400,AS2635,AUTOMATTIC,US,192.0.64.0/18,js.simperium.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-12T00:00:00Z,2023-08-12T23:59:59Z,CN=*.simperium.com,*.simperium.com,simperium.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,a88c10b064bb392b739d592d63ac2d89,95ade11c197f40e9b97f8aaa90061844216ab5b324e1a5f82cf2419a9d757492,True,ctls,js.simperium.com,80,http://js.simperium.com:80,http,nginx,text/html,GET,192.0.84.247,/,,192.0.84.247,Nginx,356,False,https://js.simperium.com/,,,,
kamel.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://kamel.akismet.com:80,http,nginx,text/html,GET,192.0.80.243,/,1084208773,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
key.rest.akismet.com,,200,7,AS2635,AUTOMATTIC,US,195.234.110.0/23,,,,,,,,,,,,,,,,,,,80,http://key.rest.akismet.com:80,http,nginx,text/plain,GET,195.234.111.252,/,566218143,195.234.111.251,Nginx,1,False,,,,,
kids.niehs.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://kids.niehs.akismet.com:80,http,nginx,text/html,GET,192.0.80.243,/,1084208773,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
knowledge.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://knowledge.akismet.com:80,http,nginx,text/html,GET,192.0.80.243,/,1084208773,192.0.80.245,WordPress.com,1118,False,https://akismet.com/,,,,
knowledgestorm.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://knowledgestorm.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
kpdf.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://kpdf.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
kronikle.akismet.com,Akismet – Spam Protection for Websites,200,88911,AS2635,AUTOMATTIC,US,192.0.64.0/18,akismet.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T12:32:02Z,2023-07-16T12:32:01Z,CN=tls.automattic.com,tls.automattic.com,www.akismet.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,05edc896e49dd4afdaa4aa0987953381,278f1333cb60fd1b3de5667b69e7111c970e6e453c65a6c21e3b429faabd0272,,ctls,akismet.com,80,http://kronikle.akismet.com:80,http,nginx,text/html,GET,192.0.80.245,/,1084208773,192.0.80.243,WordPress.com,1118,False,https://akismet.com/,,,,
