new,host,a,aaaa,cname,soa,status_code,has_internal_ips,internal_ips,ns,cdn,cdn-name,txt,mx,caa,ptr
[x],gi-seller-panel.paytm.com,"23.76.204.153, 23.76.204.155","2a02:26f0:c900:3::174c:cc9b, 2a02:26f0:c900:3::174c:cc99","gi-seller-panel.paytm.com.edgesuite.net, a67.dscv.akamai.net","n0dscv.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],gold.paytmmoney.com,,,,"ns-148.awsdns-18.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1413.awsdns-48.org, ns-148.awsdns-18.com, ns-1961.awsdns-53.co.uk, ns-953.awsdns-55.net",,,,,,
[x],goldengate-app.paytm.com,,,,,NOERROR,,,,,,,,,
[x],goldengate-staging.paytm.com,54.144.128.85,,,,NOERROR,,,,,,,,,
[x],goldengate.paytm.com,84.53.164.199,,"goldengate.paytm.com.edgekey.net, e9976.j.akamaiedge.net","n0j.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],gpl.gamepind.com,"3.109.179.131, 15.207.133.174",,,"ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],granter-staging.paytm.in,"104.71.130.64, 104.71.130.56","2600:1408:7400::6006:2a2b, 2600:1408:7400::6006:2a2a","qa-lb.paytm.in.edgekey.net, e127277.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],gst.smartretail.paytm.com,103.14.188.222,,,"ns-1112.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],guest.paytmlabs.com,,,,"ns-1953.awsdns-52.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],h5analytics.gamepind.com,"13.235.88.104, 13.234.95.134",,,"ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1383.awsdns-44.org, ns-1903.awsdns-45.co.uk, ns-405.awsdns-50.com, ns-700.awsdns-23.net",,,,,,
[x],hero.paytm.ca,,,,"ns-538.awsdns-03.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1159.awsdns-16.org, ns-1871.awsdns-41.co.uk, ns-251.awsdns-31.com, ns-538.awsdns-03.net",,,,,,
[x],hrms.paytmbank.com,23.201.245.180,"2a02:26f0:3500:890::1957, 2a02:26f0:3500:880::1957","hrms.paytmbank.com.edgekey.net, e6487.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],hydriresa01-inout01.paytmbank.com,203.145.172.170,,,"ns-361.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,203.145.172.170
[x],iam-agent.paytmbank.com,"172.24.17.238, 172.24.19.14",,internal-oe-common-alb-internal-1201208497.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"172.24.17.238, 172.24.19.14",,,,,,,
[x],iam-dr-origin.paytmbank.com,"43.204.81.2, 3.108.113.122",,prod-oe-common-alb-1006011727.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],iam-dr.paytmbank.com,23.218.183.130,"2a02:26f0:1700:786::1957, 2a02:26f0:1700:78c::1957","iam-dr.paytmbank.com.edgekey.net, e6487.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],iam.paas.paytm.com,103.206.166.39,,,"ns-1112.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],iam.paytmbank.com,104.87.169.227,"2a02:26f0:d200:492::1957, 2a02:26f0:d200:484::1957","iam.paytmbank.com.edgekey.net, e6487.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ias.paytm.com,103.206.164.190,,,"ns-1112.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],id.gamepind.com,,,,"ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],images.paytm.com,104.75.89.203,"2a02:26f0:7100:88f::39e2, 2a02:26f0:7100:8ba::39e2","images.paytm.com.edgekey.net, e14818.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],imply.mypaytm.com,"10.130.3.110, 10.130.5.240",,internal-imply-3f9-elbinter-1ib2fkami4fba-337560755.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.130.3.110, 10.130.5.240",,,,,,,
[x],imps-internal.paytmbank.com,10.100.63.22,,,"ns-361.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,True,10.100.63.22,,,,,,,
[x],impscbs-uat-eks-internal.paytmbank.com,"172.23.72.172, 172.23.72.55",,internal-k8s-eksmwite-ingressi-8d559fcce3-1921305575.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"172.23.72.172, 172.23.72.55",,,,,,,
[x],impscbs.paytmbank.com,10.110.52.113,,impscbs-dc1.paytmbank.com,"ns-361.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,True,10.110.52.113,,,,,,,
[x],insurance-seller-panel-staging.paytm.com,"2.18.240.139, 88.221.111.113","2a02:26f0:11a::217:9a70, 2a02:26f0:11a::217:9a80","insurance-seller-panel-staging.paytm.com.edgesuite.net, a551.dscv.akamai.net","n0dscv.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],insurance-seller-panel.paytm.com,"23.32.238.18, 23.32.238.26","2a02:26f0:7100::1720:ee12, 2a02:26f0:7100::1720:ee1a","insurance-seller-panel.paytm.com.edgesuite.net, a18.dscv.akamai.net","n0dscv.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],insurance.paytm.com,23.37.42.154,"2a02:26f0:1700:786::39e2, 2a02:26f0:1700:796::39e2","insurance.paytm.com.edgekey.net, e14818.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],integration-builder-stage.paytm.com,"3.111.230.52, 13.234.142.84",,pgp-stage-ex-295955245.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],internal-u.ap-northeast-1.staging.paypay.gm.pai.mypaytm.com,"52.69.9.150, 13.114.126.32, 52.193.166.7",,nginx-20211027112538111300000001-539143657.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],internal.ap-northeast-1.performance.paypay.gm.pai.mypaytm.com,"10.225.72.65, 10.225.75.117",,internal-nginx-20200731203324127700000002-1409924151.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,"10.225.72.65, 10.225.75.117",,,,,,,
[x],internal.ap-northeast-1.performance.paypay.risk.pai.mypaytm.com,"10.225.137.166, 10.225.138.225, 10.225.139.187",,internal-nginx-20210331183934407600000002-679221172.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,"10.225.137.166, 10.225.138.225, 10.225.139.187",,,,,,,
[x],internal.ap-northeast-1.production.paypay.gm.pai.mypaytm.com,"10.225.82.217, 10.225.87.218, 10.225.80.22",,internal-nginx-20200504204102768400000002-722188520.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,"10.225.82.217, 10.225.87.218, 10.225.80.22",,,,,,,
[x],internal.ap-northeast-1.production.paypay.risk.pai.mypaytm.com,,,internal-nginx-20210405200002909200000002-1053286587.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],internal.ap-northeast-1.staging.paypay.risk.pai.mypaytm.com,"10.225.143.241, 10.225.142.200, 10.225.141.227",,internal-nginx-20210223214235300000000002-2075073745.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,"10.225.143.241, 10.225.142.200, 10.225.141.227",,,,,,,
[x],internal.ap-northeast-3.prod-dr.paypay.risk.pai.mypaytm.com,"10.176.21.193, 10.176.0.226, 10.176.15.142",,internal-nginx-20220629045416421900000004-2143198671.ap-northeast-3.elb.amazonaws.com,"ns-1308.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,True,"10.176.21.193, 10.176.0.226, 10.176.15.142",,,,,,,
[x],internal.ap-northeast-3.production-dr.paypay.risk.pai.mypaytm.com,"10.176.0.226, 10.176.15.142, 10.176.21.193",,internal-nginx-20220629045416421900000004-2143198671.ap-northeast-3.elb.amazonaws.com,"ns-1308.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,True,"10.176.0.226, 10.176.15.142, 10.176.21.193",,,,,,,
[x],internal.ap-northeast-3.staging-dr.paypay.risk.pai.mypaytm.com,"10.222.6.243, 10.222.13.97, 10.222.22.99",,internal-nginx-20220510205719563700000004-1560963814.ap-northeast-3.elb.amazonaws.com,"ns-1308.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,True,"10.222.6.243, 10.222.13.97, 10.222.22.99",,,,,,,
[x],internal.ap-south-1.machinelearning.ppbl.risk.pai.mypaytm.com,"172.21.233.166, 172.21.232.237",,internal-nginx-20210326203041601600000002-1330126679.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"172.21.233.166, 172.21.232.237",,,,,,,
[x],internal.ap-south-1.performance.lending.risk.pai.mypaytm.com,"10.216.91.16, 10.216.56.247, 10.216.20.6",,internal-nginx-20230130222249219000000002-927928328.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.216.91.16, 10.216.56.247, 10.216.20.6",,,,,,,
[x],internal.ap-south-1.performance.ppbl.risk.pai.mypaytm.com,"10.223.199.49, 10.223.160.234, 10.223.150.47",,internal-nginx-20230322180729625900000003-1194903107.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.223.199.49, 10.223.160.234, 10.223.150.47","ns-1498.awsdns-59.org, ns-1568.awsdns-04.co.uk, ns-329.awsdns-41.com, ns-836.awsdns-40.net",,,,,,
[x],internal.ap-south-1.production-new.ppbl.risk.pai.mypaytm.com,"10.225.234.25, 10.225.231.74, 10.225.226.87",,internal-nginx-20210820161826712900000002-652679767.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.225.234.25, 10.225.231.74, 10.225.226.87",,,,,,,
[x],internal.ap-south-1.production.lending.mypaytm.com,"10.225.160.116, 10.225.164.59, 10.225.169.10",,internal-nginx-20201230174401254600000002-1942680254.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.225.160.116, 10.225.164.59, 10.225.169.10",,,,,,,
[x],internal.ap-south-1.production.ocl.risk.pai.mypaytm.com,"10.219.5.70, 10.219.61.68, 10.219.76.179",,internal-nginx-20220530203651532800000002-1976129316.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.219.5.70, 10.219.61.68, 10.219.76.179",,,,,,,
[x],internal.ap-south-1.production.osmose.risk.pai.mypaytm.com,"172.21.223.98, 172.21.222.84, 172.21.221.142",,internal-nginx-20210325140229867500000002-566020459.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"172.21.223.98, 172.21.222.84, 172.21.221.142",,,,,,,
[x],internal.ap-south-1.production.pg.risk.pai.mypaytm.com,"10.209.65.32, 10.209.24.39, 10.209.43.53",,internal-nginx-20220713161417493200000002-720643511.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.209.65.32, 10.209.24.39, 10.209.43.53",,,,,,,
[x],internal.ap-south-1.production.ppbl.risk.pai.mypaytm.com,"172.21.129.117, 172.21.130.22",,internal-nginx-20210406202938589800000002-452920900.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"172.21.129.117, 172.21.130.22",,,,,,,
[x],internal.ap-south-1.production.push.gm.pai.mypaytm.com,"10.175.44.58, 10.175.39.42, 10.175.34.76",,internal-nginx-20200506205519370300000002-378344419.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.175.44.58, 10.175.39.42, 10.175.34.76",,,,,,,
[x],internal.ap-south-1.staging-new.midgar.gm.pai.mypaytm.com,"10.175.20.173, 10.175.19.156",,internal-nginx-20200513205958986900000002-578116677.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.175.20.173, 10.175.19.156","ns-1498.awsdns-59.org, ns-1568.awsdns-04.co.uk, ns-329.awsdns-41.com, ns-836.awsdns-40.net",,,,,,
[x],internal.ap-south-1.staging.labs.sre.pai.mypaytm.com,"10.175.109.28, 10.175.105.185, 10.175.106.206",,internal-nginx-20200605193145150200000004-1008122704.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.175.109.28, 10.175.105.185, 10.175.106.206",,,,,,,
[x],internal.ap-south-1.staging.lending.mypaytm.com,"10.225.145.110, 10.225.147.87, 10.225.148.60",,internal-nginx-20201221213910405500000002-1991602970.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.225.145.110, 10.225.147.87, 10.225.148.60","ns-1498.awsdns-59.org, ns-1568.awsdns-04.co.uk, ns-329.awsdns-41.com, ns-836.awsdns-40.net",,,,,,
[x],internal.ap-south-1.staging.osmose.risk.pai.mypaytm.com,"172.21.220.218, 172.21.220.87",,internal-nginx-20210211185738939800000002-1990640834.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"172.21.220.218, 172.21.220.87",,,,,,,
[x],internal.ap-south-1.staging.ppbl.risk.pai.mypaytm.com,"10.225.195.67, 10.225.196.90, 10.225.193.106",,internal-nginx-20210430063232239100000002-1082412625.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.225.195.67, 10.225.196.90, 10.225.193.106",,,,,,,
[x],internal.ap-south-1.staging.push.gm.pai.mypaytm.com,"10.175.4.239, 10.175.12.100, 10.175.0.34",,internal-nginx-20200505194039643600000001-2052264261.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.175.4.239, 10.175.12.100, 10.175.0.34",,,,,,,
[x],internal.ap-south-1.test.sre.risk.pai.mypaytm.com,"10.179.48.131, 10.179.56.209, 10.179.46.101",,,"ns-869.awsdns-44.net, awsdns-hostmaster.amazon.com",NOERROR,True,"10.179.48.131, 10.179.56.209, 10.179.46.101",,,,"heritage=external-dns,external-dns/owner=pai-risk-sre-test-public,external-dns/resource=service/maquette-kafka/maquette-kafka-headless",,,
[x],internal.ap-south-2.production-dr.ppbl.risk.pai.mypaytm.com,"10.223.21.189, 10.223.49.140, 10.223.94.48",,internal-nginx-20221209151037524500000001-350145841.ap-south-2.elb.amazonaws.com,"ns-1959.awsdns-52.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,"10.223.21.189, 10.223.49.140, 10.223.94.48",,,,,,,
[x],internal.us-west-2.staging.hero.risk.pai.mypaytm.com,"172.22.125.180, 172.22.125.6",,internal-nginx-20210316192940388900000002-725068414.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"172.22.125.180, 172.22.125.6",,,,,,,
[x],invest.paytmbank.com,,,"invest.paytmbank.com.edgekey.net, e6487.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],iot-dev-prefix-suffix-sounds.paytm.in,"2.16.187.114, 2.16.187.64","2a02:26f0:1700:11::b856:6789, 2a02:26f0:1700:11::b856:678f","iot-dev-prefix-suffix-sounds.paytm.in.edgekey.net, e25072.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],iot-prefix-suffix-sounds.paytm.in,"62.115.252.35, 80.239.137.138","2001:2030:0:17::50ef:fe2a, 2001:2030:0:17::5f65:8508","iot-prefix-suffix-sounds.paytm.in.edgekey.net, e25072.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],iot.paas.paytm.com,103.206.164.199,,,"ns-1112.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],iot.paytm.com,103.206.164.199,,,"ns-1112.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],iot.saas.paytm.com,103.206.164.199,,,"ns-1112.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1112.awsdns-11.org, ns-1858.awsdns-40.co.uk, ns-249.awsdns-31.com, ns-998.awsdns-60.net",,,,,,
[x],ipam.paytm.com,10.48.73.252,,,"ns-1112.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,True,10.48.73.252,"ns-1112.awsdns-11.org, ns-1858.awsdns-40.co.uk, ns-249.awsdns-31.com, ns-998.awsdns-60.net",,,,,,
[x],ir.paytm.com,"13.233.48.103, 3.7.193.173",,,"ns-1112.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],issuer-signing.paytmbank.com,192.168.49.204,,,"ns-361.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,True,192.168.49.204,,,,,,,
[x],itam.mypaytm.com,,,,"ns-1371.awsdns-43.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],jenkins-daasapps.mypaytm.com,"172.21.61.44, 172.21.61.14",,internal-jenkins-daasapps-elb-925099998.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"172.21.61.44, 172.21.61.14",,,,,,,
[x],jenkins.gamepind.com,"15.206.236.191, 3.6.161.161",,,"ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],jenkins.lending.paytm.com,"10.167.1.25, 10.167.0.200, 10.167.1.102",,internal-lending-devops-internal-2022302310.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.167.1.25, 10.167.0.200, 10.167.1.102",,,,,,,
[x],jira.mypaytm.com,23.53.50.133,"2001:2030:21:19e::26f8, 2001:2030:21:1ae::26f8","jira.mypaytm.com.edgekey.net, e9976.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],jirastaging.mypaytm.com,35.154.82.107,,jira-staging-lb-1260133531.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],k8grafana-stage.traveltools.mypaytm.com,"13.234.58.116, 15.207.53.52",,,"ns-773.awsdns-32.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],kafkamanager.gamepind.com,"13.127.83.33, 52.66.133.223",,,"ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],kibana-sa1.osmose.paytmlabs.com,,,,,NOERROR,,,,,,,,,
[x],kibana.lending.paytm.com,"10.164.83.186, 10.164.203.238, 10.164.148.120",,internal-ac95f1f15088a4edfabbca6c6996e60f-92658753.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.164.83.186, 10.164.203.238, 10.164.148.120",,,,,,,
[x],kong.internal.ap-south-1.staging.labs.sre.pai.mypaytm.com,"10.175.105.185, 10.175.106.206, 10.175.109.28",,internal-nginx-20200605193145150200000004-1008122704.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.175.105.185, 10.175.106.206, 10.175.109.28",,,,,,,
[x],kubeflow-insights.mypaytm.com,"10.75.75.104, 10.75.76.159, 10.75.77.142",,internal-k8s-istiosys-istioing-5e21a4a1a7-1415806817.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.75.75.104, 10.75.76.159, 10.75.77.142",,,,,,,
[x],kubeflowtest.mypaytm.com,,,_e1e0ec9a6c89a76064b6bdc696b69732.kzhndfqvzk.acm-validations.aws,"ns-1838.awsdns-37.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,133e7db54bfe43e480b7096f21002931,,,
[x],kyc-dev.paytm.com,,,,"ns-1112.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],kyc-ite.paytm.in,"173.222.105.6, 173.222.105.42","2a02:26f0:ab00::214:8e10, 2a02:26f0:ab00::214:8e0b","kyc-ite.paytm.in.edgekey.net, e110161.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],kyc.lending.paytm.com,"10.168.174.212, 10.168.178.238, 10.168.182.40, 10.168.147.84, 10.168.147.94, 10.168.168.93",,internal-a7bd4fd77733d459db576e77372d4bbd-911414787.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,True,"10.168.174.212, 10.168.178.238, 10.168.182.40, 10.168.147.84, 10.168.147.94, 10.168.168.93",,,,,,,
[x],kyc.paytmbank.com,23.37.32.80,"2a02:26f0:1700:78c::1957, 2a02:26f0:1700:786::1957","kyc.paytmbank.com.edgekey.net, e6487.dscj.akamaiedge.net","n0dscj.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ldaps.paytmlabs.com,"10.226.0.27, 10.226.0.93",,,"ns-1953.awsdns-52.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,"10.226.0.27, 10.226.0.93",,,,,,,
[x],lead.paytmbank.com,23.5.224.233,"2600:1408:7400:39d::1957, 2600:1408:7400:391::1957","lead.paytmbank.com-v1.edgekey.net, e6487.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],leaderboard.mypaytm.com,,,,"ns-1371.awsdns-43.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],learning.mypaytm.com,"96.16.54.152, 96.16.54.170",,"learning.mypaytm.com.edgekey.net, e35532.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],lending.paytm.com,,,,"ns-1817.awsdns-35.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1257.awsdns-29.org, ns-1817.awsdns-35.co.uk, ns-101.awsdns-12.com, ns-1012.awsdns-62.net",,,cl5wbd4f44pd120rgc2fn9bzd77fgqgl,,,
[x],login.paytmmoney.com,23.218.170.14,,"login.paytmmoney.com.edgekey.net, e12440.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],logs.pandora-prod.paytmlabs.com,,,,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],loudbagel.mypaytm.com,10.226.0.107,,internal-loudbagel-lb-770631145.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,True,10.226.0.107,,,,,,,
[x],loyalty-internal-stg-cloud.paytm.com,,,,,NOERROR,,,,,,,,,
[x],ludomaster.gamepind.com,,,,"ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],m.paytm.ca,35.233.211.33,,paytmhero.wpengine.com,"jim.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,True,google,,,,
[x],m.paytm.com,"172.65.64.50, 172.65.64.51",,,"ns-1112.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,True,cloudflare,,,,
[x],mappcenter.paas.paytm.com,103.206.166.54,,,"ns-1112.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],maquette-api-docs.osmose.paytmlabs.com,"3.6.124.120, 52.66.172.16",,kibana-audit-external-1775313422.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],maquette-basic.secureroom.ap-northeast-3.staging-dr.paypay.risk.pai.mypaytm.com,"13.208.91.117, 15.152.130.84, 15.152.246.231",,nginx-20220510205719350700000003-387204369.ap-northeast-3.elb.amazonaws.com,"ns-1308.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],maquette-docs.osmose.paytmlabs.com,"3.6.124.120, 52.66.172.16",,kibana-audit-external-1775313422.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],maquette.prod-sea1.osmose.paytmlabs.com,,,,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"heritage=external-dns,external-dns/owner=osmose,external-dns/resource=ingress/maquette/maquette-ingress",,,
[x],market.paytm.com,125.63.68.121,,,"ns-1112.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],mas-log.paas.paytm.com,103.206.166.49,,,"ns-1112.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1112.awsdns-11.org, ns-1858.awsdns-40.co.uk, ns-249.awsdns-31.com, ns-998.awsdns-60.net",,,,,,
[x],merchant-engage.pai.mypaytm.com,"3.108.203.110, 65.0.231.210, 35.154.35.83, 13.235.200.181",,"merchant-engage.ap-south-1.production.midgar.gm.pai.mypaytm.com, nginx-20200827210728112800000002-674952323.ap-south-1.elb.amazonaws.com","ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],merchant-engage.staging.pai.mypaytm.com,"3.7.209.68, 3.7.137.172",,"merchant-engage.ap-south-1.staging-new.midgar.gm.pai.mypaytm.com, nginx-20200827195220413900000002-1687956841.ap-south-1.elb.amazonaws.com","ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],merchantonboarding-staging.paytm.com,219.65.43.11,,,"ns-1112.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],mf-stg-user-campaign.paytmmoney.com,65.1.179.174,,,"a1-49.akam.net, hostmaster.paytmmoney.com",NOERROR,,,,,,,,,
[x],mf.paytmmoney.com,23.222.49.166,,"mf.paytmmoney.com.edgekey.net, e12440.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
