new,host,a,soa,ns,status_code,aaaa,cname,mx,caa,cdn,cdn-name,txt,has_internal_ips,internal_ips
[x],boolbird.comform.asana.com,"34.231.47.205, 50.16.4.148, 34.226.53.8, 34.227.129.202, 54.152.19.51, 44.193.37.178","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],bpzqecn8h2qsxu1k.app.asana.com,"50.16.4.148, 44.193.37.178, 54.152.19.51, 34.231.47.205, 34.226.53.8, 34.227.129.202","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],bugcrowd.asana.plus,"54.92.180.218, 52.205.9.172","ns-1982.awsdns-55.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,d-0kz7e7dwya.execute-api.us-east-1.amazonaws.com,,,,,,,
[x],burn.asana.biz,"54.162.121.126, 54.158.142.179","ns-1645.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],c23043.app.asana.com,"34.227.129.202, 44.193.37.178, 34.226.53.8, 54.152.19.51, 50.16.4.148, 34.231.47.205","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],cached-python-packages-mac.asana.biz,"18.66.97.14, 18.66.97.110, 18.66.97.56, 18.66.97.25","ns-1645.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,True,cloudfront,,,
[x],cached-python-packages-prod.asana.biz,"13.224.103.64, 13.224.103.50, 13.224.103.113, 13.224.103.80","ns-1645.awsdns-13.co.uk, awsdns-hostmaster.amazon.com","ns-1321.awsdns-37.org, ns-1645.awsdns-13.co.uk, ns-441.awsdns-55.com, ns-731.awsdns-27.net",NOERROR,,,,,True,cloudfront,,,
[x],capitalgazette.stage.app.asana.com,"34.231.47.205, 44.193.37.178, 54.152.19.51, 34.227.129.202, 50.16.4.148, 34.226.53.8","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],casper.corp.asana.com,"52.4.240.244, 34.198.91.124","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,jamfprolb-117504958.us-east-1.elb.amazonaws.com,,,,,,,
[x],cat-healthconnect.app.asana.com,"54.152.19.51, 44.193.37.178, 34.226.53.8, 50.16.4.148, 34.227.129.202, 34.231.47.205","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],certifiedpros.asana.com,"52.222.236.66, 52.222.236.126, 52.222.236.114, 52.222.236.107","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,True,cloudfront,,,
[x],circleci.asana.biz,50.16.149.20,"ns-1645.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],cloudfront-sync-beta.app.asana.com,"34.226.53.8, 50.16.4.148, 34.227.129.202, 44.193.37.178, 34.231.47.205, 54.152.19.51","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],coding-challenge.asana.biz,"54.162.121.126, 54.158.142.179","ns-1645.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],comec.app.asana.com,"34.231.47.205, 44.193.37.178, 54.152.19.51, 50.16.4.148, 34.227.129.202, 34.226.53.8","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],community.asana.com,184.105.176.43,"ns-104.awsdns-13.com, awsdns-hostmaster.amazon.com",,NOERROR,2602:fd3f:3:ff02::2b,asana.hosted-by-discourse.com,"mx-corp1.discoursemail.com, mx-corp.discoursemail.com",letsencrypt.org,,,,,
[x],config.integrations-auth.asana.plus,"108.138.17.58, 108.138.17.48, 108.138.17.10, 108.138.17.107","ns-711.awsdns-24.net, awsdns-hostmaster.amazon.com","ns-1148.awsdns-15.org, ns-1872.awsdns-42.co.uk, ns-437.awsdns-54.com, ns-711.awsdns-24.net",NOERROR,,embedded.tray.io,,,True,cloudfront,,,
[x],connect.asana.com,"108.138.7.94, 108.138.7.126, 108.138.7.117, 108.138.7.30","ns-2005.awsdns-58.co.uk, awsdns-hostmaster.amazon.com","ns-169.awsdns-21.com, ns-2005.awsdns-58.co.uk, ns-1011.awsdns-62.net, ns-1378.awsdns-44.org",NOERROR,"2600:9000:2490:6c00:17:ee3a:4ac0:93a1, 2600:9000:2490:e00:17:ee3a:4ac0:93a1, 2600:9000:2490:1e00:17:ee3a:4ac0:93a1, 2600:9000:2490:800:17:ee3a:4ac0:93a1, 2600:9000:2490:4400:17:ee3a:4ac0:93a1, 2600:9000:2490:4600:17:ee3a:4ac0:93a1, 2600:9000:2490:1200:17:ee3a:4ac0:93a1, 2600:9000:2490:ec00:17:ee3a:4ac0:93a1",d8o5flr1r7inf.cloudfront.net,,,True,cloudfront,,,
[x],connect1.asana.com,"18.173.233.123, 18.173.233.97, 18.173.233.91, 18.173.233.21","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,True,cloudfront,,,
[x],connect2.asana.com,"50.16.4.148, 34.227.129.202, 54.152.19.51, 44.193.37.178, 34.226.53.8, 34.231.47.205","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],connectivity-test.asana.com,"108.138.51.92, 108.138.51.29, 108.138.51.63, 108.138.51.88","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,True,cloudfront,,,
[x],control-sync-beta.app.asana.com,"54.152.19.51, 44.193.37.178, 34.231.47.205, 34.227.129.202, 50.16.4.148, 34.226.53.8","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],covideo.asana.com,"34.227.129.202, 34.231.47.205, 54.152.19.51, 34.226.53.8, 50.16.4.148, 44.193.37.178","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],cpibd.netform.asana.com,"54.152.19.51, 34.227.129.202, 34.226.53.8, 34.231.47.205, 44.193.37.178, 50.16.4.148","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],data.asana.biz,,"ns-1645.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],dbsync-prod-eu1.app.asana.com,"44.193.37.178, 34.231.47.205, 54.152.19.51, 50.16.4.148, 34.226.53.8, 34.227.129.202","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],deletev9redirectvirus.asana.com,"54.152.19.51, 34.231.47.205, 44.193.37.178, 34.226.53.8, 34.227.129.202, 50.16.4.148","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],design.asana.biz,"54.85.224.106, 3.224.163.215","ns-1645.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],desktop-downloads.asana.com,"18.65.39.38, 18.65.39.3, 18.65.39.84, 18.65.39.117","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,True,cloudfront,,,
[x],developer.asana.com,"18.66.233.52, 18.66.233.6, 18.66.233.12, 18.66.233.92","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,True,cloudfront,,,
[x],developers-beta.asana.com,"151.101.1.187, 151.101.193.187, 151.101.129.187, 151.101.65.187","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-236.awsdns-29.com, ns-810.awsdns-37.net, ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk",NOERROR,,asana.com,"aspmx3.googlemail.com, aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, alt1.aspmx.l.google.com",,True,fastly,"google-site-verification=ELz_Zq8mezZ-jMGFhX6bz95lUtBDnE5U7reJR-5qVkM, facebook-domain-verification=rvwl77vi0zpstm13gyoqyvdyfxhj6t, stripe-verification=399ed11dabf186ff0c414ad8055755dc3d1cdb0c530ed01d2c80b4f96f5f6db6, stripe-verification=87851634101c0a53918fad9e101ae4294788569f6abbdf253a7cd47e77190165, docusign=bc6fd7b2-c85b-4aa8-b2cd-f76828857622, google-site-verification=DxotoqlMTfSRrxiKGMd-XA44xVkuFK-hBE6Fb1s_sos, stripe-verification=488f72d5ceb58bfe8390ee75830f91d0352a373ec10a7702a940379db83ca5a4, v=spf1 a:zgateway.zuora.com include:_spf.google.com include:amazonses.com include:spf.mtasv.net include:mktomail.com include:mg-spf.greenhouse.io exists:%{i}._spf.mta.salesforce.com -all, docusign=9297a515-abdf-4ccf-9ef1-a7745c4ae0a0, docker-verification=5afdc54c-fd14-4aee-9a83-b64faf64e580, globalsign-domain-verification=zfCNvJt0iTcEchLrE0nrimsdl4h4m4zVTSJYOcrlcJ, pinterest-site-verification=c4c1eeeebcad0f384488dbb928c3af49, globalsign-domain-verification=wvdz6fqNpGYoUxoyCbEUOYrkz-Z8Nh2zXAoS8lsLRh, ZOOM_verify_cd-PrKuBT6C7UsSQIZFdgQ, adobe-idp-site-verification=2896b77ba494e6c0f990471fc7c8ca6a7c4e3994e321095bcc3c8bbf945b7ad6, drift-domain-verification=93cc340df66d84d8b0228f9a6af5e687876773ae3d54135289cad0a9fe252ee3, citrix-verification-code=7deecbc0-1cdb-4259-9ab0-bb9518b7a306, status-page-domain-verification=6z2gjm6xzr3m, google-site-verification=PsdrQY64fgMD4yY4BzT63Mh9XiPxa_LoRJO2UGfgnmQ, google-site-verification=DmL7ihpGYbW4ZedC80sBu2va0INYY1m7nRqKmvXd-es, google-site-verification=LZlTECX7UL8Rn2AoSdHJBPKBAa7J9seMO9LkAkI21AQ, google-site-verification=2WiKNPQZP5e0V2guf_QIYqXrH-QSNP3QDU4ADE6B-Sg, google-site-verification=uz1agEzzV9STo8iE0lGf-_aY0rTSxqT_1z5rgn8g_0M, adobe-idp-site-verification=9e1a3657986c3349d25538a0edafec8fdc2f7f82e859f56e1f966b8937899483, google-site-verification=MVXdwV1XJqZhtcXD6acaOd_PF-9HFX-I_HbkIK2qk7Y, stripe-verification=5d786faafef386964629cec24c05681134028452a87855cd1c9cff95f473103a, google-site-verification=Ssz7_hbTrMNTdGAOjORxdGrx9aiNRZRJSDw1RM5e950, stripe-verification=09b42486aff9591dba05d44a87237b528320de33b90bdb4306ca52582d38ad71, atlassian-domain-verification=Qy2QHH23jn/9B4B2OGIAPMK5iwt5M5ApbJOKKMkvSIU9jbaOPOQ5QlQNtdGRanMD, stripe-verification=bcd33c573bbf080f50965fe94c6632baba7bf04cd3dd7bf567a7cd1cb5e36819",,
[x],developers-legacy.asana.com,"13.224.189.17, 13.224.189.128, 13.224.189.118, 13.224.189.27","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,True,cloudfront,,,
[x],developers.asana.com,"104.18.210.56, 104.18.211.56","jeremy.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,"2606:4700::6812:d238, 2606:4700::6812:d338",ssl.readmessl.com,,"digicert.com, pki.goog; cansignhttpexchanges=yes, comodoca.com, letsencrypt.org",True,cloudflare,,,
[x],device1385608-4ec10bab-local.app.asana.com,"44.193.37.178, 34.231.47.205, 50.16.4.148, 34.227.129.202, 54.152.19.51, 34.226.53.8","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],dieppablogcdn.app.asana.com,"54.152.19.51, 34.226.53.8, 34.227.129.202, 34.231.47.205, 44.193.37.178, 50.16.4.148","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],docs.asana.biz,"54.162.121.126, 54.158.142.179","ns-1645.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],doimporter.asana.com,"34.226.53.8, 34.231.47.205, 44.193.37.178, 34.227.129.202, 54.152.19.51, 50.16.4.148","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],dsc.app.asana.com,"54.152.19.51, 50.16.4.148, 34.231.47.205, 44.193.37.178, 34.226.53.8, 34.227.129.202","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],dx9rbivhduprfpjm.app.asana.com,"34.226.53.8, 44.193.37.178, 50.16.4.148, 54.152.19.51, 34.231.47.205, 34.227.129.202","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],edp.tca.app.asana.com,"44.193.37.178, 54.152.19.51, 34.226.53.8, 34.231.47.205, 50.16.4.148, 34.227.129.202","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],email.talentcommunity.asana.com,"34.110.180.34, 205.251.192.133, 205.251.194.74, 205.251.197.202, 205.251.198.78","ns-586.awsdns-09.net, awsdns-hostmaster.amazon.com","ns-586.awsdns-09.net, ns-1482.awsdns-57.org, ns-1614.awsdns-09.co.uk, ns-133.awsdns-16.com",NOERROR,,mailgun.org,"mxa.mailgun.org, mxb.mailgun.org",";, letsencrypt.org, digicert.com",True,google,"8f7088gv5932jxw9lwwd1b6ttx2pw2ds, google-site-verification=FIGVOKZm6lQFDBJaiC2DdwvBy8TInunoGCt-1gnL4PA, v=spf1 include:_spf.mailgun.org include:_spf.eu.mailgun.org -all",,
[x],email1.asana.com,"44.193.37.178, 54.152.19.51, 34.227.129.202, 34.231.47.205, 50.16.4.148, 34.226.53.8","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],engineering-sync-beta.app.asana.com,"34.226.53.8, 50.16.4.148, 34.231.47.205, 44.193.37.178, 54.152.19.51, 34.227.129.202","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],et-dev.asana.biz,,"ns-234.awsdns-29.com, awsdns-hostmaster.amazon.com","ns-234.awsdns-29.com, ns-740.awsdns-28.net, ns-1352.awsdns-41.org, ns-1771.awsdns-29.co.uk",NOERROR,,,,,,,,,
[x],et-prod.asana.biz,"205.251.192.173, 205.251.194.78, 205.251.196.230, 205.251.199.180","ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com","ns-590.awsdns-09.net, ns-1254.awsdns-28.org, ns-1972.awsdns-54.co.uk, ns-173.awsdns-21.com",NOERROR,,,,,,,,,
[x],et-stage.asana.biz,,"ns-187.awsdns-23.com, awsdns-hostmaster.amazon.com","ns-1103.awsdns-09.org, ns-615.awsdns-12.net, ns-187.awsdns-23.com, ns-1860.awsdns-40.co.uk",NOERROR,,,,,,,,,
[x],eu1.app.asana.com,"3.64.110.238, 3.77.46.174, 18.159.25.7","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],events-test.asana.com,"18.244.179.78, 18.244.179.100, 18.244.179.63, 18.244.179.88","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,True,cloudfront,,,
[x],events.asana.com,"13.225.78.40, 13.225.78.88, 13.225.78.61, 13.225.78.76","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,True,cloudfront,,,
[x],examples-viewer.asana.biz,"3.224.163.215, 54.85.224.106","ns-1645.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],ezylead.ioform.asana.com,"50.16.4.148, 34.226.53.8, 34.231.47.205, 54.152.19.51, 44.193.37.178, 34.227.129.202","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],fast.app.asana.com,"44.193.37.178, 34.227.129.202, 34.226.53.8, 50.16.4.148, 54.152.19.51, 34.231.47.205","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],fastly.asana.com,"34.226.53.8, 50.16.4.148, 34.231.47.205, 44.193.37.178, 34.227.129.202, 54.152.19.51","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],fatra.edu.brform.asana.com,"54.152.19.51, 44.193.37.178, 34.226.53.8, 50.16.4.148, 34.227.129.202, 34.231.47.205","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],files.asana.com,"50.16.4.148, 34.226.53.8, 34.231.47.205, 34.227.129.202, 54.152.19.51, 44.193.37.178","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],fokom.app.asana.com,"50.16.4.148, 34.226.53.8, 44.193.37.178, 54.152.19.51, 34.227.129.202, 34.231.47.205","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],fondosdepantallasanimados.app.asana.com,"44.193.37.178, 54.152.19.51, 50.16.4.148, 34.226.53.8, 34.227.129.202, 34.231.47.205","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],form-beta.asana.com,"13.225.78.23, 13.225.78.8, 13.225.78.104, 13.225.78.98","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,True,cloudfront,,,
[x],forms.asana.plus,"18.66.97.43, 18.66.97.54, 18.66.97.81, 18.66.97.15","ns-1387.awsdns-45.org, awsdns-hostmaster.amazon.com","ns-1387.awsdns-45.org, ns-1730.awsdns-24.co.uk, ns-414.awsdns-51.com, ns-516.awsdns-00.net",NOERROR,"2600:9000:2104:9600:10:d87:7980:93a1, 2600:9000:2104:3e00:10:d87:7980:93a1, 2600:9000:2104:fe00:10:d87:7980:93a1, 2600:9000:2104:ee00:10:d87:7980:93a1, 2600:9000:2104:5200:10:d87:7980:93a1, 2600:9000:2104:a600:10:d87:7980:93a1, 2600:9000:2104:9800:10:d87:7980:93a1, 2600:9000:2104:4400:10:d87:7980:93a1",d245nh7rqe4iqu.cloudfront.net,,,True,cloudfront,,,
[x],forum.asana.com,184.105.176.43,"ns-104.awsdns-13.com, awsdns-hostmaster.amazon.com",,NOERROR,2602:fd3f:3:ff02::2b,asana.hosted-by-discourse.com,"mx-corp1.discoursemail.com, mx-corp.discoursemail.com",letsencrypt.org,,,,,
[x],ganda.asana.com,"34.227.129.202, 34.231.47.205, 54.152.19.51, 34.226.53.8, 50.16.4.148, 44.193.37.178","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],gdrive.asana.com,"52.71.192.228, 18.232.11.193","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],gdrive.asana.plus,"18.154.227.34, 18.154.227.45, 18.154.227.92, 18.154.227.117, 205.251.193.88, 205.251.195.239, 205.251.197.218, 205.251.198.250","ns-344.awsdns-43.com, awsdns-hostmaster.amazon.com","ns-1498.awsdns-59.org, ns-344.awsdns-43.com, ns-1007.awsdns-61.net, ns-1786.awsdns-31.co.uk",NOERROR,"2600:9000:2501:8800:1b:474:9000:93a1, 2600:9000:2501:d200:1b:474:9000:93a1, 2600:9000:2501:da00:1b:474:9000:93a1, 2600:9000:2501:3e00:1b:474:9000:93a1, 2600:9000:2501:600:1b:474:9000:93a1, 2600:9000:2501:9a00:1b:474:9000:93a1, 2600:9000:2501:b000:1b:474:9000:93a1, 2600:9000:2501:3200:1b:474:9000:93a1",d23ahx8xnojkg0.cloudfront.net,,,True,cloudfront,,,
[x],generationleads.frform.asana.com,"44.193.37.178, 54.152.19.51, 34.226.53.8, 50.16.4.148, 34.227.129.202, 34.231.47.205","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],github.integrations.asana.plus,"44.224.158.72, 52.35.220.128, 35.161.158.59","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com","ns-1283.awsdns-32.org, ns-1870.awsdns-41.co.uk, ns-424.awsdns-53.com, ns-748.awsdns-29.net",NOERROR,,"k8s-lb.integrations.asana.plus, aa441074535074a3a8b4939602c41a52-cb6aef96a7198771.elb.us-west-2.amazonaws.com",,,,,,,
[x],go.asana.com,52.72.13.96,"ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],hello.asana.com,"44.240.131.16, 54.185.21.100, 35.162.20.111","ns-2.awsdns-00.com, awsdns-hostmaster.amazon.com",,NOERROR,,"05957505-9bb9-4730-b9f9-7fc26cd91f08.outrch.com, app1a.outrch.com",,letsencrypt.org,,,,,
[x],help.asana.com,"216.137.44.97, 216.137.44.24, 216.137.44.63, 216.137.44.16","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,True,cloudfront,,,
[x],hjlui5ifwnihpyf4.app.asana.com,"34.227.129.202, 34.231.47.205, 54.152.19.51, 34.226.53.8, 44.193.37.178, 50.16.4.148","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],host-229-121.app.asana.com,"34.227.129.202, 44.193.37.178, 34.226.53.8, 54.152.19.51, 50.16.4.148, 34.231.47.205","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],hpstrpt.app.asana.com,"34.226.53.8, 34.227.129.202, 54.152.19.51, 50.16.4.148, 44.193.37.178, 34.231.47.205","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],https--app.asana.com,"50.16.4.148, 54.152.19.51, 34.231.47.205, 34.227.129.202, 34.226.53.8, 44.193.37.178","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],https.asana.com,"50.16.4.148, 34.227.129.202, 34.231.47.205, 54.152.19.51, 34.226.53.8, 44.193.37.178","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],idk.asana.biz,"44.199.121.47, 3.85.72.9","ns-1645.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],integrations-auth.asana.plus,,"ns-1168.awsdns-18.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,google-site-verification=r3va-cayCdNxdD35FsQZJCvIyWERei3qe8ojkjizgW0,,
[x],integrations.asana.plus,,"ns-1272.awsdns-31.org, awsdns-hostmaster.amazon.com","ns-57.awsdns-07.com, ns-801.awsdns-36.net, ns-1272.awsdns-31.org, ns-1575.awsdns-04.co.uk",NOERROR,,,,,,,,,
[x],interana.asana.biz,"18.235.46.12, 18.211.134.111","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,asana5-alb-1553421206.us-east-1.elb.amazonaws.com,,,,,,,
[x],internal.asana.biz,"10.0.125.210, 10.0.118.70","ns-1645.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,True,"10.0.125.210, 10.0.118.70"
[x],investors.asana.com,"162.159.130.11, 162.159.129.11","ns1.cloudflare.net, dns.cloudflare.com",,NOERROR,"2606:4700:7::a29f:820b, 2606:4700:7::a29f:810b","asana2020ipo-farm.q4web.com, webfarm-30909.q4web.com, webfarm-300.q4web.com, cloudflare.cdn.web.prd.q4inc.com, cloudflare.cdn.web.prd.q4inc.com.cdn.cloudflare.net",,,True,cloudflare,,,
[x],invites.asana.com,"34.227.129.202, 44.193.37.178, 54.152.19.51, 34.226.53.8, 50.16.4.148, 34.231.47.205","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],it-corpnet-public.asana.com,"34.227.129.202, 34.231.47.205, 44.193.37.178, 50.16.4.148, 54.152.19.51, 34.226.53.8","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],itcdev.ganda.asana.com,"34.231.47.205, 54.152.19.51, 34.226.53.8, 34.227.129.202, 50.16.4.148, 44.193.37.178","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],jira-api-allowedlist-qa.integrations.asana.plus,34.218.0.87,"ns-1272.awsdns-31.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],jira-api-allowedlist.integrations.asana.plus,52.89.109.119,"ns-1272.awsdns-31.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],jira-api-beta.integrations.asana.plus,"54.213.39.183, 54.148.116.28, 44.224.125.170","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com","ns-1283.awsdns-32.org, ns-1870.awsdns-41.co.uk, ns-424.awsdns-53.com, ns-748.awsdns-29.net",NOERROR,,"k8s-lb-beta.integrations.asana.plus, a61f9ab18563248b8aac9dd951a74ad5-c3ec07ab1c96ae2e.elb.us-west-2.amazonaws.com",,,,,,,
[x],jira-api-qa.integrations.asana.plus,44.236.28.130,"ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,"k8s-lb-qa.integrations.asana.plus, a1ba9cfd890474e9abd93b92d092a724-95a83ce8694d9fbe.elb.us-west-2.amazonaws.com",,,,,,,
[x],jira-api.integrations.asana.plus,"35.161.158.59, 52.35.220.128, 44.224.158.72","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,"k8s-lb.integrations.asana.plus, aa441074535074a3a8b4939602c41a52-cb6aef96a7198771.elb.us-west-2.amazonaws.com",,,,,,,
[x],jira-server.asana.plus,"35.175.90.115, 52.3.126.146","ns-1168.awsdns-18.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],jupyter.asana.biz,"52.4.211.126, 52.4.116.30","ns-1645.awsdns-13.co.uk, awsdns-hostmaster.amazon.com","ns-1321.awsdns-37.org, ns-1645.awsdns-13.co.uk, ns-441.awsdns-55.com, ns-731.awsdns-27.net",NOERROR,,,,,,,,,
[x],kubeville000.asana.com,"54.152.19.51, 44.193.37.178, 50.16.4.148, 34.227.129.202, 34.231.47.205, 34.226.53.8","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com","ns-1105.awsdns-10.org, ns-1990.awsdns-56.co.uk, ns-236.awsdns-29.com, ns-810.awsdns-37.net",NOERROR,,,,,,,,,
[x],laicemachine.comform.asana.com,"34.227.129.202, 44.193.37.178, 34.226.53.8, 50.16.4.148, 54.152.19.51, 34.231.47.205","ns-1990.awsdns-56.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
