new,host,a,cname,soa,status_code,cdn,cdn-name,aaaa,ns,txt,mx,caa
[x],vipredirectaccept-domain.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],viruswallfms2.design-staging.gitlab.com,,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],vl-143-bas1-9-prd.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],vnigaus13.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],vnigaus17.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],vpncustomersimg-site.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],vsa-vip.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],vx78.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],w0.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],wdc03-prd-esx-02c.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],web-archive-vpn.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],webdatareset.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],weblgelements.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],webmail20b.design-staging.gitlab.com,,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],wellcare.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],wherehaus.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],wikidunia-kesenian.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],ws.gitter.im,,,,NOERROR,,,2602:fcbc:0:3::11,,,,
[x],ww1examplesbackup-meet-git.community.gitlab.com,35.202.109.25,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],www-05.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],www-3-1-9.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],www.about-src.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.about.gitlab.com,146.75.122.133,d.sni.global.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,"ns1.fastly.net, ns2.fastly.net, ns3.fastly.net, ns4.fastly.net",,,
[x],www.alerts.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.aptly.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.blog.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.canary.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.canary.staging.gitlab.com,,,"arya.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.ce.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.chef.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.customers.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.customers.stg.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.dashboards.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.dr.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.ee.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.federal-support.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.feedback.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.geo1.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.geo2.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.gitlab.com,172.65.251.78,b7af390f3e4742b89839094147d38a88.pacloudflare.com,"brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,2606:4700:90:0:f22e:fbec:5bed:a9b9,,,,
[x],www.gprd.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.gstg.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.hub.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.jobs.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.kas.staging.gitlab.com,,,"arya.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.learn.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.license.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.next.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.next.staging.gitlab.com,,,"arya.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.packages.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.page.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.piwik.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.plantuml.pre.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.prod.geo.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.prometheus-3.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.prometheus.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.registry.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.registry.pre.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.runners-cache-1.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.runners-cache-2.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.runners-cache-3.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.runners-cache-4.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.shop.gitlab.com,192.200.160.23,shop.gitlab.com,"ns1.bigcommerce.com, serverops.bigcommerce.com",NOERROR,,,,"ns1.bigcommerce.com, ns2.bigcommerce.com, ns3.bigcommerce.com",v=spf1 +a +mx include:_spf.bigcommerce.com -all,mail14.bigcommerce.com,
[x],www.status.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.support.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.swedish.chef.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.sync.geo.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.triage-serverless.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www.version.gitlab.com,,,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,
[x],www01v2.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],wwww.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],yanhan.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],yxsstatsnotify1.design-staging.gitlab.com,35.196.77.186,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],zabbix.design-staging.gitlab.com,,design-staging.gitlab.com,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,,,,,
[x],zendesk1.gitlab.com,"162.159.128.7, 162.159.138.6",mail1.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,,v=spf1 include:_netblocks.zdsys.com ~all,mail.zendesk.com,
[x],zendesk2.gitlab.com,"162.159.138.6, 162.159.128.7",mail2.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,,v=spf1 include:_netblocks.zdsys.com ~all,mail.zendesk.com,
,webproxy.idc.gitlab.commcom.idccvsacclaxcanary-idcprodacc-v2-system.h2os.com,185.45.6.57,,"ns3.dnsv4.com, enterprise2dnsadmin.dnspod.com",NOERROR,,,,,,,
,webproxy.idccvs1dockerghpagev1.gitlab.commcom.scm.h2os.com,31.13.94.37,,"ns3.dnsv4.com, enterprise2dnsadmin.dnspod.com",NOERROR,,,2a03:2880:f12a:83:face:b00c:0:25de,,,,
,webproxy.idccvs1dockertraining.07yheu-gitlab.commcom.scm.h2os.com,,,,NOERROR,,,,,,,
,webproxy.idccvs1dockertraining.gitlab.commcom-arcsight.scm.h2os.com,,,,NOERROR,,,,,,,
,webproxy.idccvs1dockertraining.gitlab.commcom-commcom-email.scm.h2os.com,185.45.7.165,,"ns3.dnsv4.com, enterprise2dnsadmin.dnspod.com",NOERROR,,,,,,,
,webproxy.idccvs1dockertraining.gitlab.commcom-commcomnocorgiad.scm.h2os.com,,,"ns3.dnsv4.com, enterprise2dnsadmin.dnspod.com",NOERROR,,,2a03:2880:f11a:83:face:b00c:0:25de,,,,
,webproxy.idccvs1dockertraining.gitlab.commcom-gwusersbed7.scm.h2os.com,128.242.250.157,,"ns3.dnsv4.com, enterprise2dnsadmin.dnspod.com",NOERROR,,,,,,,
,webproxy.idccvs1dockertraining.gitlab.commcom-usersidcsl.scm.h2os.com,31.13.106.4,,"ns3.dnsv4.com, enterprise2dnsadmin.dnspod.com",NOERROR,,,,,,,
,webproxy.idccvs1dockertraining.gitlab.commcom.fwauthhwscm.h2os.com,,,"ns3.dnsv4.com, enterprise2dnsadmin.dnspod.com",NOERROR,,,,,,,
,webproxy.idccvs1dockertraining.gitlab.commcom.idc8endgame7.scm.h2os.com,,,"ns3.dnsv4.com, enterprise2dnsadmin.dnspod.com",NOERROR,,,2a03:2880:f10c:83:face:b00c:0:25de,,,,
,webproxy.idccvs1dockertraining.gitlab.commcom.scm-gateway-laxcommcom-v2.h2os.com,31.13.92.5,,"ns3.dnsv4.com, enterprise2dnsadmin.dnspod.com",NOERROR,,,2a03:2880:f111:83:face:b00c:0:25de,,,,
,webproxy.idccvs1dockertraining.gitlab.commcom.scm-idcw3supports-users.h2os.com,202.160.130.118,,"ns3.dnsv4.com, enterprise2dnsadmin.dnspod.com",NOERROR,,,2a03:2880:f12a:83:face:b00c:0:25de,,,,
,webproxy.idccvs1dockertraining.gitlab.commcom.scm.idc-usersidcemea.h2os.com,,,,NOERROR,,,,,,,
,webproxy.idccvs1dockertraining.gitlab.commcom.scm1idcaltsshtpemailgh.h2os.com,103.240.182.55,,,NOERROR,,,2a03:2880:f134:83:face:b00c:0:25de,,,,
,webproxy.idccvs1dockertraining.gitlab.commcom.usersuction.scm.h2os.com,,,,NOERROR,,,,,,,
,webproxy.idccvs1dockertraining.gitlab.commcomorg-supports.commcom.scm.h2os.com,,,"ns3.dnsv4.com, enterprise2dnsadmin.dnspod.com",NOERROR,,,2a03:2880:f12a:83:face:b00c:0:25de,,,,
,webproxy.idcghhelp.chdvpncmsgitlab.commcom.scm.h2os.com,54.144.128.85,,,NOERROR,,,,,,,
,webproxy.idcghhelp.cvsidcacc.gitlab.commcom.scm.h2os.com,,,"ns3.dnsv4.com, enterprise2dnsadmin.dnspod.com",NOERROR,,,,,,,
,webproxy.idcopsscm-idcusersssl-idccvs1dockertraining.gitlab.commcom.scm.h2os.com,,,,NOERROR,,,,,,,
