input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,tech_,lines,cdn,tls_subject_org_,tls_expired
vidcompressor-destination.qa.linktr.ee,,,243,vidcompressor-destination.qa.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-01-29T00:00:00Z,CN=vidcompressor-destination.qa.linktr.ee,vidcompressor-destination.qa.linktr.ee,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,vidcompressor-destination.qa.linktr.ee,443,https://vidcompressor-destination.qa.linktr.ee:443,https,AmazonS3,application/xml,GET,99.86.4.17,Amazon Web Services,2,True,,
website.linktr.ee,"Link in bio tool: Everything you are, in one simple link | Linktree",,921820,website.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-26T14:08:01Z,CN=website.linktr.ee,website.linktr.ee,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,website.linktr.ee,443,https://website.linktr.ee:443,https,GatsbyHosting,text/html,GET,146.75.122.22,webpack,1294,True,,
website.production.linktr.ee,,,243,website.production.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,CN=website.production.linktr.ee,website.production.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,website.production.linktr.ee,443,https://website.production.linktr.ee:443,https,AmazonS3,application/xml,GET,52.222.139.82,Amazon Web Services,2,True,,
websiteqa.linktr.ee,"Link in bio tool: Everything you are, in one simple link | Linktree",,1009163,websiteqa.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-28T09:07:25Z,CN=websiteqa.linktr.ee,websiteqa.linktr.ee,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,websiteqa.linktr.ee,443,https://websiteqa.linktr.ee:443,https,GatsbyHosting,text/html,GET,199.232.194.22,webpack,1301,True,,
www.blog.linktr.ee,"Linktree Blog: The Latest Product News, Tips & Trends",,689144,linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-18T20:27:38Z,CN=linktr.ee,linktr.ee,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,linktr.ee,443,https://www.blog.linktr.ee:443,https,GatsbyHosting,text/html,GET,18.66.147.92,webpack,474,True,,
www.green.qa.linktr.ee,Fastly error: unknown domain www.green.qa.linktr.ee,,272,www.green.qa.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-15T09:02:31Z,CN=www.green.qa.linktr.ee,www.green.qa.linktr.ee,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,www.green.qa.linktr.ee,443,https://www.green.qa.linktr.ee:443,https,Varnish,text/html,GET,151.101.2.133,Varnish,8,True,,
www.jobs.linktr.ee,403 Forbidden,,425,qa.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-15T09:02:31Z,CN=qa.linktr.ee,qa.linktr.ee,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,qa.linktr.ee,443,https://www.jobs.linktr.ee:443,https,Varnish,text/html,GET,146.75.122.133,Varnish,18,True,,
www.linktr.ee,"Link in bio tool: Everything you are, in one simple link | Linktree",,921820,linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-18T20:27:38Z,CN=linktr.ee,linktr.ee,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,linktr.ee,443,https://www.linktr.ee:443,https,GatsbyHosting,text/html,GET,151.101.2.133,webpack,1294,True,,
www.linktree.com,"Link in bio tool: Everything you are, in one simple link | Linktree",,921820,linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-18T20:27:38Z,CN=linktr.ee,linktr.ee,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,linktr.ee,443,https://www.linktree.com:443,https,GatsbyHosting,text/html,GET,151.101.2.133,webpack,1294,True,,
www.qa.blog.linktr.ee,ERROR: The request could not be satisfied,,919,www.qa.blog.linktr.ee,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=qa.blog.linktr.ee,qa.blog.linktr.ee,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,www.qa.blog.linktr.ee,443,https://www.qa.blog.linktr.ee:443,https,CloudFront,text/html,GET,13.224.189.66,Amazon Web Services,20,True,,
www.qa.linktr.ee,403 Forbidden,,425,www.qa.linktr.ee,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-15T09:02:31Z,CN=www.qa.linktr.ee,www.qa.linktr.ee,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,www.qa.linktr.ee,443,https://www.qa.linktr.ee:443,https,Varnish,text/html,GET,151.101.2.133,Varnish,18,True,,
www.youtube.com,YouTube,,701713,www.youtube.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T08:16:32Z,CN=*.google.com,*.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ctls,www.youtube.com,443,https://www.youtube.com:443,https,ESF,text/html,GET,172.217.18.110,HTTP/3,23,,,
