input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,tls_mismatched,tls_wildcard_certificate,csp_domains_,tls_self_signed,tls_subject_org_,cdn_name,cdn,tls_expired
sonar-test.dm.gg,,403,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,sonar-test.dm.gg,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T00:00:00Z,2023-07-16T23:59:59Z,CN=ci-dev.dm.gg,ci-dev.dm.gg,sonar-test.dm.gg,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,b31fb5972386f017df59b4052179dc74,1f9e06eb308006e339e7a52f14076ab564619dcb8994a781ef0ffa4c00f45fdf,ctls,sonar-test.dm.gg,443,https://sonar-test.dm.gg:443,https,,text/plain,GET,195.8.215.143,/,-1840324437,,195.8.215.143,,1,False,,,,,,,,
sonar.dm.gg,,404,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,sonar.dm.gg,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T00:00:00Z,2023-07-16T23:59:59Z,CN=ci-dev.dm.gg,ci-dev.dm.gg,sonar-test.dm.gg,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,b31fb5972386f017df59b4052179dc74,1f9e06eb308006e339e7a52f14076ab564619dcb8994a781ef0ffa4c00f45fdf,ctls,sonar.dm.gg,443,https://sonar.dm.gg:443,https,,text/plain,GET,195.8.215.143,/,-1840324437,,195.8.215.143,,1,False,True,,,,,,,
speedtest.geo.dmcdn.net,speedtest,200,13082,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,188.65.120.0/21,speedtest.geo.dmcdn.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2023-07-12T23:59:59Z,CN=*.dc3.dailymotion.com,*.dc3.dailymotion.com,*.sv4.dailymotion.com,"CN=ZeroSSL ECC Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL ECC Domain Secure Site CA,ZeroSSL,af9cad8e37cb641353e1c4ce8302e57a,0d967ef885304e243c83ce2ebe9be1834db704dd883183eed7a975b7d37d2728,ctls,speedtest.geo.dmcdn.net,443,https://speedtest.geo.dmcdn.net:443,https,,text/html,GET,188.65.124.91,/,-874145851,,188.65.124.91,,467,False,True,True,,,,,,
spring.stage-32.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,spring.stage-32.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,spring.stage-32.dailymotion.com,443,https://spring.stage-32.dailymotion.com:443,https,,text/html,GET,195.8.215.140,/,-1840324437,,195.8.215.140,Basic,1,False,True,True,,,,,,
spring.style.stage-23.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,spring.style.stage-23.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,spring.style.stage-23.dailymotion.com,80,http://spring.style.stage-23.dailymotion.com:80,http,,text/html,GET,195.8.215.140,/,-1840324437,https://spring.style.stage-23.dailymotion.com/,195.8.215.140,Basic,1,False,True,True,,,,,,
st.dc3.dailymotion.com,speedtest,200,13082,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,188.65.120.0/21,st.dc3.dailymotion.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2023-07-12T23:59:59Z,CN=*.dc3.dailymotion.com,*.dc3.dailymotion.com,*.sv4.dailymotion.com,"CN=ZeroSSL ECC Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL ECC Domain Secure Site CA,ZeroSSL,af9cad8e37cb641353e1c4ce8302e57a,0d967ef885304e243c83ce2ebe9be1834db704dd883183eed7a975b7d37d2728,ctls,st.dc3.dailymotion.com,443,https://st.dc3.dailymotion.com:443,https,,text/html,GET,188.65.124.91,/,-874145851,,188.65.124.91,,467,False,,True,,,,,,
st.nyc.dailymotion.com,speedtest,200,13082,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,198.54.200.0/23,st.nyc.dailymotion.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2023-07-12T23:59:59Z,CN=*.dc3.dailymotion.com,*.dc3.dailymotion.com,*.sv4.dailymotion.com,"CN=ZeroSSL ECC Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL ECC Domain Secure Site CA,ZeroSSL,af9cad8e37cb641353e1c4ce8302e57a,0d967ef885304e243c83ce2ebe9be1834db704dd883183eed7a975b7d37d2728,ctls,st.nyc.dailymotion.com,443,https://st.nyc.dailymotion.com:443,https,,text/html,GET,198.54.201.91,/,-874145851,,198.54.201.91,,467,False,True,True,,,,,,
st.sg1.dailymotion.com,speedtest,200,13082,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,st.sg1.dailymotion.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2023-07-12T23:59:59Z,CN=*.dc3.dailymotion.com,*.dc3.dailymotion.com,*.sv4.dailymotion.com,"CN=ZeroSSL ECC Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL ECC Domain Secure Site CA,ZeroSSL,af9cad8e37cb641353e1c4ce8302e57a,0d967ef885304e243c83ce2ebe9be1834db704dd883183eed7a975b7d37d2728,ctls,st.sg1.dailymotion.com,443,https://st.sg1.dailymotion.com:443,https,,text/html,GET,103.195.32.91,/,-874145851,,103.195.32.91,,467,False,True,True,,,,,,
stage-01.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-01.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-01.dailymotion.com,443,https://stage-01.dailymotion.com:443,https,,text/html,GET,195.8.215.140,/,-1840324437,,195.8.215.140,Basic,1,False,,True,,,,,,
stage-03.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-03.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-03.dailymotion.com,443,https://stage-03.dailymotion.com:443,https,,text/html,GET,195.8.215.140,/,-1840324437,,195.8.215.140,Basic,1,False,,True,,,,,,
stage-04.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-04.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-04.dailymotion.com,80,http://stage-04.dailymotion.com:80,http,,text/html,GET,195.8.215.140,/,-1840324437,https://stage-04.dailymotion.com/,195.8.215.140,Basic,1,False,,True,,,,,,
stage-05.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-05.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-05.dailymotion.com,443,https://stage-05.dailymotion.com:443,https,,text/html,GET,195.8.215.140,/,-1840324437,,195.8.215.140,Basic,1,False,,True,,,,,,
stage-06.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-06.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-06.dailymotion.com,443,https://stage-06.dailymotion.com:443,https,,text/html,GET,195.8.215.140,/,-1840324437,,195.8.215.140,Basic,1,False,,True,,,,,,
stage-09.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-09.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-09.dailymotion.com,443,https://stage-09.dailymotion.com:443,https,,text/html,GET,195.8.215.140,/,-1840324437,,195.8.215.140,Basic,1,False,,True,,,,,,
stage-10.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-10.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-10.dailymotion.com,443,https://stage-10.dailymotion.com:443,https,,text/html,GET,195.8.215.140,/,-1840324437,,195.8.215.140,Basic,1,False,,True,,,,,,
stage-11.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-11.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-11.dailymotion.com,443,https://stage-11.dailymotion.com:443,https,,text/html,GET,195.8.215.140,/,-1840324437,,195.8.215.140,Basic,1,False,,True,,,,,,
stage-12.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-12.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-12.dailymotion.com,443,https://stage-12.dailymotion.com:443,https,,text/html,GET,195.8.215.140,/,-1840324437,,195.8.215.140,Basic,1,False,,True,,,,,,
stage-13.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-13.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-13.dailymotion.com,80,http://stage-13.dailymotion.com:80,http,,text/html,GET,195.8.215.140,/,-1840324437,https://stage-13.dailymotion.com/,195.8.215.140,Basic,1,False,,True,,,,,,
stage-15.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-15.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-15.dailymotion.com,80,http://stage-15.dailymotion.com:80,http,,text/html,GET,195.8.215.140,/,-1840324437,https://stage-15.dailymotion.com/,195.8.215.140,Basic,1,False,,True,,,,,,
stage-16.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-16.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-16.dailymotion.com,443,https://stage-16.dailymotion.com:443,https,,text/html,GET,195.8.215.140,/,-1840324437,,195.8.215.140,Basic,1,False,,True,,,,,,
stage-17.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-17.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-17.dailymotion.com,80,http://stage-17.dailymotion.com:80,http,,text/html,GET,195.8.215.140,/,-1840324437,https://stage-17.dailymotion.com/,195.8.215.140,Basic,1,False,,True,,,,,,
stage-20.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-20.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-20.dailymotion.com,443,https://stage-20.dailymotion.com:443,https,,text/html,GET,195.8.215.140,/,-1840324437,,195.8.215.140,Basic,1,False,,True,,,,,,
stage-23.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-23.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-23.dailymotion.com,443,https://stage-23.dailymotion.com:443,https,,text/html,GET,195.8.215.140,/,-1840324437,,195.8.215.140,Basic,1,False,,True,,,,,,
stage-24.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-24.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-24.dailymotion.com,443,https://stage-24.dailymotion.com:443,https,,text/html,GET,195.8.215.140,/,-1840324437,,195.8.215.140,Basic,1,False,,True,,,,,,
stage-25.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-25.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-25.dailymotion.com,443,https://stage-25.dailymotion.com:443,https,,text/html,GET,195.8.215.140,/,-1840324437,,195.8.215.140,Basic,1,False,,True,,,,,,
stage-26.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-26.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-26.dailymotion.com,443,https://stage-26.dailymotion.com:443,https,,text/html,GET,195.8.215.140,/,-1840324437,,195.8.215.140,Basic,1,False,,True,,,,,,
stage-27.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-27.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-27.dailymotion.com,443,https://stage-27.dailymotion.com:443,https,,text/html,GET,195.8.215.140,/,-1840324437,,195.8.215.140,Basic,1,False,,True,,,,,,
stage-29.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-29.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-29.dailymotion.com,80,http://stage-29.dailymotion.com:80,http,,text/html,GET,195.8.215.140,/,-1840324437,https://stage-29.dailymotion.com/,195.8.215.140,Basic,1,False,,True,,,,,,
stage-30.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-30.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-30.dailymotion.com,443,https://stage-30.dailymotion.com:443,https,,text/html,GET,195.8.215.140,/,-1840324437,,195.8.215.140,Basic,1,False,,True,,,,,,
stage-31.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-31.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-31.dailymotion.com,80,http://stage-31.dailymotion.com:80,http,,text/html,GET,195.8.215.140,/,-1840324437,https://stage-31.dailymotion.com/,195.8.215.140,Basic,1,False,,True,,,,,,
stage-32.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-32.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-32.dailymotion.com,443,https://stage-32.dailymotion.com:443,https,,text/html,GET,195.8.215.140,/,-1840324437,,195.8.215.140,Basic,1,False,,True,,,,,,
stage-34.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-34.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-34.dailymotion.com,443,https://stage-34.dailymotion.com:443,https,,text/html,GET,195.8.215.140,/,-1840324437,,195.8.215.140,Basic,1,False,,True,,,,,,
stage-35.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-35.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-35.dailymotion.com,80,http://stage-35.dailymotion.com:80,http,,text/html,GET,195.8.215.140,/,-1840324437,https://stage-35.dailymotion.com/,195.8.215.140,Basic,1,False,,True,,,,,,
stage-37.dailymotion.com,,401,,AS41690,"DAILYMOTION For peering related business, please mail peering@dailymotion.com",FR,195.8.214.0/23,stage-37.dailymotion.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2023-06-23T23:59:59Z,CN=*.dailymotion.com,*.dailymotion.com,dailymotion.com,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,8783e5a30b1fbffe558a21494002925b,95fee5e205f6b2371b98bc9a9f124c7053e2a08e6967f8bcc7963f69bf33dfe4,ctls,stage-37.dailymotion.com,80,http://stage-37.dailymotion.com:80,http,,text/html,GET,195.8.215.140,/,-1840324437,https://stage-37.dailymotion.com/,195.8.215.140,Basic,1,False,,True,,,,,,
